Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
261	NA	2019-12-05	NA	0.4146	NA	0.3762	NA	NA	NA	NA	NA	NA	NA	NA	0.0469	NA	NA	13H	NA	7	19	11	4PMI
262	NA	2019-12-05	NA	0.2068	NA	0.153	NA	4	NA	NA	NA	NA	NA	NA	0.0585	NA	NA	2L	NA	7	20	11	4PMI
263	NA	2019-12-05	NA	0.1551	NA	0.1161	NA	4	NA	NA	NA	NA	NA	NA	0.0375	NA	NA	15H	NA	7	21	11	4PMI
264	NA	2019-12-05	NA	0.2114	NA	0.1727	NA	4	NA	NA	NA	NA	NA	NA	0.0241	NA	NA	2H	NA	7	22	11	4PMI
265	NA	2019-12-05	NA	0.0565	NA	0.042	NA	3	NA	NA	NA	NA	NA	NA	0.0469	NA	NA	4L	NA	1	1	10	4PMI
266	NA	2019-12-05	NA	0.0483	NA	0.046	NA	3	NA	NA	NA	NA	NA	NA	0.0261	NA	NA	20T	NA	1	2	10	4PMI
267	NA	2019-12-05	NA	0.1727	NA	0.1485	NA	4	NA	NA	NA	NA	NA	NA	0.0234	NA	NA	1H	NA	1	3	10	4PMI
268	NA	2019-12-05	NA	0.3425	NA	0.247	NA	4	NA	NA	NA	NA	NA	NA	0.0249	NA	NA	11H	NA	1	4	10	4PMI
269	NA	2019-12-05	NA	0.3182	NA	0.2084	NA	4	NA	NA	NA	NA	NA	NA	0.0225	NA	NA	23T	NA	1	5	10	4PMI
270	NA	2019-12-05	NA	0.3621	NA	0.2775	NA	5	NA	NA	NA	NA	NA	NA	0.0671	NA	NA	5H	NA	1	6	10	4PMI
271	NA	2019-12-05	NA	0.1655	NA	0.1158	NA	4	NA	NA	NA	NA	NA	NA	0.0577	NA	NA	7L	NA	1	7	10	4PMI
272	NA	2019-12-05	NA	0.199	NA	0.127	NA	4	NA	NA	NA	NA	NA	NA	0.03	NA	NA	3L	NA	1	8	10	4PMI
273	NA	2019-12-05	NA	0.3548	NA	0.2995	NA	5	NA	NA	NA	NA	NA	NA	0.0366	NA	NA	6H	NA	1	9	10	4PMI
274	NA	2019-12-05	NA	0.01883	NA	0.0059	NA	3	NA	NA	NA	NA	NA	NA	0.0617	NA	NA	14L	NA	1	10	10	4PMI
