timeNumber	timePoint	height_above_reference_corr	height_above_reference	wt	genotype	geno.decomp	rowId	colId	plotId
9	2020-09-30T00:00:00Z	74.52310512912779	78.0210256010294	0.17487379733444833	EPPN3_L	Line	18	18	c18r18
9	2020-09-30T00:00:00Z	61.909745714998664	66.27366124987603	0.17487379733444833	EPPN3_L	Line	18	17	c18r17
9	2020-09-30T00:00:00Z	63.59349064705301	58.86313750147819	0.17487379733444833	EPPN3_L	Line	26	16	c26r16
9	2020-09-30T00:00:00Z	60.74105191528685	54.273665407299994	0.17528773138282422	EPPN4_L	Line	20	15	c20r15
9	2020-09-30T00:00:00Z	54.51496509286045	56.75787507295608	0.17528773138282422	EPPN4_L	Line	3	17	c3r17
9	2020-09-30T00:00:00Z	52.183481083569475	46.90524690747261	0.17528773138282422	EPPN4_L	Line	20	16	c20r16
9	2020-09-30T00:00:00Z	51.741904088760556	43.78945851325989	0.17528773138282422	EPPN4_L	Line	17	14	c17r14
9	2020-09-30T00:00:00Z	57.48644194177422	58.18945352435112	0.17528773138282422	EPPN4_L	Line	9	18	c9r18
9	2020-09-30T00:00:00Z	54.68083269050167	59.284189987182614	0.17528773138282422	EPPN4_L	Line	14	18	c14r18
9	2020-09-30T00:00:00Z	48.50353790854036	47.62103613317012	0.17528773138282422	EPPN4_L	Line	6	14	c6r14
9	2020-09-30T00:00:00Z	54.70622946877061	58.610506010055545	0.17528773138282422	EPPN4_L	Line	12	15	c12r15
9	2020-09-30T00:00:00Z	57.92633667290939	55.53682286441326	0.17528773138282422	EPPN4_L	Line	1	16	c1r16
9	2020-09-30T00:00:00Z	62.06276356489685	63.494714844226834	0.17528773138282422	EPPN4_L	Line	19	17	c19r17
10	2020-10-02T00:00:00Z	77.78406109997006	76.96839438676835	0.13915654982009693	EPPN1_H	Hybrid	24	16	c24r16
10	2020-10-02T00:00:00Z	83.15287659088251	85.34733885228634	0.13915654982009693	EPPN1_H	Hybrid	26	18	c26r18
10	2020-10-02T00:00:00Z	76.58789075523903	78.44207808673382	0.13915654982009693	EPPN1_H	Hybrid	5	16	c5r16
10	2020-10-02T00:00:00Z	78.00258582318888	74.31576372683048	0.13915654982009693	EPPN1_H	Hybrid	19	15	c19r15
10	2020-10-02T00:00:00Z	89.61518302777512	90.35786343216895	0.13915654982009693	EPPN1_H	Hybrid	11	18	c11r18
10	2020-10-02T00:00:00Z	87.39680580635093	94.4841777920723	0.13915654982009693	EPPN1_H	Hybrid	8	14	c8r14
10	2020-10-02T00:00:00Z	82.45811314094706	81.5157612323761	0.13915654982009693	EPPN1_H	Hybrid	10	17	c10r17
10	2020-10-02T00:00:00Z	85.44977902715935	87.70523277223111	0.13915654982009693	EPPN1_H	Hybrid	14	14	c14r14
10	2020-10-02T00:00:00Z	79.7897031667327	83.7052341580391	0.13915654982009693	EPPN1_H	Hybrid	5	15	c5r15
10	2020-10-02T00:00:00Z	95.29979525965669	97.81049242913723	0.13915654982009693	EPPN1_H	Hybrid	16	17	c16r17
10	2020-10-02T00:00:00Z	69.79201233535967	69.13681815266608	0.1390845128792092	EPPN2_H	Hybrid	16	15	c16r15
10	2020-10-02T00:00:00Z	71.84246429256828	77.30523637533187	0.1390845128792092	EPPN2_H	Hybrid	3	15	c3r15
10	2020-10-02T00:00:00Z	73.73227984309423	83.41049741804599	0.1390845128792092	EPPN2_H	Hybrid	2	14	c2r14
10	2020-10-02T00:00:00Z	76.51048219937157	67.41050296127796	0.1390845128792092	EPPN2_H	Hybrid	25	14	c25r14
10	2020-10-02T00:00:00Z	68.85376222387266	65.72629301846027	0.1390845128792092	EPPN2_H	Hybrid	10	18	c10r18
10	2020-10-02T00:00:00Z	68.18064143290408	64.58945130705834	0.1390845128792092	EPPN2_H	Hybrid	6	17	c6r17
10	2020-10-02T00:00:00Z	67.61213364436618	67.7473449498415	0.1390845128792092	EPPN2_H	Hybrid	20	18	c20r18
10	2020-10-02T00:00:00Z	78.15822847657856	78.27365709245205	0.1390845128792092	EPPN2_H	Hybrid	22	17	c22r17
10	2020-10-02T00:00:00Z	83.6930332990767	88.5894429922104	0.1390845128792092	EPPN2_H	Hybrid	8	16	c8r16
10	2020-10-02T00:00:00Z	75.53499694957083	71.74734356403351	0.1390845128792092	EPPN2_H	Hybrid	22	16	c22r16
10	2020-10-02T00:00:00Z	87.81477143693077	92.2947048664093	0.13890747351998622	EPPN3_H	Hybrid	1	14	c1r14
10	2020-10-02T00:00:00Z	75.86572952851824	71.49471207261085	0.13890747351998622	EPPN3_H	Hybrid	19	14	c19r14
10	2020-10-02T00:00:00Z	83.33706416903753	85.55786509513855	0.13890747351998622	EPPN3_H	Hybrid	13	18	c13r18
10	2020-10-02T00:00:00Z	78.93753747688424	73.22102726399899	0.13890747351998622	EPPN3_H	Hybrid	23	16	c23r16
10	2020-10-02T00:00:00Z	89.37311914041994	94.31575679779053	0.13890747351998622	EPPN3_H	Hybrid	12	16	c12r16
10	2020-10-02T00:00:00Z	88.66774300641507	91.07365265786649	0.13890747351998622	EPPN3_H	Hybrid	7	17	c7r17
10	2020-10-02T00:00:00Z	63.31880256208933	53.178928944468495	0.13890747351998622	EPPN3_H	Hybrid	1	18	c1r18
10	2020-10-02T00:00:00Z	91.24479099613974	85.43154934942723	0.13890747351998622	EPPN3_H	Hybrid	26	15	c26r15
10	2020-10-02T00:00:00Z	79.94375662131695	84.58944437801838	0.13890747351998622	EPPN3_H	Hybrid	14	17	c14r17
10	2020-10-02T00:00:00Z	95.83738171756728	98.23154491484165	0.13890747351998622	EPPN3_H	Hybrid	14	15	c14r15
10	2020-10-02T00:00:00Z	83.90365547449775	75.57892118394375	0.13883046183071107	EPPN4_H	Hybrid	25	15	c25r15
10	2020-10-02T00:00:00Z	88.35583890783111	87.410496032238	0.13883046183071107	EPPN4_H	Hybrid	17	17	c17r17
10	2020-10-02T00:00:00Z	82.5702272022921	86.56839106082916	0.13883046183071107	EPPN4_H	Hybrid	4	15	c4r15
10	2020-10-02T00:00:00Z	90.52715586578432	92.16838912069798	0.13883046183071107	EPPN4_H	Hybrid	4	16	c4r16
10	2020-10-02T00:00:00Z	87.95399874541474	83.91576040089132	0.13883046183071107	EPPN4_H	Hybrid	3	18	c3r18
10	2020-10-02T00:00:00Z	88.65510609780326	90.31575818359852	0.13883046183071107	EPPN4_H	Hybrid	22	18	c22r18
10	2020-10-02T00:00:00Z	90.76960078209977	83.15786592662334	0.13883046183071107	EPPN4_H	Hybrid	23	14	c23r14
10	2020-10-02T00:00:00Z	80.03651284570343	76.1262894153595	0.13883046183071107	EPPN4_H	Hybrid	17	16	c17r16
10	2020-10-02T00:00:00Z	91.20362732925523	96.3789139777422	0.13883046183071107	EPPN4_H	Hybrid	7	14	c7r14
10	2020-10-02T00:00:00Z	91.90317349800452	87.91575901508332	0.13883046183071107	EPPN4_H	Hybrid	1	17	c1r17
10	2020-10-02T00:00:00Z	57.1701942817377	58.94734799861908	0.13888066852067343	EPPN1_L	Line	1	15	c1r15
10	2020-10-02T00:00:00Z	62.8649760654147	63.87366208136082	0.13888066852067343	EPPN1_L	Line	5	17	c5r17
10	2020-10-02T00:00:00Z	67.13670059703534	68.67366041839122	0.13888066852067343	EPPN1_L	Line	13	14	c13r14
10	2020-10-02T00:00:00Z	65.23134634479011	63.87366208136081	0.13888066852067343	EPPN1_L	Line	18	14	c18r14
10	2020-10-02T00:00:00Z	64.569082664137	67.36839771270752	0.13888066852067343	EPPN1_L	Line	3	16	c3r16
10	2020-10-02T00:00:00Z	67.6155495061036	66.65260848701001	0.13888066852067343	EPPN1_L	Line	20	17	c20r17
10	2020-10-02T00:00:00Z	65.7869009371837	62.94734661281109	0.13888066852067343	EPPN1_L	Line	19	16	c19r16
10	2020-10-02T00:00:00Z	62.36898068422143	63.32629384994507	0.13888066852067343	EPPN1_L	Line	15	18	c15r18
10	2020-10-02T00:00:00Z	63.36911744756333	59.284189987182614	0.13888066852067343	EPPN1_L	Line	21	15	c21r15
10	2020-10-02T00:00:00Z	58.79660272909341	51.368403255939484	0.13888066852067343	EPPN1_L	Line	6	18	c6r18
10	2020-10-02T00:00:00Z	48.21349691554729	45.13682646751404	0.138523017840183	EPPN2_L	Line	21	16	c21r16
10	2020-10-02T00:00:00Z	43.6806468817475	42.61051155328751	0.138523017840183	EPPN2_L	Line	16	14	c16r14
10	2020-10-02T00:00:00Z	46.721363248411286	46.147352433204645	0.138523017840183	EPPN2_L	Line	10	14	c10r14
10	2020-10-02T00:00:00Z	45.95472885648549	47.24208889603615	0.138523017840183	EPPN2_L	Line	11	16	c11r16
10	2020-10-02T00:00:00Z	40.547509027865246	37.72630271911621	0.138523017840183	EPPN2_L	Line	25	17	c25r17
10	2020-10-02T00:00:00Z	53.22729924843287	55.45261236727238	0.138523017840183	EPPN2_L	Line	2	17	c2r17
10	2020-10-02T00:00:00Z	42.0671723613095	42.147353819012636	0.138523017840183	EPPN2_L	Line	23	18	c23r18
10	2020-10-02T00:00:00Z	42.71607425349182	41.3052488476038	0.138523017840183	EPPN2_L	Line	15	15	c15r15
10	2020-10-02T00:00:00Z	54.58143014160194	51.83156099021434	0.13841756257945756	EPPN20_T	Line	24	14	c24r14
10	2020-10-02T00:00:00Z	44.239755219078845	46.73682591319084	0.13841756257945756	EPPN20_T	Line	9	14	c9r14
10	2020-10-02T00:00:00Z	49.24647078871645	48.50524635314942	0.13841756257945756	EPPN20_T	Line	18	15	c18r15
10	2020-10-02T00:00:00Z	47.39041743644954	45.51577370464801	0.13841756257945756	EPPN20_T	Line	10	16	c10r16
10	2020-10-02T00:00:00Z	63.45535565723764	66.82102948129177	0.13841756257945756	EPPN20_T	Line	24	17	c24r17
10	2020-10-02T00:00:00Z	40.67828959221086	43.95787950754166	0.13841756257945756	EPPN20_T	Line	13	17	c13r17
10	2020-10-02T00:00:00Z	43.81931189542392	47.83156237602234	0.13841756257945756	EPPN20_T	Line	7	15	c7r15
10	2020-10-02T00:00:00Z	47.728101142647255	49.13682508170605	0.13841756257945756	EPPN20_T	Line	19	18	c19r18
10	2020-10-02T00:00:00Z	57.31519567880037	62.39997838139534	0.13841756257945756	EPPN20_T	Line	12	18	c12r18
10	2020-10-02T00:00:00Z	81.52651577407221	79.8315512895584	0.1384511654463524	EPPN3_L	Line	15	14	c15r14
10	2020-10-02T00:00:00Z	81.8056921263073	78.35786758959293	0.1384511654463524	EPPN3_L	Line	2	18	c2r18
10	2020-10-02T00:00:00Z	75.52108338118133	78.06313084959984	0.1384511654463524	EPPN3_L	Line	11	17	c11r17
10	2020-10-02T00:00:00Z	80.05012301996638	85.59997034370899	0.1384511654463524	EPPN3_L	Line	5	14	c5r14
10	2020-10-02T00:00:00Z	77.72193707726402	78.48418333530427	0.1384511654463524	EPPN3_L	Line	9	16	c9r16
10	2020-10-02T00:00:00Z	69.19049499845777	64.33681981563568	0.1384511654463524	EPPN3_L	Line	22	15	c22r15
10	2020-10-02T00:00:00Z	80.97734917781551	82.73681344091892	0.1384511654463524	EPPN3_L	Line	9	15	c9r15
10	2020-10-02T00:00:00Z	84.65087793754779	88.42102199792862	0.1384511654463524	EPPN3_L	Line	18	18	c18r18
10	2020-10-02T00:00:00Z	74.53748937053291	77.7262888610363	0.1384511654463524	EPPN3_L	Line	18	17	c18r17
10	2020-10-02T00:00:00Z	71.5773343694377	66.98945047557353	0.1384511654463524	EPPN3_L	Line	26	16	c26r16
10	2020-10-02T00:00:00Z	64.51372061519778	59.03155849575997	0.13867979771977595	EPPN4_L	Line	20	15	c20r15
10	2020-10-02T00:00:00Z	64.69190963151044	65.8526087641716	0.13867979771977595	EPPN4_L	Line	3	17	c3r17
10	2020-10-02T00:00:00Z	52.587785746335946	48.04208861887455	0.13867979771977595	EPPN4_L	Line	20	16	c20r16
10	2020-10-02T00:00:00Z	56.410213392702666	51.368403255939484	0.13867979771977595	EPPN4_L	Line	17	14	c17r14
10	2020-10-02T00:00:00Z	60.63080004935319	59.410505732893945	0.13867979771977595	EPPN4_L	Line	9	18	c9r18
10	2020-10-02T00:00:00Z	59.29828511075632	63.24208335280419	0.13867979771977595	EPPN4_L	Line	14	18	c14r18
10	2020-10-02T00:00:00Z	54.14336796682694	54.189454910159114	0.13867979771977595	EPPN4_L	Line	6	14	c6r14
10	2020-10-02T00:00:00Z	63.87855016630726	69.13681815266608	0.13867979771977595	EPPN4_L	Line	12	15	c12r15
10	2020-10-02T00:00:00Z	64.09034915127697	62.56839937567711	0.13867979771977595	EPPN4_L	Line	1	16	c1r16
10	2020-10-02T00:00:00Z	70.55718272781496	71.11576483547688	0.13867979771977595	EPPN4_L	Line	19	17	c19r17
11	2020-10-05T00:00:00Z	95.18167746798395	96.25259823203086	0.140223837838568	EPPN1_H	Hybrid	24	16	c24r16
11	2020-10-05T00:00:00Z	100.90583829858973	97.47365044057369	0.140223837838568	EPPN1_H	Hybrid	26	18	c26r18
11	2020-10-05T00:00:00Z	98.30121362535971	97.6841766834259	0.140223837838568	EPPN1_H	Hybrid	5	16	c5r16
11	2020-10-05T00:00:00Z	90.40621046950122	86.73681205511093	0.140223837838568	EPPN1_H	Hybrid	19	15	c19r15
11	2020-10-05T00:00:00Z	108.95584781665495	108.33680457174778	0.140223837838568	EPPN1_H	Hybrid	11	18	c11r18
11	2020-10-05T00:00:00Z	103.43998613833867	109.43154103457928	0.140223837838568	EPPN1_H	Hybrid	8	14	c8r14
11	2020-10-05T00:00:00Z	98.35062161242116	99.53680762052537	0.140223837838568	EPPN1_H	Hybrid	10	17	c10r17
11	2020-10-05T00:00:00Z	95.98375822414921	99.62101811766624	0.140223837838568	EPPN1_H	Hybrid	14	14	c14r14
11	2020-10-05T00:00:00Z	94.57633832147354	96.8841769605875	0.140223837838568	EPPN1_H	Hybrid	5	15	c5r15
11	2020-10-05T00:00:00Z	103.19344055743105	109.89469876885414	0.140223837838568	EPPN1_H	Hybrid	16	17	c16r17
11	2020-10-05T00:00:00Z	86.78698345087702	85.85260183513165	0.13994903422362037	EPPN2_H	Hybrid	16	15	c16r15
11	2020-10-05T00:00:00Z	89.76280916960236	96.2947034806013	0.13994903422362037	EPPN2_H	Hybrid	3	15	c3r15
11	2020-10-05T00:00:00Z	86.5104961237888	99.15786038339138	0.13994903422362037	EPPN2_H	Hybrid	2	14	c2r14
11	2020-10-05T00:00:00Z	89.67693616919847	81.0104982495308	0.13994903422362037	EPPN2_H	Hybrid	25	14	c25r14
11	2020-10-05T00:00:00Z	81.85338340635617	77.26313112676144	0.13994903422362037	EPPN2_H	Hybrid	10	18	c10r18
11	2020-10-05T00:00:00Z	87.44891116320377	84.46312863230705	0.13994903422362037	EPPN2_H	Hybrid	6	17	c6r17
11	2020-10-05T00:00:00Z	77.3977346284241	79.32628830671311	0.13994903422362037	EPPN2_H	Hybrid	20	18	c20r18
11	2020-10-05T00:00:00Z	87.1430098342866	86.27365432083607	0.13994903422362037	EPPN2_H	Hybrid	22	17	c22r17
11	2020-10-05T00:00:00Z	91.78545066947358	95.45259850919247	0.13994903422362037	EPPN2_H	Hybrid	8	16	c8r16
11	2020-10-05T00:00:00Z	88.13092446782974	80.58944576382638	0.13994903422362037	EPPN2_H	Hybrid	22	16	c22r16
11	2020-10-05T00:00:00Z	95.81288413161491	108.58943606317044	0.14014898147595484	EPPN3_H	Hybrid	1	14	c1r14
11	2020-10-05T00:00:00Z	88.98489902885817	79.66313029527663	0.14014898147595484	EPPN3_H	Hybrid	19	14	c19r14
11	2020-10-05T00:00:00Z	93.10949301842317	93.13680983781815	0.14014898147595484	EPPN3_H	Hybrid	13	18	c13r18
11	2020-10-05T00:00:00Z	91.51511206587634	85.13681260943413	0.14014898147595484	EPPN3_H	Hybrid	23	16	c23r16
11	2020-10-05T00:00:00Z	95.89607337100611	100.0841758519411	0.14014898147595484	EPPN3_H	Hybrid	12	16	c12r16
11	2020-10-05T00:00:00Z	93.8649369097754	97.13680845201016	0.14014898147595484	EPPN3_H	Hybrid	7	17	c7r17
11	2020-10-05T00:00:00Z	79.41873543904	59.494716230034825	0.14014898147595484	EPPN3_H	Hybrid	1	18	c1r18
11	2020-10-05T00:00:00Z	98.83008236598101	96.54733497202396	0.14014898147595484	EPPN3_H	Hybrid	26	15	c26r15
11	2020-10-05T00:00:00Z	96.34083303369799	104.79996369183064	0.14014898147595484	EPPN3_H	Hybrid	14	17	c14r17
11	2020-10-05T00:00:00Z	104.16450563289675	109.8525935202837	0.14014898147595484	EPPN3_H	Hybrid	14	15	c14r15
11	2020-10-05T00:00:00Z	98.04213735508878	91.91575762927533	0.13977691420891802	EPPN4_H	Hybrid	25	15	c25r15
11	2020-10-05T00:00:00Z	100.07120539768296	106.35785788893699	0.13977691420891802	EPPN4_H	Hybrid	17	17	c17r17
11	2020-10-05T00:00:00Z	103.4030960398925	108.79996230602265	0.13977691420891802	EPPN4_H	Hybrid	4	15	c4r15
11	2020-10-05T00:00:00Z	104.98138355666248	106.44206838607789	0.13977691420891802	EPPN4_H	Hybrid	4	16	c4r16
11	2020-10-05T00:00:00Z	104.87971886817803	99.66312336623668	0.13977691420891802	EPPN4_H	Hybrid	3	18	c3r18
11	2020-10-05T00:00:00Z	94.98214035834219	91.9999681264162	0.13977691420891802	EPPN4_H	Hybrid	22	18	c22r18
11	2020-10-05T00:00:00Z	101.52827012719389	92.46312586069106	0.13977691420891802	EPPN4_H	Hybrid	23	14	c23r14
11	2020-10-05T00:00:00Z	103.54230259991834	101.68417529761791	0.13977691420891802	EPPN4_H	Hybrid	17	16	c17r16
11	2020-10-05T00:00:00Z	106.20049244669408	106.73680512607098	0.13977691420891802	EPPN4_H	Hybrid	7	14	c7r14
11	2020-10-05T00:00:00Z	107.21135036132226	99.62101811766624	0.13977691420891802	EPPN4_H	Hybrid	1	17	c1r17
11	2020-10-05T00:00:00Z	73.31622683683227	79.74734079241753	0.1401154054263242	EPPN1_L	Line	1	15	c1r15
11	2020-10-05T00:00:00Z	74.47056042171243	77.85260460674763	0.1401154054263242	EPPN1_L	Line	5	17	c5r17
11	2020-10-05T00:00:00Z	80.096274627675	83.24207642376422	0.1401154054263242	EPPN1_L	Line	13	14	c13r14
11	2020-10-05T00:00:00Z	82.7262495737736	75.91576317250728	0.1401154054263242	EPPN1_L	Line	18	14	c18r14
11	2020-10-05T00:00:00Z	70.81927028860443	71.74734356403351	0.1401154054263242	EPPN1_L	Line	3	16	c3r16
11	2020-10-05T00:00:00Z	82.89789727981318	85.68418084084988	0.1401154054263242	EPPN1_L	Line	20	17	c20r17
11	2020-10-05T00:00:00Z	79.23899607737286	77.09471013247966	0.1401154054263242	EPPN1_L	Line	19	16	c19r16
11	2020-10-05T00:00:00Z	74.44978500371197	74.35786897540092	0.1401154054263242	EPPN1_L	Line	15	18	c15r18
11	2020-10-05T00:00:00Z	79.05443051181996	75.19997394680976	0.1401154054263242	EPPN1_L	Line	21	15	c21r15
11	2020-10-05T00:00:00Z	70.45801144804302	63.031557109951976	0.1401154054263242	EPPN1_L	Line	6	18	c6r18
11	2020-10-05T00:00:00Z	49.86990768985944	46.35787867605686	0.13927048666376562	EPPN2_L	Line	21	16	c21r16
11	2020-10-05T00:00:00Z	50.30169038357629	44.884194976091386	0.13927048666376562	EPPN2_L	Line	16	14	c16r14
11	2020-10-05T00:00:00Z	55.97131252169129	57.85261153578758	0.13927048666376562	EPPN2_L	Line	10	14	c10r14
11	2020-10-05T00:00:00Z	51.081574612878235	53.221034193038946	0.13927048666376562	EPPN2_L	Line	11	16	c11r16
11	2020-10-05T00:00:00Z	47.6820802328456	45.3052474617958	0.13927048666376562	EPPN2_L	Line	25	17	c25r17
11	2020-10-05T00:00:00Z	51.63671799047793	51.789455741643906	0.13927048666376562	EPPN2_L	Line	2	17	c2r17
11	2020-10-05T00:00:00Z	49.99783805107311	47.24208889603615	0.13927048666376562	EPPN2_L	Line	23	18	c23r18
11	2020-10-05T00:00:00Z	49.87076464439603	47.1999836474657	0.13927048666376562	EPPN2_L	Line	15	15	c15r15
11	2020-10-05T00:00:00Z	60.83317237698405	60.04208446145057	0.13965324497746018	EPPN20_T	Line	24	14	c24r14
11	2020-10-05T00:00:00Z	58.16639150140668	61.97892589569092	0.13965324497746018	EPPN20_T	Line	9	14	c9r14
11	2020-10-05T00:00:00Z	57.517112992047494	56.463138332962984	0.13965324497746018	EPPN20_T	Line	18	15	c18r15
11	2020-10-05T00:00:00Z	58.62229595743415	56.799980321526526	0.13965324497746018	EPPN20_T	Line	10	16	c10r16
11	2020-10-05T00:00:00Z	78.77982776184697	85.64207559227944	0.13965324497746018	EPPN20_T	Line	24	17	c24r17
11	2020-10-05T00:00:00Z	48.929226106701634	53.894718170166016	0.13965324497746018	EPPN20_T	Line	13	17	c13r17
11	2020-10-05T00:00:00Z	54.10829248693609	55.999980598688126	0.13965324497746018	EPPN20_T	Line	7	15	c7r15
11	2020-10-05T00:00:00Z	61.483703078294454	67.45260820984839	0.13965324497746018	EPPN20_T	Line	19	18	c19r18
11	2020-10-05T00:00:00Z	66.11433146724168	68.04208168983459	0.13965324497746018	EPPN20_T	Line	12	18	c12r18
11	2020-10-05T00:00:00Z	86.18052575541903	80.21049852669239	0.1395909205409429	EPPN3_L	Line	15	14	c15r14
11	2020-10-05T00:00:00Z	95.32525211240367	85.76839133799076	0.1395909205409429	EPPN3_L	Line	2	18	c2r18
11	2020-10-05T00:00:00Z	85.12097512749376	90.27365293502808	0.1395909205409429	EPPN3_L	Line	11	17	c11r17
11	2020-10-05T00:00:00Z	89.041878281485765	90.14733718931674	0.1395909205409429	EPPN3_L	Line	5	14	c5r14
11	2020-10-05T00:00:00Z	94.46644931181692	95.0736512720585	0.1395909205409429	EPPN3_L	Line	9	16	c9r16
11	2020-10-05T00:00:00Z	84.42646375094075	77.13681538105011	0.1395909205409429	EPPN3_L	Line	22	15	c22r15
11	2020-10-05T00:00:00Z	88.4001496502767	92.67365210354328	0.1395909205409429	EPPN3_L	Line	9	15	c9r15
11	2020-10-05T00:00:00Z	96.53479648528972	105.43154242038727	0.1395909205409429	EPPN3_L	Line	18	18	c18r18
11	2020-10-05T00:00:00Z	83.12411615078115	92.25259961783885	0.1395909205409429	EPPN3_L	Line	18	17	c18r17
11	2020-10-05T00:00:00Z	83.76404852293118	79.41049880385398	0.1395909205409429	EPPN3_L	Line	26	16	c26r16
11	2020-10-05T00:00:00Z	78.01784305209026	71.87365930974482	0.13999992484928747	EPPN4_L	Line	20	15	c20r15
11	2020-10-05T00:00:00Z	75.09913312350653	77.34734162390232	0.13999992484928747	EPPN4_L	Line	3	17	c3r17
11	2020-10-05T00:00:00Z	61.22511833586151	56.08419109582901	0.13999992484928747	EPPN4_L	Line	20	16	c20r16
11	2020-10-05T00:00:00Z	69.64808101700012	61.22103142142296	0.13999992484928747	EPPN4_L	Line	17	14	c17r14
11	2020-10-05T00:00:00Z	68.18873793931996	66.52629274129868	0.13999992484928747	EPPN4_L	Line	9	18	c9r18
11	2020-10-05T00:00:00Z	71.14144974840403	75.66313168108462	0.13999992484928747	EPPN4_L	Line	14	18	c14r18
11	2020-10-05T00:00:00Z	58.17159696477337	51.87366623878479	0.13999992484928747	EPPN4_L	Line	6	14	c6r14
11	2020-10-05T00:00:00Z	74.33969476958536	82.18944520950316	0.13999992484928747	EPPN4_L	Line	12	15	c12r15
11	2020-10-05T00:00:00Z	73.13629835585111	69.09471290409564	0.13999992484928747	EPPN4_L	Line	1	16	c1r16
11	2020-10-05T00:00:00Z	80.97939976906719	87.28418028652668	0.13999992484928747	EPPN4_L	Line	19	17	c19r17
