plotId	timePoint	projected_shoot_area	yPred	sd_yPred	lwr	upr	outlier
c24r14	2020-09-14T00:00:00Z	67.31954078886051	86.41429942283217	20.656862748454614	-16.870014319440898	189.69861316510526	0
c24r14	2020-09-16T00:00:00Z	165.10688263479653	140.7239148178085	17.825736829904912	51.59523066828393	229.85259896733305	0
c24r14	2020-09-18T00:00:00Z	178.64595851544465	193.62931437850048	21.632056402698367	85.46903236500864	301.7895963919923	0
c24r14	2020-09-21T00:00:00Z	310.15123806723886	299.8086857500462	21.787265836917086	190.8723565654608	408.7450149346316	0
c24r14	2020-09-23T00:00:00Z	382.9056180769631	388.02833599533716	18.802639232055025	294.01513983506203	482.0415321556123	0
c24r14	2020-09-25T00:00:00Z	477.8374851217501	478.08587825286673	25.63635957608954	349.904080372419	606.2676761333145	0
c24r14	2020-09-28T00:00:00Z	658.9263186964181	664.7810476904463	21.751615670014715	556.0229693403727	773.5391260405198	0
c24r14	2020-09-30T00:00:00Z	863.838473707902	864.7529625619558	19.900286638652158	765.251529368695	964.2543957552166	0
c24r14	2020-10-02T00:00:00Z	1108.72457070309	1097.195231705051	20.464453545167608	994.8729639792128	1199.5174994308888	0
c24r14	2020-10-05T00:00:00Z	1402.9796360102307	1404.9449667927795	25.584664353734418	1277.0216450241073	1532.8682885614517	0
c24r16	2020-09-10T00:00:00Z	33.7640844612171	31.791226415058247	77.63731079272928	-356.39532754858817	419.97778037870467	0
c24r16	2020-09-14T00:00:00Z	129.8036931435455	151.71891359078592	62.365562835214554	-160.10890058528685	463.5467277668587	0
c24r16	2020-09-16T00:00:00Z	321.0579290153982	316.07999638007885	53.818051844905774	46.98973715554996	585.1702556046077	0
c24r16	2020-09-18T00:00:00Z	482.7022480930717	469.02675766954366	65.30979022641371	142.4778065374751	795.5757088016122	0
c24r16	2020-09-21T00:00:00Z	724.5798832057152	754.2404076392148	65.77838624896847	425.3484763943725	1083.1323388840572	0
c24r16	2020-09-23T00:00:00Z	1025.371367610761	980.8687662259474	56.767438152355716	697.0315754641688	1264.705956987726	0
c24r16	2020-09-25T00:00:00Z	1173.8760674732848	1180.213421607231	77.39926500350971	793.2170965896826	1567.2097466247797	0
c24r16	2020-09-28T00:00:00Z	1827.9239527370937	1762.86278382007	65.67075409053714	1434.5090133673843	2091.2165542727557	0
c24r16	2020-09-30T00:00:00Z	2050.391637767557	2110.880859326782	60.08136820749757	1810.474018289294	2411.2877003642698	0
c24r16	2020-10-02T00:00:00Z	2461.719172459404	2416.2908320694232	61.784656218184	2107.3675509785035	2725.214113160343	0
c24r16	2020-10-05T00:00:00Z	2849.5680813869485	2857.311952071079	77.24319088531817	2471.095997644488	3243.52790649767	0
c24r17	2020-09-10T00:00:00Z	21.929494430485267	19.846408751968653	24.639091174666866	-103.34904712136569	143.041864625303	0
c24r17	2020-09-14T00:00:00Z	68.15191071311338	87.94639906745033	19.79242677478432	-11.015734806471272	186.90853294137193	0
c24r17	2020-09-16T00:00:00Z	184.32222446166935	165.07418807627857	17.079776111639404	79.67530751808155	250.4730686344756	0
c24r17	2020-09-18T00:00:00Z	230.44282685195094	236.30464733695675	20.726811111258545	132.67059178066404	339.93870289324946	0
c24r17	2020-09-21T00:00:00Z	380.75288001924645	377.918017039493	20.875525434383892	273.54038986757354	482.2956442114125	0
c24r17	2020-09-23T00:00:00Z	521.1215728960093	525.5510925261998	18.015797689364874	435.4721040793754	615.6300809730242	0
c24r17	2020-09-25T00:00:00Z	718.0532954829763	717.6340519940622	24.563544612782653	594.816328930149	840.4517750579755	0
c24r17	2020-09-28T00:00:00Z	1016.3577656125547	999.0456908335748	20.84136713423365	894.8388551624065	1103.252526504743	0
c24r17	2020-09-30T00:00:00Z	1189.4551807836406	1203.4463263691205	19.067511407181534	1108.1087693332129	1298.783883405028	0
c24r17	2020-10-02T00:00:00Z	1477.3165225663188	1484.0510586618561	19.608069396162655	1386.010711681043	1582.0914056426693	0
c24r17	2020-10-05T00:00:00Z	2210.7556280568265	2209.607636398214	24.51401270101418	2087.037572893143	2332.1776999032845	0
c25r14	2020-09-10T00:00:00Z	36.773298601814524	34.605367549156796	62.40455380816066	-277.4174014916465	346.62813658996004	0
c25r14	2020-09-14T00:00:00Z	123.85441919058117	145.19811588948556	50.12918507850797	-105.44780950305432	395.84404128202544	0
c25r14	2020-09-16T00:00:00Z	306.8601607429573	289.93576930917493	43.258730601476785	73.64211630179102	506.22942231655884	0
c25r14	2020-09-18T00:00:00Z	445.37350934341407	450.6074136066355	52.4957430489156	188.1286983620575	713.0861288512135	0
c25r14	2020-09-21T00:00:00Z	756.5380770009905	757.063373711778	52.872398620897975	492.7013806072881	1021.4253668162679	0
c25r14	2020-09-23T00:00:00Z	1019.9134151016347	1015.363443093617	45.629435287728604	787.216266654974	1243.51061953226	0
c25r14	2020-09-25T00:00:00Z	1301.0934467766722	1301.6491324924152	62.213213573543065	990.5830646246999	1612.7152003601304	0
c25r14	2020-09-28T00:00:00Z	1829.3335252514305	1801.5727546892956	52.78588433087771	1537.643333034907	2065.5021763436844	0
c25r14	2020-09-30T00:00:00Z	2212.763969199756	2264.0135085157826	48.293158751755996	2022.5477147570027	2505.4793022745625	0
