plotId	timePoint	height_above_reference	yPred	sd_yPred	lwr	upr	outlier
c26r15	2020-09-25T00:00:00Z	57.10772762298579	57.139554140048915	4.025799059437069	37.010558842863574	77.26854943723426	0
c26r15	2020-09-28T00:00:00Z	70.61050185263156	67.90169183978996	3.4157593103528714	50.822895288025606	84.98048839155432	0
c26r15	2020-09-30T00:00:00Z	71.70523831546306	74.96248901198639	3.1250363373407737	59.337307325282524	90.58767069869026	0
c26r15	2020-10-02T00:00:00Z	85.43154934942723	82.8489592104477	3.2136301407969294	66.78080850646306	98.91710991443234	0
c26r15	2020-10-05T00:00:00Z	96.54733497202396	96.987572136236	4.01768111363759	76.89916656804805	117.07597770442395	0
c26r16	2020-09-10T00:00:00Z	8.178691394627105	7.919360194642502	2.285135705025423	-3.5063183304846124	19.34503871976962	0
c26r16	2020-09-14T00:00:00Z	16.494839787483237	19.099274877901298	1.8356351210982658	9.921099272409968	28.277450483392627	0
c26r16	2020-09-16T00:00:00Z	31.29232704341409	29.48225264081681	1.5840521856048202	21.56199171279271	37.40251356884091	0
c26r16	2020-09-18T00:00:00Z	36.73848425745961	37.68193543181751	1.9222939590544756	28.07046563654513	47.293405227089885	0
c26r16	2020-09-21T00:00:00Z	47.353875437378846	46.85655904083901	1.9360863675168392	37.176127203254815	56.536990878423204	0
c26r16	2020-09-23T00:00:00Z	51.04618541300293	51.10592833508309	1.6708628683841382	42.7516139931624	59.460242677003784	0
c26r16	2020-09-25T00:00:00Z	52.615417152643175	52.64800005426701	2.278129190672693	41.25735410090354	64.03864600763048	0
c26r16	2020-09-28T00:00:00Z	54.73682314157486	54.64732413302042	1.9329183792682896	44.98273223667897	64.31191602936187	0
c26r16	2020-09-30T00:00:00Z	58.86313750147819	59.294261640702416	1.7684033397842722	50.45224494178105	68.13627833962377	0
c26r16	2020-10-02T00:00:00Z	66.98945047557353	66.42333032035435	1.8185370217655108	57.3306452115268	75.5160154291819	0
c26r16	2020-10-05T00:00:00Z	79.41049880385398	79.50700159117802	2.273535387300729	68.13932465467438	90.87467852768167	0
c26r18	2020-09-10T00:00:00Z	10.323020566999926	9.986221062846143	5.0070308773069945	-15.04893332368883	35.02137544938112	0
c26r18	2020-09-14T00:00:00Z	14.57044181227686	17.720308773972206	4.022116371730285	-2.390273084679219	37.830890632623635	0
c26r18	2020-09-16T00:00:00Z	30.2461725503206	26.922592952228303	3.4708652913463296	9.568266495496655	44.276919408959955	0
c26r18	2020-09-18T00:00:00Z	33.60002077817914	36.4733781863842	4.21199720746536	15.413392149057405	57.533364223711004	0
c26r18	2020-09-21T00:00:00Z	52.215416905283895	49.78694062593779	4.24221817635207	28.57584974417744	70.99803150769813	0
c26r18	2020-09-23T00:00:00Z	53.69234089553353	55.09523058655149	3.6610788389270033	36.78983639191647	73.40062478118651	0
c26r18	2020-09-25T00:00:00Z	55.75388063192363	55.946761114082285	4.99167868897557	30.988367669204436	80.90515455896013	0
c26r18	2020-09-28T00:00:00Z	60.29471595287323	59.02932838819047	4.235276700209297	37.85294488714399	80.20571188923695	0
c26r18	2020-09-30T00:00:00Z	66.06313500702382	68.6492130656567	3.8748027551974884	49.27519928966925	88.02322684164415	0
c26r18	2020-10-02T00:00:00Z	85.34733885228634	82.06498976623637	3.984652202265823	62.14172875490725	101.98825077756548	0
c26r18	2020-10-05T00:00:00Z	97.47365044057369	98.03317091181363	4.981613065618009	73.12510558372358	122.94123623990367	0
c2r14	2020-09-10T00:00:00Z	11.037796957790867	10.790239490466227	3.3265303933688077	-5.84241247637781	27.422891457310264	0
c2r14	2020-09-14T00:00:00Z	13.539514325559159	15.89556137399673	2.6721809160128975	2.534656793932241	29.25646595406122	0
c2r14	2020-09-16T00:00:00Z	25.69232358038424	23.420062671500748	2.3059452130166154	11.890336606417671	34.94978873658383	0
c2r14	2020-09-18T00:00:00Z	29.415402805805186	31.441193205757813	2.798332399131117	17.44953121010223	45.432855201413396	0
c2r14	2020-09-21T00:00:00Z	44.27695045769211	42.17262308891214	2.8184103602985475	28.080571287419403	56.264674890404876	0
c2r14	2020-09-23T00:00:00Z	46.12310544550415	48.04844939620326	2.4323177405209666	35.88686069359843	60.21003809880809	0
c2r14	2020-09-25T00:00:00Z	54.03080264329907	54.34254391210282	3.316330831524549	37.760889754480075	70.92419806972556	0
c2r14	2020-09-28T00:00:00Z	72.75786952972413	71.64181917597232	2.813798638915235	57.572825981396136	85.7108123705485	0
c2r14	2020-09-30T00:00:00Z	78.31576234102249	78.67625310222971	2.574309895289935	65.80470362578004	91.54780257867938	0
c2r14	2020-10-02T00:00:00Z	83.41049741804599	84.10943649648176	2.6472907762395073	70.87298261528423	97.3458903776793	0
c2r14	2020-10-05T00:00:00Z	99.15786038339138	99.03871684413693	3.3096435146600007	82.49049927083692	115.58693441743694	0
c2r17	2020-09-10T00:00:00Z	8.30240269303323	8.108670899227974	2.6193544034011755	-4.988101117777903	21.20544291623385	0
c2r17	2020-09-14T00:00:00Z	9.41580437868835	11.246735324295688	2.1041108967456705	0.726180840567336	21.76728980802404	0
c2r17	2020-09-16T00:00:00Z	17.78462638258933	15.952676976346433	1.8157320190903414	6.874016880894727	25.03133707179814	0
c2r17	2020-09-18T00:00:00Z	19.076934874057756	20.6093932613735	2.2034442572524604	9.5921719751112	31.626614547635803	0
c2r17	2020-09-21T00:00:00Z	27.969248065352417	26.357049942139604	2.219253911690028	15.260780383689463	37.45331950058974	0
c2r17	2020-09-23T00:00:00Z	28.000017315149286	29.553191794100886	1.9152394328952207	19.976994629624784	39.12938895857699	0
c2r17	2020-09-25T00:00:00Z	33.446174529194806	33.70031155891437	2.6113231323558908	20.64369589713492	46.756927220693825	0
c2r17	2020-09-28T00:00:00Z	48.92629883885384	49.065492184654254	2.2156225807583407	37.98737928086255	60.14360508844596	0
c2r17	2020-09-30T00:00:00Z	55.74734910726548	54.931944380267836	2.0270459495541187	44.79671463249724	65.06717412803843	0
c2r17	2020-10-02T00:00:00Z	55.45261236727238	56.240917262394355	2.0845120686854597	45.818356918967055	66.66347760582165	0
c2r17	2020-10-05T00:00:00Z	51.789455741643906	51.655078588534614	2.6060574498564884	38.62479133925217	64.68536583781706	0
c2r18	2020-09-10T00:00:00Z	9.676972675323501	9.250571456362188	3.531187127573536	-8.40536418150549	26.906507094229866	0
c2r18	2020-09-14T00:00:00Z	17.278344677388695	21.553283797625618	2.8365803817642288	7.370381888804474	35.73618570644676	0
c2r18	2020-09-16T00:00:00Z	36.461561009287806	33.4545806247227	2.4478129132161257	21.215516058642073	45.69364519080333	0
c2r18	2020-09-18T00:00:00Z	38.86156249344346	39.44502351641884	2.9704930296688947	24.59255836807437	54.297488664763314	0
c2r18	2020-09-21T00:00:00Z	44.18464270830151	44.22783048640035	2.991806238820293	29.268799292298887	59.18686168050181	0
c2r18	2020-09-23T00:00:00Z	49.84618467092511	50.018092477860144	2.5819602047279826	37.10829145422023	62.92789350150006	0
c2r18	2020-09-25T00:00:00Z	57.907728117704345	57.768075245404	3.5203600623637503	40.16627493358524	75.36987555722276	0
c2r18	2020-09-28T00:00:00Z	64.7578723013401	65.20164995810285	2.986910792436526	50.267095995920215	80.13620392028548	0
c2r18	2020-09-30T00:00:00Z	71.49471207261085	71.38837170794908	2.7326880832816003	57.724931291541075	85.05181212435707	0
c2r18	2020-10-02T00:00:00Z	78.35786758959293	78.11477616917715	2.8101589363607813	64.06398148737324	92.16557085098106	0
c2r18	2020-10-05T00:00:00Z	85.76839133799076	85.80982953852649	3.513261324508485	68.24352291598406	103.37613616106891	0
c3r15	2020-09-10T00:00:00Z	10.831611460447327	10.938132783317894	5.561811722256837	-16.870925827966293	38.74719139460208	0
c3r15	2020-09-14T00:00:00Z	13.264600329101103	13.544341239011477	4.467768330720253	-8.794500414589791	35.883182892612744	0
c3r15	2020-09-16T00:00:00Z	26.73847807347773	33.12665721148785	3.8554384298439004	13.84946506226835	52.403849360707355	0
c3r15	2020-09-18T00:00:00Z	55.13849563598629	50.69139845585562	4.6786880322163364	27.297958294773938	74.0848386169373	0
c3r15	2020-09-21T00:00:00Z	55.200034135580026	57.5689502107977	4.712257495463279	34.007662733481304	81.13023768811411	0
c3r15	2020-09-23T00:00:00Z	55.13849563598629	55.66161984610205	4.06672770777926	35.32798130720575	75.99525838499835	0
c3r15	2020-09-25T00:00:00Z	58.49234386384483	58.687741689856495	5.544758505866461	30.96394916052419	86.4115342191888	0
c3r15	2020-09-28T00:00:00Z	71.70523831546308	70.20247130217508	4.704546901235546	46.67973679599736	93.72520580835281	0
c3r15	2020-09-30T00:00:00Z	73.38944825828077	74.09822110681603	4.304132311818602	52.57755954772301	95.61888266590904	0
c3r15	2020-10-02T00:00:00Z	77.30523637533187	78.00089597419603	4.426153117633304	55.8701303860295	100.13166156236255	0
c3r15	2020-10-05T00:00:00Z	96.2947034806013	96.17611897417642	5.533577607774612	68.50823093530336	123.84400701304948	0
c3r16	2020-09-10T00:00:00Z	10.24054636806251	9.780505861623755	4.641216228069433	-13.425575278723407	32.98658700197092	0
c3r16	2020-09-14T00:00:00Z	12.618552437424679	17.096997079315866	3.7282597677325624	-1.544301759346947	35.738295917978675	0
c3r16	2020-09-16T00:00:00Z	29.046171808242775	25.242529523611893	3.217283198441885	9.156113531402468	41.32894551582132	0
c3r16	2020-09-18T00:00:00Z	26.46155482530592	27.050801285607882	3.9042678726969573	7.529461922123097	46.57214064909267	0
c3r16	2020-09-21T00:00:00Z	28.923094809055307	29.98412908659376	3.932280891722001	10.322724627983757	49.64553354520376	0
