timeNumber	timePoint	projected_shoot_area_corr	projected_shoot_area	wt	genotype	geno.decomp	rowId	colId	plotId
1	2020-09-10T00:00:00Z	34.72440490689719	33.7640844612171	0.16373715995369018	EPPN1_H	Hybrid	24	16	c24r16
1	2020-09-10T00:00:00Z	37.950681148528716	35.652906716618006	0.16373715995369018	EPPN1_H	Hybrid	26	18	c26r18
1	2020-09-10T00:00:00Z	34.656482146108154	35.40732988979244	0.16373715995369018	EPPN1_H	Hybrid	5	16	c5r16
1	2020-09-10T00:00:00Z	38.74210156255823	33.534348023925745	0.16373715995369018	EPPN1_H	Hybrid	19	15	c19r15
1	2020-09-10T00:00:00Z	43.80614813068897	47.707628745533896	0.16373715995369018	EPPN1_H	Hybrid	11	18	c11r18
1	2020-09-10T00:00:00Z	44.90606031465219	42.34210582639285	0.16373715995369018	EPPN1_H	Hybrid	8	14	c8r14
1	2020-09-10T00:00:00Z	41.19586118790388	42.19546782534547	0.16373715995369018	EPPN1_H	Hybrid	10	17	c10r17
1	2020-09-10T00:00:00Z	39.34137146708711	35.37086233502209	0.16373715995369018	EPPN1_H	Hybrid	14	14	c14r14
1	2020-09-10T00:00:00Z	36.3812336989573	34.97769360710832	0.16373715995369018	EPPN1_H	Hybrid	5	15	c5r15
1	2020-09-10T00:00:00Z	42.2138856613597	45.20656385043424	0.16373715995369018	EPPN1_H	Hybrid	16	17	c16r17
1	2020-09-10T00:00:00Z	45.713812936604064	42.50810060944182	0.16360844633815394	EPPN2_H	Hybrid	16	15	c16r15
1	2020-09-10T00:00:00Z	38.33650086886932	38.17711179501474	0.16360844633815394	EPPN2_H	Hybrid	3	15	c3r15
1	2020-09-10T00:00:00Z	46.00711331260915	45.09905615647948	0.16360844633815394	EPPN2_H	Hybrid	2	14	c2r14
1	2020-09-10T00:00:00Z	39.378077931101416	36.773298601814524	0.16360844633815394	EPPN2_H	Hybrid	25	14	c25r14
1	2020-09-10T00:00:00Z	31.521127719202433	33.75849744619821	0.16360844633815394	EPPN2_H	Hybrid	10	18	c10r18
1	2020-09-10T00:00:00Z	42.21808821335314	45.00599177168486	0.16360844633815394	EPPN2_H	Hybrid	6	17	c6r17
1	2020-09-10T00:00:00Z	36.215945704322124	43.13010579943136	0.16360844633815394	EPPN2_H	Hybrid	20	18	c20r18
1	2020-09-10T00:00:00Z	47.051331710012015	49.959522672226136	0.16360844633815394	EPPN2_H	Hybrid	22	17	c22r17
1	2020-09-10T00:00:00Z	39.68914636522667	40.67127976406507	0.16360844633815394	EPPN2_H	Hybrid	8	16	c8r16
1	2020-09-10T00:00:00Z	40.028195265381385	39.8848478076223	0.16360844633815394	EPPN2_H	Hybrid	22	16	c22r16
1	2020-09-10T00:00:00Z	27.22446675949078	25.98259031581594	0.16377520167092383	EPPN3_H	Hybrid	1	14	c1r14
1	2020-09-10T00:00:00Z	26.623413659282335	17.37680874057357	0.16377520167092383	EPPN3_H	Hybrid	19	14	c19r14
1	2020-09-10T00:00:00Z	28.557818877088298	31.10727553994208	0.16377520167092383	EPPN3_H	Hybrid	13	18	c13r18
1	2020-09-10T00:00:00Z	22.575178970515523	20.91072009006615	0.16377520167092383	EPPN3_H	Hybrid	23	16	c23r16
1	2020-09-10T00:00:00Z	38.28051914194893	39.03586526609679	0.16377520167092383	EPPN3_H	Hybrid	12	16	c12r16
1	2020-09-10T00:00:00Z	34.86365857907474	37.43338255894543	0.16377520167092383	EPPN3_H	Hybrid	7	17	c7r17
1	2020-09-10T00:00:00Z	32.75777349640866	33.82750256416443	0.16377520167092383	EPPN3_H	Hybrid	1	18	c1r18
1	2020-09-10T00:00:00Z	32.483908969184085	30.86232644422059	0.16377520167092383	EPPN3_H	Hybrid	26	15	c26r15
1	2020-09-10T00:00:00Z	30.728319362702603	32.271750211215036	0.16377520167092383	EPPN3_H	Hybrid	14	17	c14r17
1	2020-09-10T00:00:00Z	35.336499530609714	33.20756302226973	0.16377520167092383	EPPN3_H	Hybrid	14	15	c14r15
1	2020-09-10T00:00:00Z	38.472483140985574	36.55347732988731	0.1637198495673572	EPPN4_H	Hybrid	25	15	c25r15
1	2020-09-10T00:00:00Z	35.787241274048704	38.3139539989094	0.1637198495673572	EPPN4_H	Hybrid	17	17	c17r17
1	2020-09-10T00:00:00Z	39.16210577325681	39.19284119336138	0.1637198495673572	EPPN4_H	Hybrid	4	15	c4r15
1	2020-09-10T00:00:00Z	47.21188254641269	49.1749500894935	0.1637198495673572	EPPN4_H	Hybrid	4	16	c4r16
1	2020-09-10T00:00:00Z	38.09045454683671	42.62342509780102	0.1637198495673572	EPPN4_H	Hybrid	3	18	c3r18
1	2020-09-10T00:00:00Z	37.92738456269635	43.84147233733263	0.1637198495673572	EPPN4_H	Hybrid	22	18	c22r18
1	2020-09-10T00:00:00Z	31.45519127308778	25.087279239807913	0.1637198495673572	EPPN4_H	Hybrid	23	14	c23r14
1	2020-09-10T00:00:00Z	33.21834063155851	32.067444992703166	0.1637198495673572	EPPN4_H	Hybrid	17	16	c17r16
1	2020-09-10T00:00:00Z	30.547274377719074	26.964226176928943	0.1637198495673572	EPPN4_H	Hybrid	7	14	c7r14
1	2020-09-10T00:00:00Z	25.062383435465943	25.570827871893034	0.1637198495673572	EPPN4_H	Hybrid	1	17	c1r17
1	2020-09-10T00:00:00Z	35.59871508266251	34.943869170003865	0.16313991533567515	EPPN1_L	Line	1	15	c1r15
1	2020-09-10T00:00:00Z	39.14336659686718	42.099160601015825	0.16313991533567515	EPPN1_L	Line	5	17	c5r17
1	2020-09-10T00:00:00Z	46.65294787128406	43.58958312447369	0.16313991533567515	EPPN1_L	Line	13	14	c13r14
1	2020-09-10T00:00:00Z	39.45860734900438	31.35629834373576	0.16313991533567515	EPPN1_L	Line	18	14	c18r14
1	2020-09-10T00:00:00Z	34.322245613237484	35.70848420321526	0.16313991533567515	EPPN1_L	Line	3	16	c3r16
1	2020-09-10T00:00:00Z	39.46272854692634	42.532222965184985	0.16313991533567515	EPPN1_L	Line	20	17	c20r17
1	2020-09-10T00:00:00Z	33.83306820192541	32.63349993126152	0.16313991533567515	EPPN1_L	Line	19	16	c19r16
1	2020-09-10T00:00:00Z	35.14421201462889	40.05715550304527	0.16313991533567515	EPPN1_L	Line	15	18	c15r18
1	2020-09-10T00:00:00Z	44.33436214127286	40.501721468654466	0.16313991533567515	EPPN1_L	Line	21	15	c21r15
1	2020-09-10T00:00:00Z	13.673322847085892	12.022296505003391	0.16264794232908056	EPPN2_L	Line	13	15	c13r15
1	2020-09-10T00:00:00Z	30.446532379492147	30.112842920202933	0.16264794232908056	EPPN2_L	Line	21	16	c21r16
1	2020-09-10T00:00:00Z	22.4792803210783	16.168985033504413	0.16264794232908056	EPPN2_L	Line	16	14	c16r14
1	2020-09-10T00:00:00Z	34.937223562970516	32.15705947406711	0.16264794232908056	EPPN2_L	Line	10	14	c10r14
1	2020-09-10T00:00:00Z	36.58745900204304	38.191916611274664	0.16264794232908056	EPPN2_L	Line	11	16	c11r16
1	2020-09-10T00:00:00Z	27.725075668811538	27.166845317110912	0.16264794232908056	EPPN2_L	Line	25	17	c25r17
1	2020-09-10T00:00:00Z	29.85466924735566	32.21436518443182	0.16264794232908056	EPPN2_L	Line	2	17	c2r17
1	2020-09-10T00:00:00Z	35.41993024709124	40.53502811794999	0.16264794232908056	EPPN2_L	Line	5	18	c5r18
1	2020-09-10T00:00:00Z	33.84502207317865	36.90882801621029	0.16264794232908056	EPPN2_L	Line	23	18	c23r18
1	2020-09-10T00:00:00Z	31.53014535281847	29.146432284075104	0.16264794232908056	EPPN2_L	Line	15	15	c15r15
1	2020-09-10T00:00:00Z	27.895840466846135	23.842418098152137	0.16304956647842386	EPPN20_T	Line	24	14	c24r14
1	2020-09-10T00:00:00Z	21.66837805012024	19.639063632948446	0.16304956647842386	EPPN20_T	Line	9	14	c9r14
1	2020-09-10T00:00:00Z	19.506242695549453	15.384443077648424	0.16304956647842386	EPPN20_T	Line	18	15	c18r15
1	2020-09-10T00:00:00Z	11.292925818378178	11.009126457444554	0.16304956647842386	EPPN20_T	Line	10	16	c10r16
1	2020-09-10T00:00:00Z	21.308037061909406	21.929494430485267	0.16304956647842386	EPPN20_T	Line	24	17	c24r17
1	2020-09-10T00:00:00Z	24.397235624551872	25.560107495098855	0.16304956647842386	EPPN20_T	Line	13	17	c13r17
1	2020-09-10T00:00:00Z	22.634329292490992	22.364973479282202	0.16304956647842386	EPPN20_T	Line	13	16	c13r16
1	2020-09-10T00:00:00Z	20.037672233873387	18.509139817788547	0.16304956647842386	EPPN20_T	Line	7	15	c7r15
1	2020-09-10T00:00:00Z	16.033058572215808	22.905336736680784	0.16304956647842386	EPPN20_T	Line	19	18	c19r18
1	2020-09-10T00:00:00Z	18.987306688396615	22.11668128412999	0.16304956647842386	EPPN20_T	Line	12	18	c12r18
1	2020-09-10T00:00:00Z	40.285939226481375	35.45783108107842	0.16306869648766092	EPPN3_L	Line	15	14	c15r14
1	2020-09-10T00:00:00Z	31.206518168631767	34.63330858045018	0.16306869648766092	EPPN3_L	Line	2	18	c2r18
1	2020-09-10T00:00:00Z	45.449479494062345	48.22527013237244	0.16306869648766092	EPPN3_L	Line	11	17	c11r17
1	2020-09-10T00:00:00Z	39.01598173557429	39.94949572035778	0.16306869648766092	EPPN3_L	Line	9	16	c9r16
1	2020-09-10T00:00:00Z	39.78965089666903	36.645324210622064	0.16306869648766092	EPPN3_L	Line	22	15	c22r15
1	2020-09-10T00:00:00Z	35.83422117570963	35.30165460596339	0.16306869648766092	EPPN3_L	Line	9	15	c9r15
1	2020-09-10T00:00:00Z	47.36326949383333	55.14647524744679	0.16306869648766092	EPPN3_L	Line	18	18	c18r18
1	2020-09-10T00:00:00Z	30.935805539851984	34.76425121259477	0.16306869648766092	EPPN3_L	Line	18	17	c18r17
1	2020-09-10T00:00:00Z	29.931294574206326	28.065821998194174	0.16306869648766092	EPPN3_L	Line	26	16	c26r16
1	2020-09-10T00:00:00Z	35.530495357141696	30.86993382025798	0.16324064509284036	EPPN4_L	Line	20	15	c20r15
1	2020-09-10T00:00:00Z	34.15014682579785	37.132572213954255	0.16324064509284036	EPPN4_L	Line	3	17	c3r17
1	2020-09-10T00:00:00Z	19.091984153359043	18.271171151824174	0.16324064509284036	EPPN4_L	Line	20	16	c20r16
1	2020-09-10T00:00:00Z	17.84525571386136	9.40959392858014	0.16324064509284036	EPPN4_L	Line	17	14	c17r14
1	2020-09-10T00:00:00Z	32.30819458719415	36.22934251399851	0.16324064509284036	EPPN4_L	Line	9	18	c9r18
1	2020-09-10T00:00:00Z	20.26110912737061	23.620359715567748	0.16324064509284036	EPPN4_L	Line	14	18	c14r18
1	2020-09-10T00:00:00Z	31.770077223968837	31.36614466090466	0.16324064509284036	EPPN4_L	Line	12	15	c12r15
1	2020-09-10T00:00:00Z	22.191974787967634	22.09349398093867	0.16324064509284036	EPPN4_L	Line	1	16	c1r16
1	2020-09-10T00:00:00Z	32.11101377398148	34.97018963026181	0.16324064509284036	EPPN4_L	Line	19	17	c19r17
2	2020-09-14T00:00:00Z	129.5142570308036	129.8036931435455	0.0551092570447858	EPPN1_H	Hybrid	24	16	c24r16
2	2020-09-14T00:00:00Z	130.26777950522785	145.22348914709826	0.0551092570447858	EPPN1_H	Hybrid	26	18	c26r18
2	2020-09-14T00:00:00Z	114.19257916151739	116.0942563771267	0.0551092570447858	EPPN1_H	Hybrid	5	16	c5r16
2	2020-09-14T00:00:00Z	112.99958032545722	98.15677055781693	0.0551092570447858	EPPN1_H	Hybrid	19	15	c19r15
2	2020-09-14T00:00:00Z	146.2291550746893	158.2550550237982	0.0551092570447858	EPPN1_H	Hybrid	11	18	c11r18
2	2020-09-14T00:00:00Z	141.1293084929894	140.49387861580604	0.0551092570447858	EPPN1_H	Hybrid	8	14	c8r14
2	2020-09-14T00:00:00Z	125.74189912491236	128.90295473334967	0.0551092570447858	EPPN1_H	Hybrid	10	17	c10r17
2	2020-09-14T00:00:00Z	146.75404307073626	140.6011719192807	0.0551092570447858	EPPN1_H	Hybrid	14	14	c14r14
2	2020-09-14T00:00:00Z	111.62211295205243	111.33049445965662	0.0551092570447858	EPPN1_H	Hybrid	5	15	c5r15
2	2020-09-14T00:00:00Z	125.81730106441073	131.39614838756617	0.0551092570447858	EPPN1_H	Hybrid	16	17	c16r17
2	2020-09-14T00:00:00Z	121.19689148635366	112.13007159127321	0.055078076030684354	EPPN2_H	Hybrid	16	15	c16r15
2	2020-09-14T00:00:00Z	123.90616323972144	129.63121555989494	0.055078076030684354	EPPN2_H	Hybrid	3	15	c3r15
2	2020-09-14T00:00:00Z	134.90869506469204	139.92343296667187	0.055078076030684354	EPPN2_H	Hybrid	2	14	c2r14
2	2020-09-14T00:00:00Z	131.41013441738937	123.85441919058117	0.055078076030684354	EPPN2_H	Hybrid	25	14	c25r14
2	2020-09-14T00:00:00Z	97.73994720155109	99.48526860148893	0.055078076030684354	EPPN2_H	Hybrid	10	18	c10r18
2	2020-09-14T00:00:00Z	122.57372211942648	119.50291132139517	0.055078076030684354	EPPN2_H	Hybrid	6	17	c6r17
2	2020-09-14T00:00:00Z	94.84738761620581	105.74532644009346	0.055078076030684354	EPPN2_H	Hybrid	20	18	c20r18
2	2020-09-14T00:00:00Z	116.2043352984779	125.43528653994306	0.055078076030684354	EPPN2_H	Hybrid	22	17	c22r17
2	2020-09-14T00:00:00Z	124.38039221551729	130.0372101036639	0.055078076030684354	EPPN2_H	Hybrid	8	16	c8r16
2	2020-09-14T00:00:00Z	120.44270700247324	118.24247967750173	0.055078076030684354	EPPN2_H	Hybrid	22	16	c22r16
2	2020-09-14T00:00:00Z	88.43249945435302	81.86824623605587	0.05501844777746911	EPPN3_H	Hybrid	1	14	c1r14
2	2020-09-14T00:00:00Z	68.90165236839812	50.50556220997544	0.05501844777746911	EPPN3_H	Hybrid	19	14	c19r14
2	2020-09-14T00:00:00Z	105.05553009973274	112.05494701262306	0.05501844777746911	EPPN3_H	Hybrid	13	18	c13r18
2	2020-09-14T00:00:00Z	74.15504648801334	62.53364520179499	0.05501844777746911	EPPN3_H	Hybrid	23	16	c23r16
2	2020-09-14T00:00:00Z	117.07654439624193	121.6096166849353	0.05501844777746911	EPPN3_H	Hybrid	12	16	c12r16
2	2020-09-14T00:00:00Z	116.85415451002855	124.58925993364139	0.05501844777746911	EPPN3_H	Hybrid	7	17	c7r17
2	2020-09-14T00:00:00Z	91.23264350676665	72.64212617766779	0.05501844777746911	EPPN3_H	Hybrid	1	18	c1r18
2	2020-09-14T00:00:00Z	104.74744220728735	95.15532059561954	0.05501844777746911	EPPN3_H	Hybrid	26	15	c26r15
2	2020-09-14T00:00:00Z	91.88837377464422	102.6611806485389	0.05501844777746911	EPPN3_H	Hybrid	14	17	c14r17
2	2020-09-14T00:00:00Z	121.47704197391543	119.34957350928077	0.05501844777746911	EPPN3_H	Hybrid	14	15	c14r15
2	2020-09-14T00:00:00Z	111.06146231488943	103.88611853084234	0.05504143708474784	EPPN4_H	Hybrid	25	15	c25r15
2	2020-09-14T00:00:00Z	133.28006364658484	138.7632165495548	0.05504143708474784	EPPN4_H	Hybrid	17	17	c17r17
2	2020-09-14T00:00:00Z	87.25290407884077	92.09289460903943	0.05504143708474784	EPPN4_H	Hybrid	4	15	c4r15
2	2020-09-14T00:00:00Z	156.89923268008005	163.5886804142322	0.05504143708474784	EPPN4_H	Hybrid	4	16	c4r16
2	2020-09-14T00:00:00Z	106.53254495527311	103.49675336053389	0.05504143708474784	EPPN4_H	Hybrid	3	18	c3r18
2	2020-09-14T00:00:00Z	114.75951860364583	133.09065466861085	0.05504143708474784	EPPN4_H	Hybrid	22	18	c22r18
2	2020-09-14T00:00:00Z	109.75030541917924	92.99371207248342	0.05504143708474784	EPPN4_H	Hybrid	23	14	c23r14
2	2020-09-14T00:00:00Z	101.51675793103483	96.90740038068087	0.05504143708474784	EPPN4_H	Hybrid	17	16	c17r16
2	2020-09-14T00:00:00Z	121.23364370449876	120.45998923618659	0.05504143708474784	EPPN4_H	Hybrid	7	14	c7r14
2	2020-09-14T00:00:00Z	90.96779156508092	84.39499705069125	0.05504143708474784	EPPN4_H	Hybrid	1	17	c1r17
2	2020-09-14T00:00:00Z	108.3282496662057	103.55407111345659	0.0548492904383285	EPPN1_L	Line	1	15	c1r15
2	2020-09-14T00:00:00Z	109.15056337511813	112.07810290645752	0.0548492904383285	EPPN1_L	Line	5	17	c5r17
2	2020-09-14T00:00:00Z	127.83710992897208	117.05306723165909	0.0548492904383285	EPPN1_L	Line	13	14	c13r14
2	2020-09-14T00:00:00Z	101.76683755089634	93.44487392597169	0.0548492904383285	EPPN1_L	Line	18	14	c18r14
2	2020-09-14T00:00:00Z	107.93960744056972	115.14330734559192	0.0548492904383285	EPPN1_L	Line	3	16	c3r16
2	2020-09-14T00:00:00Z	125.36307488451283	128.12612250707141	0.0548492904383285	EPPN1_L	Line	20	17	c20r17
2	2020-09-14T00:00:00Z	106.95490771800876	97.09835283612621	0.0548492904383285	EPPN1_L	Line	19	16	c19r16
2	2020-09-14T00:00:00Z	110.45843104859517	121.42641610450528	0.0548492904383285	EPPN1_L	Line	15	18	c15r18
2	2020-09-14T00:00:00Z	117.86191681829851	110.77666168862181	0.0548492904383285	EPPN1_L	Line	21	15	c21r15
2	2020-09-14T00:00:00Z	34.124216924770714	27.255673695360535	0.054695337390052126	EPPN2_L	Line	13	15	c13r15
2	2020-09-14T00:00:00Z	69.82785735699368	67.13198561849785	0.054695337390052126	EPPN2_L	Line	21	16	c21r16
2	2020-09-14T00:00:00Z	56.85450636211107	43.67638119279149	0.054695337390052126	EPPN2_L	Line	16	14	c16r14
2	2020-09-14T00:00:00Z	94.8504528025127	85.83280299957593	0.054695337390052126	EPPN2_L	Line	10	14	c10r14
2	2020-09-14T00:00:00Z	71.73341119336594	78.21772404594897	0.054695337390052126	EPPN2_L	Line	11	16	c11r16
2	2020-09-14T00:00:00Z	68.74042520435204	75.82996746547931	0.054695337390052126	EPPN2_L	Line	25	17	c25r17
2	2020-09-14T00:00:00Z	73.76086185348986	80.31600215947842	0.054695337390052126	EPPN2_L	Line	2	17	c2r17
2	2020-09-14T00:00:00Z	99.34715233927064	95.14780379139127	0.054695337390052126	EPPN2_L	Line	5	18	c5r18
2	2020-09-14T00:00:00Z	65.72823698111247	75.13138250435102	0.054695337390052126	EPPN2_L	Line	23	18	c23r18
2	2020-09-14T00:00:00Z	73.49206806225642	66.48999748505024	0.054695337390052126	EPPN2_L	Line	15	15	c15r15
2	2020-09-14T00:00:00Z	71.12291386372183	67.31954078886051	0.05471000825228341	EPPN20_T	Line	24	14	c24r14
2	2020-09-14T00:00:00Z	51.241580989125254	46.20634684241409	0.05471000825228341	EPPN20_T	Line	9	14	c9r14
2	2020-09-14T00:00:00Z	49.38296740170233	44.911717735755516	0.05471000825228341	EPPN20_T	Line	18	15	c18r15
2	2020-09-14T00:00:00Z	30.9808720422956	29.117194105224776	0.05471000825228341	EPPN20_T	Line	10	16	c10r16
2	2020-09-14T00:00:00Z	56.300878610776024	68.15191071311338	0.05471000825228341	EPPN20_T	Line	24	17	c24r17
2	2020-09-14T00:00:00Z	51.15609498767007	56.1812297627481	0.05471000825228341	EPPN20_T	Line	13	17	c13r17
2	2020-09-14T00:00:00Z	50.32458103260563	47.962334108268664	0.05471000825228341	EPPN20_T	Line	13	16	c13r16
2	2020-09-14T00:00:00Z	41.41742211085322	43.69936797853499	0.05471000825228341	EPPN20_T	Line	7	15	c7r15
2	2020-09-14T00:00:00Z	37.34987005468012	45.9424173928172	0.05471000825228341	EPPN20_T	Line	19	18	c19r18
2	2020-09-14T00:00:00Z	42.45244298345761	54.44983944467036	0.05471000825228341	EPPN20_T	Line	12	18	c12r18
2	2020-09-14T00:00:00Z	114.36704640250073	103.26589549178907	0.05471213036565689	EPPN3_L	Line	15	14	c15r14
2	2020-09-14T00:00:00Z	122.85185730256494	118.63220662042383	0.05471213036565689	EPPN3_L	Line	2	18	c2r18
2	2020-09-14T00:00:00Z	135.2205455725411	147.5246578600974	0.05471213036565689	EPPN3_L	Line	11	17	c11r17
2	2020-09-14T00:00:00Z	120.09434170660803	121.77973360477155	0.05471213036565689	EPPN3_L	Line	9	16	c9r16
2	2020-09-14T00:00:00Z	134.08076409120508	127.88503168094789	0.05471213036565689	EPPN3_L	Line	22	15	c22r15
2	2020-09-14T00:00:00Z	116.27731783403338	114.58772069836964	0.05471213036565689	EPPN3_L	Line	9	15	c9r15
2	2020-09-14T00:00:00Z	151.18698219427748	169.26771986752505	0.05471213036565689	EPPN3_L	Line	18	18	c18r18
2	2020-09-14T00:00:00Z	118.87369500430606	130.10051355202975	0.05471213036565689	EPPN3_L	Line	18	17	c18r17
2	2020-09-14T00:00:00Z	109.16041835353039	101.76467536876319	0.05471213036565689	EPPN3_L	Line	26	16	c26r16
2	2020-09-14T00:00:00Z	71.31344960297876	58.198442367607115	0.05479629119599997	EPPN4_L	Line	20	15	c20r15
2	2020-09-14T00:00:00Z	83.79269326582646	90.29547788451441	0.05479629119599997	EPPN4_L	Line	3	17	c3r17
2	2020-09-14T00:00:00Z	39.063689945844544	30.675938257901638	0.05479629119599997	EPPN4_L	Line	20	16	c20r16
2	2020-09-14T00:00:00Z	44.93872080703534	31.107289412974396	0.05479629119599997	EPPN4_L	Line	17	14	c17r14
2	2020-09-14T00:00:00Z	73.22462799038509	76.59072763390184	0.05479629119599997	EPPN4_L	Line	9	18	c9r18
2	2020-09-14T00:00:00Z	52.861497567103015	66.70737406311474	0.05479629119599997	EPPN4_L	Line	14	18	c14r18
2	2020-09-14T00:00:00Z	81.20859774399145	81.50675043428538	0.05479629119599997	EPPN4_L	Line	12	15	c12r15
2	2020-09-14T00:00:00Z	59.38740138194374	55.30976015827926	0.05479629119599997	EPPN4_L	Line	1	16	c1r16
2	2020-09-14T00:00:00Z	86.67702066548085	87.72419952913464	0.05479629119599997	EPPN4_L	Line	19	17	c19r17
3	2020-09-16T00:00:00Z	314.7939464331382	321.0579290153982	0.02540614066741723	EPPN1_H	Hybrid	24	16	c24r16
3	2020-09-16T00:00:00Z	328.5790928121418	345.37609084327005	0.02540614066741723	EPPN1_H	Hybrid	26	18	c26r18
3	2020-09-16T00:00:00Z	293.4624025967781	299.6311518369704	0.02540614066741723	EPPN1_H	Hybrid	5	16	c5r16
3	2020-09-16T00:00:00Z	281.82099204553526	231.95725542689087	0.02540614066741723	EPPN1_H	Hybrid	19	15	c19r15
3	2020-09-16T00:00:00Z	366.28846621784163	362.7953082927736	0.02540614066741723	EPPN1_H	Hybrid	11	18	c11r18
3	2020-09-16T00:00:00Z	313.8177008723283	328.6251176668163	0.02540614066741723	EPPN1_H	Hybrid	8	14	c8r14
3	2020-09-16T00:00:00Z	293.9181057439053	291.4707629811345	0.02540614066741723	EPPN1_H	Hybrid	10	17	c10r17
3	2020-09-16T00:00:00Z	346.3848158344772	357.0477523346176	0.02540614066741723	EPPN1_H	Hybrid	14	14	c14r14
3	2020-09-16T00:00:00Z	289.15836480162494	292.15120274282486	0.02540614066741723	EPPN1_H	Hybrid	5	15	c5r15
3	2020-09-16T00:00:00Z	349.52463458700225	393.93991258200685	0.02540614066741723	EPPN1_H	Hybrid	16	17	c16r17
3	2020-09-16T00:00:00Z	298.1190112913682	282.81896420682307	0.025361313329598196	EPPN2_H	Hybrid	16	15	c16r15
3	2020-09-16T00:00:00Z	309.02438421733996	318.44247159702184	0.025361313329598196	EPPN2_H	Hybrid	3	15	c3r15
3	2020-09-16T00:00:00Z	287.02474394730456	312.30060611516114	0.025361313329598196	EPPN2_H	Hybrid	2	14	c2r14
3	2020-09-16T00:00:00Z	302.2053202968198	306.8601607429573	0.025361313329598196	EPPN2_H	Hybrid	25	14	c25r14
3	2020-09-16T00:00:00Z	248.64486255795381	212.17315302772545	0.025361313329598196	EPPN2_H	Hybrid	10	18	c10r18
3	2020-09-16T00:00:00Z	296.4780529933393	278.88058359590445	0.025361313329598196	EPPN2_H	Hybrid	6	17	c6r17
3	2020-09-16T00:00:00Z	234.9221953929258	258.70726997389926	0.025361313329598196	EPPN2_H	Hybrid	20	18	c20r18
3	2020-09-16T00:00:00Z	269.98313221346	300.4254415170693	0.025361313329598196	EPPN2_H	Hybrid	22	17	c22r17
3	2020-09-16T00:00:00Z	319.8946112139373	332.29706183487315	0.025361313329598196	EPPN2_H	Hybrid	8	16	c8r16
3	2020-09-16T00:00:00Z	285.5514738474469	273.4800508196241	0.025361313329598196	EPPN2_H	Hybrid	22	16	c22r16
3	2020-09-16T00:00:00Z	246.90673159137594	244.49702099038046	0.025360887377560648	EPPN3_H	Hybrid	1	14	c1r14
3	2020-09-16T00:00:00Z	200.59216622650627	141.03346694222714	0.025360887377560648	EPPN3_H	Hybrid	19	14	c19r14
3	2020-09-16T00:00:00Z	258.3667167947385	243.16278504131463	0.025360887377560648	EPPN3_H	Hybrid	13	18	c13r18
3	2020-09-16T00:00:00Z	212.7950874034205	188.92711646559994	0.025360887377560648	EPPN3_H	Hybrid	23	16	c23r16
3	2020-09-16T00:00:00Z	298.934333543637	322.8056430469052	0.025360887377560648	EPPN3_H	Hybrid	12	16	c12r16
3	2020-09-16T00:00:00Z	281.2599178277883	304.9187143527718	0.025360887377560648	EPPN3_H	Hybrid	7	17	c7r17
3	2020-09-16T00:00:00Z	230.11487037318778	140.14046365748936	0.025360887377560648	EPPN3_H	Hybrid	1	18	c1r18
3	2020-09-16T00:00:00Z	237.37108069934317	226.94463847021544	0.025360887377560648	EPPN3_H	Hybrid	26	15	c26r15
3	2020-09-16T00:00:00Z	240.46447914513072	281.00400722103376	0.025360887377560648	EPPN3_H	Hybrid	14	17	c14r17
3	2020-09-16T00:00:00Z	300.20661620044035	308.9994493433868	0.025360887377560648	EPPN3_H	Hybrid	14	15	c14r15
3	2020-09-16T00:00:00Z	247.42367384064534	232.2998178081179	0.025339649463373703	EPPN4_H	Hybrid	25	15	c25r15
3	2020-09-16T00:00:00Z	307.2633889768242	340.4131635650431	0.025339649463373703	EPPN4_H	Hybrid	17	17	c17r17
3	2020-09-16T00:00:00Z	218.1553176968619	227.8715518432108	0.025339649463373703	EPPN4_H	Hybrid	4	15	c4r15
3	2020-09-16T00:00:00Z	339.24185029150414	350.4875573314876	0.025339649463373703	EPPN4_H	Hybrid	4	16	c4r16
3	2020-09-16T00:00:00Z	247.49927527532395	216.72227864067293	0.025339649463373703	EPPN4_H	Hybrid	3	18	c3r18
3	2020-09-16T00:00:00Z	263.359909441367	297.080265699536	0.025339649463373703	EPPN4_H	Hybrid	22	18	c22r18
3	2020-09-16T00:00:00Z	271.9804694946845	260.2999428582001	0.025339649463373703	EPPN4_H	Hybrid	23	14	c23r14
3	2020-09-16T00:00:00Z	245.06308648235498	228.08328091681616	0.025339649463373703	EPPN4_H	Hybrid	17	16	c17r16
3	2020-09-16T00:00:00Z	275.24055770115126	278.4094796795587	0.025339649463373703	EPPN4_H	Hybrid	7	14	c7r14
3	2020-09-16T00:00:00Z	224.89507671946942	196.32045798329784	0.025339649463373703	EPPN4_H	Hybrid	1	17	c1r17
3	2020-09-16T00:00:00Z	271.9296929133571	262.48500497446645	0.025296183734419567	EPPN1_L	Line	1	15	c1r15
3	2020-09-16T00:00:00Z	257.91002082587147	280.09895918724095	0.025296183734419567	EPPN1_L	Line	5	17	c5r17
3	2020-09-16T00:00:00Z	327.3760907558335	321.3930959899509	0.025296183734419567	EPPN1_L	Line	13	14	c13r14
3	2020-09-16T00:00:00Z	274.11422990074914	240.36366315934248	0.025296183734419567	EPPN1_L	Line	18	14	c18r14
3	2020-09-16T00:00:00Z	236.69593770687231	244.06648135387331	0.025296183734419567	EPPN1_L	Line	3	16	c3r16
