timeNumber	timePoint	S_Area_cmsquared_corr	S_Area_cmsquared	wt	genotype	geno.decomp	rowId	colId	plotId
4	2020-06-24T00:00:00Z	1.9746660973337469	1.85016272894278	0.9252558575119502	EPPN09_H	Hybrid	7	12	119
4	2020-06-24T00:00:00Z	1.7411261784304235	1.68494189135925	0.9252558575119502	EPPN09_H	Hybrid	5	6	77
4	2020-06-24T00:00:00Z	2.334402398929549	2.67439725208968	0.9252558575119502	EPPN09_H	Hybrid	2	4	22
4	2020-06-24T00:00:00Z	3.4125411523744584	3.61561526173592	0.9252558575119502	EPPN09_H	Hybrid	1	8	8
4	2020-06-24T00:00:00Z	1.8563281378330414	1.26973249189579	0.9252558575119502	EPPN09_H	Hybrid	5	13	84
4	2020-06-24T00:00:00Z	1.6259860457688002	1.56151525241933	0.9252558575119502	EPPN09_H	Hybrid	4	1	55
4	2020-06-24T00:00:00Z	2.882264307806362	3.01375579000932	0.9252558575119502	EPPN09_H	Hybrid	1	9	9
4	2020-06-24T00:00:00Z	2.932303226680335	2.78853309532286	0.9251087408622959	EPPN10_H	Hybrid	1	14	13
4	2020-06-24T00:00:00Z	4.571514262966977	4.36353869816467	0.9251087408622959	EPPN10_H	Hybrid	7	15	121
4	2020-06-24T00:00:00Z	2.8388764205281847	2.62521068658344	0.9251087408622959	EPPN10_H	Hybrid	6	12	102
4	2020-06-24T00:00:00Z	3.7473111117652542	3.85317774390902	0.9251087408622959	EPPN10_H	Hybrid	3	19	53
4	2020-06-24T00:00:00Z	NA	0.879432779992793	0.9251087408622959	EPPN10_H	Hybrid	3	7	43
4	2020-06-24T00:00:00Z	1.8306394241050676	2.17810192972441	0.9251087408622959	EPPN10_H	Hybrid	6	5	95
4	2020-06-24T00:00:00Z	2.485027451421015	2.24250469005685	0.9251087408622959	EPPN10_H	Hybrid	4	9	63
4	2020-06-24T00:00:00Z	3.6048058240466387	3.73400818783163	0.9251957680760444	EPPN11_H	Hybrid	3	3	39
4	2020-06-24T00:00:00Z	NA	2.678711863099	0.9251957680760444	EPPN11_H	Hybrid	4	7	61
4	2020-06-24T00:00:00Z	1.457908922039285	1.75409072380194	0.9251957680760444	EPPN11_H	Hybrid	1	6	6
4	2020-06-24T00:00:00Z	0.8512553262612601	0.745420962043345	0.9251957680760444	EPPN11_H	Hybrid	1	15	14
4	2020-06-24T00:00:00Z	1.1924146936806053	1.4765174155357501	0.9251957680760444	EPPN11_H	Hybrid	7	20	126
4	2020-06-24T00:00:00Z	1.4216287294105208	1.39839419219368	0.9251957680760444	EPPN11_H	Hybrid	4	2	56
4	2020-06-24T00:00:00Z	1.7077770368629126	1.10658266759674	0.9251957680760444	EPPN11_H	Hybrid	5	14	85
4	2020-06-24T00:00:00Z	NA	2.86354979873822	0.9251957680760444	EPPN11_H	Hybrid	7	17	123
4	2020-06-24T00:00:00Z	2.445213182318902	2.42069812474172	0.9251957680760444	EPPN11_H	Hybrid	6	10	100
4	2020-06-24T00:00:00Z	1.9809066484423954	2.03707167786647	0.9252198867934017	EPPN12_H	Hybrid	4	20	73
4	2020-06-24T00:00:00Z	2.139674805731983	2.25757706451607	0.9252198867934017	EPPN12_H	Hybrid	3	5	41
4	2020-06-24T00:00:00Z	1.8584904338168944	1.74845296541643	0.9252198867934017	EPPN12_H	Hybrid	5	7	78
4	2020-06-24T00:00:00Z	1.1394302963162457	1.14846315846053	0.9252198867934017	EPPN12_H	Hybrid	5	4	76
4	2020-06-24T00:00:00Z	2.407939247136601	2.71127279418266	0.9252198867934017	EPPN12_H	Hybrid	2	2	20
4	2020-06-24T00:00:00Z	NA	1.17423576822286	0.9252198867934017	EPPN12_H	Hybrid	2	16	33
4	2020-06-24T00:00:00Z	2.1181033912216938	1.99473096182836	0.9252198867934017	EPPN12_H	Hybrid	6	17	107
4	2020-06-24T00:00:00Z	2.5460861725483257	2.41923115699855	0.9252198867934017	EPPN12_H	Hybrid	6	11	101
4	2020-06-24T00:00:00Z	1.1529006324820366	1.01059695467609	0.9252198867934017	EPPN12_H	Hybrid	1	13	12
4	2020-06-24T00:00:00Z	3.4290884918369438	3.61613301505704	0.9252198867934017	EPPN12_H	Hybrid	7	9	117
4	2020-06-24T00:00:00Z	2.9559599269602144	3.28359156253213	0.925045070119864	EPPN13_H	Hybrid	2	5	23
4	2020-06-24T00:00:00Z	3.118625228020299	3.49480615347499	0.925045070119864	EPPN13_H	Hybrid	6	2	93
4	2020-06-24T00:00:00Z	2.168957504822089	2.66458870306183	0.925045070119864	EPPN13_H	Hybrid	2	20	36
4	2020-06-24T00:00:00Z	2.023156565551468	2.01912289606771	0.925045070119864	EPPN13_H	Hybrid	6	18	108
4	2020-06-24T00:00:00Z	3.8942650056173402	4.06229255749402	0.925045070119864	EPPN13_H	Hybrid	6	8	98
4	2020-06-24T00:00:00Z	2.457836066382489	1.92546707309209	0.86412054135598	EPPN07_L	Line	5	12	83
4	2020-06-24T00:00:00Z	3.327544100833657	3.23595825698924	0.86412054135598	EPPN07_L	Line	3	9	45
4	2020-06-24T00:00:00Z	3.5817557611096213	3.91689016647997	0.8641199157190737	EPPN10_L	Line	1	4	4
4	2020-06-24T00:00:00Z	2.5044616149128633	2.76028677524852	0.8641199157190737	EPPN10_L	Line	2	1	19
4	2020-06-24T00:00:00Z	3.5140778042647614	3.55762688977067	0.8641215624798078	EPPN11_L	Line	7	18	124
4	2020-06-24T00:00:00Z	1.9334167617502276	2.45107298624733	0.8641215624798078	EPPN11_L	Line	1	20	18
4	2020-06-24T00:00:00Z	0.8906822434128225	0.991641430308482	0.8641215624798078	EPPN11_L	Line	3	2	38
4	2020-06-24T00:00:00Z	2.180095778956148	2.42601947831988	0.8641213390528679	EPPN20_T	Line	1	1	1
4	2020-06-24T00:00:00Z	2.4187356941572116	2.0077610870765	0.8641213390528679	EPPN20_T	Line	5	17	88
4	2020-06-24T00:00:00Z	1.1908418127533107	1.1917243248473	0.8641213390528679	EPPN20_T	Line	4	4	58
5	2020-06-25T00:00:00Z	2.99076307460407	2.41290306085155	0.6644933409034298	EPPN01_H	Hybrid	4	12	66
5	2020-06-25T00:00:00Z	2.0613026215321018	2.54009779340628	0.6644933409034298	EPPN01_H	Hybrid	6	3	94
5	2020-06-25T00:00:00Z	3.931944600137335	4.13670521536807	0.6644933409034298	EPPN01_H	Hybrid	2	7	25
5	2020-06-25T00:00:00Z	2.950077881020223	2.93868155844717	0.6644933409034298	EPPN01_H	Hybrid	4	5	59
5	2020-06-25T00:00:00Z	3.684539181199893	3.78647385770495	0.6644933409034298	EPPN01_H	Hybrid	5	2	74
5	2020-06-25T00:00:00Z	1.7233500533192188	1.90317491621061	0.6644933409034298	EPPN01_H	Hybrid	1	17	15
5	2020-06-25T00:00:00Z	1.3416028932766415	1.1796721780946	0.6644933409034298	EPPN01_H	Hybrid	7	13	120
5	2020-06-25T00:00:00Z	2.105200506536983	1.73507767128754	0.6644933409034298	EPPN01_H	Hybrid	5	10	81
5	2020-06-25T00:00:00Z	2.578952856060112	2.16305831933859	0.6644933409034298	EPPN01_H	Hybrid	3	15	49
5	2020-06-25T00:00:00Z	2.627806111790844	2.69421569865915	0.6644928196083543	EPPN02_H	Hybrid	2	9	27
5	2020-06-25T00:00:00Z	1.1528299331928	1.66713692992746	0.6644928196083543	EPPN02_H	Hybrid	1	19	17
5	2020-06-25T00:00:00Z	1.7213027785390136	1.66147040746856	0.6644928196083543	EPPN02_H	Hybrid	3	18	52
5	2020-06-25T00:00:00Z	2.029598881980358	1.87383556134724	0.6644928196083543	EPPN02_H	Hybrid	5	8	79
5	2020-06-25T00:00:00Z	2.79391219579935	2.15952033831095	0.6644928196083543	EPPN02_H	Hybrid	4	14	68
5	2020-06-25T00:00:00Z	3.302136898588038	3.24352320829225	0.6644928196083543	EPPN02_H	Hybrid	4	6	60
5	2020-06-25T00:00:00Z	3.1417352233429843	2.96692787852151	0.6644928196083543	EPPN02_H	Hybrid	2	12	30
5	2020-06-25T00:00:00Z	0.7873172159013615	1.48206888170107	0.6644928196083543	EPPN02_H	Hybrid	7	4	114
5	2020-06-25T00:00:00Z	2.157853438057111	1.54440062874904	0.6644928196083543	EPPN02_H	Hybrid	5	15	86
5	2020-06-25T00:00:00Z	3.916283313751589	4.26093724836306	0.6644977352731651	EPPN03_H	Hybrid	6	6	96
5	2020-06-25T00:00:00Z	2.6223061750737804	2.51305956441455	0.6644977352731651	EPPN03_H	Hybrid	1	12	11
5	2020-06-25T00:00:00Z	NA	1.0054481855383	0.6644977352731651	EPPN03_H	Hybrid	5	16	87
5	2020-06-25T00:00:00Z	NA	5.99814346108187	0.6644977352731651	EPPN03_H	Hybrid	7	2	112
5	2020-06-25T00:00:00Z	NA	1.15784024638745	0.6644977352731651	EPPN03_H	Hybrid	4	10	64
5	2020-06-25T00:00:00Z	0.9520115448055009	0.744270399107526	0.6644977352731651	EPPN03_H	Hybrid	3	17	51
5	2020-06-25T00:00:00Z	4.632286578784225	4.27606715096908	0.6644977352731651	EPPN03_H	Hybrid	6	14	104
5	2020-06-25T00:00:00Z	2.130679633617105	2.06301687206918	0.6644977352731651	EPPN03_H	Hybrid	3	8	44
5	2020-06-25T00:00:00Z	0.7300489486228172	0.936558229756176	0.6644977352731651	EPPN03_H	Hybrid	7	19	125
5	2020-06-25T00:00:00Z	NA	3.2939178648811	0.6644977352731651	EPPN03_H	Hybrid	2	3	21
5	2020-06-25T00:00:00Z	3.3591407259365798	3.33657498572656	0.6644858681807209	EPPN04_H	Hybrid	2	10	28
5	2020-06-25T00:00:00Z	4.2996579112354905	4.24871251716999	0.6644858681807209	EPPN04_H	Hybrid	1	11	10
5	2020-06-25T00:00:00Z	2.37727737093045	2.04339977401348	0.6644858681807209	EPPN04_H	Hybrid	6	13	103
5	2020-06-25T00:00:00Z	2.240601694562722	2.29430878624207	0.6644858681807209	EPPN04_H	Hybrid	3	6	42
5	2020-06-25T00:00:00Z	1.672288217308368	1.64890050739474	0.6644858681807209	EPPN04_H	Hybrid	5	20	91
5	2020-06-25T00:00:00Z	3.029045427704002	3.41645281754576	0.6644858681807209	EPPN04_H	Hybrid	7	8	116
5	2020-06-25T00:00:00Z	2.4472505556988775	1.84866699712621	0.6644858681807209	EPPN04_H	Hybrid	4	15	69
5	2020-06-25T00:00:00Z	1.4514124142472964	1.4679744857373	0.6645091652607038	EPPN05_H	Hybrid	7	11	118
5	2020-06-25T00:00:00Z	4.525515235538903	4.60699781538384	0.6645091652607038	EPPN05_H	Hybrid	6	19	109
5	2020-06-25T00:00:00Z	1.6620181052760483	1.95503654054262	0.6645091652607038	EPPN05_H	Hybrid	1	5	5
5	2020-06-25T00:00:00Z	1.3693284652821114	1.42658298412123	0.6645091652607038	EPPN05_H	Hybrid	3	1	37
5	2020-06-25T00:00:00Z	NA	3.60825165894668	0.6645091652607038	EPPN05_H	Hybrid	5	19	90
5	2020-06-25T00:00:00Z	3.926019289031128	4.65494752573407	0.6645091652607038	EPPN05_H	Hybrid	7	3	113
5	2020-06-25T00:00:00Z	1.9528298449554824	2.22035635354234	0.6645091652607038	EPPN05_H	Hybrid	6	7	97
5	2020-06-25T00:00:00Z	2.9302071137530654	2.62590102434493	0.6645091652607038	EPPN05_H	Hybrid	5	18	89
5	2020-06-25T00:00:00Z	3.212599581918498	3.01697736622961	0.6645091652607038	EPPN05_H	Hybrid	4	8	62
5	2020-06-25T00:00:00Z	NA	0.948351499848315	0.6645091652607038	EPPN05_H	Hybrid	6	9	99
5	2020-06-25T00:00:00Z	2.847120815487399	2.69850154559508	0.6645091652607038	EPPN05_H	Hybrid	2	15	32
5	2020-06-25T00:00:00Z	3.612016355927231	3.34603836587367	0.6645091652607038	EPPN05_H	Hybrid	4	18	71
5	2020-06-25T00:00:00Z	4.540894686893624	3.91320836508535	0.6645091652607038	EPPN05_H	Hybrid	4	13	67
5	2020-06-25T00:00:00Z	3.8872388213753855	4.13644633870751	0.6645295891396412	EPPN06_H	Hybrid	1	2	2
5	2020-06-25T00:00:00Z	NA	4.30074672594238	0.6645295891396412	EPPN06_H	Hybrid	3	16	50
5	2020-06-25T00:00:00Z	NA	0.632061748791837	0.6645295891396412	EPPN06_H	Hybrid	3	13	47
5	2020-06-25T00:00:00Z	3.3275801850508864	3.35619208378227	0.6645295891396412	EPPN06_H	Hybrid	4	3	57
5	2020-06-25T00:00:00Z	4.434510158712869	4.54207730173029	0.6645295891396412	EPPN06_H	Hybrid	5	3	75
5	2020-06-25T00:00:00Z	NA	5.09759785121681	0.6645295891396412	EPPN06_H	Hybrid	3	20	54
5	2020-06-25T00:00:00Z	2.5770244948031533	2.31933353009612	0.6645295891396412	EPPN06_H	Hybrid	5	9	80
5	2020-06-25T00:00:00Z	2.999862590919652	3.46535174231804	0.6645295891396412	EPPN06_H	Hybrid	6	1	92
5	2020-06-25T00:00:00Z	1.321975919255157	0.825874075330446	0.6645295891396412	EPPN06_H	Hybrid	4	11	65
5	2020-06-25T00:00:00Z	0.4403289281220495	1.17158947347048	0.6645295891396412	EPPN06_H	Hybrid	7	1	111
5	2020-06-25T00:00:00Z	2.0542592161699735	1.59473775719109	0.6645295891396412	EPPN06_H	Hybrid	3	14	48
5	2020-06-25T00:00:00Z	NA	0.538060756935474	0.6645295891396412	EPPN06_H	Hybrid	6	15	105
5	2020-06-25T00:00:00Z	1.7708943753993767	1.36482651854118	0.6645295891396412	EPPN06_H	Hybrid	4	17	70
5	2020-06-25T00:00:00Z	1.3502240107311576	1.58144875528239	0.6645295891396412	EPPN06_H	Hybrid	1	7	7
5	2020-06-25T00:00:00Z	4.239096760361	4.35367262099003	0.6645295891396412	EPPN06_H	Hybrid	3	4	40
5	2020-06-25T00:00:00Z	NA	4.14429893074447	0.6645295891396412	EPPN06_H	Hybrid	2	18	34
5	2020-06-25T00:00:00Z	4.230860671733092	4.44577518400229	0.6645295891396412	EPPN06_H	Hybrid	6	20	110
5	2020-06-25T00:00:00Z	2.28784666393666	2.53845824122274	0.6645295891396412	EPPN06_H	Hybrid	2	6	24
5	2020-06-25T00:00:00Z	2.4856476345673406	2.00594895045259	0.6644868351296325	EPPN08_H	Hybrid	5	11	82
5	2020-06-25T00:00:00Z	5.098528439999776	4.84778187377724	0.6644868351296325	EPPN08_H	Hybrid	3	10	46
5	2020-06-25T00:00:00Z	2.4142369614492636	2.21417207776232	0.6644868351296325	EPPN08_H	Hybrid	2	14	31
5	2020-06-25T00:00:00Z	2.6544361516443917	2.94055122321787	0.6644868351296325	EPPN08_H	Hybrid	1	3	3
5	2020-06-25T00:00:00Z	2.534846859163946	2.41635474965901	0.6644868351296325	EPPN08_H	Hybrid	4	19	72
5	2020-06-25T00:00:00Z	5.073654850331607	5.41702288627339	0.6644868351296325	EPPN08_H	Hybrid	1	18	16
5	2020-06-25T00:00:00Z	2.009469785735569	1.88516860626505	0.6644868351296325	EPPN08_H	Hybrid	7	16	122
5	2020-06-25T00:00:00Z	5.055151705964455	5.69715619707177	0.6645019654467722	EPPN09_H	Hybrid	7	5	115
5	2020-06-25T00:00:00Z	3.928185401626513	4.32220472469539	0.6645019654467722	EPPN09_H	Hybrid	2	19	35
5	2020-06-25T00:00:00Z	4.59082459767855	4.31803393405305	0.6645019654467722	EPPN09_H	Hybrid	6	16	106
5	2020-06-25T00:00:00Z	4.835907172127294	4.98078694915784	0.6645019654467722	EPPN09_H	Hybrid	2	8	26
5	2020-06-25T00:00:00Z	2.096583939579248	2.00793367151687	0.6645019654467722	EPPN09_H	Hybrid	7	12	119
5	2020-06-25T00:00:00Z	2.1304208581435726	2.12730457610803	0.6645019654467722	EPPN09_H	Hybrid	5	6	77
5	2020-06-25T00:00:00Z	2.916241038871569	3.21208407607101	0.6645019654467722	EPPN09_H	Hybrid	2	4	22
5	2020-06-25T00:00:00Z	3.814326404795536	3.99348889393208	0.6645019654467722	EPPN09_H	Hybrid	1	8	8
5	2020-06-25T00:00:00Z	2.298600482340212	1.67168165352395	0.6645019654467722	EPPN09_H	Hybrid	5	13	84
5	2020-06-25T00:00:00Z	1.839181844271478	1.82321079217123	0.6645019654467722	EPPN09_H	Hybrid	4	1	55
5	2020-06-25T00:00:00Z	3.6608192681041802	3.76933046996126	0.6645019654467722	EPPN09_H	Hybrid	1	9	9
5	2020-06-25T00:00:00Z	3.882931256665266	3.76406664452989	0.6644853578156681	EPPN10_H	Hybrid	1	14	13
5	2020-06-25T00:00:00Z	5.477506246309163	5.29776703797581	0.6644853578156681	EPPN10_H	Hybrid	7	15	121
5	2020-06-25T00:00:00Z	3.6095927245100663	3.34117723746984	0.6644853578156681	EPPN10_H	Hybrid	6	12	102
5	2020-06-25T00:00:00Z	4.366698300955181	4.4621707058377	0.6644853578156681	EPPN10_H	Hybrid	3	19	53
5	2020-06-25T00:00:00Z	NA	1.23573335714235	0.6644853578156681	EPPN10_H	Hybrid	3	7	43
5	2020-06-25T00:00:00Z	2.0789718732602345	2.48648156059714	0.6644853578156681	EPPN10_H	Hybrid	6	5	95
5	2020-06-25T00:00:00Z	3.095464851611378	2.80573401121335	0.6644853578156681	EPPN10_H	Hybrid	4	9	63
5	2020-06-25T00:00:00Z	4.286850620009817	4.40432615423943	0.6644951749969736	EPPN11_H	Hybrid	3	3	39
5	2020-06-25T00:00:00Z	NA	3.50478728694321	0.6644951749969736	EPPN11_H	Hybrid	4	7	61
5	2020-06-25T00:00:00Z	1.901509854962069	2.17076709100857	0.6644951749969736	EPPN11_H	Hybrid	1	6	6
5	2020-06-25T00:00:00Z	0.971076089174419	0.911475957755335	0.6644951749969736	EPPN11_H	Hybrid	1	15	14
5	2020-06-25T00:00:00Z	1.536048648355117	1.86816903888833	0.6644951749969736	EPPN11_H	Hybrid	7	20	126
5	2020-06-25T00:00:00Z	1.7455751164561106	1.76073522475629	0.6644951749969736	EPPN11_H	Hybrid	4	2	56
5	2020-06-25T00:00:00Z	2.104325733834843	1.4628832447463	0.6644951749969736	EPPN11_H	Hybrid	5	14	85
5	2020-06-25T00:00:00Z	NA	3.39131301739812	0.6644951749969736	EPPN11_H	Hybrid	7	17	123
5	2020-06-25T00:00:00Z	2.84748193631785	2.79385444890102	0.6644951749969736	EPPN11_H	Hybrid	6	10	100
5	2020-06-25T00:00:00Z	2.354162697291298	2.3847430329974	0.6644978145302943	EPPN12_H	Hybrid	4	20	73
5	2020-06-25T00:00:00Z	2.626135033143123	2.7192404425132	0.6644978145302943	EPPN12_H	Hybrid	3	5	41
5	2020-06-25T00:00:00Z	2.7076164852242357	2.63519182005167	0.6644978145302943	EPPN12_H	Hybrid	5	7	78
5	2020-06-25T00:00:00Z	1.5026884717984133	1.59171752948457	0.6644978145302943	EPPN12_H	Hybrid	5	4	76
5	2020-06-25T00:00:00Z	2.750338964635755	3.01217376597257	0.6644978145302943	EPPN12_H	Hybrid	2	2	20
5	2020-06-25T00:00:00Z	NA	1.41501982661626	0.6644978145302943	EPPN12_H	Hybrid	2	16	33
5	2020-06-25T00:00:00Z	2.4634249594104887	2.28861349970977	0.6644978145302943	EPPN12_H	Hybrid	6	17	107
5	2020-06-25T00:00:00Z	2.8804246112991465	2.70940312941195	0.6644978145302943	EPPN12_H	Hybrid	6	11	101
5	2020-06-25T00:00:00Z	1.6581846159039957	1.52256869704188	0.6644978145302943	EPPN12_H	Hybrid	1	13	12
5	2020-06-25T00:00:00Z	4.269041679734778	4.53888448958339	0.6644978145302943	EPPN12_H	Hybrid	7	9	117
5	2020-06-25T00:00:00Z	3.598974021388777	3.88116518732281	0.6644784723544945	EPPN13_H	Hybrid	2	5	23
5	2020-06-25T00:00:00Z	3.9317144732500937	4.41269649959751	0.6644784723544945	EPPN13_H	Hybrid	6	2	93
5	2020-06-25T00:00:00Z	2.685772839206394	3.2445011867877	0.6644784723544945	EPPN13_H	Hybrid	2	20	36
5	2020-06-25T00:00:00Z	2.5152421194159484	2.46487974147715	0.6644784723544945	EPPN13_H	Hybrid	6	18	108
5	2020-06-25T00:00:00Z	4.772288487532402	4.94865747917512	0.6644784723544945	EPPN13_H	Hybrid	6	8	98
5	2020-06-25T00:00:00Z	2.631198517199497	2.06192383728015	0.619463587782305	EPPN07_L	Line	5	12	83
5	2020-06-25T00:00:00Z	3.989526254629147	3.835574130991	0.619463587782305	EPPN07_L	Line	3	9	45
5	2020-06-25T00:00:00Z	3.792405920550121	4.09125797940325	0.6194634264151676	EPPN10_L	Line	1	4	4
5	2020-06-25T00:00:00Z	3.3485438321971515	3.56360981703693	0.6194634264151676	EPPN10_L	Line	2	1	19
5	2020-06-25T00:00:00Z	4.246824018042521	4.32930945082407	0.6194638486112515	EPPN11_L	Line	7	18	124
5	2020-06-25T00:00:00Z	2.216900296190488	2.90373320927168	0.6194638486112515	EPPN11_L	Line	1	20	18
5	2020-06-25T00:00:00Z	1.1541695958094906	1.25037427050064	0.6194638486112515	EPPN11_L	Line	3	2	38
5	2020-06-25T00:00:00Z	2.3357552038418525	2.53037553659861	0.6194637877553013	EPPN20_T	Line	1	1	1
5	2020-06-25T00:00:00Z	2.85163632834072	2.41506036635621	0.6194637877553013	EPPN20_T	Line	5	17	88
5	2020-06-25T00:00:00Z	1.482671018835477	1.50056418089435	0.6194637877553013	EPPN20_T	Line	4	4	58
6	2020-06-27T00:00:00Z	4.605158610139931	3.86994719869858	0.38112405292220103	EPPN01_H	Hybrid	4	12	66
6	2020-06-27T00:00:00Z	2.9275750071503186	3.43448789156471	0.38112405292220103	EPPN01_H	Hybrid	6	3	94
6	2020-06-27T00:00:00Z	6.170310897610056	6.43104276568354	0.38112405292220103	EPPN01_H	Hybrid	2	7	25
6	2020-06-27T00:00:00Z	4.123837168499186	4.01465925195114	0.38112405292220103	EPPN01_H	Hybrid	4	5	59
6	2020-06-27T00:00:00Z	5.105346486462719	5.12503877723608	0.38112405292220103	EPPN01_H	Hybrid	5	2	74
6	2020-06-27T00:00:00Z	2.67654021034066	3.12820803804985	0.38112405292220103	EPPN01_H	Hybrid	1	17	15
6	2020-06-27T00:00:00Z	2.024024689271565	1.85522520586038	0.38112405292220103	EPPN01_H	Hybrid	7	13	120
6	2020-06-27T00:00:00Z	3.0824596693003117	2.6463810446025	0.38112405292220103	EPPN01_H	Hybrid	5	10	81
6	2020-06-27T00:00:00Z	4.362001847275581	3.85752111899174	0.38112405292220103	EPPN01_H	Hybrid	3	15	49
6	2020-06-27T00:00:00Z	4.08914909866491	4.22739833878396	0.38112347302268096	EPPN02_H	Hybrid	2	9	27
6	2020-06-27T00:00:00Z	1.9328094756293823	2.85891878292156	0.38112347302268096	EPPN02_H	Hybrid	1	19	17
6	2020-06-27T00:00:00Z	2.9453029210158785	2.92217098031817	0.38112347302268096	EPPN02_H	Hybrid	3	18	52
6	2020-06-27T00:00:00Z	3.3497310801717255	3.18093258458373	0.38112347302268096	EPPN02_H	Hybrid	5	8	79
6	2020-06-27T00:00:00Z	4.679491697577434	3.84791391847765	0.38112347302268096	EPPN02_H	Hybrid	4	14	68
6	2020-06-27T00:00:00Z	5.125108995865568	4.99088313891965	0.38112347302268096	EPPN02_H	Hybrid	4	6	60
6	2020-06-27T00:00:00Z	4.55975126517807	4.40061558877142	0.38112347302268096	EPPN02_H	Hybrid	2	12	30
6	2020-06-27T00:00:00Z	1.3850096103078853	2.34594029798692	0.38112347302268096	EPPN02_H	Hybrid	7	4	114
6	2020-06-27T00:00:00Z	3.2959816606283705	2.47779481043171	0.38112347302268096	EPPN02_H	Hybrid	5	15	86
6	2020-06-27T00:00:00Z	5.0942434240577015	5.48864542902809	0.381128548525823	EPPN03_H	Hybrid	6	6	96
6	2020-06-27T00:00:00Z	4.182192755716887	4.2467853242525	0.381128548525823	EPPN03_H	Hybrid	1	12	11
6	2020-06-27T00:00:00Z	NA	1.4172634243411	0.381128548525823	EPPN03_H	Hybrid	5	16	87
6	2020-06-27T00:00:00Z	NA	8.45634993753127	0.381128548525823	EPPN03_H	Hybrid	7	2	112
6	2020-06-27T00:00:00Z	NA	1.79827234053737	0.381128548525823	EPPN03_H	Hybrid	4	10	64
6	2020-06-27T00:00:00Z	1.3815176812315064	1.15303664613041	0.381128548525823	EPPN03_H	Hybrid	3	17	51
6	2020-06-27T00:00:00Z	6.359799000758018	5.81324799729585	0.381128548525823	EPPN03_H	Hybrid	6	14	104
6	2020-06-27T00:00:00Z	3.6783303250334067	3.62185706566274	0.381128548525823	EPPN03_H	Hybrid	3	8	44
6	2020-06-27T00:00:00Z	1.422431112874186	1.63564026955943	0.381128548525823	EPPN03_H	Hybrid	7	19	125
6	2020-06-27T00:00:00Z	NA	4.70603252008441	0.381128548525823	EPPN03_H	Hybrid	2	3	21
6	2020-06-27T00:00:00Z	4.94275694096716	4.97805436218528	0.3811163210552303	EPPN04_H	Hybrid	2	10	28
6	2020-06-27T00:00:00Z	5.864965792479777	6.00360863502701	0.3811163210552303	EPPN04_H	Hybrid	1	11	10
6	2020-06-27T00:00:00Z	3.818335313254716	3.32061092499208	0.3811163210552303	EPPN04_H	Hybrid	6	13	103
6	2020-06-27T00:00:00Z	3.939850036792737	3.97044887114231	0.3811163210552303	EPPN04_H	Hybrid	3	6	42
6	2020-06-27T00:00:00Z	3.065579768358829	3.02356433903717	0.3811163210552303	EPPN04_H	Hybrid	5	20	91
6	2020-06-27T00:00:00Z	5.228062748056947	5.85645163553583	0.3811163210552303	EPPN04_H	Hybrid	7	8	116
6	2020-06-27T00:00:00Z	3.6269942028063724	2.83234077910415	0.3811163210552303	EPPN04_H	Hybrid	4	15	69
6	2020-06-27T00:00:00Z	2.668909911597375	2.78508140651541	0.38114038480240203	EPPN05_H	Hybrid	7	11	118
6	2020-06-27T00:00:00Z	6.942040618702974	6.92339740999363	0.38114038480240203	EPPN05_H	Hybrid	6	19	109
6	2020-06-27T00:00:00Z	1.9720716453793345	2.38497314558456	0.38114038480240203	EPPN05_H	Hybrid	1	5	5
6	2020-06-27T00:00:00Z	2.232320869564496	2.11922187148391	0.38114038480240203	EPPN05_H	Hybrid	3	1	37
6	2020-06-27T00:00:00Z	NA	5.54065087372708	0.38114038480240203	EPPN05_H	Hybrid	5	19	90
6	2020-06-27T00:00:00Z	5.42942362402328	6.42704455948157	0.38114038480240203	EPPN05_H	Hybrid	7	3	113
6	2020-06-27T00:00:00Z	2.284727964128969	2.60263088896801	0.38114038480240203	EPPN05_H	Hybrid	6	7	97
6	2020-06-27T00:00:00Z	4.164431293194404	3.74128549840068	0.38114038480240203	EPPN05_H	Hybrid	5	18	89
6	2020-06-27T00:00:00Z	4.718141336260502	4.46898779123243	0.38114038480240203	EPPN05_H	Hybrid	4	8	62
6	2020-06-27T00:00:00Z	NA	1.41110791263447	0.38114038480240203	EPPN05_H	Hybrid	6	9	99
6	2020-06-27T00:00:00Z	3.983379502087403	3.84584290519318	0.38114038480240203	EPPN05_H	Hybrid	2	15	32
6	2020-06-27T00:00:00Z	4.9710308981826765	4.61594344220983	0.38114038480240203	EPPN05_H	Hybrid	4	18	71
6	2020-06-27T00:00:00Z	5.890836771903821	5.07763558428036	0.38114038480240203	EPPN05_H	Hybrid	4	13	67
6	2020-06-27T00:00:00Z	5.157868743733907	5.41121254344751	0.38116118946675726	EPPN06_H	Hybrid	1	2	2
6	2020-06-27T00:00:00Z	NA	6.84737396400943	0.38116118946675726	EPPN06_H	Hybrid	3	16	50
6	2020-06-27T00:00:00Z	NA	0.962359603591904	0.38116118946675726	EPPN06_H	Hybrid	3	13	47
6	2020-06-27T00:00:00Z	4.395520434899977	4.28245277526287	0.38116118946675726	EPPN06_H	Hybrid	4	3	57
6	2020-06-27T00:00:00Z	5.7151448981955815	5.75664030085359	0.38116118946675726	EPPN06_H	Hybrid	5	3	75
6	2020-06-27T00:00:00Z	NA	6.84199508228448	0.38116118946675726	EPPN06_H	Hybrid	3	20	54
