Unit ID	Timestamp	Device ID	Variable ID	Value
105	2019_10_28	Manual	Leaf_number	2
105	2019_10_31	Manual	Leaf_number	3.2
105	2019_11_04	Manual	Leaf_number	4.2
105	2019_11_07	Manual	Leaf_number	5
105	2019_11_11	Manual	Leaf_number	6
106	2019_10_28	Manual	Leaf_number	2
106	2019_10_31	Manual	Leaf_number	3.2
106	2019_11_04	Manual	Leaf_number	4.2
106	2019_11_07	Manual	Leaf_number	5
106	2019_11_11	Manual	Leaf_number	6
107	2019_10_28	Manual	Leaf_number	2.2
107	2019_10_31	Manual	Leaf_number	3.5
107	2019_11_04	Manual	Leaf_number	4.5
107	2019_11_07	Manual	Leaf_number	5.2
107	2019_11_11	Manual	Leaf_number	6.5
108	2019_10_28	Manual	Leaf_number	2
108	2019_10_31	Manual	Leaf_number	3
108	2019_11_04	Manual	Leaf_number	4
108	2019_11_07	Manual	Leaf_number	4.8
108	2019_11_11	Manual	Leaf_number	5.5
109	2019_10_28	Manual	Leaf_number	2.5
109	2019_10_31	Manual	Leaf_number	3.8
109	2019_11_04	Manual	Leaf_number	4.8
109	2019_11_11	Manual	Leaf_number	6.5
109	2019_11_07	Manual	Leaf_number	5.2
110	2019_10_28	Manual	Leaf_number	2
110	2019_10_31	Manual	Leaf_number	3.2
110	2019_11_04	Manual	Leaf_number	4
110	2019_11_07	Manual	Leaf_number	4.8
110	2019_11_11	Manual	Leaf_number	5.8
111	2019_10_28	Manual	Leaf_number	2
111	2019_10_31	Manual	Leaf_number	3.2
111	2019_11_04	Manual	Leaf_number	4.2
111	2019_11_07	Manual	Leaf_number	4.8
111	2019_11_11	Manual	Leaf_number	6.2
112	2019_10_28	Manual	Leaf_number	2
112	2019_10_31	Manual	Leaf_number	3.2
112	2019_11_04	Manual	Leaf_number	4.8
112	2019_11_07	Manual	Leaf_number	5.5
112	2019_11_11	Manual	Leaf_number	6.5
113	2019_10_28	Manual	Leaf_number	2.8
113	2019_10_31	Manual	Leaf_number	3.8
113	2019_11_04	Manual	Leaf_number	4.8
113	2019_11_07	Manual	Leaf_number	5.5
113	2019_11_11	Manual	Leaf_number	6.5
114	2019_10_28	Manual	Leaf_number	2.5
114	2019_10_31	Manual	Leaf_number	3.2
114	2019_11_04	Manual	Leaf_number	4
114	2019_11_07	Manual	Leaf_number	4.8
114	2019_11_11	Manual	Leaf_number	6
115	2019_10_28	Manual	Leaf_number	1
115	2019_10_31	Manual	Leaf_number	3.2
115	2019_11_04	Manual	Leaf_number	4.2
115	2019_11_07	Manual	Leaf_number	5
115	2019_11_11	Manual	Leaf_number	5.8
116	2019_10_28	Manual	Leaf_number	2.2
116	2019_10_31	Manual	Leaf_number	3.8
116	2019_11_04	Manual	Leaf_number	4.2
116	2019_11_07	Manual	Leaf_number	5
116	2019_11_11	Manual	Leaf_number	6
117	2019_10_28	Manual	Leaf_number	2
117	2019_10_31	Manual	Leaf_number	2.8
117	2019_11_04	Manual	Leaf_number	3.8
117	2019_11_11	Manual	Leaf_number	4.8
117	2019_11_07	Manual	Leaf_number	4.2
118	2019_10_28	Manual	Leaf_number	2.2
118	2019_10_31	Manual	Leaf_number	3.2
118	2019_11_04	Manual	Leaf_number	4.2
118	2019_11_07	Manual	Leaf_number	4.8
118	2019_11_11	Manual	Leaf_number	5.8
201	2019_10_28	Manual	Leaf_number	1
201	2019_10_31	Manual	Leaf_number	3
201	2019_11_04	Manual	Leaf_number	4
201	2019_11_07	Manual	Leaf_number	4.8
201	2019_11_11	Manual	Leaf_number	5.8
202	2019_10_28	Manual	Leaf_number	2.5
202	2019_10_31	Manual	Leaf_number	3.8
202	2019_11_04	Manual	Leaf_number	4.5
202	2019_11_07	Manual	Leaf_number	5
202	2019_11_11	Manual	Leaf_number	6.2
203	2019_10_28	Manual	Leaf_number	1.2
203	2019_10_31	Manual	Leaf_number	2.8
203	2019_11_04	Manual	Leaf_number	3.8
203	2019_11_07	Manual	Leaf_number	4.2
203	2019_11_11	Manual	Leaf_number	4.8
204	2019_10_28	Manual	Leaf_number	2
204	2019_10_31	Manual	Leaf_number	3.5
204	2019_11_04	Manual	Leaf_number	4.5
204	2019_11_07	Manual	Leaf_number	5
204	2019_11_11	Manual	Leaf_number	6
205	2019_10_28	Manual	Leaf_number	2.5
205	2019_10_31	Manual	Leaf_number	3.8
205	2019_11_04	Manual	Leaf_number	4.8
205	2019_11_07	Manual	Leaf_number	5.8
205	2019_11_11	Manual	Leaf_number	6.5
206	2019_10_28	Manual	Leaf_number	2.5
206	2019_10_31	Manual	Leaf_number	3.8
206	2019_11_04	Manual	Leaf_number	4.8
206	2019_11_07	Manual	Leaf_number	5
206	2019_11_11	Manual	Leaf_number	6.2
207	2019_10_28	Manual	Leaf_number	2.2
207	2019_10_31	Manual	Leaf_number	3.2
207	2019_11_04	Manual	Leaf_number	4
207	2019_11_07	Manual	Leaf_number	4.8
207	2019_11_11	Manual	Leaf_number	5.8
208	2019_10_28	Manual	Leaf_number	1
208	2019_10_31	Manual	Leaf_number	3
208	2019_11_04	Manual	Leaf_number	4
208	2019_11_07	Manual	Leaf_number	4.8
208	2019_11_11	Manual	Leaf_number	5.8
209	2019_10_28	Manual	Leaf_number	2
209	2019_10_31	Manual	Leaf_number	2.8
209	2019_11_04	Manual	Leaf_number	3.8
209	2019_11_07	Manual	Leaf_number	4.8
209	2019_11_11	Manual	Leaf_number	5.5
210	2019_10_28	Manual	Leaf_number	2.2
210	2019_10_31	Manual	Leaf_number	3.2
210	2019_11_04	Manual	Leaf_number	4
210	2019_11_07	Manual	Leaf_number	4.8
210	2019_11_11	Manual	Leaf_number	5.8
211	2019_10_28	Manual	Leaf_number	2.5
211	2019_10_31	Manual	Leaf_number	3.2
211	2019_11_04	Manual	Leaf_number	4.2
211	2019_11_07	Manual	Leaf_number	5
211	2019_11_11	Manual	Leaf_number	6
212	2019_10_28	Manual	Leaf_number	2.8
212	2019_10_31	Manual	Leaf_number	3.8
212	2019_11_04	Manual	Leaf_number	4.8
212	2019_11_07	Manual	Leaf_number	5.8
212	2019_11_11	Manual	Leaf_number	6.5
213	2019_10_28	Manual	Leaf_number	2
213	2019_10_31	Manual	Leaf_number	3.2
213	2019_11_04	Manual	Leaf_number	4
213	2019_11_07	Manual	Leaf_number	4.8
213	2019_11_11	Manual	Leaf_number	5.8
214	2019_10_28	Manual	Leaf_number	2
214	2019_10_31	Manual	Leaf_number	3.2
214	2019_11_04	Manual	Leaf_number	4.2
214	2019_11_07	Manual	Leaf_number	4.8
214	2019_11_11	Manual	Leaf_number	5.8
215	2019_10_28	Manual	Leaf_number	2
215	2019_10_31	Manual	Leaf_number	3.2
215	2019_11_04	Manual	Leaf_number	4.2
215	2019_11_07	Manual	Leaf_number	5
215	2019_11_11	Manual	Leaf_number	6
216	2019_10_28	Manual	Leaf_number	2
216	2019_10_31	Manual	Leaf_number	3
216	2019_11_04	Manual	Leaf_number	3.8
216	2019_11_07	Manual	Leaf_number	4.8
216	2019_11_11	Manual	Leaf_number	5
217	2019_10_28	Manual	Leaf_number	2
217	2019_10_31	Manual	Leaf_number	3.2
217	2019_11_04	Manual	Leaf_number	4.2
217	2019_11_07	Manual	Leaf_number	5
217	2019_11_11	Manual	Leaf_number	6
218	2019_10_28	Manual	Leaf_number	2.2
218	2019_10_31	Manual	Leaf_number	3.5
218	2019_11_04	Manual	Leaf_number	4
218	2019_11_07	Manual	Leaf_number	4.8
218	2019_11_11	Manual	Leaf_number	5.8
301	2019_10_28	Manual	Leaf_number	1
301	2019_10_31	Manual	Leaf_number	2.8
301	2019_11_04	Manual	Leaf_number	3.5
301	2019_11_07	Manual	Leaf_number	3.8
301	2019_11_11	Manual	Leaf_number	4.8
302	2019_10_28	Manual	Leaf_number	2
302	2019_10_31	Manual	Leaf_number	3
302	2019_11_04	Manual	Leaf_number	3.8
302	2019_11_11	Manual	Leaf_number	5
302	2019_11_07	Manual	Leaf_number	4.8
303	2019_10_28	Manual	Leaf_number	2
303	2019_10_31	Manual	Leaf_number	3.2
303	2019_11_04	Manual	Leaf_number	4
303	2019_11_07	Manual	Leaf_number	4.8
303	2019_11_11	Manual	Leaf_number	5.2
304	2019_10_28	Manual	Leaf_number	2
304	2019_10_31	Manual	Leaf_number	3.2
304	2019_11_04	Manual	Leaf_number	4
304	2019_11_07	Manual	Leaf_number	4.8
304	2019_11_11	Manual	Leaf_number	5.2
305	2019_10_28	Manual	Leaf_number	1
305	2019_10_31	Manual	Leaf_number	3
305	2019_11_04	Manual	Leaf_number	4
305	2019_11_07	Manual	Leaf_number	4.8
305	2019_11_11	Manual	Leaf_number	5.5
306	2019_10_28	Manual	Leaf_number	2.2
306	2019_10_31	Manual	Leaf_number	3.8
306	2019_11_04	Manual	Leaf_number	4.8
306	2019_11_07	Manual	Leaf_number	5.5
306	2019_11_11	Manual	Leaf_number	6.8
307	2019_10_28	Manual	Leaf_number	2
307	2019_10_31	Manual	Leaf_number	3.5
307	2019_11_04	Manual	Leaf_number	4.5
307	2019_11_07	Manual	Leaf_number	5
307	2019_11_11	Manual	Leaf_number	6.2
308	2019_10_28	Manual	Leaf_number	2
308	2019_10_31	Manual	Leaf_number	3.2
308	2019_11_04	Manual	Leaf_number	4.2
308	2019_11_07	Manual	Leaf_number	5
308	2019_11_11	Manual	Leaf_number	6
309	2019_10_28	Manual	Leaf_number	2.5
309	2019_10_31	Manual	Leaf_number	3.5
309	2019_11_04	Manual	Leaf_number	4.2
309	2019_11_07	Manual	Leaf_number	5
309	2019_11_11	Manual	Leaf_number	6
310	2019_10_28	Manual	Leaf_number	2.8
310	2019_10_31	Manual	Leaf_number	3.5
310	2019_11_04	Manual	Leaf_number	4
310	2019_11_07	Manual	Leaf_number	4.8
310	2019_11_11	Manual	Leaf_number	5.8
311	2019_10_28	Manual	Leaf_number	2.2
311	2019_10_31	Manual	Leaf_number	3.5
311	2019_11_04	Manual	Leaf_number	4.2
311	2019_11_07	Manual	Leaf_number	5
311	2019_11_11	Manual	Leaf_number	6.2
312	2019_10_28	Manual	Leaf_number	2
312	2019_10_31	Manual	Leaf_number	3.2
312	2019_11_04	Manual	Leaf_number	5
312	2019_11_07	Manual	Leaf_number	5.8
312	2019_11_11	Manual	Leaf_number	7
313	2019_10_28	Manual	Leaf_number	2
313	2019_10_31	Manual	Leaf_number	3.8
313	2019_11_04	Manual	Leaf_number	3.8
313	2019_11_07	Manual	Leaf_number	4.8
313	2019_11_11	Manual	Leaf_number	5.5
314	2019_10_28	Manual	Leaf_number	2
314	2019_10_31	Manual	Leaf_number	3
314	2019_11_04	Manual	Leaf_number	3.8
314	2019_11_07	Manual	Leaf_number	4.8
314	2019_11_11	Manual	Leaf_number	5.2
315	2019_10_28	Manual	Leaf_number	2
315	2019_10_31	Manual	Leaf_number	3
315	2019_11_04	Manual	Leaf_number	4
315	2019_11_07	Manual	Leaf_number	4.8
315	2019_11_11	Manual	Leaf_number	5.8
316	2019_10_28	Manual	Leaf_number	2.2
316	2019_10_31	Manual	Leaf_number	3.8
316	2019_11_04	Manual	Leaf_number	4.8
316	2019_11_07	Manual	Leaf_number	5.5
316	2019_11_11	Manual	Leaf_number	6.5
317	2019_10_28	Manual	Leaf_number	2.2
317	2019_10_31	Manual	Leaf_number	3
317	2019_11_04	Manual	Leaf_number	3.8
317	2019_11_07	Manual	Leaf_number	4.8
317	2019_11_11	Manual	Leaf_number	5.5
318	2019_10_28	Manual	Leaf_number	2
318	2019_10_31	Manual	Leaf_number	3
318	2019_11_04	Manual	Leaf_number	4
318	2019_11_07	Manual	Leaf_number	4.8
318	2019_11_11	Manual	Leaf_number	5.8
401	2019_10_28	Manual	Leaf_number	2.2
401	2019_10_31	Manual	Leaf_number	3.5
401	2019_11_04	Manual	Leaf_number	4.8
401	2019_11_07	Manual	Leaf_number	5
401	2019_11_11	Manual	Leaf_number	5.8
402	2019_10_28	Manual	Leaf_number	2
402	2019_10_31	Manual	Leaf_number	3.2
402	2019_11_04	Manual	Leaf_number	4.5
402	2019_11_07	Manual	Leaf_number	4.8
402	2019_11_11	Manual	Leaf_number	6
403	2019_10_28	Manual	Leaf_number	2
403	2019_10_31	Manual	Leaf_number	3.5
403	2019_11_04	Manual	Leaf_number	4.5
403	2019_11_07	Manual	Leaf_number	4.8
403	2019_11_11	Manual	Leaf_number	5.8
404	2019_10_28	Manual	Leaf_number	2.5
404	2019_10_31	Manual	Leaf_number	3.5
404	2019_11_04	Manual	Leaf_number	4.5
404	2019_11_07	Manual	Leaf_number	4.8
404	2019_11_11	Manual	Leaf_number	6
405	2019_10_28	Manual	Leaf_number	2.2
405	2019_10_31	Manual	Leaf_number	3.5
405	2019_11_04	Manual	Leaf_number	4.8
405	2019_11_07	Manual	Leaf_number	5.2
405	2019_11_11	Manual	Leaf_number	6.5
406	2019_10_28	Manual	Leaf_number	2.2
406	2019_10_31	Manual	Leaf_number	3.5
406	2019_11_04	Manual	Leaf_number	4.5
406	2019_11_07	Manual	Leaf_number	5.2
406	2019_11_11	Manual	Leaf_number	6.5
407	2019_10_28	Manual	Leaf_number	2
407	2019_10_31	Manual	Leaf_number	3
407	2019_11_04	Manual	Leaf_number	3.8
407	2019_11_11	Manual	Leaf_number	5
407	2019_11_07	Manual	Leaf_number	4.5
408	2019_10_28	Manual	Leaf_number	2.5
408	2019_10_31	Manual	Leaf_number	3.5
408	2019_11_04	Manual	Leaf_number	4.8
408	2019_11_07	Manual	Leaf_number	5
408	2019_11_11	Manual	Leaf_number	6.2
409	2019_10_28	Manual	Leaf_number	2.5
409	2019_10_31	Manual	Leaf_number	3.5
409	2019_11_04	Manual	Leaf_number	4.5
409	2019_11_07	Manual	Leaf_number	5
409	2019_11_11	Manual	Leaf_number	6
410	2019_10_28	Manual	Leaf_number	2.5
410	2019_10_31	Manual	Leaf_number	3.5
410	2019_11_07	Manual	Leaf_number	4.8
410	2019_11_11	Manual	Leaf_number	6
410	2019_11_04	Manual	Leaf_number	4.5
411	2019_10_28	Manual	Leaf_number	2.5
411	2019_10_31	Manual	Leaf_number	3.5
411	2019_11_04	Manual	Leaf_number	4.8
411	2019_11_07	Manual	Leaf_number	5.2
411	2019_11_11	Manual	Leaf_number	6.2
412	2019_10_28	Manual	Leaf_number	2.5
412	2019_10_31	Manual	Leaf_number	3.2
412	2019_11_04	Manual	Leaf_number	4.5
412	2019_11_07	Manual	Leaf_number	4.8
412	2019_11_11	Manual	Leaf_number	6
413	2019_10_28	Manual	Leaf_number	2
413	2019_10_31	Manual	Leaf_number	3.8
413	2019_11_04	Manual	Leaf_number	4.8
413	2019_11_07	Manual	Leaf_number	5.8
413	2019_11_11	Manual	Leaf_number	6.8
414	2019_10_28	Manual	Leaf_number	2
414	2019_10_31	Manual	Leaf_number	3
414	2019_11_04	Manual	Leaf_number	3.8
414	2019_11_07	Manual	Leaf_number	4.5
414	2019_11_11	Manual	Leaf_number	5.2
415	2019_10_28	Manual	Leaf_number	2
415	2019_10_31	Manual	Leaf_number	3.2
415	2019_11_04	Manual	Leaf_number	4.5
415	2019_11_07	Manual	Leaf_number	5
415	2019_11_11	Manual	Leaf_number	6
416	2019_10_28	Manual	Leaf_number	2
416	2019_10_31	Manual	Leaf_number	3.2
416	2019_11_04	Manual	Leaf_number	4.2
416	2019_11_07	Manual	Leaf_number	4.8
416	2019_11_11	Manual	Leaf_number	5.8
417	2019_10_28	Manual	Leaf_number	2.2
417	2019_10_31	Manual	Leaf_number	3.2
417	2019_11_04	Manual	Leaf_number	4.2
417	2019_11_07	Manual	Leaf_number	4.8
417	2019_11_11	Manual	Leaf_number	5.5
418	2019_10_28	Manual	Leaf_number	2.2
418	2019_10_31	Manual	Leaf_number	3.5
418	2019_11_04	Manual	Leaf_number	4.8
418	2019_11_07	Manual	Leaf_number	4.8
418	2019_11_11	Manual	Leaf_number	5.8
101	2019_10_28	Manual	Plant_height	10
101	2019_10_31	Manual	Plant_height	21.1
101	2019_11_04	Manual	Plant_height	33.4
101	2019_11_07	Manual	Plant_height	38.2
101	2019_11_11	Manual	Plant_height	45.5
102	2019_10_28	Manual	Plant_height	8.5
102	2019_10_31	Manual	Plant_height	20.9
102	2019_11_04	Manual	Plant_height	32.5
102	2019_11_07	Manual	Plant_height	45.5
102	2019_11_11	Manual	Plant_height	50.5
103	2019_10_28	Manual	Plant_height	9
103	2019_10_31	Manual	Plant_height	17.6
103	2019_11_04	Manual	Plant_height	27.4
103	2019_11_07	Manual	Plant_height	31
103	2019_11_11	Manual	Plant_height	34
104	2019_10_28	Manual	Plant_height	7.2
104	2019_10_31	Manual	Plant_height	15.6
104	2019_11_07	Manual	Plant_height	25
104	2019_11_04	Manual	Plant_height	25.5
104	2019_11_11	Manual	Plant_height	38.5
105	2019_10_28	Manual	Plant_height	9.5
105	2019_10_31	Manual	Plant_height	15.2
105	2019_11_04	Manual	Plant_height	26.5
105	2019_11_07	Manual	Plant_height	32
105	2019_11_11	Manual	Plant_height	40.2
106	2019_10_28	Manual	Plant_height	5.2
106	2019_10_31	Manual	Plant_height	12.7
106	2019_11_04	Manual	Plant_height	22.5
106	2019_11_07	Manual	Plant_height	25.8
106	2019_11_11	Manual	Plant_height	35.5
107	2019_10_28	Manual	Plant_height	9.5
107	2019_10_31	Manual	Plant_height	21.2
107	2019_11_04	Manual	Plant_height	33.7
107	2019_11_07	Manual	Plant_height	45
107	2019_11_11	Manual	Plant_height	49
108	2019_10_28	Manual	Plant_height	6.5
108	2019_10_31	Manual	Plant_height	15.5
108	2019_11_04	Manual	Plant_height	27.5
108	2019_11_07	Manual	Plant_height	43
108	2019_11_11	Manual	Plant_height	49.5
109	2019_10_28	Manual	Plant_height	9.5
109	2019_10_31	Manual	Plant_height	22.5
109	2019_11_04	Manual	Plant_height	42
109	2019_11_11	Manual	Plant_height	54.3
109	2019_11_07	Manual	Plant_height	57
110	2019_10_28	Manual	Plant_height	8.8
110	2019_10_31	Manual	Plant_height	18.8
110	2019_11_04	Manual	Plant_height	32
110	2019_11_07	Manual	Plant_height	39.5
110	2019_11_11	Manual	Plant_height	43
111	2019_10_28	Manual	Plant_height	6.6
111	2019_10_31	Manual	Plant_height	15.5
111	2019_11_04	Manual	Plant_height	29.7
111	2019_11_07	Manual	Plant_height	32.5
111	2019_11_11	Manual	Plant_height	43.5
112	2019_10_28	Manual	Plant_height	5.3
112	2019_10_31	Manual	Plant_height	10.2
112	2019_11_04	Manual	Plant_height	17.2
112	2019_11_07	Manual	Plant_height	21.5
112	2019_11_11	Manual	Plant_height	32
113	2019_10_28	Manual	Plant_height	9.5
113	2019_10_31	Manual	Plant_height	13
113	2019_11_04	Manual	Plant_height	36.5
113	2019_11_07	Manual	Plant_height	45
113	2019_11_11	Manual	Plant_height	49.5
114	2019_10_28	Manual	Plant_height	10.5
114	2019_10_31	Manual	Plant_height	19.1
114	2019_11_04	Manual	Plant_height	31.9
114	2019_11_07	Manual	Plant_height	39
114	2019_11_11	Manual	Plant_height	44.5
115	2019_10_28	Manual	Plant_height	4.5
115	2019_10_31	Manual	Plant_height	15.5
115	2019_11_04	Manual	Plant_height	28
115	2019_11_07	Manual	Plant_height	41.7
115	2019_11_11	Manual	Plant_height	NA
116	2019_10_28	Manual	Plant_height	7.6
116	2019_10_31	Manual	Plant_height	17.5
116	2019_11_04	Manual	Plant_height	32
116	2019_11_07	Manual	Plant_height	42
116	2019_11_11	Manual	Plant_height	NA
117	2019_10_28	Manual	Plant_height	7
117	2019_10_31	Manual	Plant_height	16.5
117	2019_11_04	Manual	Plant_height	22.5
117	2019_11_11	Manual	Plant_height	29.8
117	2019_11_07	Manual	Plant_height	31
118	2019_10_28	Manual	Plant_height	8
118	2019_10_31	Manual	Plant_height	19
118	2019_11_04	Manual	Plant_height	32.5
118	2019_11_07	Manual	Plant_height	41.8
118	2019_11_11	Manual	Plant_height	52.2
201	2019_10_28	Manual	Plant_height	2.5
201	2019_10_31	Manual	Plant_height	9.5
201	2019_11_04	Manual	Plant_height	23.1
201	2019_11_07	Manual	Plant_height	32.5
201	2019_11_11	Manual	Plant_height	38.8
202	2019_10_28	Manual	Plant_height	8.5
202	2019_10_31	Manual	Plant_height	18
202	2019_11_04	Manual	Plant_height	34.5
202	2019_11_07	Manual	Plant_height	44
202	2019_11_11	Manual	Plant_height	50.8
203	2019_10_28	Manual	Plant_height	6.5
203	2019_10_31	Manual	Plant_height	12.2
203	2019_11_04	Manual	Plant_height	27.2
203	2019_11_07	Manual	Plant_height	27.5
203	2019_11_11	Manual	Plant_height	28.6
204	2019_10_28	Manual	Plant_height	3.5
204	2019_10_31	Manual	Plant_height	15.5
204	2019_11_04	Manual	Plant_height	24.5
204	2019_11_07	Manual	Plant_height	33
204	2019_11_11	Manual	Plant_height	44.3
205	2019_10_28	Manual	Plant_height	9.1
205	2019_10_31	Manual	Plant_height	19.8
205	2019_11_04	Manual	Plant_height	36.5
205	2019_11_07	Manual	Plant_height	45
205	2019_11_11	Manual	Plant_height	58.2
206	2019_10_28	Manual	Plant_height	9.5
206	2019_10_31	Manual	Plant_height	22
206	2019_11_04	Manual	Plant_height	39.2
206	2019_11_07	Manual	Plant_height	49.6
206	2019_11_11	Manual	Plant_height	58.8
207	2019_10_28	Manual	Plant_height	7.5
207	2019_10_31	Manual	Plant_height	15.5
207	2019_11_04	Manual	Plant_height	29.3
207	2019_11_07	Manual	Plant_height	37
207	2019_11_11	Manual	Plant_height	49.2
208	2019_10_28	Manual	Plant_height	3
208	2019_10_31	Manual	Plant_height	10
208	2019_11_04	Manual	Plant_height	21.5
208	2019_11_07	Manual	Plant_height	25
208	2019_11_11	Manual	Plant_height	31.8
209	2019_10_28	Manual	Plant_height	8.5
209	2019_10_31	Manual	Plant_height	11
209	2019_11_04	Manual	Plant_height	23
209	2019_11_07	Manual	Plant_height	30
209	2019_11_11	Manual	Plant_height	33
210	2019_10_28	Manual	Plant_height	7.5
210	2019_10_31	Manual	Plant_height	17
210	2019_11_04	Manual	Plant_height	29.5
210	2019_11_07	Manual	Plant_height	36.5
210	2019_11_11	Manual	Plant_height	51
211	2019_10_28	Manual	Plant_height	8.5
211	2019_10_31	Manual	Plant_height	18
211	2019_11_04	Manual	Plant_height	33
211	2019_11_07	Manual	Plant_height	39
211	2019_11_11	Manual	Plant_height	45
212	2019_10_28	Manual	Plant_height	9.1
212	2019_10_31	Manual	Plant_height	18
212	2019_11_04	Manual	Plant_height	35.7
212	2019_11_07	Manual	Plant_height	44
212	2019_11_11	Manual	Plant_height	49.8
213	2019_10_28	Manual	Plant_height	8
213	2019_10_31	Manual	Plant_height	16.5
213	2019_11_04	Manual	Plant_height	27
213	2019_11_07	Manual	Plant_height	32
213	2019_11_11	Manual	Plant_height	41
214	2019_10_28	Manual	Plant_height	5.3
214	2019_10_31	Manual	Plant_height	14.6
214	2019_11_04	Manual	Plant_height	28.2
214	2019_11_07	Manual	Plant_height	35
214	2019_11_11	Manual	Plant_height	46
215	2019_10_28	Manual	Plant_height	7.2
215	2019_10_31	Manual	Plant_height	14.5
215	2019_11_04	Manual	Plant_height	26
215	2019_11_07	Manual	Plant_height	34
215	2019_11_11	Manual	Plant_height	43
216	2019_10_28	Manual	Plant_height	7.5
216	2019_10_31	Manual	Plant_height	14.8
216	2019_11_04	Manual	Plant_height	25.4
216	2019_11_07	Manual	Plant_height	28.5
216	2019_11_11	Manual	Plant_height	31.2
217	2019_10_28	Manual	Plant_height	6.4
217	2019_10_31	Manual	Plant_height	12.5
217	2019_11_04	Manual	Plant_height	19.5
217	2019_11_07	Manual	Plant_height	25
217	2019_11_11	Manual	Plant_height	33.5
218	2019_10_28	Manual	Plant_height	8.5
218	2019_10_31	Manual	Plant_height	21.1
218	2019_11_04	Manual	Plant_height	36.5
218	2019_11_07	Manual	Plant_height	44
218	2019_11_11	Manual	Plant_height	52.3
301	2019_10_28	Manual	Plant_height	3
301	2019_10_31	Manual	Plant_height	10
301	2019_11_04	Manual	Plant_height	18.5
301	2019_11_07	Manual	Plant_height	28.8
301	2019_11_11	Manual	Plant_height	31.8
302	2019_10_28	Manual	Plant_height	8
302	2019_10_31	Manual	Plant_height	18
302	2019_11_04	Manual	Plant_height	27
302	2019_11_11	Manual	Plant_height	32.5
302	2019_11_07	Manual	Plant_height	37
303	2019_10_28	Manual	Plant_height	8
303	2019_10_31	Manual	Plant_height	16.8
303	2019_11_04	Manual	Plant_height	30.8
303	2019_11_07	Manual	Plant_height	42
303	2019_11_11	Manual	Plant_height	50.5
304	2019_10_28	Manual	Plant_height	9.5
304	2019_10_31	Manual	Plant_height	18
304	2019_11_04	Manual	Plant_height	29.3
304	2019_11_07	Manual	Plant_height	45.6
304	2019_11_11	Manual	Plant_height	48.5
305	2019_10_28	Manual	Plant_height	5.5
305	2019_10_31	Manual	Plant_height	13
305	2019_11_04	Manual	Plant_height	30.6
305	2019_11_07	Manual	Plant_height	42
305	2019_11_11	Manual	Plant_height	45.4
306	2019_10_28	Manual	Plant_height	8.5
306	2019_10_31	Manual	Plant_height	21
306	2019_11_04	Manual	Plant_height	42
306	2019_11_07	Manual	Plant_height	56
306	2019_11_11	Manual	Plant_height	61.5
307	2019_10_28	Manual	Plant_height	6.1
307	2019_10_31	Manual	Plant_height	15
307	2019_11_04	Manual	Plant_height	27.5
307	2019_11_07	Manual	Plant_height	34.5
307	2019_11_11	Manual	Plant_height	45.2
308	2019_10_28	Manual	Plant_height	6.9
308	2019_10_31	Manual	Plant_height	13.5
308	2019_11_04	Manual	Plant_height	21.5
308	2019_11_07	Manual	Plant_height	28.8
308	2019_11_11	Manual	Plant_height	35.5
309	2019_10_28	Manual	Plant_height	10
309	2019_10_31	Manual	Plant_height	20
309	2019_11_04	Manual	Plant_height	36
309	2019_11_07	Manual	Plant_height	42
309	2019_11_11	Manual	Plant_height	49.8
310	2019_10_28	Manual	Plant_height	10
310	2019_10_31	Manual	Plant_height	21.2
310	2019_11_04	Manual	Plant_height	35
310	2019_11_07	Manual	Plant_height	46
310	2019_11_11	Manual	Plant_height	47.5
311	2019_10_28	Manual	Plant_height	9
311	2019_10_31	Manual	Plant_height	19.5
311	2019_11_04	Manual	Plant_height	36
311	2019_11_07	Manual	Plant_height	43
311	2019_11_11	Manual	Plant_height	48.2
312	2019_10_28	Manual	Plant_height	9.9
312	2019_10_31	Manual	Plant_height	12.5
312	2019_11_04	Manual	Plant_height	18.5
312	2019_11_07	Manual	Plant_height	24.6
312	2019_11_11	Manual	Plant_height	32.5
313	2019_10_28	Manual	Plant_height	8
313	2019_10_31	Manual	Plant_height	16.1
313	2019_11_04	Manual	Plant_height	27
313	2019_11_07	Manual	Plant_height	30
313	2019_11_11	Manual	Plant_height	32.8
314	2019_10_28	Manual	Plant_height	6.2
314	2019_10_31	Manual	Plant_height	16
314	2019_11_04	Manual	Plant_height	27.5
314	2019_11_07	Manual	Plant_height	35.5
314	2019_11_11	Manual	Plant_height	47.5
315	2019_10_28	Manual	Plant_height	6.6
315	2019_10_31	Manual	Plant_height	14
315	2019_11_04	Manual	Plant_height	23
315	2019_11_07	Manual	Plant_height	29.5
315	2019_11_11	Manual	Plant_height	34.8
316	2019_10_28	Manual	Plant_height	8.6
316	2019_10_31	Manual	Plant_height	20.5
316	2019_11_04	Manual	Plant_height	39
316	2019_11_07	Manual	Plant_height	49.5
316	2019_11_11	Manual	Plant_height	57.5
317	2019_10_28	Manual	Plant_height	8.5
317	2019_10_31	Manual	Plant_height	16.2
317	2019_11_04	Manual	Plant_height	30
317	2019_11_07	Manual	Plant_height	39.5
317	2019_11_11	Manual	Plant_height	47
318	2019_10_28	Manual	Plant_height	6
318	2019_10_31	Manual	Plant_height	14.5
318	2019_11_04	Manual	Plant_height	24
318	2019_11_07	Manual	Plant_height	31
