Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
112	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	86	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	WW	4	2	52	M3P
113	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	62	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	WW	4	2	53	M3P
114	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	97	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	WW	4	2	54	M3P
115	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	141	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	WW	4	2	55	M3P
116	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	122	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	WW	4	2	56	M3P
117	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	148	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	WW	4	2	57	M3P
118	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	174	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	WW	4	2	58	M3P
119	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	103	NA	NA	NA	NA	NA	NA	NA	EPPN14_L	WW	4	2	59	M3P
120	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	184	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	WW	4	2	60	M3P
121	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	161	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	WD2	1	3	1	M3P
122	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	56	NA	NA	NA	NA	NA	NA	NA	EPPN14_L	WD2	1	3	2	M3P
123	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	175	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	WD2	1	3	3	M3P
124	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	201	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	WD2	1	3	4	M3P
125	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	105	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	WD2	1	3	5	M3P
126	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	164	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	WD2	1	3	6	M3P
127	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	141	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	WD2	1	3	7	M3P
128	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	WD2	1	3	8	M3P
129	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	215	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	WD2	1	3	9	M3P
130	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	36	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	WD2	1	3	10	M3P
131	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	184	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	WD2	1	3	11	M3P
132	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	143	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	WD2	1	3	12	M3P
133	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	84	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	WD2	1	3	13	M3P
134	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	WD2	1	3	14	M3P
135	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	142	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	WD2	1	3	15	M3P
