Unit.ID	Time	Date	Timestamp	Manual_Plant_height_cm	Leaf_number	Wue	Plant_biomass	Ligulated_leaf_number	Plant_emergence	Plant_transpiration	Daily_wu	Soil_water_potential	Genotype	Soil	Replication	Row	Column	Platform
63	10:58:23	2020-09-18	2020-09-18 10:58:23	NA	NA	1.04900164853175	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	3	7	17	ALSIA
43	11:00:16	2020-09-18	2020-09-18 11:00:16	NA	NA	1.13922787688644	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	3	10	17	ALSIA
23	11:00:50	2020-09-18	2020-09-18 11:00:50	NA	NA	1.03241894292381	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	3	11	17	ALSIA
83	11:02:01	2020-09-18	2020-09-18 11:02:01	NA	NA	0.425928502380589	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	3	13	17	ALSIA
64	11:02:39	2020-09-18	2020-09-18 11:02:39	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	4	14	17	ALSIA
44	11:03:50	2020-09-18	2020-09-18 11:03:50	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	4	16	17	ALSIA
74	11:04:28	2020-09-18	2020-09-18 11:04:28	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	4	17	17	ALSIA
24	11:05:00	2020-09-18	2020-09-18 11:05:00	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	4	18	17	ALSIA
34	11:05:38	2020-09-18	2020-09-18 11:05:38	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	4	19	17	ALSIA
4	11:06:15	2020-09-18	2020-09-18 11:06:15	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	4	20	17	ALSIA
54	11:07:31	2020-09-18	2020-09-18 11:07:31	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	4	22	17	ALSIA
84	11:08:41	2020-09-18	2020-09-18 11:08:41	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	4	24	17	ALSIA
14	11:09:19	2020-09-18	2020-09-18 11:09:19	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	4	25	17	ALSIA
61	11:30:29	2020-09-18	2020-09-18 11:30:29	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	1	1	18	ALSIA
21	11:30:45	2020-09-18	2020-09-18 11:30:45	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	1	2	18	ALSIA
71	11:30:59	2020-09-18	2020-09-18 11:30:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	1	3	18	ALSIA
11	11:32:15	2020-09-18	2020-09-18 11:32:15	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	1	5	18	ALSIA
1	11:32:52	2020-09-18	2020-09-18 11:32:52	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	1	6	18	ALSIA
31	11:34:42	2020-09-18	2020-09-18 11:34:42	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	1	9	18	ALSIA
51	11:35:14	2020-09-18	2020-09-18 11:35:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	1	10	18	ALSIA
41	11:35:46	2020-09-18	2020-09-18 11:35:46	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	1	11	18	ALSIA
81	11:36:24	2020-09-18	2020-09-18 11:36:24	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	1	12	18	ALSIA
62	11:37:02	2020-09-18	2020-09-18 11:37:02	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	2	13	18	ALSIA
32	11:37:40	2020-09-18	2020-09-18 11:37:40	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	2	14	18	ALSIA
2	11:38:17	2020-09-18	2020-09-18 11:38:17	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	2	15	18	ALSIA
22	11:40:11	2020-09-18	2020-09-18 11:40:11	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	2	18	18	ALSIA
82	11:40:44	2020-09-18	2020-09-18 11:40:44	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	2	19	18	ALSIA
52	11:41:17	2020-09-18	2020-09-18 11:41:17	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	2	20	18	ALSIA
72	11:42:33	2020-09-18	2020-09-18 11:42:33	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	2	22	18	ALSIA
12	11:43:11	2020-09-18	2020-09-18 11:43:11	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	2	23	18	ALSIA
42	11:44:58	2020-09-18	2020-09-18 11:44:58	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	2	26	18	ALSIA
69	09:10:39	2020-09-21	2020-09-21 09:10:39	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	9	1	14	ALSIA
59	09:10:55	2020-09-21	2020-09-21 09:10:55	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	9	2	14	ALSIA
29	09:12:26	2020-09-21	2020-09-21 09:12:26	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	9	5	14	ALSIA
39	09:13:07	2020-09-21	2020-09-21 09:13:07	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	9	6	14	ALSIA
79	09:13:49	2020-09-21	2020-09-21 09:13:49	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	9	7	14	ALSIA
49	09:14:27	2020-09-21	2020-09-21 09:14:27	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	9	8	14	ALSIA
89	09:15:05	2020-09-21	2020-09-21 09:15:05	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	9	9	14	ALSIA
19	09:15:47	2020-09-21	2020-09-21 09:15:47	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	9	10	14	ALSIA
9	09:17:50	2020-09-21	2020-09-21 09:17:50	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	9	13	14	ALSIA
50	09:18:27	2020-09-21	2020-09-21 09:18:27	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	10	14	14	ALSIA
30	09:19:04	2020-09-21	2020-09-21 09:19:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	10	15	14	ALSIA
20	09:19:42	2020-09-21	2020-09-21 09:19:42	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	10	16	14	ALSIA
40	09:20:20	2020-09-21	2020-09-21 09:20:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	10	17	14	ALSIA
10	09:21:02	2020-09-21	2020-09-21 09:21:02	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	10	18	14	ALSIA
70	09:21:47	2020-09-21	2020-09-21 09:21:47	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	10	19	14	ALSIA
80	09:24:23	2020-09-21	2020-09-21 09:24:23	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	10	23	14	ALSIA
90	09:25:01	2020-09-21	2020-09-21 09:25:01	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	10	24	14	ALSIA
60	09:25:25	2020-09-21	2020-09-21 09:25:25	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	10	25	14	ALSIA
7	09:46:54	2020-09-21	2020-09-21 09:46:54	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	7	1	15	ALSIA
57	09:47:25	2020-09-21	2020-09-21 09:47:25	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	7	3	15	ALSIA
77	09:48:03	2020-09-21	2020-09-21 09:48:03	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	7	4	15	ALSIA
47	09:48:27	2020-09-21	2020-09-21 09:48:27	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	7	5	15	ALSIA
87	09:49:44	2020-09-21	2020-09-21 09:49:44	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	7	7	15	ALSIA
27	09:51:06	2020-09-21	2020-09-21 09:51:06	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	7	9	15	ALSIA
37	09:52:50	2020-09-21	2020-09-21 09:52:50	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	7	12	15	ALSIA
17	09:53:14	2020-09-21	2020-09-21 09:53:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	7	13	15	ALSIA
67	09:53:54	2020-09-21	2020-09-21 09:53:54	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	7	14	15	ALSIA
18	09:54:32	2020-09-21	2020-09-21 09:54:32	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	8	15	15	ALSIA
58	09:55:10	2020-09-21	2020-09-21 09:55:10	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	8	16	15	ALSIA
88	09:56:27	2020-09-21	2020-09-21 09:56:27	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	8	18	15	ALSIA
48	09:57:09	2020-09-21	2020-09-21 09:57:09	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	8	19	15	ALSIA
38	09:57:45	2020-09-21	2020-09-21 09:57:45	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	8	20	15	ALSIA
8	09:58:26	2020-09-21	2020-09-21 09:58:26	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	8	21	15	ALSIA
28	09:59:04	2020-09-21	2020-09-21 09:59:04	NA	NA	2.38245067466364	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	8	22	15	ALSIA
78	10:01:00	2020-09-21	2020-09-21 10:01:00	NA	NA	2.12855670658324	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	8	25	15	ALSIA
68	10:01:40	2020-09-21	2020-09-21 10:01:40	NA	NA	2.13098986724494	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	8	26	15	ALSIA
35	10:20:49	2020-09-21	2020-09-21 10:20:49	NA	NA	1.46880349127663	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	5	1	16	ALSIA
5	10:21:19	2020-09-21	2020-09-21 10:21:19	NA	NA	1.73464090865934	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	5	3	16	ALSIA
75	10:21:57	2020-09-21	2020-09-21 10:21:57	NA	NA	2.61633087652356	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	5	4	16	ALSIA
45	10:22:21	2020-09-21	2020-09-21 10:22:21	NA	NA	2.43375092282855	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	5	5	16	ALSIA
55	10:24:15	2020-09-21	2020-09-21 10:24:15	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	5	8	16	ALSIA
25	10:24:57	2020-09-21	2020-09-21 10:24:57	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	5	9	16	ALSIA
85	10:25:38	2020-09-21	2020-09-21 10:25:38	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	5	10	16	ALSIA
15	10:26:16	2020-09-21	2020-09-21 10:26:16	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	5	11	16	ALSIA
65	10:26:54	2020-09-21	2020-09-21 10:26:54	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	5	12	16	ALSIA
86	10:27:35	2020-09-21	2020-09-21 10:27:35	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	6	13	16	ALSIA
76	10:30:13	2020-09-21	2020-09-21 10:30:13	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	6	17	16	ALSIA
6	10:31:13	2020-09-21	2020-09-21 10:31:13	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	6	19	16	ALSIA
36	10:31:51	2020-09-21	2020-09-21 10:31:51	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	6	20	16	ALSIA
16	10:32:14	2020-09-21	2020-09-21 10:32:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	6	21	16	ALSIA
56	10:32:54	2020-09-21	2020-09-21 10:32:54	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	6	22	16	ALSIA
66	10:33:32	2020-09-21	2020-09-21 10:33:32	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	6	23	16	ALSIA
46	10:34:11	2020-09-21	2020-09-21 10:34:11	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	6	24	16	ALSIA
26	10:35:27	2020-09-21	2020-09-21 10:35:27	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	6	26	16	ALSIA
73	10:55:39	2020-09-21	2020-09-21 10:55:39	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	3	1	17	ALSIA
13	10:55:55	2020-09-21	2020-09-21 10:55:55	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	3	2	17	ALSIA
33	10:56:09	2020-09-21	2020-09-21 10:56:09	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	3	3	17	ALSIA
3	10:57:25	2020-09-21	2020-09-21 10:57:25	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	3	5	17	ALSIA
53	10:58:03	2020-09-21	2020-09-21 10:58:03	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	3	6	17	ALSIA
63	10:58:40	2020-09-21	2020-09-21 10:58:40	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	3	7	17	ALSIA
43	11:00:36	2020-09-21	2020-09-21 11:00:36	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	3	10	17	ALSIA
23	11:01:15	2020-09-21	2020-09-21 11:01:15	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	3	11	17	ALSIA
83	11:02:35	2020-09-21	2020-09-21 11:02:35	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	3	13	17	ALSIA
64	11:03:12	2020-09-21	2020-09-21 11:03:12	NA	NA	1.05294903667273	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	4	14	17	ALSIA
44	11:04:33	2020-09-21	2020-09-21 11:04:33	NA	NA	0.929431354293663	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	4	16	17	ALSIA
74	11:05:11	2020-09-21	2020-09-21 11:05:11	NA	NA	1.11720486878899	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	4	17	17	ALSIA
24	11:05:47	2020-09-21	2020-09-21 11:05:47	NA	NA	1.18599198167218	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	4	18	17	ALSIA
34	11:06:28	2020-09-21	2020-09-21 11:06:28	NA	NA	0.895482874809978	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	4	19	17	ALSIA
4	11:07:06	2020-09-21	2020-09-21 11:07:06	NA	NA	1.05050712309942	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	4	20	17	ALSIA
54	11:08:31	2020-09-21	2020-09-21 11:08:31	NA	NA	0.669028896399032	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	4	22	17	ALSIA
84	11:09:50	2020-09-21	2020-09-21 11:09:50	NA	NA	0.77082078547331	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	4	24	17	ALSIA
14	11:10:30	2020-09-21	2020-09-21 11:10:30	NA	NA	0.515477156243881	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	4	25	17	ALSIA
61	11:31:00	2020-09-21	2020-09-21 11:31:00	NA	NA	0.440489416374121	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	1	1	18	ALSIA
21	11:31:16	2020-09-21	2020-09-21 11:31:16	NA	NA	0.92998967397125	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	1	2	18	ALSIA
71	11:31:31	2020-09-21	2020-09-21 11:31:31	NA	NA	0.874620188711344	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	1	3	18	ALSIA
11	11:32:46	2020-09-21	2020-09-21 11:32:46	NA	NA	0.570959408247878	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	1	5	18	ALSIA
1	11:33:24	2020-09-21	2020-09-21 11:33:24	NA	NA	0.92666508379947	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	1	6	18	ALSIA
31	11:35:22	2020-09-21	2020-09-21 11:35:22	NA	NA	0.493919040170983	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	1	9	18	ALSIA
51	11:35:58	2020-09-21	2020-09-21 11:35:58	NA	NA	0.912032664113538	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	1	10	18	ALSIA
41	11:36:36	2020-09-21	2020-09-21 11:36:36	NA	NA	1.05519352648639	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	1	11	18	ALSIA
81	11:37:13	2020-09-21	2020-09-21 11:37:13	NA	NA	0.528072724055921	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	1	12	18	ALSIA
62	11:37:51	2020-09-21	2020-09-21 11:37:51	NA	NA	1.15965341486873	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	2	13	18	ALSIA
32	11:38:29	2020-09-21	2020-09-21 11:38:29	NA	NA	0.417547688748403	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	2	14	18	ALSIA
2	11:39:08	2020-09-21	2020-09-21 11:39:08	NA	NA	0.802768627785423	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	2	15	18	ALSIA
22	11:41:10	2020-09-21	2020-09-21 11:41:10	NA	NA	0.643765189433275	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	2	18	18	ALSIA
82	11:41:47	2020-09-21	2020-09-21 11:41:47	NA	NA	0.332759991466868	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	2	19	18	ALSIA
52	11:42:27	2020-09-21	2020-09-21 11:42:27	NA	NA	1.13336870217704	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	2	20	18	ALSIA
72	11:43:43	2020-09-21	2020-09-21 11:43:43	NA	NA	1.13627076945567	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	2	22	18	ALSIA
12	11:44:25	2020-09-21	2020-09-21 11:44:25	NA	NA	0.705927560818805	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	2	23	18	ALSIA
42	11:46:18	2020-09-21	2020-09-21 11:46:18	NA	NA	0.947583895797186	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	2	26	18	ALSIA
69	09:10:38	2020-09-23	2020-09-23 09:10:38	NA	NA	1.6580076306541	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	9	1	14	ALSIA
59	09:10:55	2020-09-23	2020-09-23 09:10:55	NA	NA	1.12347549073415	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	9	2	14	ALSIA
29	09:12:26	2020-09-23	2020-09-23 09:12:26	NA	NA	1.0682207184399	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	9	5	14	ALSIA
39	09:13:02	2020-09-23	2020-09-23 09:13:02	NA	NA	2.61646175611071	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	9	6	14	ALSIA
79	09:13:39	2020-09-23	2020-09-23 09:13:39	NA	NA	1.51585030894353	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	9	7	14	ALSIA
49	09:14:18	2020-09-23	2020-09-23 09:14:18	NA	NA	1.36398015220382	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	9	8	14	ALSIA
89	09:14:56	2020-09-23	2020-09-23 09:14:56	NA	NA	0.521589522874309	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	9	9	14	ALSIA
19	09:15:34	2020-09-23	2020-09-23 09:15:34	NA	NA	0.989844063442704	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	9	10	14	ALSIA
9	09:17:30	2020-09-23	2020-09-23 09:17:30	NA	NA	1.71486205381529	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	9	13	14	ALSIA
50	09:18:03	2020-09-23	2020-09-23 09:18:03	NA	NA	1.93257906862355	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	10	14	14	ALSIA
30	09:18:37	2020-09-23	2020-09-23 09:18:37	NA	NA	0.983730179128803	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	10	15	14	ALSIA
20	09:19:16	2020-09-23	2020-09-23 09:19:16	NA	NA	0.725537101639725	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	10	16	14	ALSIA
40	09:19:54	2020-09-23	2020-09-23 09:19:54	NA	NA	0.254423265458718	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	10	17	14	ALSIA
10	09:20:32	2020-09-23	2020-09-23 09:20:32	NA	NA	1.39331087996315	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	10	18	14	ALSIA
70	09:21:11	2020-09-23	2020-09-23 09:21:11	NA	NA	1.35752670064395	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	10	19	14	ALSIA
80	09:23:42	2020-09-23	2020-09-23 09:23:42	NA	NA	1.74489179281154	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	10	23	14	ALSIA
90	09:24:17	2020-09-23	2020-09-23 09:24:17	NA	NA	0.808382000108047	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	10	24	14	ALSIA
60	09:24:41	2020-09-23	2020-09-23 09:24:41	NA	NA	1.75583558733763	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	10	25	14	ALSIA
7	09:46:43	2020-09-23	2020-09-23 09:46:43	NA	NA	1.26972771224606	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	7	1	15	ALSIA
57	09:47:13	2020-09-23	2020-09-23 09:47:13	NA	NA	1.96312895225763	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	7	3	15	ALSIA
77	09:47:52	2020-09-23	2020-09-23 09:47:52	NA	NA	2.009935362146	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	7	4	15	ALSIA
47	09:48:16	2020-09-23	2020-09-23 09:48:16	NA	NA	2.05738090969269	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	7	5	15	ALSIA
87	09:49:33	2020-09-23	2020-09-23 09:49:33	NA	NA	0.378017490694298	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	7	7	15	ALSIA
27	09:50:46	2020-09-23	2020-09-23 09:50:46	NA	NA	2.00911764969157	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	7	9	15	ALSIA
37	09:52:28	2020-09-23	2020-09-23 09:52:28	NA	NA	1.50623446383868	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	7	12	15	ALSIA
17	09:52:52	2020-09-23	2020-09-23 09:52:52	NA	NA	0.916452816256935	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	7	13	15	ALSIA
67	09:53:27	2020-09-23	2020-09-23 09:53:27	NA	NA	1.28818820456461	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	7	14	15	ALSIA
18	09:54:05	2020-09-23	2020-09-23 09:54:05	NA	NA	0.900384845086619	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	8	15	15	ALSIA
58	09:54:44	2020-09-23	2020-09-23 09:54:44	NA	NA	0.690873662368402	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	8	16	15	ALSIA
88	09:56:00	2020-09-23	2020-09-23 09:56:00	NA	NA	0.467279757278626	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	8	18	15	ALSIA
48	09:56:38	2020-09-23	2020-09-23 09:56:38	NA	NA	1.11710894823247	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	8	19	15	ALSIA
38	09:57:11	2020-09-23	2020-09-23 09:57:11	NA	NA	1.59251616423823	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	8	20	15	ALSIA
8	09:57:50	2020-09-23	2020-09-23 09:57:50	NA	NA	1.33117134279002	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	8	21	15	ALSIA
28	09:58:28	2020-09-23	2020-09-23 09:58:28	NA	NA	1.49904787982061	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	8	22	15	ALSIA
78	10:00:23	2020-09-23	2020-09-23 10:00:23	NA	NA	1.51295282784506	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	8	25	15	ALSIA
68	10:00:59	2020-09-23	2020-09-23 10:00:59	NA	NA	1.43623856493186	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	8	26	15	ALSIA
35	10:23:09	2020-09-23	2020-09-23 10:23:09	NA	NA	0.879333400175156	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	5	1	16	ALSIA
5	10:23:39	2020-09-23	2020-09-23 10:23:39	NA	NA	0.73424260205606	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	5	3	16	ALSIA
75	10:24:17	2020-09-23	2020-09-23 10:24:17	NA	NA	0.885295255492835	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	5	4	16	ALSIA
45	10:24:42	2020-09-23	2020-09-23 10:24:42	NA	NA	1.43270968816087	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	5	5	16	ALSIA
55	10:26:37	2020-09-23	2020-09-23 10:26:37	NA	NA	6.07243982970268	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	5	8	16	ALSIA
25	10:27:13	2020-09-23	2020-09-23 10:27:13	NA	NA	6.94821123868553	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	5	9	16	ALSIA
85	10:27:49	2020-09-23	2020-09-23 10:27:49	NA	NA	2.56572715085979	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	5	10	16	ALSIA
15	10:28:28	2020-09-23	2020-09-23 10:28:28	NA	NA	4.3710474123316	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	5	11	16	ALSIA
65	10:29:06	2020-09-23	2020-09-23 10:29:06	NA	NA	6.73335144882877	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	5	12	16	ALSIA
86	10:29:44	2020-09-23	2020-09-23 10:29:44	NA	NA	1.81962504083032	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	6	13	16	ALSIA
76	10:32:15	2020-09-23	2020-09-23 10:32:15	NA	NA	6.27381165859854	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	6	17	16	ALSIA
6	10:33:13	2020-09-23	2020-09-23 10:33:13	NA	NA	5.79068431147775	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	6	19	16	ALSIA
36	10:33:51	2020-09-23	2020-09-23 10:33:51	NA	NA	2.21706881412902	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	6	20	16	ALSIA
16	10:34:15	2020-09-23	2020-09-23 10:34:15	NA	NA	3.97580398728806	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	6	21	16	ALSIA
56	10:34:53	2020-09-23	2020-09-23 10:34:53	NA	NA	1.73605059373145	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	6	22	16	ALSIA
