Unit.ID	Timestamp	Date	Time	T_Area_cmsquared	T_Area_pixel	T_Perimeter_cm	T_Perimeter_pixel	T_Convex_hull_area_cmsquared	T_Solidity	T_Compactness	T_Roundness	T_Roundness2	T_Isotropy	T_Eccentricity	T_Rms	T_Sol	Genotype	Soil	Replication	Row	Column	Platform
45	2020-09-14 10:21:56	2020-09-14	10:21:56	80.976548919881	NA	NA	NA	207.014043810369	0.391164519224879	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	5	5	16	ALSIA
55	2020-09-14 10:23:49	2020-09-14	10:23:49	84.1849220898333	NA	NA	NA	204.375273123488	0.411913441402311	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	5	8	16	ALSIA
25	2020-09-14 10:24:26	2020-09-14	10:24:26	74.8514728681541	NA	NA	NA	160.885753669258	0.465246121306867	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	5	9	16	ALSIA
85	2020-09-14 10:25:03	2020-09-14	10:25:03	17.967312462295	NA	NA	NA	64.1421007652898	0.280117305918018	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	5	10	16	ALSIA
15	2020-09-14 10:25:40	2020-09-14	10:25:40	50.6470660550494	NA	NA	NA	109.40383425312	0.462936846782451	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	5	11	16	ALSIA
65	2020-09-14 10:26:18	2020-09-14	10:26:18	78.5882342413264	NA	NA	NA	163.446322902062	0.480819836420651	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	5	12	16	ALSIA
86	2020-09-14 10:26:56	2020-09-14	10:26:56	31.7709258832159	NA	NA	NA	115.577522019544	0.274888450003657	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	6	13	16	ALSIA
76	2020-09-14 10:29:27	2020-09-14	10:29:27	65.9259393393608	NA	NA	NA	144.692768793376	0.455627049569453	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	6	17	16	ALSIA
6	2020-09-14 10:30:27	2020-09-14	10:30:27	64.8374596407274	NA	NA	NA	117.421596848782	0.552176612997579	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	6	19	16	ALSIA
36	2020-09-14 10:31:05	2020-09-14	10:31:05	18.8211877986986	NA	NA	NA	70.1593856235599	0.268263292664558	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	6	20	16	ALSIA
16	2020-09-14 10:31:28	2020-09-14	10:31:28	43.6152758465968	NA	NA	NA	137.447509750822	0.317323143399737	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	6	21	16	ALSIA
56	2020-09-14 10:32:06	2020-09-14	10:32:06	78.6600950369643	NA	NA	NA	194.322159169023	0.404792203695848	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	6	22	16	ALSIA
66	2020-09-14 10:32:44	2020-09-14	10:32:44	34.3388925508654	NA	NA	NA	96.0197610655562	0.357623182663629	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	6	23	16	ALSIA
46	2020-09-14 10:33:21	2020-09-14	10:33:21	88.4183683740324	NA	NA	NA	410.340994738668	0.215475347351885	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	6	24	16	ALSIA
26	2020-09-14 10:34:36	2020-09-14	10:34:36	57.2413508312358	NA	NA	NA	108.10082894398	0.52951814884694	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	6	26	16	ALSIA
73	2020-09-14 10:55:25	2020-09-14	10:55:25	58.4946876492738	NA	NA	NA	276.266715277203	0.211732664177734	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	3	1	17	ALSIA
13	2020-09-14 10:55:41	2020-09-14	10:55:41	53.5172707749408	NA	NA	NA	176.212181891859	0.303709256649375	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	3	2	17	ALSIA
33	2020-09-14 10:55:56	2020-09-14	10:55:56	55.9626513794433	NA	NA	NA	100.551218296371	0.556558660627017	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	3	3	17	ALSIA
3	2020-09-14 10:57:11	2020-09-14	10:57:11	67.069371411129	NA	NA	NA	132.732173425286	0.505298524693275	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	3	5	17	ALSIA
53	2020-09-14 10:57:48	2020-09-14	10:57:48	79.247662718945	NA	NA	NA	318.434207446977	0.248866675958928	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	3	6	17	ALSIA
63	2020-09-14 10:58:25	2020-09-14	10:58:25	82.2742703469895	NA	NA	NA	359.681247366742	0.228742173658835	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	3	7	17	ALSIA
43	2020-09-14 11:00:19	2020-09-14	11:00:19	89.5110751782915	NA	NA	NA	317.170302864875	0.28221770566088	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	3	10	17	ALSIA
23	2020-09-14 11:00:57	2020-09-14	11:00:57	101.505487391387	NA	NA	NA	475.219668659247	0.213596982796961	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	3	11	17	ALSIA
83	2020-09-14 11:02:13	2020-09-14	11:02:13	35.723269643302	NA	NA	NA	144.059759725918	0.247975352112676	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	3	13	17	ALSIA
64	2020-09-14 11:02:50	2020-09-14	11:02:50	66.7037267745007	NA	NA	NA	209.522830999258	0.318360182784744	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	4	14	17	ALSIA
44	2020-09-14 11:04:05	2020-09-14	11:04:05	82.7160028848815	NA	NA	NA	253.345235021517	0.326495198845387	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	4	16	17	ALSIA
74	2020-09-14 11:04:42	2020-09-14	11:04:42	96.1899020669931	NA	NA	NA	487.512091818959	0.197307725656811	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	4	17	17	ALSIA
24	2020-09-14 11:05:18	2020-09-14	11:05:18	77.8823076018244	NA	NA	NA	208.158532658544	0.37414900368067	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	4	18	17	ALSIA
34	2020-09-14 11:05:57	2020-09-14	11:05:57	56.6749186773839	NA	NA	NA	173.478301328398	0.326697450017666	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	4	19	17	ALSIA
4	2020-09-14 11:06:35	2020-09-14	11:06:35	88.0400424205268	NA	NA	NA	163.314225851257	0.539083732367025	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	4	20	17	ALSIA
54	2020-09-14 11:07:51	2020-09-14	11:07:51	80.7968969307862	NA	NA	NA	249.153003017169	0.324286265677555	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	4	22	17	ALSIA
84	2020-09-14 11:09:05	2020-09-14	11:09:05	38.4201630325372	NA	NA	NA	102.419598982958	0.375125107050363	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	4	24	17	ALSIA
14	2020-09-14 11:09:42	2020-09-14	11:09:42	51.7249779896184	NA	NA	NA	185.23916595567	0.279233485654954	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	4	25	17	ALSIA
61	2020-09-14 11:30:24	2020-09-14	11:30:24	43.6342978219128	NA	NA	NA	124.404775342538	0.350744557045897	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	1	1	18	ALSIA
21	2020-09-14 11:30:40	2020-09-14	11:30:40	71.6071693003829	NA	NA	NA	182.370018012185	0.392647706464548	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	1	2	18	ALSIA
71	2020-09-14 11:30:55	2020-09-14	11:30:55	68.8088253761294	NA	NA	NA	219.697474240463	0.313198072094433	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	1	3	18	ALSIA
11	2020-09-14 11:32:09	2020-09-14	11:32:09	64.2372106418695	NA	NA	NA	285.840052743144	0.224731313982764	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	1	5	18	ALSIA
1	2020-09-14 11:32:47	2020-09-14	11:32:47	43.9090596875872	NA	NA	NA	54.2802633403906	0.808932326142824	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	1	6	18	ALSIA
31	2020-09-14 11:34:40	2020-09-14	11:34:40	50.9281685791625	NA	NA	NA	243.478113714586	0.209169390226435	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	1	9	18	ALSIA
51	2020-09-14 11:35:17	2020-09-14	11:35:17	66.8601296826538	NA	NA	NA	224.895757383742	0.297293868325713	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	1	10	18	ALSIA
41	2020-09-14 11:35:55	2020-09-14	11:35:55	110.164713265757	NA	NA	NA	406.380196767331	0.271087799410735	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	1	11	18	ALSIA
81	2020-09-14 11:36:32	2020-09-14	11:36:32	32.5592810824203	NA	NA	NA	131.964953754211	0.246726726726727	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	1	12	18	ALSIA
62	2020-09-14 11:37:10	2020-09-14	11:37:10	77.48284612019	NA	NA	NA	447.763560843526	0.173044108310696	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	2	13	18	ALSIA
32	2020-09-14 11:37:47	2020-09-14	11:37:47	41.6940563396887	NA	NA	NA	274.436378541249	0.151926127874559	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	2	14	18	ALSIA
2	2020-09-14 11:38:26	2020-09-14	11:38:26	79.8711607987447	NA	NA	NA	140.135948928806	0.569954828930599	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	2	15	18	ALSIA
22	2020-09-14 11:40:20	2020-09-14	11:40:20	104.386259875343	NA	NA	NA	366.644347108776	0.28470713021623	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	2	18	18	ALSIA
82	2020-09-14 11:40:58	2020-09-14	11:40:58	26.6709229457359	NA	NA	NA	91.0381170855975	0.292964351631514	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	2	19	18	ALSIA
52	2020-09-14 11:41:37	2020-09-14	11:41:37	70.8272683124301	NA	NA	NA	294.726485544899	0.240315247479311	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	2	20	18	ALSIA
72	2020-09-14 11:42:52	2020-09-14	11:42:52	89.1327492247859	NA	NA	NA	286.151801783044	0.311487639320772	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	2	22	18	ALSIA
12	2020-09-14 11:43:33	2020-09-14	11:43:33	48.1002349155287	NA	NA	NA	164.068764205455	0.293171190436317	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	2	23	18	ALSIA
42	2020-09-14 11:45:26	2020-09-14	11:45:26	99.3285279941203	NA	NA	NA	364.242294336937	0.272699050984556	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	2	26	18	ALSIA
69	2020-09-16 09:10:38	2020-09-16	09:10:38	91.978533388558	NA	NA	NA	201.343887744058	0.45682307230244	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	9	1	14	ALSIA
59	2020-09-16 09:10:54	2020-09-16	09:10:54	130.858141143815	NA	NA	NA	295.669343430962	0.44258271630508	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	9	2	14	ALSIA
29	2020-09-16 09:12:25	2020-09-16	09:12:25	120.034435566965	NA	NA	NA	267.677740493605	0.448428903149057	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	9	5	14	ALSIA
39	2020-09-16 09:12:59	2020-09-16	09:12:59	23.9591219628983	NA	NA	NA	64.9437643954064	0.368921053251927	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	9	6	14	ALSIA
79	2020-09-16 09:13:34	2020-09-16	09:13:34	121.504132505265	NA	NA	NA	391.53644996877	0.310326490713587	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	9	7	14	ALSIA
49	2020-09-16 09:14:12	2020-09-16	09:14:12	134.397661270219	NA	NA	NA	298.043822546902	0.450932551199141	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	9	8	14	ALSIA
89	2020-09-16 09:14:51	2020-09-16	09:14:51	34.9451065766848	NA	NA	NA	163.788538167581	0.213355018413624	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	9	9	14	ALSIA
19	2020-09-16 09:15:29	2020-09-16	09:15:29	89.08200567266	NA	NA	NA	321.318616872905	0.27723885574889	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	9	10	14	ALSIA
9	2020-09-16 09:17:24	2020-09-16	09:17:24	141.051101784644	NA	NA	NA	477.020760011219	0.295691746793843	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	9	13	14	ALSIA
50	2020-09-16 09:17:58	2020-09-16	09:17:58	155.301038348903	NA	NA	NA	501.32281125972	0.309782509115561	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	10	14	14	ALSIA
30	2020-09-16 09:18:31	2020-09-16	09:18:31	91.8989248044001	NA	NA	NA	151.015953213175	0.608537858743144	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	10	15	14	ALSIA
20	2020-09-16 09:19:09	2020-09-16	09:19:09	41.6414132518106	NA	NA	NA	83.221589131192	0.500367917586461	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	10	16	14	ALSIA
40	2020-09-16 09:19:47	2020-09-16	09:19:47	22.3975689659555	NA	NA	NA	60.0279343236578	0.373119102269829	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	10	17	14	ALSIA
10	2020-09-16 09:20:26	2020-09-16	09:20:26	104.066790706069	NA	NA	NA	244.318744780513	0.425946813043587	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	10	18	14	ALSIA
70	2020-09-16 09:21:04	2020-09-16	09:21:04	45.7657502849127	NA	NA	NA	139.282872655753	0.328581320964179	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	10	19	14	ALSIA
80	2020-09-16 09:23:34	2020-09-16	09:23:34	116.825597251679	NA	NA	NA	616.311287338525	0.189556153930229	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	10	23	14	ALSIA
90	2020-09-16 09:24:07	2020-09-16	09:24:07	58.7480732398889	NA	NA	NA	136.741521699944	0.429628634445079	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	10	24	14	ALSIA
60	2020-09-16 09:24:32	2020-09-16	09:24:32	110.518147891478	NA	NA	NA	374.302722432901	0.295264077090142	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	10	25	14	ALSIA
7	2020-09-16 09:45:28	2020-09-16	09:45:28	101.170262990171	NA	NA	NA	253.799820966853	0.398622278789487	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	7	1	15	ALSIA
57	2020-09-16 09:45:59	2020-09-16	09:45:59	121.458204475943	NA	NA	NA	447.649785259896	0.271324165620736	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	7	3	15	ALSIA
77	2020-09-16 09:46:37	2020-09-16	09:46:37	88.8554273946722	NA	NA	NA	188.092120350393	0.472403773369906	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	7	4	15	ALSIA
47	2020-09-16 09:47:01	2020-09-16	09:47:01	114.449587201428	NA	NA	NA	266.033517043883	0.43020739819994	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	7	5	15	ALSIA
87	2020-09-16 09:48:17	2020-09-16	09:48:17	33.5029664559788	NA	NA	NA	84.2626244624872	0.397601744186046	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	7	7	15	ALSIA
27	2020-09-16 09:49:29	2020-09-16	09:49:29	117.266506333169	NA	NA	NA	265.439514531321	0.441782402067088	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	7	9	15	ALSIA
37	2020-09-16 09:51:10	2020-09-16	09:51:10	75.7873721182952	NA	NA	NA	226.631860688668	0.334407403654541	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	7	12	15	ALSIA
17	2020-09-16 09:51:34	2020-09-16	09:51:34	22.5292293166781	NA	NA	NA	55.7306017134434	0.404252396780485	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	7	13	15	ALSIA
67	2020-09-16 09:52:08	2020-09-16	09:52:08	124.957920310268	NA	NA	NA	409.249359943897	0.30533443064492	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	7	14	15	ALSIA
18	2020-09-16 09:52:46	2020-09-16	09:52:46	61.5466211599003	NA	NA	NA	152.467278939745	0.403671014449097	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	8	15	15	ALSIA
58	2020-09-16 09:53:24	2020-09-16	09:53:24	123.077932976693	NA	NA	NA	482.8260629175	0.25491153529076	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	8	16	15	ALSIA
88	2020-09-16 09:54:40	2020-09-16	09:54:40	34.5470636558955	NA	NA	NA	85.6756768312895	0.40323070600218	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	8	18	15	ALSIA
48	2020-09-16 09:55:18	2020-09-16	09:55:18	98.3533438584308	NA	NA	NA	355.100213373436	0.276973485665014	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	8	19	15	ALSIA
38	2020-09-16 09:55:50	2020-09-16	09:55:50	45.1962427213217	NA	NA	NA	165.172502784479	0.273630549633886	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	8	20	15	ALSIA
8	2020-09-16 09:56:29	2020-09-16	09:56:29	107.085793166825	NA	NA	NA	293.322421132616	0.365078785158432	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	8	21	15	ALSIA
28	2020-09-16 09:57:07	2020-09-16	09:57:07	120.224271421496	NA	NA	NA	278.573399983059	0.43157125349659	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	8	22	15	ALSIA
78	2020-09-16 09:59:01	2020-09-16	09:59:01	98.797314808542	NA	NA	NA	298.434210796138	0.331052242787376	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	8	25	15	ALSIA
68	2020-09-16 09:59:35	2020-09-16	09:59:35	99.0759448530945	NA	NA	NA	579.072841164369	0.171094096994564	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	8	26	15	ALSIA
35	2020-09-16 10:20:28	2020-09-16	10:20:28	45.5238626638176	NA	NA	NA	87.5908756540106	0.519732932499039	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	5	1	16	ALSIA
5	2020-09-16 10:20:58	2020-09-16	10:20:58	99.4954208542341	NA	NA	NA	196.38825338023	0.506626130339881	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	5	3	16	ALSIA
75	2020-09-16 10:21:36	2020-09-16	10:21:36	149.015022069053	NA	NA	NA	651.975933041252	0.228559084035429	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	5	4	16	ALSIA
45	2020-09-16 10:22:00	2020-09-16	10:22:00	107.597125226608	NA	NA	NA	290.226871956323	0.370734537781881	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	5	5	16	ALSIA
55	2020-09-16 10:23:53	2020-09-16	10:23:53	119.804795420356	NA	NA	NA	412.318883236907	0.290563445651165	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	5	8	16	ALSIA
25	2020-09-16 10:24:27	2020-09-16	10:24:27	108.81881080657	NA	NA	NA	272.938030785268	0.398694203565138	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	5	9	16	ALSIA
85	2020-09-16 10:25:01	2020-09-16	10:25:01	25.2022406232098	NA	NA	NA	90.687955764614	0.277900636426558	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	5	10	16	ALSIA
15	2020-09-16 10:25:39	2020-09-16	10:25:39	69.7340578536754	NA	NA	NA	194.907839901756	0.357779645440764	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	5	11	16	ALSIA
65	2020-09-16 10:26:16	2020-09-16	10:26:16	127.511518740563	NA	NA	NA	376.173524160611	0.338969944854811	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	5	12	16	ALSIA
86	2020-09-16 10:26:54	2020-09-16	10:26:54	32.9579538413595	NA	NA	NA	120.182936195106	0.274231558029629	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	6	13	16	ALSIA
76	2020-09-16 10:29:22	2020-09-16	10:29:22	99.1892339920884	NA	NA	NA	397.583640496147	0.249480169426261	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	6	17	16	ALSIA
6	2020-09-16 10:30:18	2020-09-16	10:30:18	99.3178324741896	NA	NA	NA	340.387934647337	0.291778357470541	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	6	19	16	ALSIA
36	2020-09-16 10:30:56	2020-09-16	10:30:56	19.8837748277395	NA	NA	NA	56.2802071309948	0.35329960285077	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	6	20	16	ALSIA
16	2020-09-16 10:31:20	2020-09-16	10:31:20	53.8643927886655	NA	NA	NA	118.713239256807	0.453735346839818	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	6	21	16	ALSIA
56	2020-09-16 10:31:57	2020-09-16	10:31:57	103.831026822217	NA	NA	NA	204.192956496323	0.508494654290813	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	6	22	16	ALSIA
66	2020-09-16 10:32:35	2020-09-16	10:32:35	58.3316591073708	NA	NA	NA	105.060367073732	0.555220400728597	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	6	23	16	ALSIA
46	2020-09-16 10:33:13	2020-09-16	10:33:13	125.876480896705	NA	NA	NA	432.891578504474	0.290780618397739	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	6	24	16	ALSIA
26	2020-09-16 10:34:29	2020-09-16	10:34:29	85.9527759415313	NA	NA	NA	189.055078031841	0.454644100736902	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	6	26	16	ALSIA
73	2020-09-16 10:55:28	2020-09-16	10:55:28	79.7494301144601	NA	NA	NA	368.763802096686	0.216261546445252	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	3	1	17	ALSIA
13	2020-09-16 10:55:44	2020-09-16	10:55:44	79.7004402165168	NA	NA	NA	239.505487307583	0.332770831735317	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	3	2	17	ALSIA
33	2020-09-16 10:55:58	2020-09-16	10:55:58	75.3495249054269	NA	NA	NA	250.353687833404	0.300972298660796	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	3	3	17	ALSIA
3	2020-09-16 10:57:14	2020-09-16	10:57:14	95.6405282598202	NA	NA	NA	130.581042033573	0.732422768040331	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	3	5	17	ALSIA
53	2020-09-16 10:57:52	2020-09-16	10:57:52	103.004322294423	NA	NA	NA	419.696455680307	0.245425761643516	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	3	6	17	ALSIA
63	2020-09-16 10:58:25	2020-09-16	10:58:25	129.042453051291	NA	NA	NA	414.376458950526	0.311413571557881	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	3	7	17	ALSIA
43	2020-09-16 11:00:18	2020-09-16	11:00:18	119.605773959961	NA	NA	NA	272.18481110439	0.439428539287924	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	3	10	17	ALSIA
23	2020-09-16 11:00:52	2020-09-16	11:00:52	139.948829080919	NA	NA	NA	373.476017905108	0.374719720601919	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	3	11	17	ALSIA
83	2020-09-16 11:02:03	2020-09-16	11:02:03	46.3964952209327	NA	NA	NA	206.425058721365	0.224761933014922	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	3	13	17	ALSIA
64	2020-09-16 11:02:41	2020-09-16	11:02:41	104.605679583445	NA	NA	NA	323.41140407567	0.323444622747348	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	4	14	17	ALSIA
44	2020-09-16 11:03:52	2020-09-16	11:03:52	150.619441226696	NA	NA	NA	387.156446905776	0.38904025086105	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	4	16	17	ALSIA
74	2020-09-16 11:04:30	2020-09-16	11:04:30	141.14908158053	NA	NA	NA	592.290928003197	0.238310389214282	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	4	17	17	ALSIA
24	2020-09-16 11:05:03	2020-09-16	11:05:03	122.676828187282	NA	NA	NA	530.317176170604	0.231327276768831	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	4	18	17	ALSIA
34	2020-09-16 11:05:41	2020-09-16	11:05:41	91.5070056208537	NA	NA	NA	418.684508100916	0.218558374743586	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	4	19	17	ALSIA
4	2020-09-16 11:06:18	2020-09-16	11:06:18	126.063254882614	NA	NA	NA	295.886736103086	0.426052402831243	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	4	20	17	ALSIA
54	2020-09-16 11:07:34	2020-09-16	11:07:34	108.417706017159	NA	NA	NA	289.049583471373	0.375083418959143	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	4	22	17	ALSIA
84	2020-09-16 11:08:45	2020-09-16	11:08:45	60.7352259752143	NA	NA	NA	127.06448592183	0.477987421383648	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	4	24	17	ALSIA
14	2020-09-16 11:09:23	2020-09-16	11:09:23	60.8301439024794	NA	NA	NA	203.761233020698	0.298536394782713	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	4	25	17	ALSIA
61	2020-09-16 11:30:26	2020-09-16	11:30:26	45.0492730274918	NA	NA	NA	261.299868155111	0.172404499648465	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	1	1	18	ALSIA
21	2020-09-16 11:30:42	2020-09-16	11:30:42	94.0483565766627	NA	NA	NA	178.640131915957	0.526468244106027	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	1	2	18	ALSIA
71	2020-09-16 11:30:57	2020-09-16	11:30:57	79.8657811220755	NA	NA	NA	170.878294960564	0.467384000645063	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	1	3	18	ALSIA
11	2020-09-16 11:32:12	2020-09-16	11:32:12	70.2637611251874	NA	NA	NA	308.302613363092	0.227905175239098	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	1	5	18	ALSIA
1	2020-09-16 11:32:50	2020-09-16	11:32:50	53.827650365208	NA	NA	NA	83.5308378619591	0.64440453062571	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	1	6	18	ALSIA
31	2020-09-16 11:34:40	2020-09-16	11:34:40	57.3641086229905	NA	NA	NA	233.632823291629	0.245531033759698	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	1	9	18	ALSIA
51	2020-09-16 11:35:12	2020-09-16	11:35:12	82.2387293037044	NA	NA	NA	367.938628503204	0.223512083083683	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	1	10	18	ALSIA
41	2020-09-16 11:35:45	2020-09-16	11:35:45	149.082383178725	NA	NA	NA	554.556459112366	0.268831749642496	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	1	11	18	ALSIA
81	2020-09-16 11:36:22	2020-09-16	11:36:22	50.0584900921949	NA	NA	NA	168.829904852809	0.296502507276997	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	1	12	18	ALSIA
62	2020-09-16 11:37:00	2020-09-16	11:37:00	99.3729461093758	NA	NA	NA	396.981983312031	0.250321048024157	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	2	13	18	ALSIA
