Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
51	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	92.4	NA	NA	NA	99	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	1	10	18	ALSIA
52	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	36.3	NA	NA	NA	94	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	2	20	18	ALSIA
53	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	83.8	NA	NA	NA	103	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	3	6	17	ALSIA
54	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	97.8	NA	NA	NA	120	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	4	22	17	ALSIA
55	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	86.4	NA	NA	NA	131	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	5	8	16	ALSIA
56	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	107.2	NA	NA	NA	141	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	6	22	16	ALSIA
57	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	123	NA	NA	NA	139	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	7	3	15	ALSIA
58	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	60.1	NA	NA	NA	104	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	8	16	15	ALSIA
59	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	93	NA	NA	NA	125	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	9	2	14	ALSIA
60	12:00:00	2020-10-03	2020-10-03 12:00:00	NA	39.9	NA	NA	NA	94	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	10	25	14	ALSIA
