Unit.ID	Timestamp	Date	Time	S_Height_cm	S_Height_pixel	S_Area_cmsquared	S_Area_pixel	S_Perimeter_cm	S_Perimeter_pixel	S_Convex_hull_area_cmsquared	S_Solidity	S_Compactness	S_Width_cm	S_Width_pixel	S_Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
54	2020-09-10 11:38:07	2020-09-10	11:38:07	9.56700707674028	NA	8.87448890196556	NA	NA	NA	45.7225540506193	0.198667354172301	NA	NA	NA	49.9595226722261	EPPN2_H	NA	4	22	17	ALSIA
84	2020-09-10 11:39:21	2020-09-10	11:39:21	10.5841888636351	NA	5.99367099934828	NA	NA	NA	23.9133413598688	0.264208609024459	NA	NA	NA	21.9294944304853	EPPN20_T	NA	4	24	17	ALSIA
14	2020-09-10 11:40:00	2020-09-10	11:40:00	6.35051331818105	NA	5.55931940445559	NA	NA	NA	19.6706026011604	0.293474058645068	NA	NA	NA	27.1668453171109	EPPN2_L	NA	4	25	17	ALSIA
61	2020-09-10 12:10:26	2020-09-10	12:10:26	9.11339898258449	NA	7.84766649123238	NA	NA	NA	31.7684375494349	0.257993301265469	NA	NA	NA	33.8275025641644	EPPN3_H	NA	1	1	18	ALSIA
21	2020-09-10 12:10:42	2020-09-10	12:10:42	9.6769726753235	NA	9.86321029560289	NA	NA	NA	26.2832246232307	0.396205709669715	NA	NA	NA	34.6333085804502	EPPN3_L	NA	1	2	18	ALSIA
71	2020-09-10 12:10:57	2020-09-10	12:10:57	10.3642576664686	NA	8.21191221466872	NA	NA	NA	41.87301778834	0.324639836903326	NA	NA	NA	42.623425097801	EPPN4_H	NA	1	3	18	ALSIA
11	2020-09-10 12:12:12	2020-09-10	12:12:12	8.85223068594934	NA	7.83242608439404	NA	NA	NA	32.8868929062836	0.255221095775709	NA	NA	NA	40.53502811795	EPPN2_L	NA	1	5	18	ALSIA
1	2020-09-10 12:12:49	2020-09-10	12:12:49	9.26460168063642	NA	7.87128912183181	NA	NA	NA	35.4158479160207	0.230200716604803	NA	NA	NA	38.1081941095624	EPPN1_L	NA	1	6	18	ALSIA
31	2020-09-10 12:14:44	2020-09-10	12:14:44	7.46391500383617	NA	6.80293660246415	NA	NA	NA	31.4796318398483	0.279871154364194	NA	NA	NA	36.2293425139985	EPPN4_L	NA	1	9	18	ALSIA
51	2020-09-10 12:15:20	2020-09-10	12:15:20	8.37113119214774	NA	6.85361095520164	NA	NA	NA	29.4082700454324	0.33055823495465	NA	NA	NA	33.7584974461982	EPPN2_H	NA	1	10	18	ALSIA
41	2020-09-10 12:16:00	2020-09-10	12:16:00	13.2646003291011	NA	10.5859865899112	NA	NA	NA	45.343639435601	0.27238374587894	NA	NA	NA	47.7076287455339	EPPN1_H	NA	1	11	18	ALSIA
81	2020-09-10 12:16:38	2020-09-10	12:16:38	7.98625159710647	NA	4.7271931910822	NA	NA	NA	20.4331944583338	0.326946752307567	NA	NA	NA	22.11668128413	EPPN20_T	NA	1	12	18	ALSIA
62	2020-09-10 12:17:15	2020-09-10	12:17:15	9.63573557585479	NA	5.92851826011438	NA	NA	NA	31.1270069266262	0.312660133353625	NA	NA	NA	31.1072755399421	EPPN3_H	NA	2	13	18	ALSIA
32	2020-09-10 12:17:53	2020-09-10	12:17:53	5.085908934474	NA	4.39266626098063	NA	NA	NA	17.2706195342927	0.259301613740141	NA	NA	NA	23.6203597155677	EPPN4_L	NA	2	14	18	ALSIA
2	2020-09-10 12:18:35	2020-09-10	12:18:35	9.30583878010513	NA	8.80666909153495	NA	NA	NA	37.8861273594302	0.270336024853292	NA	NA	NA	40.0571555030453	EPPN1_L	NA	2	15	18	ALSIA
22	2020-09-10 12:20:29	2020-09-10	12:20:29	14.2817821159959	NA	11.0611062730964	NA	NA	NA	49.4440708954565	0.273666051384755	NA	NA	NA	55.1464752474468	EPPN3_L	NA	2	18	18	ALSIA
82	2020-09-10 12:21:10	2020-09-10	12:21:10	7.98625159710647	NA	4.79920411339336	NA	NA	NA	19.4917183258953	0.400877381972037	NA	NA	NA	22.9053367366808	EPPN20_T	NA	2	19	18	ALSIA
52	2020-09-10 12:21:49	2020-09-10	12:21:49	8.90721348524095	NA	8.07741562432036	NA	NA	NA	40.0626479610306	0.204751733194568	NA	NA	NA	43.1301057994314	EPPN2_H	NA	2	20	18	ALSIA
72	2020-09-10 12:23:04	2020-09-10	12:23:04	11.6013706505299	NA	7.86138285738689	NA	NA	NA	46.606497647243	0.207961686540642	NA	NA	NA	43.8414723373326	EPPN4_H	NA	2	22	18	ALSIA
12	2020-09-10 12:23:47	2020-09-10	12:23:47	7.95876019746066	NA	6.80979478554141	NA	NA	NA	28.0867362674628	0.275584513215302	NA	NA	NA	36.9088280162103	EPPN2_L	NA	2	23	18	ALSIA
42	2020-09-10 12:25:44	2020-09-10	12:25:44	10.3230205669999	NA	7.27348416359791	NA	NA	NA	35.7755215174055	0.406571777987464	NA	NA	NA	35.652906716618	EPPN1_H	NA	2	26	18	ALSIA
69	2020-09-14 09:11:06	2020-09-14	09:11:06	15.2164897039533	NA	16.2668482389025	NA	NA	NA	125.769171372378	0.129734045457526	NA	NA	NA	81.8682462360559	EPPN3_H	NA	9	1	14	ALSIA
59	2020-09-14 09:11:22	2020-09-14	09:11:22	13.5395143255592	NA	25.3657521315627	NA	NA	NA	148.388602191671	0.219500221055654	NA	NA	NA	139.923432966672	EPPN2_H	NA	9	2	14	ALSIA
29	2020-09-14 09:12:53	2020-09-14	09:12:53	20.1099588409066	NA	23.0320648344418	NA	NA	NA	121.176665276729	0.260355982486557	NA	NA	NA	109.244563904313	EPPN3_L	NA	9	5	14	ALSIA
39	2020-09-14 09:13:31	2020-09-14	09:13:31	5.12714603394271	NA	5.79440267993698	NA	NA	NA	24.4412309517318	0.362511381364357	NA	NA	NA	42.7341196104773	EPPN4_L	NA	9	6	14	ALSIA
79	2020-09-14 09:14:09	2020-09-14	09:14:09	15.1065241053701	NA	18.3700243825935	NA	NA	NA	153.759321561502	0.171408799115454	NA	NA	NA	120.459989236187	EPPN4_H	NA	9	7	14	ALSIA
49	2020-09-14 09:14:47	2020-09-14	09:14:47	14.2405450165272	NA	20.3554683834583	NA	NA	NA	133.32650811334	0.299841871677776	NA	NA	NA	140.493878615806	EPPN1_H	NA	9	8	14	ALSIA
89	2020-09-14 09:15:25	2020-09-14	09:15:25	10.1305807694793	NA	9.8860709058604	NA	NA	NA	54.8789904790941	0.185147851569507	NA	NA	NA	46.2063468424141	EPPN20_T	NA	9	9	14	ALSIA
19	2020-09-14 09:16:04	2020-09-14	09:16:04	9.89690387248994	NA	13.5422445063782	NA	NA	NA	71.9956819043196	0.21424390727245	NA	NA	NA	85.8328029995759	EPPN2_L	NA	9	10	14	ALSIA
9	2020-09-14 09:17:59	2020-09-14	09:17:59	15.3814381018281	NA	21.6291853849726	NA	NA	NA	141.894474332769	0.296101872981129	NA	NA	NA	117.053067231659	EPPN1_L	NA	9	13	14	ALSIA
50	2020-09-14 09:18:36	2020-09-14	09:18:36	16.5635682865978	NA	22.5881879852751	NA	NA	NA	168.693396222392	0.167725811093633	NA	NA	NA	140.601171919281	EPPN1_H	NA	10	14	14	ALSIA
30	2020-09-14 09:19:13	2020-09-14	09:19:13	17.6907156720758	NA	20.6831371304826	NA	NA	NA	102.037190853885	0.270540403108095	NA	NA	NA	103.265895491789	EPPN3_L	NA	10	15	14	ALSIA
20	2020-09-14 09:19:51	2020-09-14	09:19:51	7.28522090613843	NA	7.41636297770735	NA	NA	NA	32.3856740263877	0.281131155488233	NA	NA	NA	43.6763811927915	EPPN2_L	NA	10	16	14	ALSIA
40	2020-09-14 09:20:29	2020-09-14	09:20:29	4.54982664138079	NA	4.71957298766304	NA	NA	NA	19.953883663268	0.270174567313206	NA	NA	NA	31.1072894129744	EPPN4_L	NA	10	17	14	ALSIA
10	2020-09-14 09:21:08	2020-09-14	09:21:08	15.1477612048388	NA	17.1210730421915	NA	NA	NA	108.610949838518	0.196339242489791	NA	NA	NA	93.4448739259717	EPPN1_L	NA	10	18	14	ALSIA
70	2020-09-14 09:21:46	2020-09-14	09:21:46	9.81442967355253	NA	10.3078491651115	NA	NA	NA	63.2720730300536	0.165478606722406	NA	NA	NA	50.5055622099754	EPPN3_H	NA	10	19	14	ALSIA
80	2020-09-14 09:24:19	2020-09-14	09:24:19	15.2302354037762	NA	15.7795362302466	NA	NA	NA	114.249709863618	0.261336451505229	NA	NA	NA	92.9937120724834	EPPN4_H	NA	10	23	14	ALSIA
90	2020-09-14 09:24:56	2020-09-14	09:24:56	11.6700991496444	NA	13.8039984938267	NA	NA	NA	73.8169105215013	0.202580715516241	NA	NA	NA	67.3195407888605	EPPN20_T	NA	10	24	14	ALSIA
60	2020-09-14 09:25:20	2020-09-14	09:25:20	11.3402023538947	NA	21.7781603618173	NA	NA	NA	134.658900681182	0.162823417232102	NA	NA	NA	123.854419190581	EPPN2_H	NA	10	25	14	ALSIA
7	2020-09-14 09:45:24	2020-09-14	09:45:24	14.2955278158188	NA	19.4882892343567	NA	NA	NA	118.632088849983	0.198402079240119	NA	NA	NA	103.554071113457	EPPN1_L	NA	7	1	15	ALSIA
57	2020-09-14 09:45:54	2020-09-14	09:45:54	13.2646003291011	NA	21.9305644302007	NA	NA	NA	163.517754060092	0.141513932310797	NA	NA	NA	129.631215559895	EPPN2_H	NA	7	3	15	ALSIA
77	2020-09-14 09:46:32	2020-09-14	09:46:32	13.8006826221943	NA	17.5504715048617	NA	NA	NA	112.622224918369	0.292983223984222	NA	NA	NA	92.0928946090394	EPPN4_H	NA	7	4	15	ALSIA
47	2020-09-14 09:46:56	2020-09-14	09:46:56	14.6666617110372	NA	20.6690397541571	NA	NA	NA	136.733501062051	0.173147235315548	NA	NA	NA	111.330494459657	EPPN1_H	NA	7	5	15	ALSIA
87	2020-09-14 09:48:11	2020-09-14	09:48:11	8.76975648701192	NA	8.79638181691907	NA	NA	NA	41.4388566985328	0.281475732759968	NA	NA	NA	43.699367978535	EPPN20_T	NA	7	7	15	ALSIA
27	2020-09-14 09:49:25	2020-09-14	09:49:25	15.7113348975778	NA	20.1851568370398	NA	NA	NA	113.822406956888	0.281680130379313	NA	NA	NA	114.58772069837	EPPN3_L	NA	7	9	15	ALSIA
37	2020-09-14 09:51:05	2020-09-14	09:51:05	13.0584148317576	NA	15.3093696792838	NA	NA	NA	104.089121129582	0.236838214339292	NA	NA	NA	81.5067504342854	EPPN4_L	NA	7	12	15	ALSIA
17	2020-09-14 09:51:29	2020-09-14	09:51:29	5.37456863075496	NA	4.87350109673027	NA	NA	NA	18.4071728742619	0.439437497853809	NA	NA	NA	27.2556736953605	EPPN2_L	NA	7	13	15	ALSIA
67	2020-09-14 09:52:06	2020-09-14	09:52:06	15.3676924020052	NA	19.4010379052072	NA	NA	NA	128.541782386443	0.216999930942357	NA	NA	NA	119.349573509281	EPPN3_H	NA	7	14	15	ALSIA
18	2020-09-14 09:52:44	2020-09-14	09:52:44	8.02748869657518	NA	11.1456905310492	NA	NA	NA	48.5454584072509	0.232821170685104	NA	NA	NA	66.4899974850502	EPPN2_L	NA	8	15	15	ALSIA
58	2020-09-14 09:53:22	2020-09-14	09:53:22	10.4329861655831	NA	18.5167132984125	NA	NA	NA	96.2631722180944	0.203821420276918	NA	NA	NA	112.130071591273	EPPN2_H	NA	8	16	15	ALSIA
88	2020-09-14 09:54:38	2020-09-14	09:54:38	8.30240269303323	NA	9.22501825924739	NA	NA	NA	50.7233125444497	0.184333364116887	NA	NA	NA	44.9117177357555	EPPN20_T	NA	8	18	15	ALSIA
48	2020-09-14 09:55:16	2020-09-14	09:55:16	15.0927784055472	NA	16.6501444708868	NA	NA	NA	132.254345492262	0.144082611457685	NA	NA	NA	98.1567705578169	EPPN1_H	NA	8	19	15	ALSIA
