Unit.ID	Genotype	Soil	Replication	Row	Column	Platform
450	EPPN4_L	NA	NA	54	5	UCL
451	EPPN5_H	NA	NA	55	5	UCL
452	EPPN8_H	NA	NA	56	5	UCL
453	EPPN1_H	NA	NA	57	5	UCL
454	EPPN12_H	NA	NA	58	5	UCL
455	EPPN10_H	NA	NA	59	5	UCL
456	EPPN7_H	NA	NA	60	5	UCL
457	EPPN9_H	NA	NA	61	5	UCL
458	EPPN6_H	NA	NA	62	5	UCL
459	EPPN1_L	NA	NA	63	5	UCL
460	EPPN10_L	NA	NA	64	5	UCL
461	EPPN14_L	NA	NA	65	5	UCL
462	EPPN6_L	NA	NA	66	5	UCL
463	EPPN12_H	NA	NA	67	5	UCL
464	EPPN11_L	NA	NA	68	5	UCL
465	EPPN15_L	NA	NA	69	5	UCL
466	EPPN3_L	NA	NA	70	5	UCL
467	EPPN8_L	NA	NA	71	5	UCL
468	EPPN2_L	NA	NA	72	5	UCL
469	EPPN9_L	NA	NA	73	5	UCL
470	EPPN2_H	NA	NA	74	5	UCL
471	EPPN6_H	NA	NA	75	5	UCL
472	EPPN6_L	NA	NA	76	5	UCL
473	EPPN4_L	NA	NA	77	5	UCL
474	EPPN11_H	NA	NA	78	5	UCL
475	EPPN10_L	NA	NA	79	5	UCL
476	EPPN9_H	NA	NA	80	5	UCL
477	EPPN14_L	NA	NA	81	5	UCL
478	Local	NA	NA	82	5	UCL
479	EPPN15_H	NA	NA	83	5	UCL
480	EPPN1_H	NA	NA	84	5	UCL
481	EPPN4_H	NA	NA	85	5	UCL
482	EPPN7_L	NA	NA	86	5	UCL
483	EPPN1_L	NA	NA	87	5	UCL
484	EPPN8_H	NA	NA	88	5	UCL
485	Local	NA	NA	89	5	UCL
486	EPPN10_H	NA	NA	90	5	UCL
487	EPPN20_T	NA	NA	91	5	UCL
488	EPPN3_H	NA	NA	92	5	UCL
489	EPPN14_H	NA	NA	93	5	UCL
490	EPPN13_L	NA	NA	94	5	UCL
491	EPPN13_H	NA	NA	95	5	UCL
492	EPPN5_H	NA	NA	96	5	UCL
493	EPPN5_L	NA	NA	97	5	UCL
494	EPPN12_L	NA	NA	98	5	UCL
495	EPPN7_H	NA	NA	99	5	UCL
496	EPPN3_H	NA	NA	1	6	UCL
497	EPPN2_H	NA	NA	2	6	UCL
498	EPPN5_H	NA	NA	3	6	UCL
499	EPPN8_H	NA	NA	4	6	UCL
500	EPPN8_L	NA	NA	5	6	UCL
501	EPPN10_L	NA	NA	6	6	UCL
502	Local	NA	NA	7	6	UCL
503	EPPN9_H	NA	NA	8	6	UCL
504	EPPN14_H	NA	NA	9	6	UCL
505	EPPN12_H	NA	NA	10	6	UCL
506	EPPN2_L	NA	NA	11	6	UCL
507	Local	NA	NA	12	6	UCL
508	EPPN11_H	NA	NA	13	6	UCL
509	EPPN13_H	NA	NA	14	6	UCL
510	EPPN5_L	NA	NA	15	6	UCL
511	EPPN7_H	NA	NA	16	6	UCL
512	EPPN15_H	NA	NA	17	6	UCL
513	EPPN4_L	NA	NA	18	6	UCL
514	EPPN20_T	NA	NA	19	6	UCL
515	EPPN9_L	NA	NA	20	6	UCL
516	EPPN3_L	NA	NA	21	6	UCL
517	EPPN7_L	NA	NA	22	6	UCL
518	EPPN6_L	NA	NA	23	6	UCL
519	EPPN10_H	NA	NA	24	6	UCL
520	EPPN6_H	NA	NA	25	6	UCL
521	EPPN12_L	NA	NA	26	6	UCL
522	EPPN1_H	NA	NA	27	6	UCL
523	EPPN11_L	NA	NA	28	6	UCL
524	EPPN4_H	NA	NA	29	6	UCL
525	EPPN14_L	NA	NA	30	6	UCL
526	EPPN1_L	NA	NA	31	6	UCL
527	EPPN15_L	NA	NA	32	6	UCL
528	EPPN13_L	NA	NA	33	6	UCL
529	EPPN12_H	NA	NA	34	6	UCL
530	EPPN7_H	NA	NA	35	6	UCL
531	EPPN6_L	NA	NA	36	6	UCL
532	EPPN4_H	NA	NA	37	6	UCL
533	EPPN10_L	NA	NA	38	6	UCL
534	EPPN9_L	NA	NA	39	6	UCL
535	EPPN3_L	NA	NA	40	6	UCL
536	EPPN13_L	NA	NA	41	6	UCL
537	EPPN3_H	NA	NA	42	6	UCL
538	EPPN4_L	NA	NA	43	6	UCL
539	EPPN6_H	NA	NA	44	6	UCL
540	EPPN1_H	NA	NA	45	6	UCL
541	EPPN20_T	NA	NA	46	6	UCL
542	EPPN2_L	NA	NA	47	6	UCL
543	EPPN13_H	NA	NA	48	6	UCL
544	Local	NA	NA	49	6	UCL
545	EPPN8_L	NA	NA	50	6	UCL
546	EPPN5_H	NA	NA	51	6	UCL
547	EPPN14_L	NA	NA	52	6	UCL
548	EPPN15_L	NA	NA	53	6	UCL
549	EPPN5_L	NA	NA	54	6	UCL
550	EPPN14_H	NA	NA	55	6	UCL
551	EPPN12_L	NA	NA	56	6	UCL
552	EPPN2_H	NA	NA	57	6	UCL
553	EPPN7_L	NA	NA	58	6	UCL
554	EPPN11_H	NA	NA	59	6	UCL
555	EPPN8_H	NA	NA	60	6	UCL
556	EPPN1_L	NA	NA	61	6	UCL
557	EPPN15_H	NA	NA	62	6	UCL
558	Local	NA	NA	63	6	UCL
559	EPPN11_L	NA	NA	64	6	UCL
560	EPPN9_H	NA	NA	65	6	UCL
561	EPPN10_H	NA	NA	66	6	UCL
562	EPPN2_L	NA	NA	67	6	UCL
563	EPPN12_H	NA	NA	68	6	UCL
564	EPPN11_H	NA	NA	69	6	UCL
565	Local	NA	NA	70	6	UCL
566	EPPN10_L	NA	NA	71	6	UCL
567	EPPN15_H	NA	NA	72	6	UCL
568	EPPN9_H	NA	NA	73	6	UCL
569	EPPN20_T	NA	NA	74	6	UCL
570	EPPN8_H	NA	NA	75	6	UCL
571	EPPN5_L	NA	NA	76	6	UCL
572	EPPN11_L	NA	NA	77	6	UCL
573	EPPN2_H	NA	NA	78	6	UCL
574	EPPN8_L	NA	NA	79	6	UCL
575	Local	NA	NA	80	6	UCL
576	EPPN9_L	NA	NA	81	6	UCL
577	EPPN4_L	NA	NA	82	6	UCL
578	EPPN1_L	NA	NA	83	6	UCL
579	EPPN3_L	NA	NA	84	6	UCL
580	EPPN14_H	NA	NA	85	6	UCL
581	EPPN3_H	NA	NA	86	6	UCL
582	EPPN6_H	NA	NA	87	6	UCL
583	EPPN5_H	NA	NA	88	6	UCL
584	EPPN13_H	NA	NA	89	6	UCL
585	EPPN12_L	NA	NA	90	6	UCL
586	EPPN4_H	NA	NA	91	6	UCL
587	EPPN15_L	NA	NA	92	6	UCL
588	EPPN7_L	NA	NA	93	6	UCL
589	EPPN10_H	NA	NA	94	6	UCL
590	EPPN1_H	NA	NA	95	6	UCL
591	EPPN6_L	NA	NA	96	6	UCL
592	EPPN7_H	NA	NA	97	6	UCL
593	EPPN13_L	NA	NA	98	6	UCL
594	EPPN14_L	NA	NA	99	6	UCL
595	EPPN8_H	NA	NA	1	7	UCL
596	EPPN7_L	NA	NA	2	7	UCL
597	EPPN10_H	NA	NA	3	7	UCL
598	EPPN14_H	NA	NA	4	7	UCL
599	EPPN3_H	NA	NA	5	7	UCL
600	EPPN15_L	NA	NA	6	7	UCL
601	EPPN6_L	NA	NA	7	7	UCL
602	EPPN11_L	NA	NA	8	7	UCL
603	EPPN13_L	NA	NA	9	7	UCL
604	EPPN20_T	NA	NA	10	7	UCL
605	EPPN1_H	NA	NA	11	7	UCL
606	EPPN3_L	NA	NA	12	7	UCL
607	EPPN14_L	NA	NA	13	7	UCL
608	EPPN11_H	NA	NA	14	7	UCL
609	EPPN2_H	NA	NA	15	7	UCL
610	EPPN13_H	NA	NA	16	7	UCL
611	EPPN10_L	NA	NA	17	7	UCL
612	EPPN2_L	NA	NA	18	7	UCL
613	EPPN12_L	NA	NA	19	7	UCL
614	EPPN9_H	NA	NA	20	7	UCL
