Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
494	NA	2020-12-23	NA	0.1308	1.33	0.0349	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	NA	NA	98	5	UCL
497	NA	2020-12-23	NA	0.2703	3.59	0.1377	2.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	2	6	UCL
499	NA	2020-12-23	NA	0.3954	5.9	0.1316	3.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	4	6	UCL
500	NA	2020-12-23	NA	0.1336	1.52	0.0453	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	NA	NA	5	6	UCL
502	NA	2020-12-23	NA	0.3297	4.86	0.0783	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	7	6	UCL
503	NA	2020-12-23	NA	0.189	3.31	0.0802	2.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	8	6	UCL
504	NA	2020-12-23	NA	0.3306	5.65	0.1161	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	NA	NA	9	6	UCL
505	NA	2020-12-23	NA	0.2336	3.62	0.0842	2.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	10	6	UCL
506	NA	2020-12-23	NA	0.066	0.67	0.0289	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	11	6	UCL
508	NA	2020-12-23	NA	0.3158	5.08	0.0971	3.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	13	6	UCL
512	NA	2020-12-23	NA	0.2111	3.49	0.1093	2.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	17	6	UCL
513	NA	2020-12-23	NA	0.1671	2.69	0.0574	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	18	6	UCL
515	NA	2020-12-23	NA	0.2591	5.14	0.0857	3.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	20	6	UCL
516	NA	2020-12-23	NA	0.2464	4.41	0.0949	2.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	21	6	UCL
517	NA	2020-12-23	NA	0.2226	3.39	0.0911	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	NA	NA	22	6	UCL
519	NA	2020-12-23	NA	0.3963	6.74	0.1409	3.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	24	6	UCL
520	NA	2020-12-23	NA	0.3036	5.2	0.1392	3.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	25	6	UCL
522	NA	2020-12-23	NA	0.2735	4.36	0.0948	4.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	27	6	UCL
523	NA	2020-12-23	NA	0.0413	0.48	0.0239	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	28	6	UCL
526	NA	2020-12-23	NA	0.1089	2.36	0.2517	3.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	31	6	UCL
527	NA	2020-12-23	NA	0.2882	3.94	0.1347	3.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	32	6	UCL
528	NA	2020-12-23	NA	0.2155	3.25	0.0817	2.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	NA	NA	33	6	UCL
529	NA	2020-12-23	NA	0.3439	5.05	0.1179	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	34	6	UCL
531	NA	2020-12-23	NA	0.26	3.72	0.118	3.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	NA	NA	36	6	UCL
532	NA	2020-12-23	NA	0.1895	3.9	0.1185	3.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	NA	37	6	UCL
533	NA	2020-12-23	NA	0.2403	4.32	0.0902	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	NA	NA	38	6	UCL
534	NA	2020-12-23	NA	0.1993	2.66	0.0716	1.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	39	6	UCL
535	NA	2020-12-23	NA	0.2188	3.43	0.0758	2.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	40	6	UCL
538	NA	2020-12-23	NA	0.2322	3.17	0.0793	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	43	6	UCL
539	NA	2020-12-23	NA	0.3465	5.35	0.1357	3.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	44	6	UCL
540	NA	2020-12-23	NA	0.3452	5.52	0.1413	3.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	45	6	UCL
541	NA	2020-12-23	NA	0.1315	2.29	0.0477	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	46	6	UCL
542	NA	2020-12-23	NA	0.1295	1.98	0.0439	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	47	6	UCL
543	NA	2020-12-23	NA	0.4347	6.42	0.2421	5.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	NA	NA	48	6	UCL
545	NA	2020-12-23	NA	0.3143	4.38	0.1078	2.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	NA	NA	50	6	UCL
546	NA	2020-12-23	NA	0.1156	1.63	0.0589	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	NA	NA	51	6	UCL
548	NA	2020-12-23	NA	0.221	3.07	0.0787	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	53	6	UCL
549	NA	2020-12-23	NA	0.2541	0.03	0.0899	2.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	NA	NA	54	6	UCL
552	NA	2020-12-23	NA	0.2622	3.81	0.0998	3.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	57	6	UCL
554	NA	2020-12-23	NA	0.3681	5.35	0.1296	4.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	59	6	UCL
555	NA	2020-12-23	NA	0.231	3.35	0.0924	2.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	60	6	UCL
556	NA	2020-12-23	NA	0.298	4.25	0.1471	2.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	61	6	UCL
557	NA	2020-12-23	NA	0.2366	3.5	0.1145	3.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	62	6	UCL
558	NA	2020-12-23	NA	0.2758	4.11	0.0702	2.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	63	6	UCL
559	NA	2020-12-23	NA	0.2658	3.38	0.1353	2.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	64	6	UCL
560	NA	2020-12-23	NA	0.4322	6.97	0.1651	5.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	65	6	UCL
561	NA	2020-12-23	NA	0.2649	3.87	0.068	2.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	66	6	UCL
562	NA	2020-12-23	NA	0.1838	2.45	0.096	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	67	6	UCL
563	NA	2020-12-23	NA	0.2385	3.6	0.1084	2.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	68	6	UCL
564	NA	2020-12-23	NA	0.1135	1.3	0.0533	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	69	6	UCL
565	NA	2020-12-23	NA	0.2142	3.09	0.0538	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	70	6	UCL
567	NA	2020-12-23	NA	0.3049	4.6	0.0956	4.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	72	6	UCL
568	NA	2020-12-23	NA	0.3102	5.2	0.1182	4.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	73	6	UCL
569	NA	2020-12-23	NA	0.1551	2.37	0.0496	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	74	6	UCL
570	NA	2020-12-23	NA	0.3102	4.8	0.1237	3.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	75	6	UCL
576	NA	2020-12-23	NA	0.279	4.58	0.1197	3.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	81	6	UCL
577	NA	2020-12-23	NA	0.1688	2.65	0.0898	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	82	6	UCL
579	NA	2020-12-23	NA	0.0928	1.21	0.035	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	84	6	UCL
581	NA	2020-12-23	NA	0.2787	4.51	0.0901	3.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	NA	86	6	UCL
583	NA	2020-12-23	NA	0.47	7.15	0.2685	6.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	NA	NA	88	6	UCL
589	NA	2020-12-23	NA	0.2681	4.6	0.103	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	94	6	UCL
590	NA	2020-12-23	NA	0.2861	4.52	0.1011	2.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	95	6	UCL
596	NA	2020-12-23	NA	0.2834	3.98	0.0954	2.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	NA	NA	2	7	UCL
597	NA	2020-12-23	NA	0.3205	4.79	0.0968	2.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	3	7	UCL
602	NA	2020-12-23	NA	0.3553	5.15	0.1334	3.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	8	7	UCL
603	NA	2020-12-23	NA	0.1805	2.22	0.0807	1.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	NA	NA	9	7	UCL
604	NA	2020-12-23	NA	0.2149	3.27	0.0932	2.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	10	7	UCL
605	NA	2020-12-23	NA	0.2837	4.56	0.0892	2.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	11	7	UCL
608	NA	2020-12-23	NA	0.3835	6.28	0.1539	4.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	14	7	UCL
609	NA	2020-12-23	NA	0.1938	2.86	0.0736	2.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	15	7	UCL
611	NA	2020-12-23	NA	0.201	3.25	0.0526	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	NA	NA	17	7	UCL
614	NA	2020-12-23	NA	0.2881	5.63	0.1172	3.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	20	7	UCL
615	NA	2020-12-23	NA	0.2311	4.05	0.1078	2.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	NA	NA	21	7	UCL
616	NA	2020-12-23	NA	0.2191	0.03	0.1008	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	NA	NA	22	7	UCL
616	NA	2020-12-23	NA	0.2191	3.04	0.1008	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	NA	NA	22	7	UCL
617	NA	2020-12-23	NA	0.4417	6.87	0.2034	5.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	NA	NA	23	7	UCL
620	NA	2020-12-23	NA	0.1095	1.39	0.0599	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	NA	NA	26	7	UCL
621	NA	2020-12-23	NA	0.3599	5.49	0.15	3.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	NA	27	7	UCL
622	NA	2020-12-23	NA	0.4239	6.93	0.2358	5.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	28	7	UCL
624	NA	2020-12-23	NA	0.2358	4.43	0.1161	3.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	30	7	UCL
627	NA	2020-12-23	NA	0.2977	4.55	0.0723	2.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	33	7	UCL
629	NA	2020-12-23	NA	0.1969	2.83	0.0652	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	35	7	UCL
631	NA	2020-12-23	NA	0.2754	4.96	0.0786	3.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	37	7	UCL
633	NA	2020-12-23	NA	0.3572	5.09	0.1016	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	39	7	UCL
634	NA	2020-12-23	NA	0.2882	5.65	0.0846	3.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	40	7	UCL
635	NA	2020-12-23	NA	0.2028	3.05	0.068	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	NA	NA	41	7	UCL
638	NA	2020-12-23	NA	0.4181	6.37	0.162	4.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	NA	NA	44	7	UCL
639	NA	2020-12-23	NA	0.3877	5.85	0.1809	5.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	NA	45	7	UCL
641	NA	2020-12-23	NA	0.1684	2.62	0.063	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	47	7	UCL
642	NA	2020-12-23	NA	0.4066	6.65	0.1968	5.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	48	7	UCL
643	NA	2020-12-23	NA	0.1982	2.53	0.0698	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	49	7	UCL
644	NA	2020-12-23	NA	0.2938	4.81	0.1153	3.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	50	7	UCL
648	NA	2020-12-23	NA	0.3095	4.15	0.1092	2.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	54	7	UCL
651	NA	2020-12-23	NA	0.2553	3.72	0.1298	3.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	NA	NA	57	7	UCL
652	NA	2020-12-23	NA	0.2712	4.14	0.0943	2.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	58	7	UCL
653	NA	2020-12-23	NA	0.1381	1.94	0.0809	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	NA	NA	59	7	UCL
654	NA	2020-12-23	NA	0.1927	2.95	0.0808	1.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	60	7	UCL
656	NA	2020-12-23	NA	0.2831	4.08	0.1346	3.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	62	7	UCL
657	NA	2020-12-23	NA	0.3277	4.78	0.1121	2.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	63	7	UCL
658	NA	2020-12-23	NA	0.1921	2.84	0.0996	2.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	64	7	UCL
662	NA	2020-12-23	NA	0.2237	3.2	0.0965	3.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	NA	68	7	UCL
663	NA	2020-12-23	NA	0.0091	0.1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	69	7	UCL
666	NA	2020-12-23	NA	0.3835	6.26	0.0994	3.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	72	7	UCL
667	NA	2020-12-23	NA	0.3455	5.49	0.1055	3.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	73	7	UCL
670	NA	2020-12-23	NA	0.2636	3.79	0.1167	3.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	76	7	UCL
673	NA	2020-12-23	NA	0.3078	4.88	0.1203	3.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	79	7	UCL
675	NA	2020-12-23	NA	0.146	2.45	0.0693	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	81	7	UCL
676	NA	2020-12-23	NA	0.3109	4.54	0.1002	3.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	82	7	UCL
679	NA	2020-12-23	NA	0.0389	0.77	0.0147	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	NA	NA	85	7	UCL
680	NA	2020-12-23	NA	0.1708	2.07	0.0638	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	86	7	UCL
682	NA	2020-12-23	NA	0.2711	4.22	0.1099	2.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	88	7	UCL
683	NA	2020-12-23	NA	0.1809	2.6	0.0658	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	89	7	UCL
685	NA	2020-12-23	NA	0.4356	6.68	0.1328	3.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	91	7	UCL
686	NA	2020-12-23	NA	0.2595	4.1	0.088	2.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	92	7	UCL
689	NA	2020-12-23	NA	0.3236	4.5	0.1097	2.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	NA	NA	95	7	UCL
690	NA	2020-12-23	NA	0	0.03	0.041	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	96	7	UCL
692	NA	2020-12-23	NA	0.1065	1.44	0.0401	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	98	7	UCL
693	NA	2020-12-23	NA	0.3794	5.98	0.1467	4.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	NA	NA	99	7	UCL
694	NA	2020-12-23	NA	0.1843	2.66	0.0876	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	1	8	UCL
695	NA	2020-12-23	NA	0.1232	1.74	0.044	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	NA	2	8	UCL
698	NA	2020-12-23	NA	0.2579	3.5	0.0604	1.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	5	8	UCL
699	NA	2020-12-23	NA	0.3643	5.46	0.1146	2.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	6	8	UCL
700	NA	2020-12-23	NA	0.2999	4.9	0.1181	3.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	7	8	UCL
703	NA	2020-12-23	NA	0.3202	4.79	0.1602	3.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	10	8	UCL
704	NA	2020-12-23	NA	0.2766	4.66	0.1347	3.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	NA	NA	11	8	UCL
706	NA	2020-12-23	NA	0.1329	2.28	0.0603	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	13	8	UCL
708	NA	2020-12-23	NA	0.0592	0.76	0.0217	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	15	8	UCL
709	NA	2020-12-23	NA	0.2628	4.62	0.1005	2.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	NA	NA	16	8	UCL
710	NA	2020-12-23	NA	0.3092	4.98	0.1373	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	17	8	UCL
711	NA	2020-12-23	NA	0.3402	5.78	0.1192	3.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	18	8	UCL
712	NA	2020-12-23	NA	0.2795	4.62	0.0863	2.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	19	8	UCL
713	NA	2020-12-23	NA	0.2592	3.93	0.0967	2.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	20	8	UCL
715	NA	2020-12-23	NA	0.2927	4.68	0.0809	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	22	8	UCL
718	NA	2020-12-23	NA	0.2172	3.54	0.0953	2.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	NA	NA	25	8	UCL
719	NA	2020-12-23	NA	0.4151	6.94	0.1792	5.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	26	8	UCL
720	NA	2020-12-23	NA	0.1785	2.52	0.0816	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	NA	NA	27	8	UCL
723	NA	2020-12-23	NA	0.2972	4.39	0.1239	3.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	30	8	UCL
724	NA	2020-12-23	NA	0.2034	3.04	0.1115	2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	NA	NA	31	8	UCL
725	NA	2020-12-23	NA	0.2402	3.23	0.0894	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	32	8	UCL
727	NA	2020-12-23	NA	0.3423	5.07	0.1034	3.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	NA	NA	34	8	UCL
728	NA	2020-12-23	NA	0.3122	4.73	0.1028	3.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	NA	NA	35	8	UCL
729	NA	2020-12-23	NA	0.2767	4.68	0.0639	2.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	36	8	UCL
730	NA	2020-12-23	NA	0.2205	4.38	0.0797	3.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	NA	NA	37	8	UCL
732	NA	2020-12-23	NA	0.3524	6.7	0.1295	5.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	NA	NA	39	8	UCL
733	NA	2020-12-23	NA	0.189	2.75	0.0556	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	NA	NA	40	8	UCL
734	NA	2020-12-23	NA	0.2797	3.97	0.1114	2.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	NA	NA	41	8	UCL
737	NA	2020-12-23	NA	0.3814	5.75	0.1701	4.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	44	8	UCL
741	NA	2020-12-23	NA	0.0835	0.66	0.0943	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	NA	NA	48	8	UCL
742	NA	2020-12-23	NA	0.2477	3.92	0.0845	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	NA	NA	49	8	UCL
745	NA	2020-12-23	NA	0.074	1.08	0.0219	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Local	NA	NA	52	8	UCL
746	NA	2020-12-23	NA	0.2497	4.34	0.0993	3.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	NA	NA	53	8	UCL
747	NA	2020-12-23	NA	0.1779	2.56	0.0611	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	NA	NA	54	8	UCL
748	NA	2020-12-23	NA	0.2564	3.76	0.1263	3.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	NA	NA	55	8	UCL
750	NA	2020-12-23	NA	0.0874	1.26	0.029	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	NA	NA	57	8	UCL
752	NA	2020-12-23	NA	0.2572	3.97	0.0954	3.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	NA	NA	59	8	UCL
753	NA	2020-12-23	NA	0.2727	4.32	0.1209	3.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	NA	NA	60	8	UCL
754	NA	2020-12-23	NA	0.3254	5.12	0.1372	4.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	NA	NA	61	8	UCL
755	NA	2020-12-23	NA	0.1634	2.29	0.0803	1.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN15_L	NA	NA	62	8	UCL
756	NA	2020-12-23	NA	0.1396	2.1	0.0685	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	NA	NA	63	8	UCL
757	NA	2020-12-23	NA	0.3232	4.82	0.1419	2.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	NA	NA	64	8	UCL
758	NA	2020-12-23	NA	0.021	0.24	0.0067	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	NA	NA	65	8	UCL
759	NA	2020-12-23	NA	0.3208	4.5	0.128	4.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	NA	NA	66	8	UCL
760	NA	2020-12-23	NA	0.2954	4.74	0.1153	3.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	NA	NA	67	8	UCL
