plotId	timePoint	S_Height_cm	yPred	sd_yPred	lwr	upr	outlier
9	2021-06-13T00:00:00Z	1.96	1.8159171103972733	0.30483955584937744	0.9013984428491411	2.730435777945406	0
9	2021-06-14T00:00:00Z	2.02	2.1026870665205997	0.19181777552982235	1.5272337399311327	2.6781403931100667	0
9	2021-06-15T00:00:00Z	1.99	2.3864569923649044	0.18032453166596873	1.8454833973669982	2.9274305873628106	0
9	2021-06-16T00:00:00Z	2.76	2.7297678059147183	0.19937658407732978	2.131638053682729	3.3278975581467076	0
9	2021-06-17T00:00:00Z	3.1	3.031646288966487	0.20893209523887785	2.4048500032498534	3.6584425746831206	0
9	2021-06-18T00:00:00Z	3.14	2.9975769394075407	0.20901418837831748	2.370534374272588	3.624619504542493	0
9	2021-06-19T00:00:00Z	2.98	2.9382401280411945	0.20893209523887787	2.311443842324561	3.565036413757828	0
9	2021-06-20T00:00:00Z	2.61	3.226329052257893	0.20899508551952334	2.5993437956993226	3.853314308816463	0
9	2021-06-21T00:00:00Z	4.06	3.5779850794320143	0.20893209523887793	2.9511887937153807	4.204781365148648	0
9	2021-06-22T00:00:00Z	3.98	3.802145323119571	0.20319111230901643	3.1925719861925215	4.4117186600466205	0
9	2021-06-23T00:00:00Z	3.78	4.001710523466704	0.19345982149102964	3.421331058993615	4.582089987939793	0
9	2021-06-24T00:00:00Z	3.96	4.193018449813893	0.19188882899681092	3.6173519628234603	4.768684936804326	0
9	2021-06-25T00:00:00Z	4.43	4.365547598676009	0.19811307700810832	3.771208367651684	4.959886829700333	0
9	2021-06-26T00:00:00Z	4.78	4.52479906359254	0.18960878199987105	3.955972717592927	5.093625409592153	0
9	2021-06-28T00:00:00Z	4.87	4.637327994604772	0.20052606876268364	4.035749788316721	5.238906200892822	0
9	2021-06-29T00:00:00Z	4.36	4.531722379970902	0.29967017170070287	3.6327118648687935	5.43073289507301	0
10	2021-06-13T00:00:00Z	1.54	1.6468443399904127	0.4210752564144716	0.3836185707469979	2.9100701092338275	0
10	2021-06-14T00:00:00Z	2.08	1.9937825776371716	0.2589628626308494	1.2168939897446234	2.77067116552972	0
10	2021-06-15T00:00:00Z	2.29	2.3489257679132387	0.16048376435708833	1.8674744748419738	2.8303770609845036	0
10	2021-06-16T00:00:00Z	2.51	2.7282879929945416	0.14462493894156636	2.2944131761698427	3.1621628098192405	0
10	2021-06-17T00:00:00Z	2.99	3.1032759013057283	0.1623489555084329	2.61622903478043	3.5903227678310268	0
10	2021-06-18T00:00:00Z	3.57	3.442563776821949	0.1683381964810149	2.937549187378904	3.9475783662649935	0
10	2021-06-19T00:00:00Z	4	3.7254362586526524	0.1721585645852207	3.2089605648969903	4.241911952408314	0
10	2021-06-20T00:00:00Z	3.6	3.894994621403789	0.17428976356480103	3.3721253307093857	4.417863912098192	0
10	2021-06-21T00:00:00Z	4.18	4.073951210288296	0.17748895259923197	3.5414843524906003	4.606418068085992	0
10	2021-06-22T00:00:00Z	4.45	4.69766626669814	0.174289763564801	4.174796976003737	5.220535557392543	0
10	2021-06-23T00:00:00Z	5.42	5.3136849384364835	0.17215856458522072	4.797209244680821	5.830160632192146	0
10	2021-06-24T00:00:00Z	6.01	5.801117826076306	0.1683381964810149	5.296103236633261	6.30613241551935	0
10	2021-06-25T00:00:00Z	6.05	5.992029692345384	0.1623489555084329	5.504982825820085	6.479076558870683	0
10	2021-06-26T00:00:00Z	5.77	5.948292028989819	0.14462493894156636	5.51441721216512	6.382166845814518	0
10	2021-06-27T00:00:00Z	5.23	5.743247440983452	0.16048376435708833	5.261796147912187	6.224698734054717	1
10	2021-06-28T00:00:00Z	5.73	5.418511946696148	0.2589628626308494	4.641623358803599	6.195400534588696	0
