timestamp	date	plantbarcode	genotype	type	Column	Row	replica	potId	irrigation	water_consumed
2020-09-17 09:40:58	2020-09-17	DIC09D11E05	EPPN1_H	Hybrid	16	5	5	c5r16	90	80
2020-09-17 09:41:53	2020-09-17	DIC09D11F05	EPPN2_H	Hybrid	16	8	5	c8r16	90	80
2020-09-17 09:42:14	2020-09-17	DIC09D11C05	EPPN3_L	Line	16	9	5	c9r16	90	80
2020-09-17 09:42:35	2020-09-17	DIC09D11I05	EPPN20_T	Line	16	10	5	c10r16	60	50
2020-09-17 09:42:48	2020-09-17	DIC09D11B05	EPPN2_L	Line	16	11	5	c11r16	70	60
2020-09-17 09:43:02	2020-09-17	DIC09D11G05	EPPN3_H	Hybrid	16	12	5	c12r16	90	80
2020-09-17 09:43:23	2020-09-17	DIC09D11I06	EPPN20_T	Line	16	13	6	c13r16	70	60
2020-09-17 09:44:46	2020-09-17	DIC09D11H06	EPPN4_H	Hybrid	16	17	6	c17r16	80	70
2020-09-17 09:45:19	2020-09-17	DIC09D11A06	EPPN1_L	Line	16	19	6	c19r16	85	75
2020-09-17 09:45:32	2020-09-17	DIC09D11D06	EPPN4_L	Line	16	20	6	c20r16	65	55
2020-09-17 09:45:46	2020-09-17	DIC09D11B06	EPPN2_L	Line	16	21	6	c21r16	75	65
2020-09-17 09:46:06	2020-09-17	DIC09D11F06	EPPN2_H	Hybrid	16	22	6	c22r16	75	65
2020-09-17 09:46:20	2020-09-17	DIC09D11G06	EPPN3_H	Hybrid	16	23	6	c23r16	75	65
2020-09-17 09:46:41	2020-09-17	DIC09D11E06	EPPN1_H	Hybrid	16	24	6	c24r16	95	85
2020-09-17 09:47:21	2020-09-17	DIC09D11C06	EPPN3_L	Line	16	26	6	c26r16	90	80
2020-09-17 09:56:39	2020-09-17	DIC09D11H03	EPPN4_H	Hybrid	17	1	3	c1r17	80	70
2020-09-17 09:56:55	2020-09-17	DIC09D11B03	EPPN2_L	Line	17	2	3	c2r17	70	55
2020-09-17 09:57:18	2020-09-17	DIC09D11D03	EPPN4_L	Line	17	3	3	c3r17	80	70
2020-09-17 09:57:49	2020-09-17	DIC09D11A03	EPPN1_L	Line	17	5	3	c5r17	95	85
2020-09-17 09:58:09	2020-09-17	DIC09D11F03	EPPN2_H	Hybrid	17	6	3	c6r17	80	70
2020-09-17 09:58:30	2020-09-17	DIC09D11G03	EPPN3_H	Hybrid	17	7	3	c7r17	95	85
2020-09-17 09:59:26	2020-09-17	DIC09D11E03	EPPN1_H	Hybrid	17	10	3	c10r17	85	75
2020-09-17 09:59:47	2020-09-17	DIC09D11C03	EPPN3_L	Line	17	11	3	c11r17	85	75
2020-09-17 10:00:21	2020-09-17	DIC09D11I03	EPPN20_T	Line	17	13	3	c13r17	65	55
2020-09-17 10:00:35	2020-09-17	DIC09D11G04	EPPN3_H	Hybrid	17	14	4	c14r17	90	80
2020-09-17 10:01:17	2020-09-17	DIC09D11E04	EPPN1_H	Hybrid	17	16	4	c16r17	100	90
2020-09-17 10:01:30	2020-09-17	DIC09D11H04	EPPN4_H	Hybrid	17	17	4	c17r17	95	85
2020-09-17 10:01:50	2020-09-17	DIC09D11C04	EPPN3_L	Line	17	18	4	c18r17	85	75
2020-09-17 10:02:11	2020-09-17	DIC09D11D04	EPPN4_L	Line	17	19	4	c19r17	65	55
2020-09-17 10:02:25	2020-09-17	DIC09D11A04	EPPN1_L	Line	17	20	4	c20r17	80	70
2020-09-17 10:03:08	2020-09-17	DIC09D11F04	EPPN2_H	Hybrid	17	22	4	c22r17	90	80
2020-09-17 10:03:49	2020-09-17	DIC09D11I04	EPPN20_T	Line	17	24	4	c24r17	65	55
2020-09-17 10:04:10	2020-09-17	DIC09D11B04	EPPN2_L	Line	17	25	4	c25r17	60	50
2020-09-17 10:13:19	2020-09-17	DIC09D11G01	EPPN3_H	Hybrid	18	1	1	c1r18	65	55
2020-09-17 10:13:35	2020-09-17	DIC09D11C01	EPPN3_L	Line	18	2	1	c2r18	95	85
2020-09-17 10:13:58	2020-09-17	DIC09D11H01	EPPN4_H	Hybrid	18	3	1	c3r18	80	70
2020-09-17 10:14:29	2020-09-17	DIC09D11B01	EPPN2_L	Line	18	5	1	c5r18	65	55
2020-09-17 10:14:49	2020-09-17	DIC09D11A01	EPPN1_L	Line	18	6	1	c6r18	70	60
2020-09-17 10:15:44	2020-09-17	DIC09D11D01	EPPN4_L	Line	18	9	1	c9r18	70	60
2020-09-17 10:16:04	2020-09-17	DIC09D11F01	EPPN2_H	Hybrid	18	10	1	c10r18	80	70
2020-09-17 10:16:25	2020-09-17	DIC09D11E01	EPPN1_H	Hybrid	18	11	1	c11r18	95	80
2020-09-17 10:16:38	2020-09-17	DIC09D11I01	EPPN20_T	Line	18	12	1	c12r18	75	65
2020-09-17 10:16:51	2020-09-17	DIC09D11G02	EPPN3_H	Hybrid	18	13	2	c13r18	80	70
2020-09-17 10:17:11	2020-09-17	DIC09D11D02	EPPN4_L	Line	18	14	2	c14r18	85	75
2020-09-17 10:17:32	2020-09-17	DIC09D11A02	EPPN1_L	Line	18	15	2	c15r18	80	70
2020-09-17 10:18:35	2020-09-17	DIC09D11C02	EPPN3_L	Line	18	18	2	c18r18	95	85
2020-09-17 10:18:56	2020-09-17	DIC09D11I02	EPPN20_T	Line	18	19	2	c19r18	60	50
2020-09-17 10:19:17	2020-09-17	DIC09D11F02	EPPN2_H	Hybrid	18	20	2	c20r18	75	65
2020-09-17 10:19:43	2020-09-17	DIC09D11H02	EPPN4_H	Hybrid	18	22	2	c22r18	85	75
2020-09-17 10:20:05	2020-09-17	DIC09D11B02	EPPN2_L	Line	18	23	2	c23r18	60	50
2020-09-17 10:20:59	2020-09-17	DIC09D11E02	EPPN1_H	Hybrid	18	26	2	c26r18	90	80
2020-09-18 09:10:38	2020-09-18	DIC09D11G09	EPPN3_H	Hybrid	14	1	9	c1r14	50	35
2020-09-18 09:10:54	2020-09-18	DIC09D11F09	EPPN2_H	Hybrid	14	2	9	c2r14	60	45
2020-09-18 09:12:25	2020-09-18	DIC09D11C09	EPPN3_L	Line	14	5	9	c5r14	60	45
2020-09-18 09:12:57	2020-09-18	DIC09D11D09	EPPN4_L	Line	14	6	9	c6r14	35	40
2020-09-18 09:13:30	2020-09-18	DIC09D11H09	EPPN4_H	Hybrid	14	7	9	c7r14	70	60
2020-09-18 09:14:09	2020-09-18	DIC09D11E09	EPPN1_H	Hybrid	14	8	9	c8r14	60	50
2020-09-18 09:14:47	2020-09-18	DIC09D11I09	EPPN20_T	Line	14	9	9	c9r14	45	35
2020-09-18 09:15:25	2020-09-18	DIC09D11B09	EPPN2_L	Line	14	10	9	c10r14	35	25
2020-09-18 09:17:20	2020-09-18	DIC09D11A09	EPPN1_L	Line	14	13	9	c13r14	70	60
2020-09-18 09:17:52	2020-09-18	DIC09D11E10	EPPN1_H	Hybrid	14	14	10	c14r14	70	60
2020-09-18 09:18:24	2020-09-18	DIC09D11C10	EPPN3_L	Line	14	15	10	c15r14	75	65
2020-09-18 09:19:02	2020-09-18	DIC09D11B10	EPPN2_L	Line	14	16	10	c16r14	30	20
2020-09-18 09:19:40	2020-09-18	DIC09D11D10	EPPN4_L	Line	14	17	10	c17r14	45	35
2020-09-18 09:20:18	2020-09-18	DIC09D11A10	EPPN1_L	Line	14	18	10	c18r14	60	50
2020-09-18 09:20:57	2020-09-18	DIC09D11G10	EPPN3_H	Hybrid	14	19	10	c19r14	45	35
2020-09-18 09:23:24	2020-09-18	DIC09D11H10	EPPN4_H	Hybrid	14	23	10	c23r14	60	50
2020-09-18 09:23:56	2020-09-18	DIC09D11I10	EPPN20_T	Line	14	24	10	c24r14	30	25
2020-09-18 09:24:21	2020-09-18	DIC09D11F10	EPPN2_H	Hybrid	14	25	10	c25r14	65	55
2020-09-18 09:45:27	2020-09-18	DIC09D11A07	EPPN1_L	Line	15	1	7	c1r15	60	50
2020-09-18 09:45:58	2020-09-18	DIC09D11F07	EPPN2_H	Hybrid	15	3	7	c3r15	70	60
2020-09-18 09:46:36	2020-09-18	DIC09D11H07	EPPN4_H	Hybrid	15	4	7	c4r15	45	40
2020-09-18 09:47:00	2020-09-18	DIC09D11E07	EPPN1_H	Hybrid	15	5	7	c5r15	65	55
2020-09-18 09:48:16	2020-09-18	DIC09D11I07	EPPN20_T	Line	15	7	7	c7r15	50	40
2020-09-18 09:49:26	2020-09-18	DIC09D11C07	EPPN3_L	Line	15	9	7	c9r15	55	45
2020-09-18 09:51:07	2020-09-18	DIC09D11D07	EPPN4_L	Line	15	12	7	c12r15	50	40
2020-09-18 09:51:31	2020-09-18	DIC09D11B07	EPPN2_L	Line	15	13	7	c13r15	45	40
2020-09-18 09:52:03	2020-09-18	DIC09D11G07	EPPN3_H	Hybrid	15	14	7	c14r15	70	60
2020-09-18 09:52:41	2020-09-18	DIC09D11B08	EPPN2_L	Line	15	15	8	c15r15	40	30
2020-09-18 09:53:19	2020-09-18	DIC09D11F08	EPPN2_H	Hybrid	15	16	8	c16r15	60	50
2020-09-18 09:54:36	2020-09-18	DIC09D11I08	EPPN20_T	Line	15	18	8	c18r15	50	40
2020-09-18 09:55:14	2020-09-18	DIC09D11E08	EPPN1_H	Hybrid	15	19	8	c19r15	55	45
2020-09-18 09:55:46	2020-09-18	DIC09D11D08	EPPN4_L	Line	15	20	8	c20r15	45	35
2020-09-18 09:56:24	2020-09-18	DIC09D11A08	EPPN1_L	Line	15	21	8	c21r15	60	50
2020-09-18 09:57:02	2020-09-18	DIC09D11C08	EPPN3_L	Line	15	22	8	c22r15	60	50
2020-09-18 09:58:57	2020-09-18	DIC09D11H08	EPPN4_H	Hybrid	15	25	8	c25r15	55	45
2020-09-18 09:59:29	2020-09-18	DIC09D11G08	EPPN3_H	Hybrid	15	26	8	c26r15	45	30
2020-09-18 10:20:27	2020-09-18	DIC09D11D05	EPPN4_L	Line	16	1	5	c1r16	50	40
2020-09-18 10:20:57	2020-09-18	DIC09D11A05	EPPN1_L	Line	16	3	5	c3r16	65	55
2020-09-18 10:21:35	2020-09-18	DIC09D11H05	EPPN4_H	Hybrid	16	4	5	c4r16	65	55
2020-09-18 10:21:59	2020-09-18	DIC09D11E05	EPPN1_H	Hybrid	16	5	5	c5r16	70	60
2020-09-18 10:23:53	2020-09-18	DIC09D11F05	EPPN2_H	Hybrid	16	8	5	c8r16	70	55
2020-09-18 10:24:26	2020-09-18	DIC09D11C05	EPPN3_L	Line	16	9	5	c9r16	65	50
2020-09-18 10:24:59	2020-09-18	DIC09D11I05	EPPN20_T	Line	16	10	5	c10r16	40	30
2020-09-18 10:25:37	2020-09-18	DIC09D11B05	EPPN2_L	Line	16	11	5	c11r16	50	40
2020-09-18 10:26:15	2020-09-18	DIC09D11G05	EPPN3_H	Hybrid	16	12	5	c12r16	80	65
2020-09-18 10:26:53	2020-09-18	DIC09D11I06	EPPN20_T	Line	16	13	6	c13r16	35	25
2020-09-18 10:29:21	2020-09-18	DIC09D11H06	EPPN4_H	Hybrid	16	17	6	c17r16	60	50
2020-09-18 10:30:16	2020-09-18	DIC09D11A06	EPPN1_L	Line	16	19	6	c19r16	70	60
2020-09-18 10:30:54	2020-09-18	DIC09D11D06	EPPN4_L	Line	16	20	6	c20r16	40	30
2020-09-18 10:31:17	2020-09-18	DIC09D11B06	EPPN2_L	Line	16	21	6	c21r16	60	50
2020-09-18 10:31:55	2020-09-18	DIC09D11F06	EPPN2_H	Hybrid	16	22	6	c22r16	55	40
2020-09-18 10:32:33	2020-09-18	DIC09D11G06	EPPN3_H	Hybrid	16	23	6	c23r16	50	40
2020-09-18 10:33:11	2020-09-18	DIC09D11E06	EPPN1_H	Hybrid	16	24	6	c24r16	65	50
2020-09-18 10:34:26	2020-09-18	DIC09D11C06	EPPN3_L	Line	16	26	6	c26r16	60	55
2020-09-18 10:55:26	2020-09-18	DIC09D11H03	EPPN4_H	Hybrid	17	1	3	c1r17	80	65
2020-09-18 10:55:42	2020-09-18	DIC09D11B03	EPPN2_L	Line	17	2	3	c2r17	65	50
2020-09-18 10:55:57	2020-09-18	DIC09D11D03	EPPN4_L	Line	17	3	3	c3r17	55	45
2020-09-18 10:57:12	2020-09-18	DIC09D11A03	EPPN1_L	Line	17	5	3	c5r17	80	70
2020-09-18 10:57:50	2020-09-18	DIC09D11F03	EPPN2_H	Hybrid	17	6	3	c6r17	75	65
2020-09-18 10:58:23	2020-09-18	DIC09D11G03	EPPN3_H	Hybrid	17	7	3	c7r17	80	70
2020-09-18 11:00:16	2020-09-18	DIC09D11E03	EPPN1_H	Hybrid	17	10	3	c10r17	80	70
2020-09-18 11:00:50	2020-09-18	DIC09D11C03	EPPN3_L	Line	17	11	3	c11r17	70	55
2020-09-18 11:02:01	2020-09-18	DIC09D11I03	EPPN20_T	Line	17	13	3	c13r17	40	30
2020-09-18 11:02:39	2020-09-18	DIC09D11G04	EPPN3_H	Hybrid	17	14	4	c14r17	70	60
2020-09-18 11:03:50	2020-09-18	DIC09D11E04	EPPN1_H	Hybrid	17	16	4	c16r17	80	70
2020-09-18 11:04:28	2020-09-18	DIC09D11H04	EPPN4_H	Hybrid	17	17	4	c17r17	90	80
2020-09-18 11:05:00	2020-09-18	DIC09D11C04	EPPN3_L	Line	17	18	4	c18r17	60	50
2020-09-18 11:05:38	2020-09-18	DIC09D11D04	EPPN4_L	Line	17	19	4	c19r17	60	45
2020-09-18 11:06:15	2020-09-18	DIC09D11A04	EPPN1_L	Line	17	20	4	c20r17	65	55
2020-09-18 11:07:31	2020-09-18	DIC09D11F04	EPPN2_H	Hybrid	17	22	4	c22r17	75	60
2020-09-18 11:08:41	2020-09-18	DIC09D11I04	EPPN20_T	Line	17	24	4	c24r17	45	35
2020-09-18 11:09:19	2020-09-18	DIC09D11B04	EPPN2_L	Line	17	25	4	c25r17	25	15
2020-09-18 11:30:29	2020-09-18	DIC09D11G01	EPPN3_H	Hybrid	18	1	1	c1r18	40	25
2020-09-18 11:30:45	2020-09-18	DIC09D11C01	EPPN3_L	Line	18	2	1	c2r18	85	80
2020-09-18 11:30:59	2020-09-18	DIC09D11H01	EPPN4_H	Hybrid	18	3	1	c3r18	75	65
2020-09-18 11:32:15	2020-09-18	DIC09D11B01	EPPN2_L	Line	18	5	1	c5r18	65	55
2020-09-18 11:32:52	2020-09-18	DIC09D11A01	EPPN1_L	Line	18	6	1	c6r18	50	45
2020-09-18 11:34:42	2020-09-18	DIC09D11D01	EPPN4_L	Line	18	9	1	c9r18	60	55
2020-09-18 11:35:14	2020-09-18	DIC09D11F01	EPPN2_H	Hybrid	18	10	1	c10r18	75	65
2020-09-18 11:35:46	2020-09-18	DIC09D11E01	EPPN1_H	Hybrid	18	11	1	c11r18	100	90
2020-09-18 11:36:24	2020-09-18	DIC09D11I01	EPPN20_T	Line	18	12	1	c12r18	70	60
2020-09-18 11:37:02	2020-09-18	DIC09D11G02	EPPN3_H	Hybrid	18	13	2	c13r18	60	50
2020-09-18 11:37:40	2020-09-18	DIC09D11D02	EPPN4_L	Line	18	14	2	c14r18	70	60
2020-09-18 11:38:17	2020-09-18	DIC09D11A02	EPPN1_L	Line	18	15	2	c15r18	75	65
2020-09-18 11:40:11	2020-09-18	DIC09D11C02	EPPN3_L	Line	18	18	2	c18r18	85	75
2020-09-18 11:40:44	2020-09-18	DIC09D11I02	EPPN20_T	Line	18	19	2	c19r18	50	40
2020-09-18 11:41:17	2020-09-18	DIC09D11F02	EPPN2_H	Hybrid	18	20	2	c20r18	60	50
2020-09-18 11:42:33	2020-09-18	DIC09D11H02	EPPN4_H	Hybrid	18	22	2	c22r18	75	65
2020-09-18 11:43:11	2020-09-18	DIC09D11B02	EPPN2_L	Line	18	23	2	c23r18	45	35
2020-09-18 11:44:58	2020-09-18	DIC09D11E02	EPPN1_H	Hybrid	18	26	2	c26r18	80	70
2020-09-19 09:05:51	2020-09-19	DIC09D11G09	EPPN3_H	Hybrid	14	1	9	c1r14	105	95
2020-09-19 09:06:08	2020-09-19	DIC09D11F09	EPPN2_H	Hybrid	14	2	9	c2r14	115	105
2020-09-19 09:07:01	2020-09-19	DIC09D11C09	EPPN3_L	Line	14	5	9	c5r14	105	95
2020-09-19 09:07:24	2020-09-19	DIC09D11D09	EPPN4_L	Line	14	6	9	c6r14	65	60
2020-09-19 09:07:47	2020-09-19	DIC09D11H09	EPPN4_H	Hybrid	14	7	9	c7r14	110	100
2020-09-19 09:08:00	2020-09-19	DIC09D11E09	EPPN1_H	Hybrid	14	8	9	c8r14	120	110
2020-09-19 09:08:13	2020-09-19	DIC09D11I09	EPPN20_T	Line	14	9	9	c9r14	70	60
2020-09-19 09:08:36	2020-09-19	DIC09D11B09	EPPN2_L	Line	14	10	9	c10r14	80	70
2020-09-19 09:09:41	2020-09-19	DIC09D11A09	EPPN1_L	Line	14	13	9	c13r14	110	100
2020-09-19 09:10:02	2020-09-19	DIC09D11E10	EPPN1_H	Hybrid	14	14	10	c14r14	125	115
2020-09-19 09:10:23	2020-09-19	DIC09D11C10	EPPN3_L	Line	14	15	10	c15r14	95	85
2020-09-19 09:10:36	2020-09-19	DIC09D11B10	EPPN2_L	Line	14	16	10	c16r14	65	55
2020-09-19 09:10:49	2020-09-19	DIC09D11D10	EPPN4_L	Line	14	17	10	c17r14	65	55
2020-09-19 09:11:12	2020-09-19	DIC09D11A10	EPPN1_L	Line	14	18	10	c18r14	100	90
2020-09-19 09:11:35	2020-09-19	DIC09D11G10	EPPN3_H	Hybrid	14	19	10	c19r14	80	75
2020-09-19 09:12:59	2020-09-19	DIC09D11H10	EPPN4_H	Hybrid	14	23	10	c23r14	95	85
2020-09-19 09:13:20	2020-09-19	DIC09D11I10	EPPN20_T	Line	14	24	10	c24r14	70	60
2020-09-19 09:13:33	2020-09-19	DIC09D11F10	EPPN2_H	Hybrid	14	25	10	c25r14	100	90
2020-09-19 09:23:54	2020-09-19	DIC09D11A07	EPPN1_L	Line	15	1	7	c1r15	100	90
2020-09-19 09:24:33	2020-09-19	DIC09D11F07	EPPN2_H	Hybrid	15	3	7	c3r15	105	95
2020-09-19 09:24:48	2020-09-19	DIC09D11H07	EPPN4_H	Hybrid	15	4	7	c4r15	100	90
2020-09-19 09:25:04	2020-09-19	DIC09D11E07	EPPN1_H	Hybrid	15	5	7	c5r15	110	100
2020-09-19 09:25:39	2020-09-19	DIC09D11I07	EPPN20_T	Line	15	7	7	c7r15	70	60
2020-09-19 09:26:24	2020-09-19	DIC09D11C07	EPPN3_L	Line	15	9	7	c9r15	100	90
2020-09-19 09:27:20	2020-09-19	DIC09D11D07	EPPN4_L	Line	15	12	7	c12r15	90	80
2020-09-19 09:27:33	2020-09-19	DIC09D11B07	EPPN2_L	Line	15	13	7	c13r15	60	50
2020-09-19 09:27:55	2020-09-19	DIC09D11G07	EPPN3_H	Hybrid	15	14	7	c14r15	110	100
2020-09-19 09:28:08	2020-09-19	DIC09D11B08	EPPN2_L	Line	15	15	8	c15r15	70	60
2020-09-19 09:28:22	2020-09-19	DIC09D11F08	EPPN2_H	Hybrid	15	16	8	c16r15	105	95
2020-09-19 09:29:02	2020-09-19	DIC09D11I08	EPPN20_T	Line	15	18	8	c18r15	70	60
2020-09-19 09:29:25	2020-09-19	DIC09D11E08	EPPN1_H	Hybrid	15	19	8	c19r15	100	90
2020-09-19 09:29:45	2020-09-19	DIC09D11D08	EPPN4_L	Line	15	20	8	c20r15	70	65
2020-09-19 09:30:08	2020-09-19	DIC09D11A08	EPPN1_L	Line	15	21	8	c21r15	100	90
2020-09-19 09:30:21	2020-09-19	DIC09D11C08	EPPN3_L	Line	15	22	8	c22r15	100	90
2020-09-19 09:31:23	2020-09-19	DIC09D11H08	EPPN4_H	Hybrid	15	25	8	c25r15	100	90
2020-09-19 09:31:45	2020-09-19	DIC09D11G08	EPPN3_H	Hybrid	15	26	8	c26r15	95	85
2020-09-19 09:41:38	2020-09-19	DIC09D11D05	EPPN4_L	Line	16	1	5	c1r16	80	70
2020-09-19 09:42:17	2020-09-19	DIC09D11A05	EPPN1_L	Line	16	3	5	c3r16	95	85
2020-09-19 09:42:32	2020-09-19	DIC09D11H05	EPPN4_H	Hybrid	16	4	5	c4r16	115	105
2020-09-19 09:42:48	2020-09-19	DIC09D11E05	EPPN1_H	Hybrid	16	5	5	c5r16	110	100
2020-09-19 09:43:43	2020-09-19	DIC09D11F05	EPPN2_H	Hybrid	16	8	5	c8r16	105	95
2020-09-19 09:44:07	2020-09-19	DIC09D11C05	EPPN3_L	Line	16	9	5	c9r16	105	90
2020-09-19 09:44:29	2020-09-19	DIC09D11I05	EPPN20_T	Line	16	10	5	c10r16	65	55
2020-09-19 09:44:42	2020-09-19	DIC09D11B05	EPPN2_L	Line	16	11	5	c11r16	70	65
2020-09-19 09:44:56	2020-09-19	DIC09D11G05	EPPN3_H	Hybrid	16	12	5	c12r16	110	100
2020-09-19 09:45:18	2020-09-19	DIC09D11I06	EPPN20_T	Line	16	13	6	c13r16	70	60
2020-09-19 09:46:43	2020-09-19	DIC09D11H06	EPPN4_H	Hybrid	16	17	6	c17r16	90	80
2020-09-19 09:47:17	2020-09-19	DIC09D11A06	EPPN1_L	Line	16	19	6	c19r16	85	80
2020-09-19 09:47:30	2020-09-19	DIC09D11D06	EPPN4_L	Line	16	20	6	c20r16	60	50
2020-09-19 09:47:43	2020-09-19	DIC09D11B06	EPPN2_L	Line	16	21	6	c21r16	75	65
2020-09-19 09:48:04	2020-09-19	DIC09D11F06	EPPN2_H	Hybrid	16	22	6	c22r16	85	80
2020-09-19 09:48:18	2020-09-19	DIC09D11G06	EPPN3_H	Hybrid	16	23	6	c23r16	80	75
2020-09-19 09:48:39	2020-09-19	DIC09D11E06	EPPN1_H	Hybrid	16	24	6	c24r16	110	100
2020-09-19 09:49:19	2020-09-19	DIC09D11C06	EPPN3_L	Line	16	26	6	c26r16	100	90
2020-09-19 09:58:39	2020-09-19	DIC09D11H03	EPPN4_H	Hybrid	17	1	3	c1r17	95	85
2020-09-19 09:58:55	2020-09-19	DIC09D11B03	EPPN2_L	Line	17	2	3	c2r17	80	70
2020-09-19 09:59:19	2020-09-19	DIC09D11D03	EPPN4_L	Line	17	3	3	c3r17	85	80
2020-09-19 09:59:49	2020-09-19	DIC09D11A03	EPPN1_L	Line	17	5	3	c5r17	110	95
2020-09-19 10:00:11	2020-09-19	DIC09D11F03	EPPN2_H	Hybrid	17	6	3	c6r17	90	80
2020-09-19 10:00:32	2020-09-19	DIC09D11G03	EPPN3_H	Hybrid	17	7	3	c7r17	115	105
2020-09-19 10:01:29	2020-09-19	DIC09D11E03	EPPN1_H	Hybrid	17	10	3	c10r17	105	95
2020-09-19 10:01:50	2020-09-19	DIC09D11C03	EPPN3_L	Line	17	11	3	c11r17	100	90
2020-09-19 10:02:26	2020-09-19	DIC09D11I03	EPPN20_T	Line	17	13	3	c13r17	70	65
2020-09-19 10:02:39	2020-09-19	DIC09D11G04	EPPN3_H	Hybrid	17	14	4	c14r17	105	95
2020-09-19 10:03:24	2020-09-19	DIC09D11E04	EPPN1_H	Hybrid	17	16	4	c16r17	120	110
2020-09-19 10:03:37	2020-09-19	DIC09D11H04	EPPN4_H	Hybrid	17	17	4	c17r17	115	105
2020-09-19 10:03:57	2020-09-19	DIC09D11C04	EPPN3_L	Line	17	18	4	c18r17	100	90
2020-09-19 10:04:19	2020-09-19	DIC09D11D04	EPPN4_L	Line	17	19	4	c19r17	80	75
2020-09-19 10:04:32	2020-09-19	DIC09D11A04	EPPN1_L	Line	17	20	4	c20r17	95	90
2020-09-19 10:05:18	2020-09-19	DIC09D11F04	EPPN2_H	Hybrid	17	22	4	c22r17	100	90
2020-09-19 10:06:01	2020-09-19	DIC09D11I04	EPPN20_T	Line	17	24	4	c24r17	70	65
2020-09-19 10:06:23	2020-09-19	DIC09D11B04	EPPN2_L	Line	17	25	4	c25r17	55	50
2020-09-19 10:15:35	2020-09-19	DIC09D11G01	EPPN3_H	Hybrid	18	1	1	c1r18	75	70
2020-09-19 10:15:51	2020-09-19	DIC09D11C01	EPPN3_L	Line	18	2	1	c2r18	110	95
2020-09-19 10:16:14	2020-09-19	DIC09D11H01	EPPN4_H	Hybrid	18	3	1	c3r18	110	100
2020-09-19 10:16:44	2020-09-19	DIC09D11B01	EPPN2_L	Line	18	5	1	c5r18	80	70
2020-09-19 10:17:05	2020-09-19	DIC09D11A01	EPPN1_L	Line	18	6	1	c6r18	80	70
2020-09-19 10:18:03	2020-09-19	DIC09D11D01	EPPN4_L	Line	18	9	1	c9r18	80	70
2020-09-19 10:18:24	2020-09-19	DIC09D11F01	EPPN2_H	Hybrid	18	10	1	c10r18	95	85
2020-09-19 10:18:45	2020-09-19	DIC09D11E01	EPPN1_H	Hybrid	18	11	1	c11r18	125	115
2020-09-19 10:18:58	2020-09-19	DIC09D11I01	EPPN20_T	Line	18	12	1	c12r18	80	75
2020-09-19 10:19:11	2020-09-19	DIC09D11G02	EPPN3_H	Hybrid	18	13	2	c13r18	100	90
2020-09-19 10:19:32	2020-09-19	DIC09D11D02	EPPN4_L	Line	18	14	2	c14r18	85	75
2020-09-19 10:19:54	2020-09-19	DIC09D11A02	EPPN1_L	Line	18	15	2	c15r18	100	90
2020-09-19 10:21:00	2020-09-19	DIC09D11C02	EPPN3_L	Line	18	18	2	c18r18	115	100
2020-09-19 10:21:21	2020-09-19	DIC09D11I02	EPPN20_T	Line	18	19	2	c19r18	70	60
2020-09-19 10:21:43	2020-09-19	DIC09D11F02	EPPN2_H	Hybrid	18	20	2	c20r18	95	85
2020-09-19 10:22:10	2020-09-19	DIC09D11H02	EPPN4_H	Hybrid	18	22	2	c22r18	105	95
2020-09-19 10:22:33	2020-09-19	DIC09D11B02	EPPN2_L	Line	18	23	2	c23r18	70	65
2020-09-19 10:23:28	2020-09-19	DIC09D11E02	EPPN1_H	Hybrid	18	26	2	c26r18	110	100
2020-09-21 09:10:39	2020-09-21	DIC09D11G09	EPPN3_H	Hybrid	14	1	9	c1r14	195	180
2020-09-21 09:10:55	2020-09-21	DIC09D11F09	EPPN2_H	Hybrid	14	2	9	c2r14	215	200
2020-09-21 09:12:26	2020-09-21	DIC09D11C09	EPPN3_L	Line	14	5	9	c5r14	200	185
2020-09-21 09:13:07	2020-09-21	DIC09D11D09	EPPN4_L	Line	14	6	9	c6r14	105	95
2020-09-21 09:13:49	2020-09-21	DIC09D11H09	EPPN4_H	Hybrid	14	7	9	c7r14	215	200
2020-09-21 09:14:27	2020-09-21	DIC09D11E09	EPPN1_H	Hybrid	14	8	9	c8r14	240	220
2020-09-21 09:15:05	2020-09-21	DIC09D11I09	EPPN20_T	Line	14	9	9	c9r14	110	100
2020-09-21 09:15:47	2020-09-21	DIC09D11B09	EPPN2_L	Line	14	10	9	c10r14	135	125
2020-09-21 09:17:50	2020-09-21	DIC09D11A09	EPPN1_L	Line	14	13	9	c13r14	210	195
2020-09-21 09:18:27	2020-09-21	DIC09D11E10	EPPN1_H	Hybrid	14	14	10	c14r14	260	240
2020-09-21 09:19:04	2020-09-21	DIC09D11C10	EPPN3_L	Line	14	15	10	c15r14	165	155
2020-09-21 09:19:42	2020-09-21	DIC09D11B10	EPPN2_L	Line	14	16	10	c16r14	110	100
2020-09-21 09:20:20	2020-09-21	DIC09D11D10	EPPN4_L	Line	14	17	10	c17r14	100	90
2020-09-21 09:21:02	2020-09-21	DIC09D11A10	EPPN1_L	Line	14	18	10	c18r14	185	175
2020-09-21 09:21:47	2020-09-21	DIC09D11G10	EPPN3_H	Hybrid	14	19	10	c19r14	150	140
2020-09-21 09:24:23	2020-09-21	DIC09D11H10	EPPN4_H	Hybrid	14	23	10	c23r14	195	180
