timestamp	date	plantbarcode	genotype	type	Column	Row	replica	potId	solidity.S.000	solidity.S.090	solidity.T.000	areaRaw.S.000	areaRaw.S.090	areaRaw.T.000	convex_hull_areaRaw.S.000	convex_hull_areaRaw.S.090	convex_hull_areaRaw.T.000	height_above_referenceRaw.S.000	height_above_referenceRaw.S.090
2020-09-16 11:32:12	2020-09-16	DIC09D11B01	EPPN2_L	Line	18	5	1	c5r18	0.1554306647516002	0.18036514095785178	0.22790517523909784	15529	17175	22948	99909.5	95223.5	100691	360	342
2020-09-16 11:32:50	2020-09-16	DIC09D11A01	EPPN1_L	Line	18	6	1	c6r18	0.17731906073426276	0.21178487036975405	0.6444045306257102	12490	12727	17580	70438	60094	27281	270	294
2020-09-16 11:34:40	2020-09-16	DIC09D11D01	EPPN4_L	Line	18	9	1	c9r18	0.12617725378918224	0.16000738666092149	0.24553103375969804	11917	12997	18735	94446.5	81227.5	76304	275	277
2020-09-16 11:35:12	2020-09-16	DIC09D11F01	EPPN2_H	Hybrid	18	10	1	c10r18	0.12814338190320743	0.2004634708543395	0.22351208308368284	18332	16263	26859	143058.5	81127	120168	418	413
2020-09-16 11:35:45	2020-09-16	DIC09D11E01	EPPN1_H	Hybrid	18	11	1	c11r18	0.09489158191138	0.2100441422378609	0.2688317496424963	30397	26504	48690	320334	126183	181117	628	622
2020-09-16 11:36:22	2020-09-16	DIC09D11I01	EPPN20_T	Line	18	12	1	c12r18	0.09927347298749449	0.3833625657729892	0.29650250727699745	11594	9945	16349	116788.5	25941.5	55139.5	374	364
2020-09-16 11:37:00	2020-09-16	DIC09D11G02	EPPN3_H	Hybrid	18	13	2	c13r18	0.10578769872282257	0.24347872319215252	0.25032104802415667	19966	18318	32455	188736.5	75234.5	129653.5	463	468
2020-09-16 11:37:38	2020-09-16	DIC09D11D02	EPPN4_L	Line	18	14	2	c14r18	0.13804942992422348	0.25502137026663585	0.6043684079395399	13791	14887	18193	99899	58375.5	30102.5	350	333
2020-09-16 11:38:15	2020-09-16	DIC09D11A02	EPPN1_L	Line	18	15	2	c15r18	0.27125303852685556	0.10871730024500119	0.43172668306866474	20365	24073	38605	75077.5	221427.5	89420	431	452
2020-09-16 11:40:09	2020-09-16	DIC09D11C02	EPPN3_L	Line	18	18	2	c18r18	0.11700805708101175	0.1657931768069052	0.22533684857705574	35028	29926	43248	299364	180502	191926	660	656
2020-09-16 11:40:42	2020-09-16	DIC09D11I02	EPPN20_T	Line	18	19	2	c19r18	0.14677846745798395	0.28417075327598684	0.28273566965498503	10109	8837	12489	68872.5	31097.5	44172	281	281
2020-09-16 11:41:16	2020-09-16	DIC09D11F02	EPPN2_H	Hybrid	18	20	2	c20r18	0.16042027536999953	0.1461912448284451	0.4017914444038065	22551	22597	29112	140574.5	154571.5	72455.5	418	418
2020-09-16 11:42:31	2020-09-16	DIC09D11H02	EPPN4_H	Hybrid	18	22	2	c22r18	0.1342692247699267	0.11370813140476979	0.3657328586906052	25824	24378	35445	192330	214391	96915	562	560
2020-09-16 11:43:09	2020-09-16	DIC09D11B02	EPPN2_L	Line	18	23	2	c23r18	0.17472958010390938	0.19794178713745922	0.326420226247141	16412	15349	21122	93928	77543	64708	305	293
2020-09-16 11:44:56	2020-09-16	DIC09D11E02	EPPN1_H	Hybrid	18	26	2	c26r18	0.16568525205457962	0.14174227455408148	0.2851008478427808	28517	26363	45480	172115.5	185992.5	159522.5	487	496
2020-09-18 09:10:38	2020-09-18	DIC09D11G09	EPPN3_H	Hybrid	14	1	9	c1r14	0.0766239212809944	0.24660616053130344	0.29582049159343965	20737	24006	44488	270633.5	97345.5	150388.5	564	549
2020-09-18 09:10:54	2020-09-18	DIC09D11F09	EPPN2_H	Hybrid	14	2	9	c2r14	0.11666658870599315	0.34861212921839413	0.37000852540420887	37412	44466	61846	320674.5	127551.5	167147.5	476	480
2020-09-18 09:12:25	2020-09-18	DIC09D11C09	EPPN3_L	Line	14	5	9	c5r14	0.09699628912175881	0.29977044205190345	0.41955440290529616	31170	26966	54356	321352.5	89955.5	129556.5	668	678
2020-09-18 09:12:57	2020-09-18	DIC09D11D09	EPPN4_L	Line	14	6	9	c6r14	0.09042096089031369	0.4800256184452806	0.4686069107234594	7418	5996	10490	82038.5	12491	22385.5	285	289
2020-09-18 09:13:30	2020-09-18	DIC09D11H09	EPPN4_H	Hybrid	14	7	9	c7r14	0.07552084810624927	0.34265494664316015	0.3859846824850268	33282	27502	55488	440699.5	80261.5	143757	706	717
2020-09-18 09:14:09	2020-09-18	DIC09D11E09	EPPN1_H	Hybrid	14	8	9	c8r14	0.12547830810172753	0.14280155794951205	0.3001247027783458	41351	36334	74849	329547	254437	249393	612	606
2020-09-18 09:14:47	2020-09-18	DIC09D11I09	EPPN20_T	Line	14	9	9	c9r14	0.14489740082079344	0.1460424385314921	0.19010318100284693	6620	11924	11552	45687.5	81647.5	60767	288	438
2020-09-18 09:15:25	2020-09-18	DIC09D11B09	EPPN2_L	Line	14	10	9	c10r14	0.10199675306746772	0.33444352967592245	0.42070552674063133	18471	17874	24496	181094	53444	58226	346	360
2020-09-18 09:17:20	2020-09-18	DIC09D11A09	EPPN1_L	Line	14	13	9	c13r14	0.0911412333402763	0.20165303712773866	0.457314876344043	33693	34584	57120	369679	171502.5	124903	612	611
2020-09-18 09:17:52	2020-09-18	DIC09D11E10	EPPN1_H	Hybrid	14	14	10	c14r14	0.10399410092099237	0.23533007168175157	0.5178948768341879	38713	43122	70095	372261.5	183240.5	135346	577	584
2020-09-18 09:18:24	2020-09-18	DIC09D11C10	EPPN3_L	Line	14	15	10	c15r14	0.1474310965647563	0.19797766258675786	0.4216433421089095	27658	28282	39559	187599.5	142854.5	93821	545	617
2020-09-18 09:19:02	2020-09-18	DIC09D11B10	EPPN2_L	Line	14	16	10	c16r14	0.12952355525351325	0.3005263824322124	0.4611232832790039	10673	8307	17258	82402	27641.5	37426	250	244
2020-09-18 09:19:40	2020-09-18	DIC09D11D10	EPPN4_L	Line	14	17	10	c17r14	0.1309476555423244	0.37660237902760135	0.3504518404231871	6433	6522	9540	49126.5	17318	27222	221	224
2020-09-18 09:20:18	2020-09-18	DIC09D11A10	EPPN1_L	Line	14	18	10	c18r14	0.10218557628724717	0.24039464946399772	0.5269849810508586	29979	27874	45053	293378	115951	85492	522	521
2020-09-18 09:20:57	2020-09-18	DIC09D11G10	EPPN3_H	Hybrid	14	19	10	c19r14	0.11078218939786981	0.16403414457387597	0.4355365020430427	14520	13807	22757	131068	84171.5	52250.5	405	420
2020-09-18 09:23:24	2020-09-18	DIC09D11H10	EPPN4_H	Hybrid	14	23	10	c23r14	0.10980078475457503	0.11716854264245623	0.2128082848353341	30474	26992	53058	277539	230369	249323	582	587
2020-09-18 09:23:56	2020-09-18	DIC09D11I10	EPPN20_T	Line	14	24	10	c24r14	0.10427499385547437	0.22301013885172302	0.31459928413966387	16334	15001	19908	156643.5	67266	63280.5	522	525
2020-09-18 09:24:21	2020-09-18	DIC09D11F10	EPPN2_H	Hybrid	14	25	10	c25r14	0.13252758508310442	0.20796670069116927	0.4572909868754985	35582	41869	50452	268487.5	201325.5	110328	546	534
2020-09-18 09:45:27	2020-09-18	DIC09D11A07	EPPN1_L	Line	15	1	7	c1r15	0.09771123788947778	0.25875398304051817	0.5321153369712293	28945	29721	41882	296230	114862	78708.5	529	508
2020-09-18 09:45:58	2020-09-18	DIC09D11F07	EPPN2_H	Hybrid	15	3	7	c3r15	0.16463074088015964	0.08569388650420211	0.3337031996556233	33457	34867	62404	203224.5	406878.5	187004.5	1034	758
2020-09-18 09:46:36	2020-09-18	DIC09D11H07	EPPN4_H	Hybrid	15	4	7	c4r15	0.11589581516559869	0.24597052614965773	0.38268357279714876	28640	24936	42842	247118.5	101378	111951.5	464	450
2020-09-18 09:47:00	2020-09-18	DIC09D11E07	EPPN1_H	Hybrid	15	5	7	c5r15	0.15988948285182294	0.13472029250457038	0.35591776383237406	42592	36846	61622	266384	273500	173135.5	578	574
2020-09-18 09:48:16	2020-09-18	DIC09D11I07	EPPN20_T	Line	15	7	7	c7r15	0.12812001914751478	0.3919623481667277	0.37916855631141344	12178	6954	12541	95051.5	17741.5	33075	381	261
2020-09-18 09:49:26	2020-09-18	DIC09D11C07	EPPN3_L	Line	15	9	7	c9r15	0.11579309650669342	0.3224135736594249	0.39180349209965337	35663	32931	48155	307989	102139	122906	682	673
2020-09-18 09:51:07	2020-09-18	DIC09D11D07	EPPN4_L	Line	15	12	7	c12r15	0.0922918542501559	0.21417009089777114	0.20212690919942486	29674	18920	37253	321523.5	88341	184305	672	670
2020-09-18 09:51:31	2020-09-18	DIC09D11B07	EPPN2_L	Line	15	13	7	c13r15	0.029436822341616393	0.10870648931372005	0.4291103924925496	6824	6869	13535	231818.5	63188.5	31542	1005	1039
2020-09-18 09:52:03	2020-09-18	DIC09D11G07	EPPN3_H	Hybrid	15	14	7	c14r15	0.08265636684536877	0.29879568701232967	0.3689166967940569	27467	31286	63267	332303.5	104707	171494	574	562
2020-09-18 09:52:41	2020-09-18	DIC09D11B08	EPPN2_L	Line	15	15	8	c15r15	0.12320589454436985	0.22512942628245297	0.22579512803955815	15902	11676	26051	129068.5	51863.5	115374.5	316	319
2020-09-18 09:53:19	2020-09-18	DIC09D11F08	EPPN2_H	Hybrid	15	16	8	c16r15	0.12109185581491058	0.16685828258740915	0.2956597306039685	33837	32292	48992	279432.5	193529.5	165704	424	443
2020-09-18 09:54:36	2020-09-18	DIC09D11I08	EPPN20_T	Line	15	18	8	c18r15	0.2020809907669892	0.14605356286673213	0.3522050282888081	12760	12794	14100	63143	87598	40033.5	382	396
2020-09-18 09:55:14	2020-09-18	DIC09D11E08	EPPN1_H	Hybrid	15	19	8	c19r15	0.0988645943508419	0.1394090354681622	0.302168337607834	28556	23031	48600	288839.5	165204.5	160837.5	572	562
2020-09-18 09:55:46	2020-09-18	DIC09D11D08	EPPN4_L	Line	15	20	8	c20r15	0.09753783795437886	0.35492845064276235	0.2788182031399919	11310	9760	19615	115955	27498.5	70350.5	325	327
2020-09-18 09:56:24	2020-09-18	DIC09D11A08	EPPN1_L	Line	15	21	8	c21r15	0.17265160375631713	0.12248428110542844	0.38578896831324017	27826	28607	48816	161168.5	233556.5	126535.5	529	508
2020-09-18 09:57:02	2020-09-18	DIC09D11C08	EPPN3_L	Line	15	22	8	c22r15	0.11525107909401465	0.24703398650055008	0.41799462029539214	33029	37386	59517	286583	151339.5	142387	624	613
2020-09-18 09:58:57	2020-09-18	DIC09D11H08	EPPN4_H	Hybrid	15	25	8	c25r15	0.08208158909956496	0.2498791946308725	0.3895908093000291	27500	32578	44187	335032.5	130375	113419	595	881
2020-09-18 09:59:29	2020-09-18	DIC09D11G08	EPPN3_H	Hybrid	15	26	8	c26r15	0.19806658170401914	0.1252033944400142	0.229297377940365	25488	27162	44879	128684	216943	195724	495	504
2020-09-18 10:20:27	2020-09-18	DIC09D11D05	EPPN4_L	Line	16	1	5	c1r16	0.11493149167189866	0.1872996027344774	0.4028289028879278	14004	13932	18768	121846.5	74383.5	46590.5	330	322
2020-09-18 10:20:57	2020-09-18	DIC09D11A05	EPPN1_L	Line	16	3	5	c3r16	0.09057859387516175	0.37978442953915975	0.38825005781705546	24990	22762	51203	275893	59934	131881.5	436	424
2020-09-18 10:21:35	2020-09-18	DIC09D11H05	EPPN4_H	Hybrid	16	4	5	c4r16	0.12124739892855027	0.1825505495929126	0.2092680507333664	34786	45796	59068	286901	250867.5	282260	516	504
2020-09-18 10:21:59	2020-09-18	DIC09D11E05	EPPN1_H	Hybrid	16	5	5	c5r16	0.11010302937105951	0.3371922493957642	0.7194182321876894	32578	41156	54015	295886.5	122055	75081.5	540	523
2020-09-18 10:23:53	2020-09-18	DIC09D11F05	EPPN2_H	Hybrid	16	8	5	c8r16	0.10342261437498038	0.2928949902721839	0.3125446144564279	32937	37561	52322	318470	128240.5	167406.5	530	525
2020-09-18 10:24:26	2020-09-18	DIC09D11C05	EPPN3_L	Line	16	9	5	c9r16	0.11182336182336182	0.4077961238948416	0.4596984665454368	34540	27859	51697	308880	68316	112458.5	696	688
2020-09-18 10:24:59	2020-09-18	DIC09D11I05	EPPN20_T	Line	16	10	5	c10r16	0.15363967647320237	0.2566943190171165	0.3187538502156121	8643	4889	10866	56255	19046	34089	231	244
2020-09-18 10:25:37	2020-09-18	DIC09D11B05	EPPN2_L	Line	16	11	5	c11r16	0.14687585815498966	0.2193339687490974	0.23975922887765388	20057	18985	32224	136557.5	86557.5	134401.5	262	282
2020-09-18 10:26:15	2020-09-18	DIC09D11G05	EPPN3_H	Hybrid	16	12	5	c12r16	0.1513950005607711	0.14546627342320595	0.27110284329453527	34422	35857	63540	227365.5	246497	234376	530	550
2020-09-18 10:26:53	2020-09-18	DIC09D11I06	EPPN20_T	Line	16	13	6	c13r16	0.14522227145177966	0.1745398976812172	0.37609288166790555	9833	5254	10625	67710	30102	28251	273	295
2020-09-18 10:29:21	2020-09-18	DIC09D11H06	EPPN4_H	Hybrid	16	17	6	c17r16	0.2058171383852876	0.08130115377608974	0.25696592741057034	26826	25216	47181	130339	310155.5	183608	566	546
2020-09-18 10:30:16	2020-09-18	DIC09D11A06	EPPN1_L	Line	16	19	6	c19r16	0.08568389318249418	0.24470901920121466	0.4087238474404096	25494	26432	39833	297535.5	108014	97457	526	514
2020-09-18 10:30:54	2020-09-18	DIC09D11D06	EPPN4_L	Line	16	20	6	c20r16	0.18204216257028752	0.14652598472049558	0.3167525284722342	4581	6895	9192	25164.5	47056.5	29019.5	579	179
2020-09-18 10:31:17	2020-09-18	DIC09D11B06	EPPN2_L	Line	16	21	6	c21r16	0.10998527078278318	0.403027200531282	0.4061573318228768	15457	14565	24380	140537	36139	60026	308	292
2020-09-18 10:31:55	2020-09-18	DIC09D11F06	EPPN2_H	Hybrid	16	22	6	c22r16	0.0851250165571944	0.39964462871103873	0.7423625134327653	27313	29689	31432	320857.5	74288.5	42340.5	626	577
2020-09-18 10:32:33	2020-09-18	DIC09D11G06	EPPN3_H	Hybrid	16	23	6	c23r16	0.13896675353184162	0.19212178905344876	0.6019678781436805	21144	26035	30865	152151.5	135513	51273.5	504	482
2020-09-18 10:33:11	2020-09-18	DIC09D11E06	EPPN1_H	Hybrid	16	24	6	c24r16	0.10298266126775582	0.15868546067561146	0.2924788099154825	34042	35558	72274	330560.5	224078.5	247108.5	572	566
2020-09-18 10:34:26	2020-09-18	DIC09D11C06	EPPN3_L	Line	16	26	6	c26r16	0.13878684446501402	0.19981688927186558	0.5209005225781913	35985	37102	49989	259282.5	185680	95966.5	592	602
2020-09-18 10:55:26	2020-09-18	DIC09D11H03	EPPN4_H	Hybrid	17	1	3	c1r17	0.08737163527933214	0.23551609046527847	0.24375505163508202	18284	18911	35134	209267	80296	144136.5	413	400
2020-09-18 10:55:42	2020-09-18	DIC09D11B03	EPPN2_L	Line	17	2	3	c2r17	0.36724166674838926	0.13244832137085105	0.2749933065595716	18724	18767	30813	50985.5	141693	112050	316	304
2020-09-18 10:55:57	2020-09-18	DIC09D11D03	EPPN4_L	Line	17	3	3	c3r17	0.10215804823606374	0.46280954726613227	0.3880161250916198	27094	20670	31763	265216.5	44662	81860	524	510
2020-09-18 10:57:12	2020-09-18	DIC09D11A03	EPPN1_L	Line	17	5	3	c5r17	0.13209037581358699	0.2457012330534464	0.32061713655983104	34531	34851	61096	261419.5	141843	190557.5	484	476
2020-09-18 10:57:50	2020-09-18	DIC09D11F03	EPPN2_H	Hybrid	17	6	3	c6r17	0.17177227749007093	0.126428216592151	0.21765561789702267	29172	24432	39491	169829.5	193248	181438	467	463
2020-09-18 10:58:23	2020-09-18	DIC09D11G03	EPPN3_H	Hybrid	17	7	3	c7r17	0.1136988082910937	0.27828063163669137	0.26371727680748075	34533	31959	71126	303723.5	114844.5	269705.5	478	492
2020-09-18 11:00:16	2020-09-18	DIC09D11E03	EPPN1_H	Hybrid	17	10	3	c10r17	0.16685270348707415	0.16595533498759305	0.413888764930757	41107	35112	55649	246367	211575	134454	535	520
2020-09-18 11:00:50	2020-09-18	DIC09D11C03	EPPN3_L	Line	17	11	3	c11r17	0.10881929224445765	0.27548950167469	0.39782565330141634	31876	34422	59829	292926	124948.5	150390	613	606
2020-09-18 11:02:01	2020-09-18	DIC09D11I03	EPPN20_T	Line	17	13	3	c13r17	0.1491025909630561	0.2204725813642443	0.2899385261847327	12810	12363	20493	85914	56075	70680.5	305	253
2020-09-18 11:02:39	2020-09-18	DIC09D11G04	EPPN3_H	Hybrid	17	14	4	c14r17	0.19158102658027745	0.15410242442902367	0.3628393655823472	31328	29280	54962	163523.5	190003.5	151477.5	451	442
2020-09-18 11:03:50	2020-09-18	DIC09D11E04	EPPN1_H	Hybrid	17	16	4	c16r17	0.10389540603853825	0.23815509793614154	0.2287054264419319	40603	41680	83096	390806.5	175012	363332	590	578
2020-09-18 11:04:28	2020-09-18	DIC09D11H04	EPPN4_H	Hybrid	17	17	4	c17r17	0.1454896859581524	0.13112503455265825	0.22548157607038208	41327	42693	63215	284054.5	325590	280355.5	665	655
2020-09-18 11:05:00	2020-09-18	DIC09D11C04	EPPN3_L	Line	17	18	4	c18r17	0.11670179807268742	0.3072703533968332	0.31483152713842605	32056	35066	62271	274683	114121	197791.5	560	582
2020-09-18 11:05:38	2020-09-18	DIC09D11D04	EPPN4_L	Line	17	19	4	c19r17	0.11173984135412744	0.13161752911811303	0.21361703054628234	23884	23386	39225	213746.5	177681.5	183623	508	522
2020-09-18 11:06:15	2020-09-18	DIC09D11A04	EPPN1_L	Line	17	20	4	c20r17	0.08839984426970439	0.3150658962967847	0.5951619561328674	32810	38226	54066	371154.5	121327	90842.5	544	524
2020-09-18 11:07:31	2020-09-18	DIC09D11F04	EPPN2_H	Hybrid	17	22	4	c22r17	0.13368467019247637	0.44337179899217144	0.30571207771005104	35818	36558	59734	267929	82454.5	195393	408	432
2020-09-18 11:08:41	2020-09-18	DIC09D11I04	EPPN20_T	Line	17	24	4	c24r17	0.2157165731689565	0.13745751940983064	0.38833289345098404	19265	19900	27220	89307	144772	70094.5	378	389
2020-09-18 11:09:19	2020-09-18	DIC09D11B04	EPPN2_L	Line	17	25	4	c25r17	0.33317545165437445	0.12741980517466028	0.4674125733781546	14772	16429	23290	44337	128936	49827.5	254	251
2020-09-18 11:30:29	2020-09-18	DIC09D11G01	EPPN3_H	Hybrid	18	1	1	c1r18	0.08864196165871217	0.19210340506465998	0.3203625399204268	14431	15100	17956	162801	78603.5	56049	414	451
2020-09-18 11:30:45	2020-09-18	DIC09D11C01	EPPN3_L	Line	18	2	1	c2r18	0.3522596616005177	0.10402287743342975	0.32772754162089074	28033	31756	48475	79580.5	305279	147912.5	640	623
2020-09-18 11:30:59	2020-09-18	DIC09D11H01	EPPN4_H	Hybrid	18	3	1	c3r18	0.17382059055248605	0.1543110373408664	0.4559507309876157	34087	29006	40793	196104.5	187971	89468	484	453
2020-09-18 11:32:15	2020-09-18	DIC09D11B01	EPPN2_L	Line	18	5	1	c5r18	0.07666265057903447	0.2156406757509946	0.2767051534544425	19757	22440	33228	257713.5	104062	120084.5	969	307
2020-09-18 11:32:52	2020-09-18	DIC09D11A01	EPPN1_L	Line	18	6	1	c6r18	0.20189839344912588	0.1933962014671582	0.37907183066523253	17814	18283	24141	88232.5	94536.5	63684.5	418	429
2020-09-18 11:34:42	2020-09-18	DIC09D11D01	EPPN4_L	Line	18	9	1	c9r18	0.1213749784503759	0.15170094282406132	0.23071603970315196	16193	13757	21187	133413	90685	91831.5	382	375
2020-09-18 11:35:14	2020-09-18	DIC09D11F01	EPPN2_H	Hybrid	18	10	1	c10r18	0.1286790275883263	0.15263754636124297	0.33011640916990026	23867	19857	34668	185477	130092.5	105017.5	406	372
2020-09-18 11:35:46	2020-09-18	DIC09D11E01	EPPN1_H	Hybrid	18	11	1	c11r18	0.10411865105946555	0.20153331760455467	0.3752339494103614	41268	42283	76286	396355.5	209806.5	203302.5	596	580
2020-09-18 11:36:24	2020-09-18	DIC09D11I01	EPPN20_T	Line	18	12	1	c12r18	0.12009448087854474	0.192998990985397	0.34018486886733085	13194	17406	20812	109863.5	90187	61178.5	412	393
2020-09-18 11:37:02	2020-09-18	DIC09D11G02	EPPN3_H	Hybrid	18	13	2	c13r18	0.11966055634364647	0.1989289673878937	0.190602672357799	26023	28529	49299	217473.5	143413	258648	452	461
2020-09-18 11:37:40	2020-09-18	DIC09D11D02	EPPN4_L	Line	18	14	2	c14r18	0.11729085257378227	0.20992732333384878	0.38241812682519816	15263	20364	29333	130129.5	97005	76704	423	400
2020-09-18 11:38:17	2020-09-18	DIC09D11A02	EPPN1_L	Line	18	15	2	c15r18	0.2232759221811589	0.13504445284178443	0.5659137577002054	32020	32521	52364	143410	240817	92530	476	464
2020-09-18 11:40:11	2020-09-18	DIC09D11C02	EPPN3_L	Line	18	18	2	c18r18	0.10037903873197665	0.20969727143232517	0.32320820991664556	43577	45489	73382	434124.5	216927	227042.5	777	772
2020-09-18 11:40:44	2020-09-18	DIC09D11I02	EPPN20_T	Line	18	19	2	c19r18	0.16660265715420217	0.2681422795769184	0.35041702780659	12797	9849	12331	76811.5	36730.5	35189.5	335	321
2020-09-18 11:41:17	2020-09-18	DIC09D11F02	EPPN2_H	Hybrid	18	20	2	c20r18	0.15362523464950983	0.1576540106341466	0.43295333569907735	28725	29695	39042	186981	188355.5	90176	456	466
2020-09-18 11:42:33	2020-09-18	DIC09D11H02	EPPN4_H	Hybrid	18	22	2	c22r18	0.10762296581040268	0.19829137158248317	0.3612181237961073	31483	38135	50257	292530.5	192318	139132	502	472
2020-09-18 11:43:11	2020-09-18	DIC09D11B02	EPPN2_L	Line	18	23	2	c23r18	0.1613585511847163	0.23208977549760348	0.3297384295635424	21094	18231	26019	130727.5	78551.5	78908	280	268
2020-09-18 11:44:58	2020-09-18	DIC09D11E02	EPPN1_H	Hybrid	18	26	2	c26r18	0.1698517596321354	0.18370777871816574	0.26486338047507896	38951	47753	71373	229323.5	259940	269471	556	536
2020-09-21 09:10:39	2020-09-21	DIC09D11G09	EPPN3_H	Hybrid	14	1	9	c1r14	0.10534292938388957	0.20503885301521288	0.22469975883265259	45038	46836	83016	427537	228425	369453	735	745
2020-09-21 09:10:55	2020-09-21	DIC09D11F09	EPPN2_H	Hybrid	14	2	9	c2r14	0.12012066335024674	0.27167283892508565	0.4210683627146342	60427	67820	108475	503052.5	249638.5	257618.5	724	715
2020-09-21 09:12:26	2020-09-21	DIC09D11C09	EPPN3_L	Line	14	5	9	c5r14	0.09265366283465166	0.4899959351429475	0.3668040432085376	51106	43396	105690	551581	88564	288137.5	834	827
2020-09-21 09:13:07	2020-09-21	DIC09D11D09	EPPN4_L	Line	14	6	9	c6r14	0.14914728187794624	0.09649094023376231	0.28243872566472505	14032	14703	19832	94081.5	152377	70217	440	445
2020-09-21 09:13:49	2020-09-21	DIC09D11H09	EPPN4_H	Hybrid	14	7	9	c7r14	0.08988296711656574	0.19344308745073	0.3485288132032614	58780	49838	106180	653961.5	257636.5	304652	776	771
2020-09-21 09:14:27	2020-09-21	DIC09D11E09	EPPN1_H	Hybrid	14	8	9	c8r14	0.11032951188488421	0.1483660463111913	0.2840743312250789	66572	55430	123358	603392.5	373603	434245.5	804	802
2020-09-21 09:15:05	2020-09-21	DIC09D11I09	EPPN20_T	Line	14	9	9	c9r14	0.18055908790338404	0.1641449553472581	0.1933217176001284	12424	14456	16865	68808.5	88068.5	87238	348	343
2020-09-21 09:15:47	2020-09-21	DIC09D11B09	EPPN2_L	Line	14	10	9	c10r14	0.1247707672357986	0.24381096098130928	0.3561886919174959	31127	33283	50382	249473.5	136511.5	141447.5	417	402
2020-09-21 09:17:50	2020-09-21	DIC09D11A09	EPPN1_L	Line	14	13	9	c13r14	0.11259480000649594	0.16964929472098167	0.5469059852508342	55466	56353	91700	492616	332173.5	167670.5	681	664
2020-09-21 09:18:27	2020-09-21	DIC09D11E10	EPPN1_H	Hybrid	14	14	10	c14r14	0.11112634042160824	0.281610784419508	0.6126486475384584	66888	83519	119317	601909.5	296576	194756	772	769
2020-09-21 09:19:04	2020-09-21	DIC09D11C10	EPPN3_L	Line	14	15	10	c15r14	0.11407129337140036	0.26596228689662366	0.3826612382369404	36039	45889	79985	315934	172539.5	209023	646	707
2020-09-21 09:19:42	2020-09-21	DIC09D11B10	EPPN2_L	Line	14	16	10	c16r14	0.12890809026268793	0.31649562260551134	0.3317669274931357	17649	20570	30570	136911.5	64993	92143	382	361
2020-09-21 09:20:20	2020-09-21	DIC09D11D10	EPPN4_L	Line	14	17	10	c17r14	0.13281456630984034	0.2681367144432194	0.3428137837201392	9541	7904	13102	71837	29477.5	38219	316	332
2020-09-21 09:21:02	2020-09-21	DIC09D11A10	EPPN1_L	Line	14	18	10	c18r14	0.10526051475204018	0.20710541642399535	0.5029977251663998	48208	46228	74626	457987.5	223210	148362.5	665	651
2020-09-21 09:21:47	2020-09-21	DIC09D11G10	EPPN3_H	Hybrid	14	19	10	c19r14	0.13312634780593	0.14181578940470604	0.43761317063005073	28428	27052	47248	213541.5	190754.5	107967.5	566	592
2020-09-21 09:24:23	2020-09-21	DIC09D11H10	EPPN4_H	Hybrid	14	23	10	c23r14	0.16030778902975162	0.08787559400884362	0.19472040437820123	53292	43105	101314	332435.5	490523	520305	780	764
2020-09-21 09:25:01	2020-09-21	DIC09D11I10	EPPN20_T	Line	14	24	10	c24r14	0.1506763316092007	0.20727598521079663	0.5659285911984501	24601	24639	40894	163270.5	118870.5	72260	409	398
2020-09-21 09:25:25	2020-09-21	DIC09D11F10	EPPN2_H	Hybrid	14	25	10	c25r14	0.14327176685714835	0.22512757133483255	0.5529501091461293	59508	70677	87391	415350.5	313942	158045	598	606
2020-09-21 09:46:54	2020-09-21	DIC09D11A07	EPPN1_L	Line	15	1	7	c1r15	0.0972812170068305	0.39537477139019545	0.4824183871423616	41694	39886	75100	428592.5	100881.5	155674	637	629
2020-09-21 09:47:25	2020-09-21	DIC09D11F07	EPPN2_H	Hybrid	15	3	7	c3r15	0.14198152860778315	0.1530135514285051	0.27078408074770016	62069	72479	110530	437162.5	473677	408185	1035	759
2020-09-21 09:48:03	2020-09-21	DIC09D11H07	EPPN4_H	Hybrid	15	4	7	c4r15	0.10709828096570079	0.27929870080317454	0.4847897642811637	49296	51240	73052	460287.5	183459.5	150688	666	680
2020-09-21 09:48:27	2020-09-21	DIC09D11E07	EPPN1_H	Hybrid	15	5	7	c5r15	0.19641460202607294	0.1107318908197314	0.21984913924204635	59882	56664	108423	304875.5	511722.5	493170	766	770
2020-09-21 09:49:44	2020-09-21	DIC09D11I07	EPPN20_T	Line	15	7	7	c7r15	0.15147696015749335	0.3014072858055865	0.30061089491268145	16466	12026	20200	108703	39899.5	67196.5	370	384
2020-09-21 09:51:06	2020-09-21	DIC09D11C07	EPPN3_L	Line	15	9	7	c9r15	0.12330089724623393	0.300105476673428	0.25510344669223173	54467	46235	88876	441740.5	154062.5	348392	725	727
2020-09-21 09:52:50	2020-09-21	DIC09D11D07	EPPN4_L	Line	15	12	7	c12r15	0.08816679101127083	0.26605304743535413	0.32205769180272237	39766	33588	79722	451031.5	126245.5	247539.5	616	629
2020-09-21 09:53:14	2020-09-21	DIC09D11B07	EPPN2_L	Line	15	13	7	c13r15	0.04875236012936601	0.13484897146858596	0.3573824856360622	13401	12806	18536	274879	94965.5	51866	1015	1068
2020-09-21 09:53:54	2020-09-21	DIC09D11G07	EPPN3_H	Hybrid	15	14	7	c14r15	0.11678729374115737	0.2139295586504252	0.28243649562070344	56420	64700	107930	483100.5	302436	382139	774	768
