plotId	timePoint	S_Leaf_area_cmsquared	yPred	sd_yPred	lwr	upr	outlier
5	2020-09-16T00:00:00Z	244.066481353873	224.3152598766357	17.39958974851375	137.31731113406695	311.3132086192045	0
5	2020-09-18T00:00:00Z	336.12730277844	298.05017267462785	18.079485649124635	207.65274442900466	388.44760092025103	0
5	2020-09-21T00:00:00Z	434.675893194864	418.8830410113196	18.77332190817464	325.01643147044643	512.7496505521929	0
5	2020-09-23T00:00:00Z	511.77136641075	549.8527290944231	18.788893715625864	455.9082605162938	643.7971976725524	0
5	2020-09-25T00:00:00Z	746.251065165093	744.631964137729	18.76993751282381	650.78227657361	838.481651701848	0
5	2020-09-28T00:00:00Z	1114.37330708207	1107.4320154358734	18.14772501313442	1016.6933903702013	1198.1706405015454	0
5	2020-09-30T00:00:00Z	1366.16686552531	1361.2160137598771	17.075341663939806	1275.8393054401781	1446.592722079576	0
5	2020-10-02T00:00:00Z	1648.53263452936	1627.466430652979	16.712788883406965	1543.902486235944	1711.0303750700139	0
5	2020-10-05T00:00:00Z	2038.4614072636	2047.9200399210063	28.610113258510584	1904.8694736284533	2190.970606213559	0
6	2020-09-10T00:00:00Z	32.6334999312615	24.613314797714224	29.828476789178673	-124.52906914817913	173.75569874360758	0
6	2020-09-14T00:00:00Z	97.0983528361262	129.7884589247884	17.0772233428072	44.40234221075238	215.1745756388244	0
6	2020-09-16T00:00:00Z	240.538654327729	216.6261542519729	17.725332924759964	127.99948962817308	305.25281887577273	0
6	2020-09-18T00:00:00Z	316.990870127389	326.6569713720864	18.561108254066767	233.85143010175256	419.4625126424202	0
6	2020-09-21T00:00:00Z	540.248816680924	528.9466614538561	18.72149686530946	435.3391771273088	622.5541457804034	0
6	2020-09-23T00:00:00Z	698.562195751203	687.0864737877555	18.932124444780037	592.4258515638553	781.7470960116557	0
6	2020-09-25T00:00:00Z	826.381286332951	870.8727858394745	19.054952687891376	775.5980224000177	966.1475492789314	0
6	2020-09-28T00:00:00Z	1229.29149664563	1205.3553590771805	17.012834118572634	1120.2911884843174	1290.4195296700436	0
6	2020-09-30T00:00:00Z	1476.35922287564	1465.3367782993332	17.25891248151713	1379.0422158917477	1551.6313407069188	0
6	2020-10-02T00:00:00Z	1741.66190506188	1752.8758102620282	27.248108121569825	1616.635269654179	1889.1163508698774	0
6	2020-10-05T00:00:00Z	2507.91396394379	2231.4580405449096	55.83698497471894	1952.2731156713148	2510.6429654185044	0
7	2020-09-10T00:00:00Z	34.9438691700039	23.973993218489028	31.039302883704668	-131.22252120003432	179.17050763701238	0
7	2020-09-14T00:00:00Z	103.554071113457	147.0680753556234	17.770438346431554	58.21588362346563	235.92026708778116	0
7	2020-09-16T00:00:00Z	262.485004974466	236.67358495397485	18.44485661318533	144.4493018880482	328.89786801990147	0
7	2020-09-18T00:00:00Z	348.579222424585	346.48449061153985	19.31455853502443	249.91169793641768	443.057283286662	0
7	2020-09-21T00:00:00Z	536.350446418516	538.7070634780999	19.481457794367934	441.2997745062603	636.1143524499396	0
7	2020-09-23T00:00:00Z	695.066410449273	677.0671747850631	19.70063537024806	578.5639979338227	775.5703516363035	0
7	2020-09-25T00:00:00Z	808.878025606919	832.5917578399983	19.828449575028014	733.4495099648582	931.7340057151384	0
7	2020-09-28T00:00:00Z	1143.46912683895	1126.9934048856794	17.703435373145684	1038.476228019951	1215.510581751408	0
