plotId	timePoint	S_Compactness	yPred	sd_yPred	lwr	upr	outlier
7	2020-07-05T00:00:00Z	0.288090883577783	0.2890311932312325	0.0189297493073336	0.2322419453092317	0.3458204411532333	0
8	2020-06-17T00:00:00Z	0.194822888283379	0.19583795441902593	0.020502798777686754	0.13432955808596567	0.25734635075208623	0
8	2020-06-22T00:00:00Z	0.240742008574176	0.2152126593194399	0.014043903702075424	0.17308094821321363	0.25734437042566616	0
8	2020-06-23T00:00:00Z	0.180753002556112	0.2121565733251638	0.011760429339420356	0.17687528530690272	0.24743786134342488	0
8	2020-06-24T00:00:00Z	0.221234993099574	0.20836566371109863	0.012612834758756016	0.1705271594348306	0.24620416798736666	0
8	2020-06-25T00:00:00Z	0.214974977702904	0.21245913844527023	0.014452335207421006	0.1691021328230072	0.2558161440675332	0
8	2020-06-27T00:00:00Z	0.21899687630273	0.2221747695871114	0.01410435215132653	0.17986171313313182	0.264487826041091	0
8	2020-06-28T00:00:00Z	0.222660304621116	0.2263610794837602	0.01267746842309882	0.18832867421446373	0.2643934847530567	0
8	2020-06-29T00:00:00Z	0.243908150218548	0.233050058837986	0.013260243971159751	0.19326932692450674	0.2728307907514652	0
8	2020-06-30T00:00:00Z	0.227148773909678	0.24071399227618492	0.014434594441524848	0.19741020895161038	0.28401777560075947	0
8	2020-07-01T00:00:00Z	0.260209168023331	0.2499907811785223	0.013452370341539056	0.20963367015390513	0.2903478922031395	0
8	2020-07-02T00:00:00Z	0.257860728813942	0.26048359387172243	0.014221896163434108	0.2178179053814201	0.30314928236202476	0
8	2020-07-04T00:00:00Z	0.276931857243538	0.2768938610890614	0.012608320059471592	0.23906890091064661	0.3147188212674762	0
8	2020-07-05T00:00:00Z	0.283169778936869	0.2830307639751195	0.018388820439641112	0.22786430265619617	0.33819722529404284	0
9	2020-06-17T00:00:00Z	0.135516236918761	0.13523077472276074	0.018991567660099275	0.07825607174246291	0.19220547770305857	0
9	2020-06-22T00:00:00Z	0.174582349824841	0.18088200054664827	0.013008748232955954	0.1418557558477804	0.21990824524551614	0
9	2020-06-23T00:00:00Z	0.189111053406042	0.17669190310437033	0.0108935854042761	0.14401114689154204	0.20937265931719862	0
9	2020-06-24T00:00:00Z	0.184187071834276	0.17107345320174472	0.011683161274901455	0.13602396937704037	0.20612293702644907	0
9	2020-06-25T00:00:00Z	0.147796890593766	0.16093990687720572	0.013387074853257595	0.12077868231743294	0.2011011314369785	0
9	2020-06-27T00:00:00Z	0.180624891460942	0.17513098056599669	0.013064741115993457	0.13593675721801632	0.21432520391397705	0
9	2020-06-28T00:00:00Z	0.180973216344821	0.20304562969769335	0.011743030886986923	0.16781653703673258	0.23827472235865413	0
9	2020-06-29T00:00:00Z	0.244011233068718	0.22467949497404105	0.012282850907251461	0.18783094225228666	0.2615280476957954	0
9	2020-06-30T00:00:00Z	0.245013014768337	0.23895847261268063	0.013370641733101065	0.19884654741337743	0.27907039781198384	0
9	2020-07-01T00:00:00Z	0.222506949848403	0.24245314764725126	0.012460815925681962	0.20507069987020538	0.27983559542429715	0
9	2020-07-02T00:00:00Z	0.247374025176026	0.24097845773288243	0.013173621131994495	0.20145759433689894	0.2804993211288659	0
9	2020-07-04T00:00:00Z	0.246085207450576	0.2419174760473506	0.011678979347455605	0.20688053800498377	0.2769544140897174	0
9	2020-07-05T00:00:00Z	0.238534233131808	0.24102091505258144	0.017033407553554654	0.18992069239191747	0.2921211377132454	0
10	2020-06-17T00:00:00Z	0.154580882064031	0.153854546530389	0.021809540270662925	0.08842592571840022	0.21928316734237777	0
10	2020-06-22T00:00:00Z	0.222694721583493	0.23840327862407135	0.014938988899460076	0.19358631192569112	0.2832202453224516	0
10	2020-06-23T00:00:00Z	0.249828033744322	0.22797621558575706	0.012509977786911326	0.19044628222502308	0.26550614894649105	0
10	2020-06-24T00:00:00Z	0.232235456575561	0.21209494077575625	0.013416711083253511	0.1718448075259957	0.25234507402551676	0
10	2020-06-25T00:00:00Z	0.164699933475945	0.18337490378943067	0.015373451699404066	0.13725454869121848	0.22949525888764286	0
10	2020-06-27T00:00:00Z	0.162488818719624	0.15882848805830355	0.015003290017689647	0.1138186180052346	0.2038383581113725	0
10	2020-06-28T00:00:00Z	0.170408499575984	0.1694729909584453	0.01348546416036311	0.12901659847735597	0.20992938343953466	0
10	2020-06-29T00:00:00Z	0.187036167133086	0.18448792920866483	0.01410538278327936	0.14217178085882676	0.2268040775585029	0
10	2020-06-30T00:00:00Z	0.193687879596607	0.2058357215250454	0.015354580229589625	0.15977198083627653	0.25189946221381426	0
10	2020-07-01T00:00:00Z	0.241459701533294	0.22399667329810807	0.014309754286764237	0.18106741043781538	0.26692593615840077	0
10	2020-07-02T00:00:00Z	0.235450110878576	0.23036454587947985	0.01512832567225723	0.18497956886270817	0.27574952289625154	0
10	2020-07-04T00:00:00Z	0.186724606611086	0.20780512930881304	0.013411908640576233	0.16756940338708434	0.24804085523054173	0
10	2020-07-05T00:00:00Z	0.195244439551796	0.18424984903144737	0.019560827975583894	0.12556736510469568	0.24293233295819905	0
