Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
58	NA	2021-06-28	NA	3.50625	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	5	10	5	UCPH
59	NA	2021-06-28	NA	1.65714285714286	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	6	11	5	UCPH
60	NA	2021-06-28	NA	3.69212410501193	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	6	12	5	UCPH
61	NA	2021-06-28	NA	5.0046511627907	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	1	1	6	UCPH
62	NA	2021-06-28	NA	5.23062730627306	NA	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	1	2	6	UCPH
63	NA	2021-06-28	NA	4.9063872255489	NA	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	2	3	6	UCPH
64	NA	2021-06-28	NA	2.20512820512821	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	2	4	6	UCPH
65	NA	2021-06-28	NA	4.12075471698113	NA	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	3	5	6	UCPH
66	NA	2021-06-28	NA	3.69390581717452	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	3	6	6	UCPH
67	NA	2021-06-28	NA	4.86172043010753	NA	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	4	7	6	UCPH
68	NA	2021-06-28	NA	1.89183673469388	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	4	8	6	UCPH
69	NA	2021-06-28	NA	1.68089887640449	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	5	9	6	UCPH
70	NA	2021-06-28	NA	2.95328467153285	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	5	10	6	UCPH
71	NA	2021-06-28	NA	1.96551724137931	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	6	11	6	UCPH
72	NA	2021-06-28	NA	1.23414634146341	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	6	12	6	UCPH
73	NA	2021-06-28	NA	4.20368852459016	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	1	1	7	UCPH
74	NA	2021-06-28	NA	6.44912559618442	NA	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	1	2	7	UCPH
75	NA	2021-06-28	NA	3.21974522292994	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	2	3	7	UCPH
76	NA	2021-06-28	NA	5.76916802610114	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	2	4	7	UCPH
77	NA	2021-06-28	NA	7.07336683417085	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	3	5	7	UCPH
78	NA	2021-06-28	NA	6.28872180451128	NA	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	3	6	7	UCPH
79	NA	2021-06-28	NA	1.425	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	4	7	7	UCPH
80	NA	2021-06-28	NA	4.32857142857143	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	4	8	7	UCPH
81	NA	2021-06-28	NA	2.5811320754717	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	5	9	7	UCPH
82	NA	2021-06-28	NA	3.36463022508039	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	5	10	7	UCPH
83	NA	2021-06-28	NA	2.46185185185185	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	6	11	7	UCPH
84	NA	2021-06-28	NA	2.42983870967742	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	6	12	7	UCPH
85	NA	2021-06-28	NA	1.57	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	1	1	8	UCPH
86	NA	2021-06-28	NA	1.30810810810811	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	1	2	8	UCPH
87	NA	2021-06-28	NA	4.54884259259259	NA	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	2	3	8	UCPH
88	NA	2021-06-28	NA	3.56894409937888	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	2	4	8	UCPH
89	NA	2021-06-28	NA	2.81666666666667	NA	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	3	5	8	UCPH
90	NA	2021-06-28	NA	2.33692946058091	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	3	6	8	UCPH
91	NA	2021-06-28	NA	2.71901408450704	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	4	7	8	UCPH
92	NA	2021-06-28	NA	2.31634615384615	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	4	8	8	UCPH
93	NA	2021-06-28	NA	1.02475247524752	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	5	9	8	UCPH
94	NA	2021-06-28	NA	2.76363636363636	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	5	10	8	UCPH
95	NA	2021-06-28	NA	3.52	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	6	11	8	UCPH
96	NA	2021-06-28	NA	1.78604651162791	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	6	12	8	UCPH
97	NA	2021-06-28	NA	3.65520833333333	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	1	1	9	UCPH
98	NA	2021-06-28	NA	4.67431421446384	NA	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	1	2	9	UCPH
99	NA	2021-06-28	NA	2.46497890295359	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	2	3	9	UCPH
100	NA	2021-06-28	NA	1.92452830188679	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	2	4	9	UCPH
101	NA	2021-06-28	NA	8	NA	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	3	5	9	UCPH
102	NA	2021-06-28	NA	3.4690243902439	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	3	6	9	UCPH
103	NA	2021-06-28	NA	4.15082987551867	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	4	7	9	UCPH
104	NA	2021-06-28	NA	2.90273037542662	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	4	8	9	UCPH
105	NA	2021-06-28	NA	3.16438746438746	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	5	9	9	UCPH
106	NA	2021-06-28	NA	4.15498938428875	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	5	10	9	UCPH
107	NA	2021-06-28	NA	5.26061776061776	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	6	11	9	UCPH
108	NA	2021-06-28	NA	3.18487394957983	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	6	12	9	UCPH
