Unit.ID	Timestamp	Date	Time	S_Height_cm	S_Height_pixel	S_Area_cmsquared	S_Area_pixel	S_Perimeter_cm	S_Perimeter_pixel	S_Convex_hull_area_cmsquared	S_Solidity	S_Compactness	S_Width_cm	S_Width_pixel	S_Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
94	2021-06-21 16:35:17.117	2021-06-21	16:35:17.117	3.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	5	10	8	UCPH
85	2021-06-21 16:32:16.5	2021-06-21	16:32:16.5	2.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	1	1	8	UCPH
76	2021-06-21 16:29:32.697	2021-06-21	16:29:32.697	4.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	2	4	7	UCPH
67	2021-06-21 16:26:44.093	2021-06-21	16:26:44.093	5.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	4	7	6	UCPH
58	2021-06-21 16:23:49.81	2021-06-21	16:23:49.81	3.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	5	10	5	UCPH
49	2021-06-21 16:21:08.847	2021-06-21	16:21:08.847	4.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	1	1	5	UCPH
40	2021-06-21 16:18:11.07	2021-06-21	16:18:11.07	4.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	2	4	4	UCPH
31	2021-06-21 16:15:25.413	2021-06-21	16:15:25.413	5.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	4	7	3	UCPH
22	2021-06-21 16:12:41.177	2021-06-21	16:12:41.177	3.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	5	10	2	UCPH
13	2021-06-21 16:09:42.413	2021-06-21	16:09:42.413	4.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	1	1	2	UCPH
4	2021-06-21 16:07:34.98	2021-06-21	16:07:34.98	3.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	2	4	1	UCPH
104	2021-06-21 16:00:57.71	2021-06-21	16:00:57.71	3.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	4	8	9	UCPH
95	2021-06-21 15:57:53.817	2021-06-21	15:57:53.817	4.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	6	11	8	UCPH
86	2021-06-21 15:54:45.553	2021-06-21	15:54:45.553	2.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	1	2	8	UCPH
77	2021-06-21 15:51:46.793	2021-06-21	15:51:46.793	5.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	3	5	7	UCPH
68	2021-06-21 15:48:52.51	2021-06-21	15:48:52.51	3.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	4	8	6	UCPH
59	2021-06-21 15:45:53.64	2021-06-21	15:45:53.64	3.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	6	11	5	UCPH
50	2021-06-21 15:43:11.477	2021-06-21	15:43:11.477	4.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	1	2	5	UCPH
41	2021-06-21 15:40:09.113	2021-06-21	15:40:09.113	3.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	3	5	4	UCPH
32	2021-06-21 15:37:06.86	2021-06-21	15:37:06.86	5.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	4	8	3	UCPH
23	2021-06-21 15:34:06.35	2021-06-21	15:34:06.35	2.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	6	11	2	UCPH
14	2021-06-21 15:31:22.77	2021-06-21	15:31:22.77	4.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	1	2	2	UCPH
5	2021-06-21 15:29:19.917	2021-06-21	15:29:19.917	4.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	3	5	1	UCPH
105	2021-06-21 15:22:40.463	2021-06-21	15:22:40.463	4.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	5	9	9	UCPH
96	2021-06-21 15:19:46.727	2021-06-21	15:19:46.727	4.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	6	12	8	UCPH
87	2021-06-21 15:16:52.88	2021-06-21	15:16:52.88	5.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	2	3	8	UCPH
78	2021-06-21 15:14:09.733	2021-06-21	15:14:09.733	5.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	3	6	7	UCPH
69	2021-06-21 15:11:18.29	2021-06-21	15:11:18.29	4.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	5	9	6	UCPH
60	2021-06-21 15:08:22.15	2021-06-21	15:08:22.15	4.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	6	12	5	UCPH
51	2021-06-21 15:05:34.2	2021-06-21	15:05:34.2	5.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	2	3	5	UCPH
42	2021-06-21 15:02:41.993	2021-06-21	15:02:41.993	3.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	3	6	4	UCPH
33	2021-06-21 14:59:47.6	2021-06-21	14:59:47.6	3.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	5	9	3	UCPH
24	2021-06-21 14:56:46.217	2021-06-21	14:56:46.217	4.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	6	12	2	UCPH
15	2021-06-21 14:53:54.447	2021-06-21	14:53:54.447	2.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	2	3	2	UCPH
6	2021-06-21 14:51:46.68	2021-06-21	14:51:46.68	3.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	3	6	1	UCPH
106	2021-06-21 14:45:07.227	2021-06-21	14:45:07.227	4.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	5	10	9	UCPH
97	2021-06-21 14:42:13.27	2021-06-21	14:42:13.27	4.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	1	1	9	UCPH
88	2021-06-21 14:39:12.873	2021-06-21	14:39:12.873	4.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	2	4	8	UCPH
79	2021-06-21 14:36:25.36	2021-06-21	14:36:25.36	2.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	4	7	7	UCPH
70	2021-06-21 14:33:28.563	2021-06-21	14:33:28.563	3.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	5	10	6	UCPH
61	2021-06-21 14:30:37.23	2021-06-21	14:30:37.23	4.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	1	1	6	UCPH
52	2021-06-21 14:27:36.173	2021-06-21	14:27:36.173	3.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	2	4	5	UCPH
43	2021-06-21 14:24:42.11	2021-06-21	14:24:42.11	4.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	4	7	4	UCPH
34	2021-06-21 14:21:48.59	2021-06-21	14:21:48.59	4.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	5	10	3	UCPH
25	2021-06-21 14:18:54.637	2021-06-21	14:18:54.637	4.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	1	1	3	UCPH
16	2021-06-21 14:16:13.347	2021-06-21	14:16:13.347	4.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	2	4	2	UCPH
7	2021-06-21 14:14:04.71	2021-06-21	14:14:04.71	4.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	4	7	1	UCPH
107	2021-06-21 14:07:53.32	2021-06-21	14:07:53.32	4.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	6	11	9	UCPH
98	2021-06-21 14:05:08.863	2021-06-21	14:05:08.863	4.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	1	2	9	UCPH
89	2021-06-21 14:02:26.263	2021-06-21	14:02:26.263	3.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	3	5	8	UCPH
80	2021-06-21 13:59:41.48	2021-06-21	13:59:41.48	4.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	4	8	7	UCPH
71	2021-06-21 13:56:59.1	2021-06-21	13:56:59.1	3.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	6	11	6	UCPH
62	2021-06-21 13:54:14.753	2021-06-21	13:54:14.753	4.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	1	2	6	UCPH
53	2021-06-21 13:51:30.517	2021-06-21	13:51:30.517	3.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	3	5	5	UCPH
44	2021-06-21 13:48:47.373	2021-06-21	13:48:47.373	2.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	4	8	4	UCPH
35	2021-06-21 13:46:05.973	2021-06-21	13:46:05.973	3.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	6	11	3	UCPH
26	2021-06-21 13:43:23.813	2021-06-21	13:43:23.813	4.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	1	2	3	UCPH
17	2021-06-21 13:40:39.467	2021-06-21	13:40:39.467	4.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	3	5	2	UCPH
8	2021-06-21 13:38:42.293	2021-06-21	13:38:42.293	5.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	4	8	1	UCPH
108	2021-06-21 13:32:19.22	2021-06-21	13:32:19.22	3.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	6	12	9	UCPH
99	2021-06-21 13:29:33.89	2021-06-21	13:29:33.89	3.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	2	3	9	UCPH
90	2021-06-21 13:26:40.59	2021-06-21	13:26:40.59	5.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	3	6	8	UCPH
81	2021-06-21 13:24:00.067	2021-06-21	13:24:00.067	2.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	5	9	7	UCPH
72	2021-06-21 13:20:55.517	2021-06-21	13:20:55.517	2.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	6	12	6	UCPH
63	2021-06-21 13:18:01.56	2021-06-21	13:18:01.56	5.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	2	3	6	UCPH
54	2021-06-21 13:14:59.09	2021-06-21	13:14:59.09	5.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	3	6	5	UCPH
45	2021-06-21 13:12:13.76	2021-06-21	13:12:13.76	3.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	5	9	4	UCPH
36	2021-06-21 13:09:29.927	2021-06-21	13:09:29.927	4.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	6	12	3	UCPH
27	2021-06-21 13:06:46.89	2021-06-21	13:06:46.89	5.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	2	3	3	UCPH
18	2021-06-21 13:04:03.747	2021-06-21	13:04:03.747	4.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	3	6	2	UCPH
9	2021-06-21 13:03:12.97	2021-06-21	13:03:12.97	4.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	5	9	1	UCPH
100	2021-06-21 11:02:03.483	2021-06-21	11:02:03.483	3.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	2	4	9	UCPH
91	2021-06-21 10:59:56.593	2021-06-21	10:59:56.593	3.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	4	7	8	UCPH
82	2021-06-21 10:57:50.36	2021-06-21	10:57:50.36	3.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	5	10	7	UCPH
73	2021-06-21 10:55:46.197	2021-06-21	10:55:46.197	5.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	1	1	7	UCPH
64	2021-06-21 10:53:39.743	2021-06-21	10:53:39.743	3.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	2	4	6	UCPH
55	2021-06-21 10:51:44.43	2021-06-21	10:51:44.43	5.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	4	7	5	UCPH
46	2021-06-21 10:49:37.973	2021-06-21	10:49:37.973	4.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	5	10	4	UCPH
37	2021-06-21 10:47:33.377	2021-06-21	10:47:33.377	2.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	1	1	4	UCPH
28	2021-06-21 10:45:28.017	2021-06-21	10:45:28.017	4.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	2	4	3	UCPH
19	2021-06-21 10:43:21.233	2021-06-21	10:43:21.233	4.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	4	7	2	UCPH
10	2021-06-21 10:41:01.35	2021-06-21	10:41:01.35	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	5	10	1	UCPH
1	2021-06-21 10:39:34.427	2021-06-21	10:39:34.427	3.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	1	1	1	UCPH
101	2021-06-21 10:34:35.437	2021-06-21	10:34:35.437	4.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	3	5	9	UCPH
92	2021-06-21 10:32:29.09	2021-06-21	10:32:29.09	3.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	4	8	8	UCPH
83	2021-06-21 10:30:34.54	2021-06-21	10:30:34.54	4.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	6	11	7	UCPH
74	2021-06-21 10:28:27.977	2021-06-21	10:28:27.977	4.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	1	2	7	UCPH
65	2021-06-21 10:26:23.27	2021-06-21	10:26:23.27	4.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	3	5	6	UCPH
56	2021-06-21 10:24:16.38	2021-06-21	10:24:16.38	3.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	4	8	5	UCPH
47	2021-06-21 10:22:10.8	2021-06-21	10:22:10.8	4.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	6	11	4	UCPH
38	2021-06-21 10:20:04.237	2021-06-21	10:20:04.237	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	1	2	4	UCPH
29	2021-06-21 10:17:59.967	2021-06-21	10:17:59.967	4.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	3	5	3	UCPH
20	2021-06-21 10:16:05.96	2021-06-21	10:16:05.96	2.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	4	8	2	UCPH
11	2021-06-21 10:13:45.64	2021-06-21	10:13:45.64	4.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	6	11	1	UCPH
2	2021-06-21 10:12:18.713	2021-06-21	10:12:18.713	4.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	1	2	1	UCPH
102	2021-06-21 10:07:19.18	2021-06-21	10:07:19.18	3.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	3	6	9	UCPH
93	2021-06-21 10:05:13.49	2021-06-21	10:05:13.49	2.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	5	9	8	UCPH
84	2021-06-21 10:03:07.143	2021-06-21	10:03:07.143	3.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	6	12	7	UCPH
75	2021-06-21 10:01:14.013	2021-06-21	10:01:14.013	3.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	2	3	7	UCPH
66	2021-06-21 09:59:08.543	2021-06-21	09:59:08.543	4.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	3	6	6	UCPH
57	2021-06-21 09:57:01.76	2021-06-21	09:57:01.76	3.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	5	9	5	UCPH
48	2021-06-21 09:54:56.947	2021-06-21	09:54:56.947	5.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	6	12	4	UCPH
39	2021-06-21 09:52:51.583	2021-06-21	09:52:51.583	3.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	2	3	4	UCPH
30	2021-06-21 09:50:57.14	2021-06-21	09:50:57.14	3.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	3	6	3	UCPH
21	2021-06-21 09:49:05.103	2021-06-21	09:49:05.103	2.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	5	9	2	UCPH
12	2021-06-21 09:46:44.67	2021-06-21	09:46:44.67	5.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	6	12	1	UCPH
3	2021-06-21 09:45:18.183	2021-06-21	09:45:18.183	3.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	2	3	1	UCPH
103	2021-06-21 09:40:18.977	2021-06-21	09:40:18.977	4.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	4	7	9	UCPH
94	2021-06-21 09:38:13.833	2021-06-21	09:38:13.833	3.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	5	10	8	UCPH
85	2021-06-21 09:36:09.453	2021-06-21	09:36:09.453	2.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	1	1	8	UCPH
76	2021-06-21 09:34:15.56	2021-06-21	09:34:15.56	4.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	2	4	7	UCPH
67	2021-06-21 09:32:09.32	2021-06-21	09:32:09.32	4.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	4	7	6	UCPH
58	2021-06-21 09:30:02.98	2021-06-21	09:30:02.98	3.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	5	10	5	UCPH
49	2021-06-21 09:27:58.6	2021-06-21	09:27:58.6	4.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S2	1	1	5	UCPH
40	2021-06-21 09:25:52.91	2021-06-21	09:25:52.91	4.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	2	4	4	UCPH
31	2021-06-21 09:23:45.69	2021-06-21	09:23:45.69	4.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	4	7	3	UCPH
22	2021-06-21 09:21:53.217	2021-06-21	09:21:53.217	3.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	5	10	2	UCPH
13	2021-06-21 09:19:33.55	2021-06-21	09:19:33.55	4.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	1	1	2	UCPH
4	2021-06-21 09:18:06.623	2021-06-21	09:18:06.623	3.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	2	4	1	UCPH
104	2021-06-21 09:13:06.543	2021-06-21	09:13:06.543	3.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	4	8	9	UCPH
95	2021-06-21 09:10:59.543	2021-06-21	09:10:59.543	4.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	6	11	8	UCPH
86	2021-06-21 09:08:54.617	2021-06-21	09:08:54.617	2.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S1	1	2	8	UCPH
77	2021-06-21 09:06:59.193	2021-06-21	09:06:59.193	4.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	3	5	7	UCPH
68	2021-06-21 09:04:53.83	2021-06-21	09:04:53.83	3.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	4	8	6	UCPH
59	2021-06-21 09:02:46.393	2021-06-21	09:02:46.393	3.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	S2	6	11	5	UCPH
50	2021-06-21 09:00:41.03	2021-06-21	09:00:41.03	4.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S1	1	2	5	UCPH
41	2021-06-21 08:58:34.36	2021-06-21	08:58:34.36	3.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	3	5	4	UCPH
32	2021-06-21 08:56:28.67	2021-06-21	08:56:28.67	5.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	4	8	3	UCPH
23	2021-06-21 08:54:34.667	2021-06-21	08:54:34.667	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S2	6	11	2	UCPH
14	2021-06-21 08:52:15.437	2021-06-21	08:52:15.437	4.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	1	2	2	UCPH
5	2021-06-21 08:50:46.873	2021-06-21	08:50:46.873	4.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	3	5	1	UCPH
105	2021-06-21 08:45:48.103	2021-06-21	08:45:48.103	3.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	5	9	9	UCPH
96	2021-06-21 08:43:44.05	2021-06-21	08:43:44.05	4.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	6	12	8	UCPH
87	2021-06-21 08:41:37.487	2021-06-21	08:41:37.487	5.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	2	3	8	UCPH
78	2021-06-21 08:39:31.143	2021-06-21	08:39:31.143	5.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	3	6	7	UCPH
69	2021-06-21 08:37:25.89	2021-06-21	08:37:25.89	3.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S1	5	9	6	UCPH
60	2021-06-21 08:35:18.783	2021-06-21	08:35:18.783	4.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S1	6	12	5	UCPH
51	2021-06-21 08:33:13.857	2021-06-21	08:33:13.857	5.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	S2	2	3	5	UCPH
42	2021-06-21 08:31:19.417	2021-06-21	08:31:19.417	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	S1	3	6	4	UCPH
33	2021-06-21 08:29:13.943	2021-06-21	08:29:13.943	4.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S1	5	9	3	UCPH
24	2021-06-21 08:27:07.38	2021-06-21	08:27:07.38	3.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	6	12	2	UCPH
15	2021-06-21 08:24:48.37	2021-06-21	08:24:48.37	2.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	2	3	2	UCPH
6	2021-06-21 08:23:21.883	2021-06-21	08:23:21.883	3.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	3	6	1	UCPH
106	2021-06-21 08:18:32.72	2021-06-21	08:18:32.72	4.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S2	5	10	9	UCPH
97	2021-06-21 08:16:27.467	2021-06-21	08:16:27.467	4.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	S2	1	1	9	UCPH
88	2021-06-21 08:14:20.25	2021-06-21	08:14:20.25	3.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	2	4	8	UCPH
79	2021-06-21 08:12:14.56	2021-06-21	08:12:14.56	2.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	S1	4	7	7	UCPH
70	2021-06-21 08:10:09.197	2021-06-21	08:10:09.197	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN_T	S2	5	10	6	UCPH
61	2021-06-21 08:08:03.51	2021-06-21	08:08:03.51	4.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	1	1	6	UCPH
52	2021-06-21 08:05:56.07	2021-06-21	08:05:56.07	2.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S1	2	4	5	UCPH
43	2021-06-21 08:03:51.147	2021-06-21	08:03:51.147	5.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	S1	4	7	4	UCPH
34	2021-06-21 08:01:57.14	2021-06-21	08:01:57.14	4.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	S2	5	10	3	UCPH
