plant_id	face	date	type	mean01	mean02	mean03	mean04	mean05	mean06	mean07	mean08	mean09	mean10	sd01	sd02	sd03	sd04	sd05	sd06	sd07	sd08	sd09	sd10	n01	n02	n03	n04	n05	n06	n07	n08	n09	n10
ZM009-09	B	09/04/2021	lateral	4275.333333	10016.66667	12358.66667	9797.5	8612	7994.5	6333.166667	5734.833333	5576	7458.333333	2897.402331	7787.13153	9641.553146	6259.690496	5585.867238	5317.493648	3970.439997	3282.979221	3793.441867	5359.955622	6	6	6	6	6	6	6	6	6	6
ZM009-09	B	16/04/2021	lateral	2490	6977.666667	11408	12657.33333	13682	15088.5	12886.33333	13409.33333	11429.33333	22717.66667	756.5024785	3436.302121	5733.10279	4928.51875	6717.660932	8551.532371	3880.153794	5441.910204	5156.924652	4235.984167	6	6	6	6	6	6	6	6	6	6
ZM009-09	B	26/04/2021	lateral	3171.333333	7097.5	11281	11004	12013.5	13401.83333	12261.83333	12801.83333	11626.66667	24532.5	854.0380944	1667.871068	3376.509203	2114.590078	3294.9188	5638.703057	2850.066765	3928.933159	2923.625535	3722.027552	6	6	6	6	6	6	6	6	6	6
ZM009-09	C	26/03/2021	lateral	998.75	2572.333333	2158.666667	1897.666667	1392	1111.166667	1134.2	764	405	10413.16667	391.5493796	1462.161779	790.2720207	1387.730473	946.3986475	532.8693711	1034.292125	805.4489431	256.0771368	2153.007145	4	6	6	6	6	6	5	3	5	6
ZM009-09	C	02/04/2021	lateral	1354.166667	5329.5	5582.833333	6615	6897.333333	6728	4183.166667	3003.833333	1813	2522.666667	708.6596974	3816.682578	1824.013971	3159.379433	3617.433381	4309.940696	3484.187218	1904.230807	1441.253899	1904.181889	6	6	6	6	6	6	6	6	6	6
ZM009-09	C	09/04/2021	lateral	3512.166667	9417.666667	10082	9229.333333	7153	9167.5	7630.833333	6570.666667	6072.666667	10819.16667	3451.238932	8734.222087	4801.84577	4403.522211	3893.388601	5084.496347	4027.539865	3361.866545	3797.038987	6474.365712	6	6	6	6	6	6	6	6	6	6
ZM009-09	C	16/04/2021	lateral	2402.833333	6333.333333	9957.166667	11833.33333	12747.5	13947.33333	11886.83333	12485.5	10410	24324.83333	990.8146985	2911.869274	4201.150957	3142.928931	4504.641551	3435.873843	3768.209464	3290.873668	2534.345833	5406.464479	6	6	6	6	6	6	6	6	6	6
ZM009-09	C	26/04/2021	lateral	2844.333333	5860.5	9649.166667	10857.66667	10180.16667	10978.83333	10435.16667	10322.66667	9835.666667	27007.16667	1709.286713	2072.542279	3037.233176	2519.436895	2349.624516	2367.325868	2341.954177	1813.924989	898.8580904	2210.68518	6	6	6	6	6	6	6	6	6	6
ZM009-09	D	26/03/2021	lateral	1422.2	5081	4842.666667	3710.5	2683.666667	1604.166667	1006.2	749.6	626.6666667	10117.33333	1129.81733	2511.399451	2727.677083	1695.57303	1140.049414	881.3461106	553.2112616	723.4817206	608.8575093	2110.461055	5	6	6	6	6	6	5	5	6	6
ZM009-09	D	02/04/2021	lateral	1995.166667	6847.666667	10111	8520.333333	6511.333333	5226	3317.5	2331.166667	1321.166667	1778.833333	2009.236613	3746.754738	4900.898816	3527.788127	3392.422006	3464.871484	2298.361482	1527.268466	800.5996294	1277.928076	6	6	6	6	6	6	6	6	6	6
ZM009-09	D	09/04/2021	lateral	4038.333333	9062.166667	12253.83333	10654.16667	10083	9165.333333	7172.666667	6416.5	5952.666667	8022.166667	4039.245408	6115.282476	7488.166222	6445.726845	6177.435066	6173.869214	4037.194306	5067.606841	4803.656885	7052.212005	6	6	6	6	6	6	6	6	6	6
ZM009-09	D	16/04/2021	lateral	2332.5	6077.333333	11928.66667	11505.66667	11886.33333	13127.66667	10966.33333	11127.5	10480.33333	21182.83333	1433.227791	2703.113735	5004.822141	3578.906071	3979.840885	3775.582957	3740.043565	5151.203772	3622.283074	4837.309228	6	6	6	6	6	6	6	6	6	6
ZM009-09	D	26/04/2021	lateral	2591.666667	5566.333333	10242.16667	10070.33333	10718.16667	11312.16667	9726.333333	10964.16667	10593	25086.33333	919.1915288	1949.806725	4570.093453	2943.808735	3131.268013	3415.379066	3009.438198	3336.158175	2852.880509	4947.195596	6	6	6	6	6	6	6	6	6	6
