plant_id	face	date	type	mean01	mean02	mean03	mean04	mean05	mean06	mean07	mean08	mean09	mean10	sd01	sd02	sd03	sd04	sd05	sd06	sd07	sd08	sd09	sd10	n01	n02	n03	n04	n05	n06	n07	n08	n09	n10
ZM009-04	A	26/03/2021	vertical	15521.16667	11247.66667	8292.166667	5770.666667	4369.833333	3950	1989.333333	3345.5	2148.166667	4202.166667	7862.624611	6893.631921	9024.516506	6120.172699	3160.477522	2471.9911	1835.443779	1000.068498	2249.049347	2348.381521	6	6	6	6	6	6	6	4	6	6
ZM009-04	A	02/04/2021	vertical	20122.16667	17259.66667	13256	10995.83333	8535	6931.833333	7333.833333	4959	3207.4	853.8333333	6023.10247	9350.934042	11625.92646	12085.63202	6462.551725	3847.646523	4190.788967	3374.860812	2759.493758	816.9118475	6	6	6	6	6	6	6	5	5	6
ZM009-04	A	09/04/2021	vertical	22972.16667	12338.66667	6671.166667	5250.333333	5074.666667	8169.166667	7241.333333	5156.5	5122.166667	4767.166667	6967.210559	3602.543694	2770.702107	2047.30483	2351.940617	8374.026688	6582.964672	3633.936529	5422.009126	7696.015058	6	6	6	6	6	6	6	6	6	6
ZM009-04	A	16/04/2021	vertical	21442.5	18499.16667	14766	14062.5	13995	16268.5	16496.16667	14180.5	15726.83333	17456	5736.066832	9278.755313	11437.84046	10205.76484	6540.933725	7354.66023	5994.253062	8215.983319	9983.89532	13149.17715	6	6	6	6	6	6	6	6	6	6
ZM009-04	A	26/04/2021	vertical	18473.66667	29380.83333	23560.33333	24831.33333	26218.33333	34485.66667	40919.83333	37568.83333	41036	67606.83333	3875.100291	14876.59548	14408.36053	15663.65083	12395.81101	18398.83984	27675.06177	35511.89339	35970.28887	49128.82059	6	6	6	6	6	6	6	6	6	6
ZM009-04	B	19/03/2021	vertical	383.3333333	659.2	871.3333333	434.3333333	1470	NA	NA	NA	NA	NA	105.6140773	230.0352147	605.0258948	155.8856418	NA	NA	NA	NA	NA	NA	3	5	3	3	1	0	0	0	0	0
ZM009-04	B	26/03/2021	vertical	2064.8	6147	5568.666667	6047.833333	7121.833333	4870.666667	1689.5	1064.166667	1243.333333	4581.166667	1948.51564	3062.870027	4583.360761	4690.539773	6546.983226	5023.518913	1734.720467	1203.398756	703.7893624	1811.713931	5	6	6	6	6	6	6	6	6	6
ZM009-04	B	02/04/2021	vertical	2496.833333	11471.33333	15368.66667	12567.16667	13576.83333	13409	8185.666667	6822.333333	4339.5	869.1666667	1950.342679	4284.221267	9339.596644	6649.56481	5210.353939	6464.186136	3387.599839	3922.455133	2884.496819	761.228853	6	6	6	6	6	6	6	6	6	6
ZM009-04	B	09/04/2021	vertical	3411.333333	8631.666667	13484.16667	10500.66667	12380.83333	11505.66667	9020.5	8932.666667	6071	4091.333333	1688.34791	2868.928697	12179.17683	9454.007609	12452.2023	10915.98275	8270.275153	8362.075452	5334.380226	5011.501798	6	6	6	6	6	6	6	6	6	6
ZM009-04	B	16/04/2021	vertical	3392.666667	13478.16667	21129.33333	17835.66667	22785.16667	23614.5	19437.66667	25327.16667	18319.5	17655.83333	2107.200576	5324.610612	10059.69383	8769.799146	9283.267817	9110.146536	7809.318041	7016.992901	7597.929896	9847.806688	6	6	6	6	6	6	6	6	6	6
ZM009-04	B	26/04/2021	vertical	3455.5	15083.16667	27544.66667	25246.83333	33358.16667	34473.66667	33787.66667	44211.33333	37151.33333	58806.16667	2185.036636	5088.21888	16014.25629	16558.82627	21305.50208	12399.07728	19567.19729	21234.34675	21450.11578	39892.19094	6	6	6	6	6	6	6	6	6	6
ZM009-04	C	19/03/2021	vertical	776.3333333	367	NA	NA	272	1871	734	NA	838	394	150.3872778	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	0	0	1	1	1	0	1	1
ZM009-04	C	26/03/2021	vertical	762.4	2644	4459.666667	3160.833333	3445.6	2041.666667	6703.75	5232.25	1964.5	3922	885.6070235	1613.449844	3430.33046	2354.225683	3478.512225	2958.28874	11230.18846	8953.476024	1886.281395	2358.046904	5	6	6	6	5	6	4	4	6	6
ZM009-04	C	02/04/2021	vertical	619.8333333	8255.5	13928.66667	14744.5	10998.66667	8650.5	7797.333333	4475.666667	3039.833333	1044.833333	171.6314851	6116.73569	8672.727453	9235.526986	6411.930245	6013.406015	5981.893535	4501.770659	1756.513412	1004.122585	6	6	6	6	6	6	6	6	6	6
ZM009-04	C	09/04/2021	vertical	1813.166667	6986.5	9430	9638.833333	10052	11014.33333	10893.83333	8559.5	5435.666667	5054.166667	718.0037372	5678.124541	5093.322648	5368.512398	7221.470792	8168.560942	8304.777888	10979.05236	3141.130922	3493.136093	6	6	6	6	6	6	6	6	6	6
ZM009-04	C	16/04/2021	vertical	1177.166667	10374.66667	17698.5	19479.16667	19668	21258.16667	21893.16667	20029.5	18946.83333	20903.83333	478.4234178	8842.179543	9397.913699	7307.850776	9092.686358	9503.898177	8504.091331	11919.4382	11493.31039	10790.51271	6	6	6	6	6	6	6	6	6	6
ZM009-04	C	26/04/2021	vertical	1940	10706.33333	19303.16667	21271.5	20763.83333	24268.33333	26963.66667	29385.83333	28223	48475.66667	789.712606	7503.632578	7767.404442	7205.247775	9550.1674	12663.2586	11654.25139	15334.85677	15254.8665	19023.57196	6	6	6	6	6	6	6	6	6	6
ZM009-04	D	19/03/2021	vertical	746	1000	1055.2	1205	531	526	NA	NA	840	NA	165.1564914	497.7059373	426.3228823	523.2590181	135.764502	NA	NA	NA	551.5432893	NA	4	6	5	2	2	1	0	0	2	0
