image_id	face	date	type	decile1	decile2	decile3	decile4	decile5	decile6	decile7	decile8	decile9	decile10
ZM009-04716	C	26/03/2021	vertical	247	2310	3115	4733	7491	8007	23549	18649	5271	6091
ZM009-04716	C	02/04/2021	vertical	444	3998	7888	15290	14095	17702	17888	13403	4446	1749
ZM009-04716	C	09/04/2021	vertical	1910	3282	5474	8001	9131	11595	11915	7407	6060	2396
ZM009-04716	C	16/04/2021	vertical	1057	3659	8891	16824	20412	32423	29679	25510	25456	22905
ZM009-04716	C	26/04/2021	vertical	3212	6170	13178	23544	21459	40381	40796	49632	47726	55856
ZM009-04716	D	19/03/2021	vertical	195	1572	845	1575	10	8	4	22	229	64
ZM009-04716	D	26/03/2021	vertical	2322	16386	11299	7884	3791	4745	1698	2168	1607	5114
ZM009-04716	D	02/04/2021	vertical	3313	20988	20741	17465	10356	15851	16091	3436	2283	667
ZM009-04716	D	09/04/2021	vertical	4002	13666	11983	9634	5379	8790	12061	7304	3062	1819
ZM009-04716	D	16/04/2021	vertical	2974	22247	21235	18928	11757	19989	26116	18738	14488	19825
ZM009-04716	D	26/04/2021	vertical	3299	23697	24097	25003	26100	33325	67077	88069	58846	108336
ZM009-05711	A	19/03/2021	vertical	2073	1326	47	193	60	20	46	5	790	116
ZM009-05711	A	26/03/2021	vertical	20065	11824	2609	3169	2451	520	467	1442	1104	3493
ZM009-05711	A	02/04/2021	vertical	24508	31643	26359	27110	10474	28425	45294	27434	34514	25904
ZM009-05711	A	09/04/2021	vertical	27283	24653	12863	10553	5952	11847	14486	14007	15926	48902
ZM009-05711	A	16/04/2021	vertical	23411	69741	66415	73914	69124	77380	82039	84294	91870	154043
ZM009-05711	A	26/04/2021	vertical	14097	49433	46973	56962	42380	51879	63763	64457	82828	123505
ZM009-05711	B	19/03/2021	vertical	488	1298	1413	310	8	25	0	0	1005	38
ZM009-05711	B	26/03/2021	vertical	1871	8561	9212	3707	4016	2795	3753	301	2289	2151
ZM009-05711	B	02/04/2021	vertical	4428	29318	27296	32406	27227	16430	17983	19061	24323	18266
ZM009-05711	B	09/04/2021	vertical	4224	17424	14111	11825	14611	13028	11890	11976	14188	23521
ZM009-05711	B	16/04/2021	vertical	4489	32103	40133	49789	58744	51472	65333	68264	82807	125356
ZM009-05711	B	26/04/2021	vertical	3515	31605	34880	37387	43554	36595	48321	50259	74875	110556
ZM009-05711	C	19/03/2021	vertical	0	0	0	0	0	0	13	25	4	4
ZM009-05711	C	26/03/2021	vertical	477	9750	3748	2040	1515	1881	5775	3915	1530	2002
ZM009-05711	C	02/04/2021	vertical	1883	39381	42234	32822	33510	29031	22152	29554	27362	43203
ZM009-05711	C	09/04/2021	vertical	2357	23006	22386	17885	20233	13321	11993	13416	13720	17726
ZM009-05711	C	16/04/2021	vertical	3752	36062	45902	53306	57105	53336	53174	61670	69854	92688
ZM009-05711	C	26/04/2021	vertical	1775	23636	32644	34430	41321	35741	38783	46089	54418	76191
ZM009-05711	D	19/03/2021	vertical	579	1742	1588	216	25	33	54	21	1134	255
ZM009-05711	D	26/03/2021	vertical	9273	15177	10691	2893	3979	6572	6023	8291	4656	4737
ZM009-05711	D	02/04/2021	vertical	17093	37187	37311	31752	31406	50881	31626	45844	42180	17024
ZM009-05711	D	09/04/2021	vertical	13223	30237	27173	18129	20418	24329	19208	25471	24245	24350
ZM009-05711	D	16/04/2021	vertical	9018	37831	52332	53773	68170	81456	64641	93092	94219	112908
ZM009-05711	D	26/04/2021	vertical	6360	24986	39958	35581	42346	64070	55085	79505	80959	97915
ZM009-05712	A	19/03/2021	vertical	3213	1324	538	2294	2233	668	220	46	77	53
ZM009-05712	A	26/03/2021	vertical	17728	16106	6882	8887	3408	1998	8091	5866	5804	7284
ZM009-05712	A	02/04/2021	vertical	32244	38814	29701	32636	15839	11414	36846	27002	13900	16625
ZM009-05712	A	09/04/2021	vertical	34569	62296	43426	36639	26922	19737	41136	30298	17613	27906
ZM009-05712	A	16/04/2021	vertical	21037	61019	51680	57822	52574	46266	93098	87292	68775	108510
ZM009-05712	A	26/04/2021	vertical	13167	47067	37758	46837	37223	27334	66528	65394	53644	91472
ZM009-05712	B	19/03/2021	vertical	25	688	1252	166	694	329	0	0	74	34
ZM009-05712	B	26/03/2021	vertical	4001	17240	13810	7799	7089	3754	2417	4996	3006	2244
ZM009-05712	B	02/04/2021	vertical	4855	35575	47510	37495	21897	18753	31337	25683	20200	18888
ZM009-05712	B	09/04/2021	vertical	6448	36011	45324	33297	23194	19714	27218	23773	22542	33744
ZM009-05712	B	16/04/2021	vertical	2452	30257	66747	66259	47964	49718	64193	68531	71784	110601
ZM009-05712	B	26/04/2021	vertical	1844	15201	55282	51049	43851	32095	47237	53822	60804	98911
ZM009-05712	C	19/03/2021	vertical	92	50	99	800	5041	9926	5807	1314	1740	3744
ZM009-05712	C	26/03/2021	vertical	594	7127	10165	6179	1949	2587	917	198	598	2773
ZM009-05712	C	02/04/2021	vertical	709	19364	50819	44961	29158	27671	24618	18307	10886	4096
ZM009-05712	C	09/04/2021	vertical	3406	33136	59415	40989	34542	34041	37997	27898	23188	44657
ZM009-05712	C	16/04/2021	vertical	2641	21206	62684	54733	44053	50732	75838	63819	72126	102083
ZM009-05712	C	26/04/2021	vertical	2098	8474	38800	43919	29667	32409	58148	43013	53675	90335
ZM009-05712	D	19/03/2021	vertical	236	1729	511	72	2	0	7	13	190	6
ZM009-05712	D	26/03/2021	vertical	2883	18597	19190	13134	5463	3688	252	411	2042	4796
ZM009-05712	D	02/04/2021	vertical	5183	40498	48227	63509	41615	44062	27425	37511	13988	12073
ZM009-05712	D	09/04/2021	vertical	5238	36593	46002	52688	47344	52321	38240	40950	35438	62808
ZM009-05712	D	16/04/2021	vertical	2657	33128	53590	83966	92268	100095	83227	98613	98118	134856
ZM009-05712	D	26/04/2021	vertical	2362	20578	39847	60127	65570	67356	59386	79703	75337	115580
ZM009-05713	A	19/03/2021	vertical	10764	3746	1468	893	777	2346	879	18	1671	2417
ZM009-05713	A	26/03/2021	vertical	40934	26652	14349	8895	7532	19879	14675	4819	7190	11538
ZM009-05713	A	02/04/2021	vertical	32395	48125	32965	13236	12939	19673	19648	15479	35389	37353
ZM009-05713	A	09/04/2021	vertical	33090	68754	49164	21374	27246	30281	30856	34629	69276	94536
ZM009-05713	A	16/04/2021	vertical	25696	58201	52665	43134	40795	53704	56219	51462	76407	101195
ZM009-05713	A	26/04/2021	vertical	21889	38300	42742	30723	34557	42165	47393	34863	59408	84597
ZM009-05713	B	19/03/2021	vertical	1192	745	44	300	48	21	0	40	312	24
ZM009-05713	B	26/03/2021	vertical	2071	31298	21558	11559	11794	4469	819	295	772	8588
ZM009-05713	B	02/04/2021	vertical	3405	57895	54468	50051	48341	31615	19420	23072	17506	48730
ZM009-05713	B	09/04/2021	vertical	4284	67007	68141	59942	65856	56064	55275	61689	58802	155259
ZM009-05713	B	16/04/2021	vertical	2917	58479	67748	75679	85886	70147	68853	78294	70187	172449
ZM009-05713	B	26/04/2021	vertical	2414	34139	36745	60612	72368	58284	47815	55177	55799	153137
ZM009-05713	C	19/03/2021	vertical	479	29	521	775	7	0	0	14	491	32
ZM009-05713	C	26/03/2021	vertical	460	19504	24241	24165	13608	7546	5211	822	4309	4115
ZM009-05713	C	02/04/2021	vertical	1381	35836	71485	78296	55344	27688	32533	31438	39771	32990
ZM009-05713	C	09/04/2021	vertical	5053	46164	83567	95422	79712	79250	71679	70128	86384	119044
ZM009-05713	C	16/04/2021	vertical	2033	29636	67101	86042	79269	74425	75668	75908	102188	141339
ZM009-05713	C	26/04/2021	vertical	3199	14834	33880	48804	46013	47997	50731	62045	90285	126611
ZM009-05713	D	19/03/2021	vertical	36	0	0	0	0	0	0	10	151	3
ZM009-05713	D	26/03/2021	vertical	6947	23810	12095	3293	9440	9455	5566	4510	3508	7661
ZM009-05713	D	02/04/2021	vertical	8548	41921	38319	34897	47673	47590	59227	34288	26988	29507
ZM009-05713	D	09/04/2021	vertical	9820	44122	42586	41807	57247	57199	73436	57156	69515	77231
ZM009-05713	D	16/04/2021	vertical	6613	35431	43165	41735	65750	78581	94552	80350	80811	110251
ZM009-05713	D	26/04/2021	vertical	4456	22694	26236	25741	37057	54243	64421	60845	62461	89810
ZM009-05714	A	19/03/2021	vertical	8194	7058	4215	3620	6710	9743	6021	3028	397	8
ZM009-05714	A	26/03/2021	vertical	24841	13068	11417	9247	8130	6958	3826	4050	3385	6906
ZM009-05714	A	02/04/2021	vertical	26148	24108	29392	54408	61738	48234	40685	34817	27340	37925
ZM009-05714	A	09/04/2021	vertical	13235	39997	47836	80529	121819	122510	110444	122140	122680	152327
ZM009-05714	A	16/04/2021	vertical	17767	24548	38917	63836	98403	95999	95568	104612	113324	146583
ZM009-05714	A	26/04/2021	vertical	18358	19448	39071	48806	78886	75472	58836	79987	92308	131336
ZM009-05714	B	19/03/2021	vertical	281	2581	2343	695	777	1066	354	92	140	94
ZM009-05714	B	26/03/2021	vertical	1145	10416	15112	13592	9871	8943	3228	3093	1960	3363
ZM009-05714	B	02/04/2021	vertical	5761	34361	54319	63590	45027	44398	32568	19616	20219	27294
ZM009-05714	B	09/04/2021	vertical	6183	38150	72355	95057	87103	106264	92917	90883	93933	151723
ZM009-05714	B	16/04/2021	vertical	4814	32173	73814	89746	75241	93452	78990	76011	82232	151352
ZM009-05714	B	26/04/2021	vertical	4447	24817	54304	76164	55408	66610	58030	55860	62481	132458
ZM009-05714	C	19/03/2021	vertical	1483	212	46	0	6	26	23	0	161	51
ZM009-05714	C	26/03/2021	vertical	3658	4865	6180	3014	2778	4447	4410	2765	1620	3168
ZM009-05714	C	02/04/2021	vertical	4199	18938	32975	30479	30932	28466	27495	29262	17645	21062
ZM009-05714	C	09/04/2021	vertical	2985	22880	56211	74341	85863	88788	90910	110257	147745	194797
ZM009-05714	C	16/04/2021	vertical	2577	13575	39616	60197	67996	67190	67879	79546	110700	176845
ZM009-05714	C	26/04/2021	vertical	2895	5581	26162	40631	51610	52589	48883	60916	87696	167546
ZM009-05714	D	19/03/2021	vertical	208	1042	2704	1334	1292	1469	1257	371	145	23
ZM009-05714	D	26/03/2021	vertical	5239	12012	12805	10805	11945	10841	6750	6941	3645	2637
ZM009-05714	D	02/04/2021	vertical	7241	15868	26123	21118	18742	26384	24591	34246	24228	26459
ZM009-05714	D	09/04/2021	vertical	5935	15658	53311	54938	72876	100229	118560	119136	118279	167393
ZM009-05714	D	16/04/2021	vertical	4246	12194	46119	41449	50294	72777	84258	92236	94902	142458
ZM009-05714	D	26/04/2021	vertical	3324	9389	38536	32114	35452	54443	63839	70231	74740	126919
ZM009-05715	A	19/03/2021	vertical	4198	925	125	0	15	9	28	22	73	19
ZM009-05715	A	26/03/2021	vertical	18911	6483	3227	1133	393	980	1860	1243	1725	1063
ZM009-05715	A	02/04/2021	vertical	36960	36839	24366	13374	8793	9384	6306	13802	14242	5301
ZM009-05715	A	09/04/2021	vertical	40807	38571	27711	16269	12251	15846	20895	19727	19006	24770
ZM009-05715	A	16/04/2021	vertical	25929	40625	39267	57788	53328	36564	46870	51863	54725	113367
ZM009-05715	A	26/04/2021	vertical	21365	28013	38384	40415	45112	30904	54125	41151	58653	101484
ZM009-05715	B	19/03/2021	vertical	256	413	881	1778	164	9	12	134	271	81
ZM009-05715	B	26/03/2021	vertical	2194	8029	7616	4477	2451	995	1385	982	1106	1407
ZM009-05715	B	02/04/2021	vertical	8078	47186	56186	48159	31297	23588	27528	23841	30078	29702
ZM009-05715	B	09/04/2021	vertical	6831	41766	55119	50793	30753	26707	37280	31855	38337	53653
ZM009-05715	B	16/04/2021	vertical	3566	34562	57815	66307	55817	56902	66149	55882	77427	115227
ZM009-05715	B	26/04/2021	vertical	2534	20784	45139	55007	42916	45598	44600	37952	61388	99861
ZM009-05715	C	19/03/2021	vertical	672	614	1177	673	160	0	6	19	148	72
ZM009-05715	C	26/03/2021	vertical	273	7010	5049	2485	1757	1056	588	718	393	1077
ZM009-05715	C	02/04/2021	vertical	1765	43970	61345	41973	45517	31685	24941	29101	31938	25526
ZM009-05715	C	09/04/2021	vertical	2805	45659	64374	51106	57914	43988	29357	39872	45897	58299
ZM009-05715	C	16/04/2021	vertical	1470	29040	53758	61437	73263	69566	49412	73321	87538	145509
ZM009-05715	C	26/04/2021	vertical	6549	9126	30876	43474	48069	40123	33480	51006	66949	117732
ZM009-05715	D	19/03/2021	vertical	331	48	140	606	39	1	22	0	778	180
ZM009-05715	D	26/03/2021	vertical	523	5765	4868	2065	3062	1863	1881	1068	964	1482
ZM009-05715	D	02/04/2021	vertical	2815	38561	47189	41622	32093	12166	11496	10055	12064	12562
ZM009-05715	D	09/04/2021	vertical	5816	43093	50039	44966	37679	33584	20371	18764	18142	28232
ZM009-05715	D	16/04/2021	vertical	3098	38549	71097	83884	66573	52704	47841	49624	42108	105417
ZM009-05715	D	26/04/2021	vertical	3977	27750	46653	64798	56474	52134	47624	31004	31046	91140
ZM009-05716	A	19/03/2021	vertical	8221	2132	1243	23	559	902	37	516	66	22
ZM009-05716	A	26/03/2021	vertical	42474	30527	9928	3209	6130	6488	6673	6330	5545	7540
ZM009-05716	A	02/04/2021	vertical	47462	40871	18027	8399	7457	11070	8427	7087	10342	17067
ZM009-05716	A	09/04/2021	vertical	47848	52128	31761	18792	19697	31219	28444	31097	35704	73778
ZM009-05716	A	16/04/2021	vertical	20985	40057	29429	19551	19679	31335	33296	40630	48278	108317
ZM009-05716	A	26/04/2021	vertical	27213	37651	26433	16034	16053	25536	26343	30798	32906	98457
ZM009-05716	B	19/03/2021	vertical	191	1225	1089	607	13	28	0	4	21	14
ZM009-05716	B	26/03/2021	vertical	5540	32522	26702	13935	5361	4503	2850	2757	1326	5995
ZM009-05716	B	02/04/2021	vertical	8291	49654	42649	36483	28822	23965	13857	16563	22885	26509
ZM009-05716	B	09/04/2021	vertical	5846	47503	49232	51335	49354	55254	49315	51608	51811	63283
ZM009-05716	B	16/04/2021	vertical	3515	33298	44508	46498	54492	56411	51453	70515	77963	98220
ZM009-05716	B	26/04/2021	vertical	4129	20318	40484	37558	45034	43520	38843	53473	63239	87152
ZM009-05716	C	19/03/2021	vertical	1742	51	85	108	436	164	72	35	318	38
ZM009-05716	C	26/03/2021	vertical	8417	16350	13006	17187	8094	2938	9497	9266	2658	6528
ZM009-05716	C	02/04/2021	vertical	2937	36998	47075	46664	50130	46926	32242	25902	29223	34888
ZM009-05716	C	09/04/2021	vertical	2220	30992	51727	64208	80063	85681	72543	63139	58839	71728
ZM009-05716	C	16/04/2021	vertical	1526	15148	34434	38131	72353	99791	95591	78640	91005	111604
ZM009-05716	C	26/04/2021	vertical	2821	11070	28317	29134	45922	65982	67507	61397	78256	99694
ZM009-05716	D	19/03/2021	vertical	260	777	679	5	214	169	0	4	15	75
ZM009-05716	D	26/03/2021	vertical	4262	31552	23465	19848	9043	7685	5622	5740	4929	9009
ZM009-05716	D	02/04/2021	vertical	5697	53541	40171	37166	30382	20015	24333	17422	19554	32593
ZM009-05716	D	09/04/2021	vertical	3683	60291	70503	68063	62844	48294	63108	47579	45458	95601
ZM009-05716	D	16/04/2021	vertical	1684	46991	65503	59823	64816	54902	68910	57917	63346	127679
ZM009-05716	D	26/04/2021	vertical	1627	30916	56200	50307	44145	43701	48409	46593	48497	109991
ZM009-06711	A	19/03/2021	vertical	8188	1347	180	37	41	40	13	20	292	13
ZM009-06711	A	26/03/2021	vertical	25415	16761	13261	8252	7223	2042	750	1951	1132	3610
ZM009-06711	A	02/04/2021	vertical	22918	44966	61710	64273	68551	36739	30908	23045	26728	38714
ZM009-06711	A	09/04/2021	vertical	31710	56484	69138	63957	67530	45979	31744	32722	31675	44313
ZM009-06711	A	16/04/2021	vertical	12501	48940	91728	118207	140215	112644	106218	118045	126397	139924
ZM009-06711	A	26/04/2021	vertical	13714	30988	72478	98155	106999	85121	82503	93906	107389	124886
ZM009-06711	B	19/03/2021	vertical	1882	1927	1121	243	17	318	207	16	33	52
ZM009-06711	B	26/03/2021	vertical	8237	19931	26565	8170	6572	6599	2125	2159	1366	2871
ZM009-06711	B	02/04/2021	vertical	12533	44850	64215	50969	58284	56855	62654	51553	37943	30965
ZM009-06711	B	09/04/2021	vertical	9136	45044	61936	49167	53049	61980	50137	42608	39062	49664
ZM009-06711	B	16/04/2021	vertical	5551	31364	77873	78880	96794	128300	122352	114585	103746	117404
ZM009-06711	B	26/04/2021	vertical	3356	17776	54507	63183	76812	108802	107184	101812	94186	103618
ZM009-06711	C	19/03/2021	vertical	30	855	55	39	13	4	116	8	178	194
ZM009-06711	C	26/03/2021	vertical	8266	24597	11709	12015	6243	3607	1346	957	945	2240
ZM009-06711	C	02/04/2021	vertical	11438	82695	78440	75343	57369	39779	34758	23685	20865	18418
ZM009-06711	C	09/04/2021	vertical	11723	78516	65439	61344	63420	39843	31975	25429	26908	42520
ZM009-06711	C	16/04/2021	vertical	5664	67486	86620	94732	96695	83626	81224	73467	82211	106979
ZM009-06711	C	26/04/2021	vertical	3038	19616	49809	82263	84994	71993	66033	57065	71576	100870
ZM009-06711	D	19/03/2021	vertical	10	403	33	327	13	0	29	11	648	80
ZM009-06711	D	26/03/2021	vertical	3020	23456	26625	14400	4136	434	131	111	1268	2621
ZM009-06711	D	02/04/2021	vertical	7622	64894	106255	71036	55961	35342	21346	12061	10472	17639
ZM009-06711	D	09/04/2021	vertical	7290	58857	93194	70154	71704	56464	39586	35817	28585	33975
ZM009-06711	D	16/04/2021	vertical	3737	56149	113491	98195	118213	99723	90345	82839	75604	103357
ZM009-06711	D	26/04/2021	vertical	2994	35503	94546	85411	96670	78893	71151	66032	61663	87710
ZM009-06712	A	19/03/2021	vertical	8669	3305	1312	356	276	656	809	112	67	715
ZM009-06712	A	26/03/2021	vertical	40644	35310	24841	12773	16260	17776	14814	10283	9394	12125
ZM009-06712	A	02/04/2021	vertical	49107	69732	55455	54978	60096	62058	53071	66372	63825	76758
ZM009-06712	A	09/04/2021	vertical	39453	103263	88170	77653	90580	111184	113329	127671	125996	140033
ZM009-06712	A	16/04/2021	vertical	19805	72962	84922	84910	90069	97868	102399	128731	134286	173112
ZM009-06712	A	26/04/2021	vertical	20453	59559	73845	75803	79141	81057	89293	109782	115275	151277
ZM009-06712	B	19/03/2021	vertical	933	1417	2086	109	4	80	125	183	284	31
ZM009-06712	B	26/03/2021	vertical	7578	29299	22013	7735	10436	16808	8002	8172	11063	9456
ZM009-06712	B	02/04/2021	vertical	8806	51289	52512	49497	44035	66070	70867	70234	58810	47868
ZM009-06712	B	09/04/2021	vertical	8467	47259	62180	56553	61630	88524	80676	105826	102006	112784
ZM009-06712	B	16/04/2021	vertical	6101	33083	62469	57451	49299	87976	93532	113324	115959	138119
ZM009-06712	B	26/04/2021	vertical	3883	16168	43915	47869	39662	68499	70156	92780	96357	123627
ZM009-06712	C	19/03/2021	vertical	147	0	574	106	325	0	0	0	129	18
ZM009-06712	C	26/03/2021	vertical	2137	19419	25798	19028	17970	12025	9572	7273	4153	7005
ZM009-06712	C	02/04/2021	vertical	4306	47670	64051	65490	81013	84771	80281	91407	73295	61866
ZM009-06712	C	09/04/2021	vertical	4938	46978	62309	75480	106095	106199	111953	115591	107351	122930
ZM009-06712	C	16/04/2021	vertical	2142	33381	52793	71571	104865	110987	112565	121196	110144	118642
ZM009-06712	C	26/04/2021	vertical	1611	15755	29701	46847	79613	94464	105579	113014	101816	107979
ZM009-06712	D	19/03/2021	vertical	42	1133	1075	328	11	0	0	6	246	35
ZM009-06712	D	26/03/2021	vertical	5543	50849	37195	17891	13326	5659	1565	142	1329	3435
ZM009-06712	D	02/04/2021	vertical	7402	79190	95420	95448	88380	83227	63498	71584	54238	41007
ZM009-06712	D	09/04/2021	vertical	6637	88884	114217	113900	119586	124057	137989	143032	141481	175768
ZM009-06712	D	16/04/2021	vertical	3313	73923	108718	111456	120656	119060	124567	138496	139925	180732
ZM009-06712	D	26/04/2021	vertical	2683	50444	80541	75260	95171	90321	96309	116277	120322	156705
ZM009-06713	A	19/03/2021	vertical	8002	3883	1519	1223	3883	10091	7591	4481	2813	1466
ZM009-06713	A	26/03/2021	vertical	36479	30112	32987	18132	8937	6596	3093	9123	8333	12067
ZM009-06713	A	02/04/2021	vertical	60510	53995	57899	41766	29256	35810	11957	20871	28813	30064
ZM009-06713	A	09/04/2021	vertical	58087	94512	67710	60814	48651	71290	63703	65238	85146	76141
ZM009-06713	A	16/04/2021	vertical	29101	73621	77761	69239	54725	78604	70818	83848	117358	118331
ZM009-06713	A	26/04/2021	vertical	28498	61056	66188	59300	39031	60770	56138	69503	101739	112473
ZM009-06713	B	19/03/2021	vertical	363	102	2068	980	789	294	10	0	484	39
ZM009-06713	B	26/03/2021	vertical	12699	53534	51184	33557	20636	6844	7127	9665	6617	9873
ZM009-06713	B	02/04/2021	vertical	13778	62419	72678	64256	45460	36749	40908	41722	29193	20860
ZM009-06713	B	09/04/2021	vertical	15301	64361	84119	87304	72699	79621	106730	106963	102594	124812
ZM009-06713	B	16/04/2021	vertical	11275	59715	82167	93578	77286	85540	106305	109419	119505	144738
ZM009-06713	B	26/04/2021	vertical	8058	45330	68718	77483	70537	77054	95532	103298	112258	133706
ZM009-06713	C	19/03/2021	vertical	347	159	178	953	57	3	7	0	46	44
ZM009-06713	C	26/03/2021	vertical	2084	35708	46844	37293	22455	16315	145	65	786	7607
ZM009-06713	C	02/04/2021	vertical	4342	53957	79889	85712	81903	87321	66122	47709	28970	22687
ZM009-06713	C	09/04/2021	vertical	4144	58074	85477	103742	98493	106068	130686	134520	104545	113106
ZM009-06713	C	16/04/2021	vertical	2808	47090	97950	114893	122247	124538	131577	140924	121118	128905
ZM009-06713	C	26/04/2021	vertical	2010	28715	74193	96990	109048	118305	122891	131247	110867	117130
ZM009-06713	D	19/03/2021	vertical	729	724	24	30	23	26	22	0	193	36
ZM009-06713	D	26/03/2021	vertical	5252	51346	49406	25503	15499	9617	1433	521	1868	7292
ZM009-06713	D	02/04/2021	vertical	8368	64755	90491	73105	59214	56364	37267	33935	25249	11048
ZM009-06713	D	09/04/2021	vertical	6261	64506	100466	97781	80255	89246	97775	102888	70714	89450
ZM009-06713	D	16/04/2021	vertical	3954	61242	97673	100707	86196	95383	92848	111308	87415	125734
ZM009-06713	D	26/04/2021	vertical	3132	47643	89400	88669	72163	74282	75169	95728	75217	112044
ZM009-06714	A	19/03/2021	vertical	5385	1552	289	72	177	323	27	21	123	11
ZM009-06714	A	26/03/2021	vertical	26562	19454	20353	13962	10366	24939	8176	19985	27881	29488
ZM009-06714	A	02/04/2021	vertical	33378	34813	39677	41182	28058	20667	30420	27055	28756	26890
ZM009-06714	A	09/04/2021	vertical	37253	89188	87349	93992	104086	113207	125092	139265	148030	160579
ZM009-06714	A	16/04/2021	vertical	17145	60789	68975	73562	74361	84847	100383	118197	131215	155299
ZM009-06714	A	26/04/2021	vertical	18991	60465	60844	64453	62308	71830	84673	100105	116591	139928
ZM009-06714	B	19/03/2021	vertical	672	1150	1504	711	17	11	0	9	258	65
ZM009-06714	B	26/03/2021	vertical	1474	33425	34440	19767	16895	7050	1366	168	1465	4031
ZM009-06714	B	02/04/2021	vertical	3658	69026	88269	65063	66429	55930	74428	68237	66867	43978
ZM009-06714	B	09/04/2021	vertical	4071	72471	113760	94385	116721	111536	137581	122975	127293	131696
ZM009-06714	B	16/04/2021	vertical	3274	66067	103297	85641	108168	106077	136674	130208	122136	136366
ZM009-06714	B	26/04/2021	vertical	7948	50613	89591	71046	89938	87760	117246	114378	108763	122288
ZM009-06714	C	19/03/2021	vertical	120	439	1371	205	312	701	393	327	220	9
ZM009-06714	C	26/03/2021	vertical	438	16916	38958	29894	23946	13961	15828	11307	4989	10105
ZM009-06714	C	02/04/2021	vertical	1775	33723	79467	81601	98063	62115	67260	60764	47074	43762
ZM009-06714	C	09/04/2021	vertical	2895	45763	107719	121085	146544	126627	126820	106320	91421	144554
ZM009-06714	C	16/04/2021	vertical	1301	25994	93208	105647	129063	111279	121075	97367	90509	145734
ZM009-06714	C	26/04/2021	vertical	1625	16762	56989	88568	117139	102335	108546	86850	79283	132153
ZM009-06714	D	19/03/2021	vertical	0	743	2576	265	32	0	4	17	873	129
ZM009-06714	D	26/03/2021	vertical	1984	27514	26956	16864	10123	2191	1782	821	3494	6794
ZM009-06714	D	02/04/2021	vertical	4209	41702	45686	50650	42613	39370	53422	36338	24299	11448
ZM009-06714	D	09/04/2021	vertical	5505	49969	67661	86770	121704	118907	151221	149002	148317	171199
ZM009-06714	D	16/04/2021	vertical	4166	33416	46665	76345	105247	111646	143690	140280	147017	185201
ZM009-06714	D	26/04/2021	vertical	2430	16296	26458	49360	72280	73088	101240	108652	113254	146225
ZM009-06715	A	19/03/2021	vertical	5067	731	289	349	815	185	431	316	1701	109
ZM009-06715	A	26/03/2021	vertical	41904	12673	10683	8690	7354	10773	6793	2780	6149	4260
ZM009-06715	A	02/04/2021	vertical	46760	35803	29528	23465	27192	27164	23144	22069	24085	23050
ZM009-06715	A	09/04/2021	vertical	38042	68889	72687	77098	70628	121068	139797	157436	157352	186187
ZM009-06715	A	16/04/2021	vertical	30234	54077	57489	56128	60979	84301	100841	120897	130605	161975
ZM009-06715	A	26/04/2021	vertical	27439	46376	54046	49377	51539	69824	88275	104305	113155	145347
ZM009-06715	B	19/03/2021	vertical	265	1741	166	93	273	377	307	156	1194	450
ZM009-06715	B	26/03/2021	vertical	9992	19874	13291	10229	9740	9792	8089	5241	7241	14336
ZM009-06715	B	02/04/2021	vertical	10233	30907	33409	42671	40925	37733	41252	32753	36678	49907
ZM009-06715	B	09/04/2021	vertical	7198	43443	77875	113821	108386	122340	140719	148432	152096	191021
ZM009-06715	B	16/04/2021	vertical	4861	32324	52203	75645	85951	90046	114011	119488	124444	168851
ZM009-06715	B	26/04/2021	vertical	4470	27951	41401	63275	74610	80484	101258	108260	110972	148041
ZM009-06715	C	19/03/2021	vertical	83	17	45	64	141	123	53	29	70	0
ZM009-06715	C	26/03/2021	vertical	3976	20291	25699	19901	17599	20855	8243	5448	3082	4846
ZM009-06715	C	02/04/2021	vertical	7133	42312	74920	95084	96311	76239	45423	32861	43736	71498
ZM009-06715	C	09/04/2021	vertical	4836	46649	117204	155375	194377	198660	154168	159371	165477	178104
ZM009-06715	C	16/04/2021	vertical	2193	28872	86131	121793	165569	164889	122939	133506	140389	157787
ZM009-06715	C	26/04/2021	vertical	2205	22544	60996	93844	138415	149825	112923	126149	131677	137102
ZM009-06715	D	19/03/2021	vertical	295	4038	3078	4516	5333	4767	6217	3450	2294	365
ZM009-06715	D	26/03/2021	vertical	3097	19339	19162	14231	15762	14061	10192	8073	7767	9443
ZM009-06715	D	02/04/2021	vertical	6861	46843	65826	64487	55704	40849	37273	33356	26825	29587
ZM009-06715	D	09/04/2021	vertical	6609	47394	107621	110841	129413	164090	138513	152242	134674	168752
ZM009-06715	D	16/04/2021	vertical	4583	37437	80089	87727	101237	114610	106772	118799	109880	145842
ZM009-06715	D	26/04/2021	vertical	4221	29362	60977	70704	81516	93159	94099	101838	95465	134688
ZM009-06716	A	19/03/2021	vertical	4532	1176	620	351	0	1	0	0	207	138
ZM009-06716	A	26/03/2021	vertical	22440	12794	10983	12066	8664	4786	1722	57	461	2465
ZM009-06716	A	02/04/2021	vertical	35042	34508	39922	44847	56391	54767	28273	25484	15161	4968
ZM009-06716	A	09/04/2021	vertical	31950	83357	82308	102592	139186	196961	159461	174200	170658	137669
ZM009-06716	A	16/04/2021	vertical	27537	73309	64864	78738	108680	142998	114647	133275	134942	127385
ZM009-06716	A	26/04/2021	vertical	21538	60511	57658	71016	101651	130881	108920	130453	132559	120274
