Unit.ID	Timestamp	Time	Date	T_Area_cm_squared	T_Area_pixel	T_Perimeter_cm	T_Perimeter_pixel	T_Convex_hull_area_cmsquared	T_Solidity	T_Compactness	T_Roundness	T_Roundness2	T_Isotropy	T_Eccentricity	T_Rms	T_Sol	Genotype	Soil	Replication	Row	Column	Platform
56	2020-02-22 00:32:21	00:32:21	2020-02-22	0.209600889178292	19766	4.520872628622	1388.30569927227	NA	NA	0.754352643241532	0.442616564725587	0.711801781678876	0.590724081142682	0.923202640027307	0.938577179630786	11.5559139073615	EPPN_T	S1	4	4	2	SPPU
58	2020-02-22 00:38:00	00:38:00	2020-02-22	0.141806545168789	15368	3.00356050293701	988.773736703811	NA	NA	0.759626316049627	0.272482667702111	0.471214344154398	NA	2.08832263060176	0.989085571285624	8.26138442547119	EPPN2_H	S1	4	4	4	SPPU
60	2020-02-22 00:43:25	00:43:25	2020-02-22	0.274680863472395	23858	4.31785472408295	1272.53823869163	NA	NA	0.449447092289434	0.185140833891538	0.520925099944815	0.444146540470049	1.13045633608752	0.973117554839949	11.7867519537299	EPPN3_H	S1	4	4	6	SPPU
62	2020-02-22 00:49:05	00:49:05	2020-02-22	0.189551458134235	18811	3.76472996533381	1185.97683887164	NA	NA	0.789023521026372	0.30288519943959	0.840183527214543	0.303969846760175	0.672544056581421	0.906847494665916	10.2570525990554	EPPN2_L	S1	4	4	8	SPPU
64	2020-02-22 00:54:25	00:54:25	2020-02-22	0.331713393073622	27905	4.95183901248079	1436.23672350146	NA	NA	0.563941096686689	0.233445589109281	0.576356923645637	0.223987970007145	1.25713771871411	0.969276402507527	10.3247586196091	EPPN4_H	S2	4	4	10	SPPU
66	2020-02-22 00:59:56	00:59:56	2020-02-22	0.255315218493663	24077	4.31709180580227	1325.72705550959	NA	NA	0.787758735811262	0.232267389870094	0.452343649515022	0.0645627708262173	1.95950388303826	0.987029378433629	12.3271150676149	EPPN4_L	S2	4	4	12	SPPU
68	2020-02-22 01:05:21	01:05:21	2020-02-22	0.276565860096076	26081	4.08338855994308	1253.95959492894	NA	NA	0.916799216933806	0.417971704044804	0.522094694022116	0.200544992770253	1.39492285391302	0.970161022328341	6.30709152654539	EPPN3_L	S2	4	4	14	SPPU
70	2020-02-22 01:10:40	01:10:40	2020-02-22	0.17593283174932	16591	3.58327827254356	1128.81536726415	NA	NA	0.439362092549962	0.186348931035822	0.577992158006037	0.275526133403281	1.67054089209167	0.976730513524538	15.8044422063441	EPPN3_H	S2	4	4	16	SPPU
72	2020-02-22 01:16:03	01:16:03	2020-02-22	0.363058799201585	33116	6.94506470322978	2097.52308678998	NA	NA	0.500471911809121	0.147453486890002	0.654855390963533	0.44844103766585	1.05247548451331	0.962338333557043	19.9886396648205	EPPN2_H	S2	4	4	18	SPPU
74	2020-02-22 01:21:29	01:21:29	2020-02-22	0.200704038726983	18927	4.03273610426566	1292.67323164042	NA	NA	0.619663436354112	0.168311280042233	0.554514221296302	0.26514324387094	1.50393898956424	0.957885980863634	18.8232268878387	EPPN4_H	S1	5	5	2	SPPU
76	2020-02-22 01:27:01	01:27:01	2020-02-22	0.232940540958188	21967	4.03521364067876	1239.1656556896	NA	NA	0.407316756596392	0.245354596090021	0.498930565018696	0.291264560897075	1.66945951440543	0.969016014251063	10.6933264389996	EPPN3_H	S1	5	5	4	SPPU
78	2020-02-22 01:32:28	01:32:28	2020-02-22	0.221585060037842	21990	3.72610891528062	1173.81031663027	NA	NA	0.528167894430017	0.202371446613858	0.451074099207281	0.261778127939706	1.62961160283964	0.983128667098782	11.5339942092336	EPPN4_L	S1	5	5	6	SPPU
80	2020-02-22 01:38:00	01:38:00	2020-02-22	0.116837225073348	12662	2.96212797568411	975.13412639702	NA	NA	0.901563464307756	0.334518854932983	0.497900238375319	0.183315005438889	1.64508121059616	0.98337445103757	9.42410993343721	EPPN1_H	S1	5	5	8	SPPU
82	2020-02-22 01:43:29	01:43:29	2020-02-22	0.197250002284709	19575	3.47101525983304	1093.44992693706	NA	NA	0.914319248826291	0.538209128163258	0.671118116098025	0.121037195077143	1.46972988516184	0.969384883746559	5.53790282640533	EPPN4_L	S2	5	5	10	SPPU
84	2020-02-22 01:48:49	01:48:49	2020-02-22	0.23804111910727	22448	4.22485146260476	1297.40115370178	NA	NA	0.515396350076275	0.16758647190849	0.445942756685346	0.142418252936772	1.59973502145653	0.990094852503381	13.6859477170401	EPPN1_H	S2	5	5	12	SPPU
86	2020-02-22 01:54:27	01:54:27	2020-02-22	0.139963681891343	13199	2.93897355619978	942.07315985292	NA	NA	0.833217599898996	0.382672636875133	0.565679470525976	0.195122138659792	2.00102584861271	0.980776722247367	10.8159840202594	EPPN_T	S2	5	5	14	SPPU
88	2020-02-22 02:00:07	02:00:07	2020-02-22	0.236608739110056	21582	3.91999864266575	1183.90367901872	NA	NA	0.667759900990099	0.240559286255753	0.550290553290102	0.109242103191727	1.48931965743246	0.974774979713648	11.4130615441594	EPPN2_L	S2	5	5	16	SPPU
90	2020-02-22 02:05:26	02:05:26	2020-02-22	0.291782761642714	27516	5.32803278236961	1636.17489040559	NA	NA	0.606750864531649	0.198752682567972	0.519294308277314	0.241045359442326	1.43903086668945	0.985317405242855	13.6517374718907	EPPN1_L	S2	5	5	18	SPPU
92	2020-02-22 02:11:06	02:11:06	2020-02-22	0.18475259343354	17371	3.96020221328354	1196.04581464245	NA	NA	0.636090666080779	0.190650583386174	0.427681121378858	0.122712497866125	1.8616586050028	0.984115429623398	12.923143013059	EPPN2_H	S2	6	6	2	SPPU
94	2020-02-22 02:16:28	02:16:28	2020-02-22	0.198632060754147	18118	4.22863367368548	1298.56262530927	NA	NA	0.588151274143808	0.171484035457524	0.404899959970326	0.16632601441208	1.64766756306815	0.98423528806978	19.152588847786	EPPN4_H	S2	6	6	4	SPPU
96	2020-02-22 02:21:45	02:21:45	2020-02-22	0.372947645586409	34018	6.87249664876627	2075.60634791066	NA	NA	0.525191701557134	0.154785985539118	0.440705197474375	0.342637244277845	1.47063605800947	0.974937317733487	16.3437486748801	EPPN1_L	S2	6	6	6	SPPU
98	2020-02-22 02:27:24	02:27:24	2020-02-22	0.208898584795111	20731	3.74000514662866	1178.18795026618	NA	NA	0.501124030070826	0.187672639520202	0.503725900967963	0.419000062241014	1.13674784915735	0.970448727581814	14.1157939299858	EPPN4_L	S2	6	6	8	SPPU
100	2020-02-22 02:32:47	02:32:47	2020-02-22	0.228645875364886	21562	2.94927007066324	911.383909759077	NA	NA	0.816402256635493	0.330327057075515	0.52289011202908	0.167674535354137	1.67099019596317	0.980898087886099	8.06687107157225	EPPN1_H	S1	6	6	10	SPPU
102	2020-02-22 02:38:16	02:38:16	2020-02-22	0.106308771921501	11521	2.15632103901868	709.862048458378	NA	NA	0.83223822172515	0.312274582033173	0.448302857222163	0	2.04283565244335	0.988569901950444	5.51107954211179	EPPN1_L	S1	6	6	12	SPPU
104	2020-02-22 02:43:40	02:43:40	2020-02-22	0.154827396429351	16476	3.59329870983878	1182.91587232754	NA	NA	0.633529872593081	0.244193170300342	0.484282517260357	0.213053650611921	2.03084037229791	0.989010572063324	13.1411370596381	EPPN4_L	S1	6	6	14	SPPU
106	2020-02-22 02:49:22	02:49:22	2020-02-22	0.166071007053589	15661	3.13455052548312	962.582827844799	NA	NA	0.689334917910119	0.280069879176391	0.557979831400808	0	1.76437033140389	0.980814081913987	9.89329125611092	EPPN2_H	S1	6	6	16	SPPU
108	2020-02-22 02:54:37	02:54:37	2020-02-22	0.124144062740619	12320	4.21137512631128	1326.68037431536	NA	NA	0.441321152494729	0.210703069543418	0.672572141816518	0.581860884462296	0.564016008740934	0.83698908372099	18.754678840268	EPPN_T	S1	6	6	18	SPPU
2	2020-02-23 22:04:03	22:04:03	2020-02-23	0.267657838628814	23248	4.60128736934396	1356.07020126009	NA	NA	0.614912582326024	0.158866056582163	0.392747187395314	0.0163360282125431	2.15727041720038	0.990661991205386	17.4289648794418	EPPN_T	S2	1	1	2	SPPU
4	2020-02-23 22:09:39	22:09:39	2020-02-23	0.314346137482131	26444	6.69768665751329	1942.60425586961	NA	NA	0.451196882538504	0.217554085329008	0.58709724209906	0.441604043886096	0.934884700569004	0.913555838116929	19.0876630319678	EPPN3_H	S2	1	1	4	SPPU
6	2020-02-23 22:15:10	22:15:10	2020-02-23	0.206218625829865	18810	3.30382881322788	997.81031663027	NA	NA	0.723972053602107	0.237412007181396	0.485993726891579	0.244619543734484	1.68809633542946	0.984048286158029	10.3899876919723	EPPN3_L	S2	1	1	6	SPPU
8	2020-02-23 22:20:40	22:20:40	2020-02-23	0.204277624665113	19264	4.11465301370846	1263.56053326821	NA	NA	0.610797107472363	0.176421988999247	0.372988497915607	0	1.93077307703697	0.987153453644798	13.2912575741637	EPPN2_L	S2	1	1	8	SPPU
10	2020-02-23 22:26:12	22:26:12	2020-02-23	0.339522955142968	29490	4.89552996323314	1442.78802205369	NA	NA	0.565950831941966	0.178024420289981	0.562204615681787	0.34566375925012	1.42467520185107	0.964261044882471	11.5996839757634	EPPN3_H	S1	1	1	10	SPPU
12	2020-02-23 22:31:52	22:31:52	2020-02-23	0.200141994655371	19862	3.93678405634774	1240.17784899842	NA	NA	0.760215316858331	0.444783563730514	0.734594487417175	0.166664804451554	0.984909733857636	0.946369079427542	7.43170209495406	EPPN1_H	S1	1	1	12	SPPU
14	2020-02-23 22:37:24	22:37:24	2020-02-23	0.22441483444704	21163	3.72794851327028	1144.80822458922	NA	NA	0.835091330074608	0.399788668887709	0.559689464325257	0	2.08271702835253	0.983593466799241	7.81269598741966	EPPN2_L	S1	1	1	14	SPPU
16	2020-02-23 22:42:49	22:42:49	2020-02-23	0.131946972783846	12443	3.77233158710509	1158.43773362824	NA	NA	0.702999942419531	0.184997055303999	0.575348881106639	0.288111158696617	1.52374230376191	0.962586987614579	13.2353997262985	EPPN_T	S1	1	1	16	SPPU
18	2020-02-23 22:48:13	22:48:13	2020-02-23	0.256057534549832	23356	4.93804674393691	1491.37084989848	NA	NA	0.855631021955457	0.44512271874921	0.663560721657556	0	2.33362555284967	0.972115509614575	8.01368219252167	EPPN3_L	S1	1	1	18	SPPU
20	2020-02-23 22:53:52	22:53:52	2020-02-23	0.358826986890563	32730	7.1687964141445	2165.09372132595	NA	NA	0.516278629566534	0.145650138819893	0.550814508280068	0.25556087057558	1.3768651128135	0.962480858518671	20.0603032753093	EPPN2_L	S1	2	2	2	SPPU
22	2020-02-23 22:59:14	22:59:14	2020-02-23	0.180376606925225	15667	4.95594802471299	1460.59415460185	NA	NA	0.596800250143311	0.233181321177085	0.491433915932717	0.082512189949924	1.56468613982186	0.971594105502625	15.2257619984126	EPPN1_H	S1	2	2	4	SPPU
24	2020-02-23 23:04:55	23:04:55	2020-02-23	0.644644949162607	54230	10.3947730615163	3014.91118063107	NA	NA	0.548783525699577	0.160651693439671	0.558659961846666	0.30689053336579	1.03766990796164	0.956456045227228	22.2515684597641	EPPN4_H	S1	2	2	6	SPPU
26	2020-02-23 23:10:37	23:10:37	2020-02-23	0.434530259208419	32323	7.26843379130457	1982.37885912519	NA	NA	0.668401265416533	0.237034972599244	0.438587138445808	0.120142841627436	1.83067576153749	0.987037416794045	17.2019399765298	EPPN3_L	S1	2	2	8	SPPU
28	2020-02-23 23:15:57	23:15:57	2020-02-23	0.439640932017315	35496	8.03855907838052	2242.591196009	NA	NA	0.394185387955446	0.119527930782918	0.331940007772399	0.231618248231688	1.81673001584285	0.987852785774579	26.0871327646518	EPPN2_H	S2	2	2	10	SPPU
30	2020-02-23 23:21:28	23:21:28	2020-02-23	0.652685787887039	59534	10.1690140935617	3071.20851173912	NA	NA	0.646640065294278	0.170424067726526	0.470522694994269	0.27789653395102	1.63039492495475	0.974019431075096	20.538884136136	EPPN1_L	S2	2	2	12	SPPU
32	2020-02-23 23:27:07	23:27:07	2020-02-23	0.625022210366399	50164	8.70851493933095	2467.13239329343	NA	NA	0.391148399975048	0.103565978321008	0.398810589106439	0.303327191377359	1.57433383085041	0.97422663496009	28.3641545973359	EPPN_T	S2	2	2	14	SPPU
34	2020-02-23 23:32:37	23:32:37	2020-02-23	0.647285135990662	48149	9.78779933256463	2669.50584284723	NA	NA	0.9447983014862	0.740309807350087	0.872913915869611	0.143264985815489	1.21284377905757	0.880117389323285	16.1633138798314	EPPN4_H	S2	2	2	16	SPPU
36	2020-02-23 23:38:08	23:38:08	2020-02-23	0.209251600872277	18175	3.97434504148545	1171.30064863839	NA	NA	0.512997826639194	0.16647442210837	0.540127770841381	0.455785077078332	0.945824920047463	0.966248212130852	16.8871817519484	EPPN3_H	S2	2	2	18	SPPU
38	2020-02-23 23:43:48	23:43:48	2020-02-23	0.313705597503324	31132	6.454517744606	2033.3220766632	NA	NA	0.414800207853117	0.0951630425204976	0.439656940142656	0.28658095585515	1.48412182508421	0.987563617981427	25.5648425759951	EPPN4_L	S2	3	3	2	SPPU
40	2020-02-23 23:49:19	23:49:19	2020-02-23	0.435595971180427	36644	7.48715312648063	2171.58196129301	NA	NA	0.533837097649564	0.110665907374131	0.355288129385635	0.148703823458808	2.31323080523888	0.986071711796751	22.5276225518465	EPPN1_H	S2	3	3	4	SPPU
42	2020-02-23 23:54:58	23:54:58	2020-02-23	0.461912649028407	45840	6.71576386001957	2115.62063326053	NA	NA	0.690467395319528	0.188077399557042	0.321712953752866	0	2.21200941537754	0.990838993911556	15.3672991371538	EPPN2_L	S2	3	3	6	SPPU
44	2020-02-24 00:00:23	00:00:23	2020-02-24	0.750024513828031	65145	9.27504982438357	2733.49992566156	NA	NA	0.521797471374046	0.117543273614322	0.465560827561842	0.228244808756732	2.03669010487383	0.985873928749203	19.1336457080137	EPPN4_H	S2	3	3	8	SPPU
46	2020-02-24 00:05:33	00:05:33	2020-02-24	0.61840612036603	53713	9.95048024930504	2932.55966671639	NA	NA	0.536834151870042	0.1703694589488	0.465455904949274	0.128453322975703	1.70853495469292	0.985289076186512	24.7793037720859	EPPN1_L	S1	3	3	10	SPPU
48	2020-02-24 00:11:03	00:11:03	2020-02-24	0.699786764514452	54464	10.219028398878	2850.89689528124	NA	NA	0.60800423240905	0.172837195802647	0.675221861656127	0.432371384889285	1.31902852582269	0.968888180361378	19.4594198377516	EPPN4_H	S1	3	3	12	SPPU
50	2020-02-24 00:16:18	00:16:18	2020-02-24	0.620337409491314	49788	8.53773619088005	2418.75057557542	NA	NA	0.532247201821622	0.143324361844192	0.642654451613868	0.372735667847712	1.83939573102286	0.962750969148773	21.2187413971838	EPPN3_H	S1	3	3	14	SPPU
52	2020-02-24 00:21:56	00:21:56	2020-02-24	0.48930910795443	42500	7.44702723074923	2194.75353416827	NA	NA	0.48738591916558	0.135558716306486	0.544793732200799	0.348407577322788	1.25021494473601	0.97069335013965	22.6509789788396	EPPN4_L	S1	3	3	16	SPPU
54	2020-02-24 00:27:06	00:27:06	2020-02-24	0.401613402653515	34883	8.05113097981586	2372.79220613576	NA	NA	0.42407501635531	0.117562914755934	0.496613109858177	0.285484797847396	1.68541731855464	0.974833962083243	27.0257127514003	EPPN2_H	S1	3	3	18	SPPU
56	2020-02-24 00:32:42	00:32:42	2020-02-24	0.333767143196218	26788	6.5007687115921	1841.67532368148	NA	NA	0.452592181868589	0.191677493148652	0.450864691983177	0.330009197110931	1.42540902046677	0.945294152145381	17.8598982802064	EPPN_T	S1	4	4	2	SPPU
58	2020-02-24 00:38:09	00:38:09	2020-02-24	0.249047283583135	26990	4.75639366341523	1565.80735803744	NA	NA	0.517585241437502	0.138547795982288	0.547814273661357	0.231559080703412	1.49223678128251	0.987419214123852	15.890455778293	EPPN2_H	S1	4	4	4	SPPU
60	2020-02-24 00:43:48	00:43:48	2020-02-24	0.560629130952222	41703	7.4485218741204	2031.49574157951	NA	NA	0.454076539101497	0.13766347733793	0.377000071148767	0.310780281412941	1.96700016639568	0.991097176525756	17.2435783267053	EPPN3_H	S1	4	4	6	SPPU
62	2020-02-24 00:49:13	00:49:13	2020-02-24	0.393444388909349	37103	6.60623244831432	2028.69465966523	NA	NA	0.821248741188318	0.449850572849853	0.828438885802974	0.551423488439011	1.02270114604953	0.898852709329414	11.6529389914992	EPPN2_L	S1	4	4	8	SPPU
64	2020-02-24 00:54:37	00:54:37	2020-02-24	0.644571286358443	51733	8.70091362074537	2464.97893091266	NA	NA	0.406386488609584	0.106991950473082	0.433985579446697	0.370444316906166	1.79314731214755	0.987103506504112	26.3501077972689	EPPN4_H	S2	4	4	10	SPPU
66	2020-02-24 01:00:06	01:00:06	2020-02-24	0.516393531930164	43441	7.3006014553251	2117.4743135547	NA	NA	0.829050973891421	0.159202665437543	0.322344490509974	0.0166619198512318	2.93965742219257	0.994764353179602	19.5829978565906	EPPN4_L	S2	4	4	12	SPPU
68	2020-02-24 01:05:31	01:05:31	2020-02-24	0.447486743779777	40817	7.2666598220762	2194.65007051205	NA	NA	0.71491963661775	0.225299199748165	0.374759862887503	0.107606262710604	1.98356098931073	0.990514119918072	14.4441953689461	EPPN3_L	S2	4	4	14	SPPU
70	2020-02-24 01:11:09	01:11:09	2020-02-24	0.352183217939158	29627	6.7146332992482	1978.90577105978	NA	NA	0.459596978111475	0.119483000072763	0.31436522690471	0.0537687129713528	2.28392621283442	0.993717614112041	27.621519952269	EPPN3_H	S2	4	4	16	SPPU
72	2020-02-24 01:16:41	01:16:41	2020-02-24	0.6419547752314	51523	10.1469298609439	2874.63701065138	NA	NA	0.298318394542714	0.101277073902915	0.733883432195608	0.425283123452398	0.620019292019768	0.77205322826637	29.3044193086746	EPPN2_H	S2	4	4	18	SPPU
74	2020-02-24 01:22:00	01:22:00	2020-02-24	0.310617249510293	24930	6.08586725689103	1724.13325984525	NA	NA	0.381495990695966	0.105387835023124	0.534151936508925	0.238393358522847	1.31429475756758	0.952538571033718	26.2003133528555	EPPN4_H	S1	5	5	2	SPPU
76	2020-02-24 01:27:40	01:27:40	2020-02-24	0.36774440911738	29515	5.7661772769392	1633.56471735032	NA	NA	0.485083743842365	0.15589158282897	0.430027969369961	0.234753840231088	1.48422313292268	0.98479381526958	17.4683857136469	EPPN3_H	S1	5	5	4	SPPU
78	2020-02-24 01:33:11	01:33:11	2020-02-24	0.414864696312979	39123	6.10352291180046	1843.36370722355	NA	NA	0.519347944405358	0.157400859018046	0.619996104207643	0.123174084463038	1.46780212506958	0.986106785877832	17.6689311467748	EPPN4_L	S1	5	5	6	SPPU
80	2020-02-24 01:38:42	01:38:42	2020-02-24	0.196527324074598	20193	4.15084035625656	1308.48946545635	NA	NA	0.419011454183267	0.148207522764016	0.641342812155111	0.179426015380852	1.24501540278567	0.963248956307077	18.403211013589	EPPN1_H	S1	5	5	8	SPPU
82	2020-02-24 01:43:56	01:43:56	2020-02-24	0.341441820836378	32199	5.77454923516238	1773.29473145274	NA	NA	0.589736075752303	0.213141432240716	0.393209197585939	0.0827177522136846	2.34067691428274	0.991106854242736	12.6820894689425	EPPN4_L	S2	5	5	10	SPPU
84	2020-02-24 01:49:31	01:49:31	2020-02-24	0.389723102584535	31279	7.07067758004484	2003.13116780419	NA	NA	0.418711430598503	0.138284800846719	0.522059213138248	0.275745766555849	1.42077484731818	0.976998406736979	22.9971456786498	EPPN1_H	S2	5	5	12	SPPU
86	2020-02-24 01:55:01	01:55:01	2020-02-24	0.238517442466305	20065	4.29424804188587	1296.93311627024	NA	NA	0.674453781512605	0.237193821906775	0.44410578393859	0.163898891551856	2.15163950216687	0.985889123023802	16.8959063949338	EPPN_T	S2	5	5	14	SPPU
88	2020-02-24 02:00:32	02:00:32	2020-02-24	0.415726239356616	33366	6.15715826738368	1744.33008588991	NA	NA	0.500570091214594	0.176201090510154	0.55868268398496	0.395926774590436	1.37586682747059	0.974046481052407	15.9398449392207	EPPN2_L	S2	5	5	16	SPPU
90	2020-02-24 02:05:59	02:05:59	2020-02-24	0.42441007965983	35703	7.39007999562282	2143.4267658087	NA	NA	0.663468462744101	0.144492732595661	0.601386825489343	0.318093864827929	1.73014979795022	0.968148701993283	18.7421491953468	EPPN1_L	S2	5	5	18	SPPU
92	2020-02-24 02:11:33	02:11:33	2020-02-24	0.40148675794322	34872	8.27950916474495	2440.09877195983	NA	NA	0.356695716214557	0.115772084817546	0.631472218183674	0.384707018397616	1.06793125859717	0.946760511598514	23.4986851868412	EPPN2_H	S2	6	6	2	SPPU
94	2020-02-24 02:17:11	02:17:11	2020-02-24	0.330684708400199	25737	6.76272601988768	1993.07943597608	NA	NA	0.414845261121857	0.110293128527553	0.496217962354881	0.440878011346062	1.19531137958859	0.943731800043026	26.5908030019122	EPPN4_H	S2	6	6	4	SPPU
96	2020-02-24 02:22:49	02:22:49	2020-02-24	0.620989344352841	52240	9.96258469190829	2889.55880016459	NA	NA	0.288146592861233	0.0877572200000892	0.640456736435965	0.358174723250506	1.19199005267642	0.951190191174989	26.6101635579594	EPPN1_L	S2	6	6	6	SPPU
98	2020-02-24 02:28:27	02:28:27	2020-02-24	0.428103727805976	39049	5.97994082804003	1806.0398974568	NA	NA	0.583413016195542	0.150440615059951	0.381741291313435	0.138155279122135	1.74892812738832	0.985068394355949	16.2593707073293	EPPN4_L	S2	6	6	8	SPPU
100	2020-02-24 02:34:06	02:34:06	2020-02-24	0.45172695395774	38001	5.44326614331043	1578.77077811098	NA	NA	0.628749648405831	0.19158730599689	0.48747696749877	0.344169741539248	1.36552661342597	0.977113931442947	11.8587269085024	EPPN1_H	S1	6	6	10	SPPU
102	2020-02-24 02:39:45	02:39:45	2020-02-24	0.229150490037954	23545	4.22841836845031	1355.39819510895	NA	NA	0.713009508812307	0.210454943348095	0.569174518164943	0.26330549654568	1.49444735296129	0.976495133619405	12.6631304098834	EPPN1_L	S1	6	6	12	SPPU
104	2020-02-24 02:45:07	02:45:07	2020-02-24	0.28027731166063	25882	5.19163358213352	1635.48441482247	NA	NA	0.617516107066157	0.159397130481608	0.337159781257543	0.198126240446051	2.08891505536291	0.990135099424489	19.0952476237952	EPPN4_L	S1	6	6	14	SPPU
106	2020-02-24 02:50:47	02:50:47	2020-02-24	0.317579466380753	26716	5.58398463086519	1619.58491988585	NA	NA	0.614994175403561	0.185602622132146	0.454647624023003	0.0104377156205343	2.13599708207814	0.989164893500084	15.2931994216531	EPPN2_H	S1	6	6	16	SPPU
108	2020-02-24 02:55:53	02:55:53	2020-02-24	0.223705000534737	20405	6.55081098776693	1978.45201897812	NA	NA	0.538094447672006	0.199769086848719	0.406753544577698	0.13507252368278	1.50326196632215	0.977017174711856	22.3283716565718	EPPN_T	S1	6	6	18	SPPU
2	2020-02-24 22:04:26	22:04:26	2020-02-24	0.383804803606701	30804	6.68928566185932	1895.08239456891	NA	NA	0.381397220810032	0.107785610202294	0.657893334234675	0.397292296613333	1.04511993453592	0.894510922655535	22.9327220565671	EPPN_T	S2	1	1	2	SPPU
4	2020-02-24 22:25:07	22:25:07	2020-02-24	0.394233939769333	30683	8.05548069301156	2247.31197539543	NA	NA	0.289585334614153	0.0823017896520304	0.590386914396301	0.493448780969222	0.754671649942008	0.926644077621413	26.3429834916431	EPPN3_H	S2	1	1	4	SPPU
6	2020-02-24 22:48:06	22:48:06	2020-02-24	0.24228569710183	20382	4.23414970703127	1228.07734393503	NA	NA	0.71096320387248	0.171067435629549	0.362396100830922	0.119300076772816	2.31464903796824	0.992399042661695	14.7326128368377	EPPN3_L	S2	1	1	6	SPPU
8	2020-02-24 23:05:21	23:05:21	2020-02-24	0.230544011516	21741	4.80595784880085	1475.85194719061	NA	NA	0.630761892372404	0.165302336205835	0.355278062649421	0.0899968690373059	2.36286650995189	0.991482789884974	15.3694627218061	EPPN2_L	S2	1	1	8	SPPU
10	2020-02-24 23:26:35	23:26:35	2020-02-24	0.39781832691639	33466	5.89762159875421	1710.5525240415	NA	NA	0.502153199789932	0.147816735203804	0.545218728551023	0.231046467601367	1.4042254162185	0.968941392791588	14.1149496785572	EPPN3_H	S1	1	1	10	SPPU
12	2020-02-24 23:46:09	23:46:09	2020-02-24	0.277271412326588	25291	4.97903006708395	1503.7484835344	NA	NA	0.556972339675828	0.206175029208678	0.5465578825548	0.108186992910748	1.75399343065901	0.979960200153229	11.1218366960009	EPPN1_H	S1	1	1	12	SPPU
14	2020-02-25 00:04:06	00:04:06	2020-02-25	0.24290455434406	21098	4.04377098751799	1191.76154339499	NA	NA	0.757794457274827	0.253715089258059	0.408449767483457	0	2.28997288948475	0.991563691265712	10.2734105602427	EPPN2_L	S1	1	1	14	SPPU
16	2020-02-25 00:22:12	00:22:12	2020-02-25	0.166860578688493	15220	4.89260923215068	1477.64797847101	NA	NA	0.51319698159593	0.13919328760284	0.446298399794385	0.260327542142899	1.82727919102126	0.981585844449116	17.1832532044977	EPPN_T	S1	1	1	16	SPPU
18	2020-02-25 00:42:59	00:42:59	2020-02-25	0.293270063448104	24671	6.11186427615554	1772.69170107241	NA	NA	0.764848102596447	0.313257781566585	0.555860100079809	0.320013730427868	1.72731864130548	0.981634457606069	12.3613730400147	EPPN3_L	S1	1	1	18	SPPU
20	2020-02-25 01:01:29	01:01:29	2020-02-25	0.543897514409646	49611	8.59718587295652	2596.4906909456	NA	NA	0.394423837405352	0.108974692139204	0.366003401128643	0.249591396005141	1.73445961589944	0.983885841289153	23.378985639586	EPPN2_L	S1	2	2	2	SPPU
22	2020-02-25 01:20:54	01:20:54	2020-02-25	0.212560380130188	18355	5.17934670148868	1467.31493398827	NA	NA	0.520856980703746	0.157487550307376	0.412141899127978	0.240935455450947	1.85554768547021	0.982761443040319	19.1872999313717	EPPN1_H	S1	2	2	4	SPPU
24	2020-02-25 01:39:19	01:39:19	2020-02-25	0.994084205782144	77369	14.254552739578	3976.72445585407	NA	NA	0.516552716804606	0.137463992471831	0.583851940930243	0.297653383625594	1.24576328737907	0.973592805914321	26.7361798735743	EPPN4_H	S1	2	2	6	SPPU
26	2020-02-25 01:58:27	01:58:27	2020-02-25	0.690872602978187	49892	9.75250355082489	2620.79220613573	NA	NA	0.618052120981548	0.189101049024492	0.393891710798855	0.179636044275943	2.06110565508134	0.983364030084718	18.3931330055857	EPPN3_L	S1	2	2	8	SPPU
28	2020-02-25 02:15:34	02:15:34	2020-02-25	0.759099716262117	60925	11.4529752817136	3244.64119473343	NA	NA	0.520637290292581	0.121671616624708	0.518245669441747	0.205211067664916	1.70136839223305	0.977191367673148	24.0324500775839	EPPN2_H	S2	2	2	10	SPPU
30	2020-02-25 02:38:21	02:38:21	2020-02-25	0.835744196862	70306	11.4439994731833	3319.22993976392	NA	NA	0.61257281235683	0.152195013808317	0.623874447366748	0.402296868948839	1.39840025264051	0.963143427640073	20.4362177426017	EPPN1_L	S2	2	2	12	SPPU
32	2020-02-25 02:56:43	02:56:43	2020-02-25	0.715174723923964	51647	9.56727106747829	2571.01464428733	NA	NA	0.361059261900268	0.0981851624922071	0.429757465226673	0.320141659998013	1.47431789805354	0.979619704320911	29.3414300486602	EPPN_T	S2	2	2	14	SPPU
34	2020-02-25 03:16:22	03:16:22	2020-02-25	0.837300601447702	56257	13.0110185786128	3372.55374953067	NA	NA	0.916488222698073	0.690981457084411	0.843178318979067	0.175832578795902	1.21999886306561	0.905453567172264	20.4685507049673	EPPN4_H	S2	2	2	16	SPPU
36	2020-02-25 03:34:07	03:34:07	2020-02-25	0.332652484922854	27984	5.72453918389597	1660.35151391473	NA	NA	0.519480519480519	0.156622913491853	0.620056876518364	0.432978148384259	1.27985454267869	0.974472687519306	13.9192434286774	EPPN3_H	S2	2	2	18	SPPU
38	2020-02-25 03:49:33	03:49:33	2020-02-25	0.361830915836729	33004	8.90468123526596	2428.64588642992	NA	NA	0.52106916749554	0.115338320304813	0.318579892906466	0.116424124926097	2.00060428502511	0.989281913717896	32.3988294499201	EPPN4_L	S2	3	3	2	SPPU
