plant_id	face	date	type	mean01	mean02	mean03	mean04	mean05	mean06	mean07	mean08	mean09	mean10	sd01	sd02	sd03	sd04	sd05	sd06	sd07	sd08	sd09	sd10	n01	n02	n03	n04	n05	n06	n07	n08	n09	n10
ZM009-02	D	09/04/2021	vert:tot	0.572849764	0.739159189	0.74833875	0.689882484	0.652952088	0.639213419	0.657235367	0.673029788	0.691830563	0.664258776	0.091574413	0.067963351	0.052479845	0.034965145	0.074756584	0.057758819	0.071311451	0.078544643	0.018221943	0.084675307	6	6	6	6	6	6	6	6	6	6
ZM009-02	D	16/04/2021	vert:tot	0.546058464	0.759852692	0.774585315	0.721216356	0.700786197	0.672889766	0.678755098	0.712006043	0.721085086	0.724030524	0.100558878	0.043961458	0.026848075	0.036947893	0.059053125	0.032728075	0.044652031	0.035436391	0.040645007	0.034315338	6	6	6	6	6	6	6	6	6	6
ZM009-02	D	26/04/2021	vert:tot	0.531868067	0.76152194	0.76596214	0.708454597	0.690284024	0.689606923	0.685050737	0.708567918	0.719198266	0.720416123	0.076427692	0.045003406	0.028870236	0.035566902	0.049763103	0.028171906	0.023609255	0.032946394	0.030650087	0.04175887	6	6	6	6	6	6	6	6	6	6
ZM009-03	A	19/03/2021	vert:tot	0.786243914	0.651608525	0.666185759	0.637764147	0.536820167	0.583471743	NA	NA	0.803863395	0.64201069	0.037653571	0.085090538	0.132782877	0.099192701	0.046740216	NA	NA	NA	0.057371315	NA	5	5	5	4	3	1	0	0	2	1
ZM009-03	A	26/03/2021	vert:tot	0.615836174	0.590125421	0.64965765	0.645425903	0.599711499	0.614439197	0.548438483	0.520930362	0.622041591	0.217566527	0.09114653	0.059730702	0.050951118	0.075316526	0.048339789	0.095717486	0.13589014	0.140252753	0.145763749	0.090427918	6	6	6	6	6	5	6	6	6	6
ZM009-03	A	02/04/2021	vert:tot	0.689022823	0.671144238	0.672320785	0.672470776	0.64083542	0.641339181	0.613410082	0.65604245	0.734106566	0.501358888	0.074179359	0.042967961	0.079436026	0.075483543	0.08163052	0.100594738	0.119509174	0.109816627	0.158150914	0.086967958	6	6	6	6	6	6	6	6	6	6
ZM009-03	A	09/04/2021	vert:tot	0.704883988	0.692665309	0.671712555	0.667008488	0.621583312	0.591173303	0.581085558	0.60740037	0.610397511	0.582756474	0.113719073	0.075114468	0.054862454	0.082891449	0.091018951	0.059033305	0.070689839	0.115687081	0.112098946	0.147202012	6	6	6	6	6	6	6	6	6	6
ZM009-03	A	16/04/2021	vert:tot	0.719480922	0.742512616	0.721491165	0.718930696	0.670503886	0.664511739	0.641934783	0.677511938	0.668225202	0.681537324	0.103082127	0.049774914	0.046921623	0.069798159	0.054481582	0.035513547	0.03023765	0.03411199	0.026755255	0.0612159	6	6	6	6	6	6	6	6	6	6
ZM009-03	A	26/04/2021	vert:tot	0.690984784	0.752931552	0.719927789	0.726152123	0.696198973	0.675374871	0.658178492	0.695900325	0.68694034	0.705823727	0.110834787	0.037982437	0.032788662	0.071874038	0.062586195	0.047224714	0.029630306	0.036244437	0.036472491	0.056898966	6	6	6	6	6	6	6	6	6	6
ZM009-03	B	19/03/2021	vert:tot	0.701731817	0.562738405	0.714222772	0.611406788	NA	NA	NA	NA	0.804711737	NA	0.149899648	0.22344944	0.084911321	NA	NA	NA	NA	NA	NA	NA	2	4	3	1	0	0	0	0	1	0
