image_id	face	date	type	decile1	decile2	decile3	decile4	decile5	decile6	decile7	decile8	decile9	decile10
ZM009-04716	C	02/04/2021	lateral	277	3503	6885	13234	13637	12016	12585	9222	3712	4115
ZM009-04716	C	09/04/2021	lateral	1952	3752	6395	9580	10450	11225	11229	9035	6581	4924
ZM009-04716	C	16/04/2021	lateral	1222	3342	8822	18411	24045	18892	21581	21633	26456	29020
ZM009-04716	C	26/04/2021	lateral	2968	4128	10358	19533	25431	22728	26837	29550	42955	50055
ZM009-04716	D	19/03/2021	lateral	163	966	468	750	65	0	0	19	169	42
ZM009-04716	D	26/03/2021	lateral	2038	9235	7833	8665	3282	1796	1285	1564	683	12782
ZM009-04716	D	02/04/2021	lateral	2176	12410	12685	11880	9018	7860	3274	3716	1305	695
ZM009-04716	D	09/04/2021	lateral	4678	12200	10362	10081	7824	6975	5534	6008	3190	3276
ZM009-04716	D	16/04/2021	lateral	2937	10720	12456	15346	15415	11043	10742	15326	13404	20047
ZM009-04716	D	26/04/2021	lateral	3571	9789	13026	15302	17761	21639	24936	36781	27405	53183
ZM009-05711	A	19/03/2021	lateral	954	196	47	184	20	29	37	4	78	100
ZM009-05711	A	26/03/2021	lateral	7070	2644	797	1722	964	575	112	326	84	12760
ZM009-05711	A	02/04/2021	lateral	10068	10997	13224	10099	7348	14691	10075	7238	8984	9334
ZM009-05711	A	09/04/2021	lateral	12031	10872	12826	9826	7815	11692	11437	13977	16982	33609
ZM009-05711	A	16/04/2021	lateral	10001	24254	27294	21010	27440	33656	28056	30468	26105	41880
ZM009-05711	A	26/04/2021	lateral	6881	17529	24366	17503	21763	27621	23350	24231	21521	45008
ZM009-05711	B	19/03/2021	lateral	41	658	631	197	0	27	0	0	98	123
ZM009-05711	B	26/03/2021	lateral	1299	3071	4526	2825	3097	320	1049	159	303	7865
ZM009-05711	B	02/04/2021	lateral	2719	5690	9275	9392	17238	11413	5954	6224	4326	6265
ZM009-05711	B	09/04/2021	lateral	4263	7187	10018	10386	12270	11744	11608	9330	13640	24711
ZM009-05711	B	16/04/2021	lateral	3178	8154	15832	21689	20342	21391	22957	20621	20881	39042
ZM009-05711	B	26/04/2021	lateral	2761	5948	13405	16837	16393	17498	20197	15479	19229	33081
ZM009-05711	C	19/03/2021	lateral	0	0	0	0	0	0	0	0	0	0
ZM009-05711	C	26/03/2021	lateral	282	2390	1152	803	584	426	996	702	160	8481
ZM009-05711	C	02/04/2021	lateral	1757	11079	15660	11849	10792	8234	11331	8560	10993	18600
ZM009-05711	C	09/04/2021	lateral	2560	13684	19172	13716	14869	10296	11450	9180	15496	24151
ZM009-05711	C	16/04/2021	lateral	1887	10237	18466	19986	21589	21284	22208	18620	27252	35184
ZM009-05711	C	26/04/2021	lateral	1751	6273	13960	13826	14982	14989	19586	14454	22980	32393
ZM009-05711	D	19/03/2021	lateral	148	1627	934	193	19	8	13	8	137	213
ZM009-05711	D	26/03/2021	lateral	8048	9790	6687	2121	4257	3876	1117	2515	1134	10360
ZM009-05711	D	02/04/2021	lateral	11230	20708	18129	16704	13629	15795	9509	18800	9523	5072
ZM009-05711	D	09/04/2021	lateral	11112	20872	21095	17477	20407	18611	14978	21912	17603	23326
ZM009-05711	D	16/04/2021	lateral	8013	16737	26160	28863	38612	31937	24033	28718	23246	40298
ZM009-05711	D	26/04/2021	lateral	5536	12176	18850	22599	29424	26287	21253	26730	21899	37276
ZM009-05712	A	19/03/2021	lateral	1344	964	402	1628	1810	464	69	49	0	65
ZM009-05712	A	26/03/2021	lateral	13438	8445	2941	5318	2001	1785	2239	2682	3979	18345
ZM009-05712	A	02/04/2021	lateral	14248	16679	17305	17759	9026	6332	17053	7376	6623	8463
ZM009-05712	A	09/04/2021	lateral	16012	19746	27394	28010	19814	21259	32811	24073	19593	23419
ZM009-05712	A	16/04/2021	lateral	10576	14311	22822	27907	25254	27751	35465	26419	26595	36149
ZM009-05712	A	26/04/2021	lateral	7718	11474	14778	21912	18808	18027	28868	24624	21803	33908
ZM009-05712	B	19/03/2021	lateral	15	470	1251	140	246	156	0	2	70	38
ZM009-05712	B	26/03/2021	lateral	1729	6684	5280	4723	4766	3036	2630	1260	367	7671
ZM009-05712	B	02/04/2021	lateral	3053	13057	16495	14121	16488	16372	11993	9694	5840	10057
ZM009-05712	B	09/04/2021	lateral	5055	17669	25669	23771	20431	21787	24380	23202	22925	34132
ZM009-05712	B	16/04/2021	lateral	2502	9285	16335	16846	22633	25765	29692	30153	28941	43423
ZM009-05712	B	26/04/2021	lateral	1942	4732	11078	12368	17034	19101	23831	26102	25300	45017
ZM009-05712	C	19/03/2021	lateral	35	12	51	1128	4602	8920	5169	1219	1158	2129
ZM009-05712	C	26/03/2021	lateral	1155	1353	1796	732	554	1715	669	173	180	11465
ZM009-05712	C	02/04/2021	lateral	1318	13158	18797	15060	10971	12693	8325	7034	2255	4385
ZM009-05712	C	09/04/2021	lateral	4989	27774	34308	25932	25747	26891	28382	22126	19415	37625
ZM009-05712	C	16/04/2021	lateral	2605	12530	22113	21375	21054	24648	27970	27699	23200	38835
ZM009-05712	C	26/04/2021	lateral	2246	6548	16125	14283	13405	12975	24213	23484	20948	40937
ZM009-05712	D	19/03/2021	lateral	159	402	292	28	19	0	0	32	36	2
ZM009-05712	D	26/03/2021	lateral	2861	6889	8955	5330	1821	1044	251	599	589	10946
ZM009-05712	D	02/04/2021	lateral	4789	20390	23878	21909	14721	10440	14806	11059	3143	10621
ZM009-05712	D	09/04/2021	lateral	5571	24025	29083	31841	26702	25139	29506	24365	27200	42034
ZM009-05712	D	16/04/2021	lateral	2667	14363	24878	27874	29269	28451	33415	25636	29966	40873
ZM009-05712	D	26/04/2021	lateral	2547	10617	17413	20838	19555	22186	27465	19834	26513	42111
ZM009-05713	A	19/03/2021	lateral	4745	3065	675	517	561	1795	657	3	768	2496
ZM009-05713	A	26/03/2021	lateral	12695	12517	5611	5393	6382	14420	11024	3179	4497	21798
ZM009-05713	A	02/04/2021	lateral	11473	22822	13602	6964	6055	9814	6112	7020	14444	20249
ZM009-05713	A	09/04/2021	lateral	10045	24200	15970	8779	14260	16431	17502	16382	19763	36805
ZM009-05713	A	16/04/2021	lateral	8328	22120	17794	17516	19103	23792	23534	21255	20586	35502
ZM009-05713	A	26/04/2021	lateral	8257	16838	12642	13991	15722	17778	16365	16968	17974	35609
ZM009-05713	B	19/03/2021	lateral	651	801	99	265	31	12	0	9	60	17
ZM009-05713	B	26/03/2021	lateral	914	18241	9846	5731	4092	1505	383	243	150	15974
ZM009-05713	B	02/04/2021	lateral	2502	23527	19058	15864	16164	10251	5345	8159	5211	19702
ZM009-05713	B	09/04/2021	lateral	4219	27911	22267	21489	27441	20855	20508	25220	19334	33244
ZM009-05713	B	16/04/2021	lateral	2495	21123	21936	18278	26248	20938	22711	29176	19868	34194
ZM009-05713	B	26/04/2021	lateral	2708	16581	15790	15276	20956	19223	18068	24936	17650	36220
ZM009-05713	C	19/03/2021	lateral	44	4	263	242	0	0	0	0	53	15
ZM009-05713	C	26/03/2021	lateral	290	2557	4915	6039	5849	6875	2615	1089	754	12540
ZM009-05713	C	02/04/2021	lateral	1552	11153	25612	23036	22530	14084	10896	12398	14840	11719
ZM009-05713	C	09/04/2021	lateral	4307	16618	31926	30583	33609	33972	27864	29446	36542	35361
ZM009-05713	C	16/04/2021	lateral	2542	9245	25692	26880	28801	33855	29551	29168	35204	37216
ZM009-05713	C	26/04/2021	lateral	3195	5989	13513	17900	20949	22807	23820	26838	34697	37417
ZM009-05713	D	19/03/2021	lateral	5	0	0	0	0	0	0	0	13	0
ZM009-05713	D	26/03/2021	lateral	1744	7862	5307	2104	4448	2754	2191	2397	1897	11669
ZM009-05713	D	02/04/2021	lateral	2507	16851	18644	17123	23241	22860	18630	22387	17161	14487
ZM009-05713	D	09/04/2021	lateral	3337	17969	23405	23722	33267	30744	28050	33654	32820	37354
ZM009-05713	D	16/04/2021	lateral	2937	11652	20923	23613	34224	32490	34732	31296	32265	37920
ZM009-05713	D	26/04/2021	lateral	3426	9029	15123	15864	24842	22505	28613	27258	29247	37969
ZM009-05714	A	19/03/2021	lateral	5489	5322	3933	4449	7270	12023	7749	3037	400	6
ZM009-05714	A	26/03/2021	lateral	10202	9228	9298	8233	6021	5047	4495	6318	3839	14940
ZM009-05714	A	02/04/2021	lateral	8813	12064	25911	35729	41404	38413	30609	29965	16920	22506
ZM009-05714	A	09/04/2021	lateral	5880	9561	23294	42212	54960	51383	51014	46009	35209	50042
ZM009-05714	A	16/04/2021	lateral	5451	7221	19487	32046	48780	49406	45898	39912	35184	50749
ZM009-05714	A	26/04/2021	lateral	6167	7295	15516	25867	43946	40126	40362	39498	33616	49009
ZM009-05714	B	19/03/2021	lateral	157	1290	1562	615	747	818	300	62	39	98
ZM009-05714	B	26/03/2021	lateral	1357	9217	13060	12248	6414	4894	1878	2649	1563	11534
ZM009-05714	B	02/04/2021	lateral	4356	15166	25825	39624	30663	23603	21770	14798	8981	23311
ZM009-05714	B	09/04/2021	lateral	6230	18866	33775	48215	44738	41952	36591	39309	37906	51509
ZM009-05714	B	16/04/2021	lateral	4659	13035	23660	38799	38341	36034	34062	34488	31433	46390
ZM009-05714	B	26/04/2021	lateral	4847	13073	17074	31471	30433	30718	27520	28039	29489	51670
ZM009-05714	C	19/03/2021	lateral	329	151	29	0	10	80	0	0	48	116
ZM009-05714	C	26/03/2021	lateral	482	2095	2371	1706	1963	4225	4052	3087	1554	11537
ZM009-05714	C	02/04/2021	lateral	861	10722	16893	20324	18151	16720	17055	13806	8904	18502
ZM009-05714	C	09/04/2021	lateral	2334	15991	29248	36464	36976	44924	47669	39039	39221	50155
ZM009-05714	C	16/04/2021	lateral	2879	9656	19382	29905	29116	38230	35908	27626	31755	45147
ZM009-05714	C	26/04/2021	lateral	2496	5726	12760	24047	25348	32478	30256	25353	29404	44142
ZM009-05714	D	19/03/2021	lateral	98	1072	1551	1485	1458	1342	1120	356	70	27
ZM009-05714	D	26/03/2021	lateral	2018	7810	8667	8139	9698	7525	4510	5690	3259	10021
ZM009-05714	D	02/04/2021	lateral	1799	8974	17557	13056	14884	16265	14249	16165	14070	14766
ZM009-05714	D	09/04/2021	lateral	2990	8312	29383	27509	34126	43810	39380	37899	41422	49008
ZM009-05714	D	16/04/2021	lateral	3150	7259	23027	20963	29049	34358	34182	33593	37339	50148
ZM009-05714	D	26/04/2021	lateral	3617	7562	20377	17011	25061	30807	28887	27797	31606	45971
ZM009-05715	A	19/03/2021	lateral	1945	1143	130	0	8	9	10	2	139	110
ZM009-05715	A	26/03/2021	lateral	11121	5845	2122	918	362	761	1328	1475	839	6363
ZM009-05715	A	02/04/2021	lateral	16206	18396	12366	6708	5235	5404	2072	4786	3709	6503
ZM009-05715	A	09/04/2021	lateral	14493	20260	16808	12590	13529	14839	12880	14076	9871	28273
ZM009-05715	A	16/04/2021	lateral	11366	16079	15227	14531	16846	20058	16590	19614	15674	32958
ZM009-05715	A	26/04/2021	lateral	11059	14122	14105	13402	10974	17261	12382	15697	13886	37167
ZM009-05715	B	19/03/2021	lateral	131	107	540	1039	79	21	8	88	133	110
ZM009-05715	B	26/03/2021	lateral	3147	5258	4267	4064	2293	1334	1539	1295	1248	6012
ZM009-05715	B	02/04/2021	lateral	6920	17299	23106	23224	18235	13092	16054	17876	10737	15493
ZM009-05715	B	09/04/2021	lateral	7412	17591	27056	30477	23040	20090	26017	26366	23305	32500
ZM009-05715	B	16/04/2021	lateral	4188	9558	19260	25598	25317	19793	26943	28697	23043	39040
ZM009-05715	B	26/04/2021	lateral	3596	10127	13793	22300	19378	12883	20581	24995	21718	40663
ZM009-05715	C	19/03/2021	lateral	1068	249	559	192	146	0	2	111	53	110
ZM009-05715	C	26/03/2021	lateral	492	5136	3543	1525	1222	795	441	508	198	6781
ZM009-05715	C	02/04/2021	lateral	1887	22453	25860	17841	15752	15128	14792	7514	10651	11574
ZM009-05715	C	09/04/2021	lateral	3340	25649	31914	30906	29507	30521	22031	25131	28529	41458
ZM009-05715	C	16/04/2021	lateral	1670	12912	19609	23227	25127	29160	21030	26693	22605	34481
ZM009-05715	C	26/04/2021	lateral	4858	8976	15481	18080	18551	22817	14509	19706	21261	35500
ZM009-05715	D	19/03/2021	lateral	401	10	45	366	69	0	0	0	163	51
ZM009-05715	D	26/03/2021	lateral	919	4417	2224	1759	2194	1815	1678	1137	1040	7269
ZM009-05715	D	02/04/2021	lateral	4336	20041	18539	11622	9382	4824	3708	5446	2599	8968
ZM009-05715	D	09/04/2021	lateral	5726	22845	23633	17371	17948	19246	11713	19581	14559	24801
ZM009-05715	D	16/04/2021	lateral	3671	16538	19665	15164	18953	20025	17158	23752	23239	36446
ZM009-05715	D	26/04/2021	lateral	3957	14374	17111	16770	17624	15727	14104	18119	16326	34698
ZM009-05716	A	19/03/2021	lateral	4515	1499	691	15	563	411	13	105	38	15
ZM009-05716	A	26/03/2021	lateral	20405	13951	6537	2895	5401	4265	6569	4845	3989	14606
ZM009-05716	A	02/04/2021	lateral	18164	18044	12620	9088	9706	10470	7450	4350	6375	16632
ZM009-05716	A	09/04/2021	lateral	13347	22277	17225	17809	16531	25280	22276	20217	20369	36688
ZM009-05716	A	16/04/2021	lateral	9968	14823	13403	14769	15014	18857	20249	21147	16220	34091
ZM009-05716	A	26/04/2021	lateral	10746	15038	12695	12016	13228	17345	18341	15461	15346	39323
ZM009-05716	B	19/03/2021	lateral	25	825	563	522	8	24	8	19	0	11
ZM009-05716	B	26/03/2021	lateral	3407	13317	7686	6648	2895	2392	2051	2205	1612	13258
ZM009-05716	B	02/04/2021	lateral	5258	21213	18194	19887	12257	12235	13226	13211	14817	23696
ZM009-05716	B	09/04/2021	lateral	4551	18677	21419	25944	26407	27476	32082	27455	27544	41871
ZM009-05716	B	16/04/2021	lateral	2447	12486	13443	18507	18649	19718	24731	22678	23708	42261
ZM009-05716	B	26/04/2021	lateral	3930	13222	15811	18400	19276	17348	22561	18725	23237	41051
ZM009-05716	C	19/03/2021	lateral	1959	57	16	66	198	169	36	26	104	53
ZM009-05716	C	26/03/2021	lateral	8897	4662	6276	6121	5807	3568	3547	3277	1435	12500
ZM009-05716	C	02/04/2021	lateral	2470	21819	26543	30699	33728	32490	25498	19681	14787	25331
ZM009-05716	C	09/04/2021	lateral	2438	18455	29180	38551	47390	51405	54602	40998	28334	39907
ZM009-05716	C	16/04/2021	lateral	1615	6374	15139	22280	30338	40037	48474	37669	23736	39465
ZM009-05716	C	26/04/2021	lateral	2714	7931	14388	20876	23529	30501	39115	35522	22593	39886
ZM009-05716	D	19/03/2021	lateral	236	523	353	37	64	116	0	4	20	110
ZM009-05716	D	26/03/2021	lateral	3498	16643	12508	11107	8698	4352	4160	3018	1086	19533
ZM009-05716	D	02/04/2021	lateral	4680	25844	22279	23826	23019	14964	15796	9284	6004	25867
ZM009-05716	D	09/04/2021	lateral	3474	28748	31462	30729	38475	32204	30262	22987	21358	49663
ZM009-05716	D	16/04/2021	lateral	1438	18980	22274	24059	32794	27439	25664	17810	17059	44101
ZM009-05716	D	26/04/2021	lateral	1638	13747	22201	20299	29049	27169	21104	14263	14290	46268
ZM009-06711	A	19/03/2021	lateral	3143	886	303	22	3	52	34	0	73	78
ZM009-06711	A	26/03/2021	lateral	8919	8091	6748	3059	3135	2267	503	1299	227	8781
ZM009-06711	A	02/04/2021	lateral	10415	20873	26505	27205	29371	15185	6120	6156	6265	5495
ZM009-06711	A	09/04/2021	lateral	10839	22270	32130	38126	49577	36438	22343	22995	21782	25029
ZM009-06711	A	16/04/2021	lateral	7190	18694	28741	37223	47536	41690	31565	33397	35080	32007
ZM009-06711	A	26/04/2021	lateral	7710	11463	22556	26139	39674	35200	26805	30030	31605	29770
ZM009-06711	B	19/03/2021	lateral	1119	2235	1389	345	33	215	109	27	7	79
ZM009-06711	B	26/03/2021	lateral	6767	14942	16424	4738	3988	3299	1325	1046	204	12674
ZM009-06711	B	02/04/2021	lateral	9433	26534	34533	19931	24449	28312	16929	18084	18504	11385
ZM009-06711	B	09/04/2021	lateral	7675	30044	41670	29042	35331	39721	30188	35402	36422	29540
ZM009-06711	B	16/04/2021	lateral	4131	17606	37009	26915	38480	39498	32039	42328	40620	35068
ZM009-06711	B	26/04/2021	lateral	2383	7776	26409	23034	31957	36750	29282	39346	37432	35290
ZM009-06711	C	19/03/2021	lateral	22	517	85	15	7	0	70	10	16	94
ZM009-06711	C	26/03/2021	lateral	6074	7603	6273	4178	1628	785	712	234	211	8287
ZM009-06711	C	02/04/2021	lateral	6025	28856	28583	30207	26390	11402	12245	14235	9273	9561
ZM009-06711	C	09/04/2021	lateral	6707	35385	38163	36264	42048	26512	23699	25287	23274	25360
ZM009-06711	C	16/04/2021	lateral	3154	23451	33535	39156	42663	31329	32178	37283	29497	31469
ZM009-06711	C	26/04/2021	lateral	2424	9759	23920	34911	39395	28159	28353	33107	26621	30895
ZM009-06711	D	19/03/2021	lateral	8	259	22	109	4	0	4	8	79	178
ZM009-06711	D	26/03/2021	lateral	2995	11663	9133	6084	3883	274	123	87	337	9138
ZM009-06711	D	02/04/2021	lateral	7124	25161	29536	25161	21392	18563	7058	2478	3033	6617
ZM009-06711	D	09/04/2021	lateral	7162	28764	38341	36530	39915	40985	26018	26249	18309	21624
ZM009-06711	D	16/04/2021	lateral	3738	18872	32524	36457	40837	48775	30598	34537	23408	32475
ZM009-06711	D	26/04/2021	lateral	2787	12913	26980	32040	37581	44435	25823	29284	19896	28614
ZM009-06712	A	19/03/2021	lateral	4272	929	398	286	335	417	554	80	4	398
ZM009-06712	A	26/03/2021	lateral	17315	11341	7341	6103	5900	6697	6080	6353	4896	14984
ZM009-06712	A	02/04/2021	lateral	16051	15772	15837	22819	14556	25687	22736	23968	20587	21927
ZM009-06712	A	09/04/2021	lateral	15013	16316	23518	35588	31069	43616	49799	48169	46661	40362
ZM009-06712	A	16/04/2021	lateral	10374	12498	18266	26576	23635	36098	36959	35890	35742	36247
ZM009-06712	A	26/04/2021	lateral	10115	9524	16188	23947	21266	32748	33996	32535	33062	37495
ZM009-06712	B	19/03/2021	lateral	307	1100	1744	30	0	40	41	142	21	26
ZM009-06712	B	26/03/2021	lateral	2839	12732	11173	6565	5371	7923	3572	4088	3152	17159
ZM009-06712	B	02/04/2021	lateral	3896	20615	22228	25492	29967	31180	25052	23726	18683	28580
ZM009-06712	B	09/04/2021	lateral	4594	22768	28370	30923	39468	41445	38477	38614	37903	42749
ZM009-06712	B	16/04/2021	lateral	2900	14343	20045	22173	33043	33603	30468	29917	27410	43103
ZM009-06712	B	26/04/2021	lateral	2924	8037	14477	15395	25868	32498	27298	26748	26565	42234
ZM009-06712	C	19/03/2021	lateral	12	0	266	89	41	0	0	0	17	3
ZM009-06712	C	26/03/2021	lateral	931	4869	9588	12276	6797	6961	4220	2845	1759	13073
ZM009-06712	C	02/04/2021	lateral	2467	14213	24011	27981	27183	25744	26333	26343	25753	33421
ZM009-06712	C	09/04/2021	lateral	3818	18243	30887	36923	44862	42781	50859	46040	50588	54495
ZM009-06712	C	16/04/2021	lateral	2002	10168	23956	29606	39462	38476	44013	39620	42810	50948
ZM009-06712	C	26/04/2021	lateral	1939	7323	14897	21452	29944	35570	41762	37425	42364	52229
ZM009-06712	D	19/03/2021	lateral	0	1212	802	188	3	0	0	5	109	33
ZM009-06712	D	26/03/2021	lateral	4432	17480	16176	4771	3802	1681	329	196	285	12796
ZM009-06712	D	02/04/2021	lateral	6229	22858	31430	33847	32293	23474	20049	13461	5789	15651
ZM009-06712	D	09/04/2021	lateral	5819	26840	39642	42226	46940	44740	49988	44169	37674	43552
ZM009-06712	D	16/04/2021	lateral	3787	20127	33346	38489	39992	41890	42423	38822	29596	41176
ZM009-06712	D	26/04/2021	lateral	2856	14873	26336	28988	31384	31982	35341	32021	25660	44979
ZM009-06713	A	19/03/2021	lateral	7914	2961	364	862	4024	9513	6677	3695	1488	764
ZM009-06713	A	26/03/2021	lateral	17229	11610	10413	6174	2565	2193	1822	1059	1167	14747
ZM009-06713	A	02/04/2021	lateral	15215	16788	17810	14314	8973	15468	10879	7594	8882	11258
ZM009-06713	A	09/04/2021	lateral	12173	20716	28625	26314	23017	34192	39887	28796	29797	29023
ZM009-06713	A	16/04/2021	lateral	9545	16354	23514	18813	21526	31201	37476	27361	25905	38516
ZM009-06713	A	26/04/2021	lateral	9021	14098	22762	17644	17580	24223	31863	24119	23574	36339
ZM009-06713	B	19/03/2021	lateral	209	52	882	182	190	86	10	0	61	67
ZM009-06713	B	26/03/2021	lateral	6083	13859	17610	10744	2591	3811	1726	5736	4209	12675
ZM009-06713	B	02/04/2021	lateral	7434	18506	26553	28436	18904	19854	29790	21475	11308	10944
ZM009-06713	B	09/04/2021	lateral	10418	24111	34190	41790	34016	39130	60936	53283	47648	52272
ZM009-06713	B	16/04/2021	lateral	6575	16450	28706	34633	28855	36049	57630	47729	42409	50281
ZM009-06713	B	26/04/2021	lateral	6592	15618	25583	29620	26372	32503	55674	46475	40951	51786
ZM009-06713	C	19/03/2021	lateral	318	52	160	334	17	10	0	0	44	6
ZM009-06713	C	26/03/2021	lateral	624	6679	8912	6600	2820	1476	110	179	144	14430
ZM009-06713	C	02/04/2021	lateral	3011	14015	20079	25993	27270	24518	26340	19180	14797	9606
ZM009-06713	C	09/04/2021	lateral	3850	18115	27079	37473	41842	35666	55115	55607	55716	51162
ZM009-06713	C	16/04/2021	lateral	1914	11052	21892	32507	36989	31950	50301	49324	49394	49772
ZM009-06713	C	26/04/2021	lateral	2586	6963	14507	24929	35851	31931	48705	47555	47614	48672
ZM009-06713	D	19/03/2021	lateral	431	639	40	13	17	3	16	0	8	48
ZM009-06713	D	26/03/2021	lateral	2981	11062	8847	3773	2744	2015	1037	407	1039	14900
ZM009-06713	D	02/04/2021	lateral	6392	17203	26225	27022	28234	19455	20416	13055	7732	6402
ZM009-06713	D	09/04/2021	lateral	5999	19778	32110	38592	36978	38306	44832	42768	30565	36654
ZM009-06713	D	16/04/2021	lateral	3398	12486	24243	28277	31257	33974	40474	36634	27702	43221
ZM009-06713	D	26/04/2021	lateral	3437	10934	21153	25838	27555	27342	35522	32754	24317	45251
ZM009-06714	A	19/03/2021	lateral	5520	1061	90	7	127	168	19	0	9	57
ZM009-06714	A	26/03/2021	lateral	16738	9312	6213	5179	7184	21875	7969	22258	32388	46840
ZM009-06714	A	02/04/2021	lateral	14983	11009	14190	12796	13631	10809	12124	9024	5408	9902
ZM009-06714	A	09/04/2021	lateral	11113	12526	25881	30314	37783	41194	48500	40054	47242	37862
ZM009-06714	A	16/04/2021	lateral	8891	9738	20085	24190	30012	32894	42542	34084	41198	35699
ZM009-06714	A	26/04/2021	lateral	9360	8279	16083	23166	28270	30687	38429	31479	39222	42923
ZM009-06714	B	19/03/2021	lateral	11	587	527	211	13	0	0	16	29	55
ZM009-06714	B	26/03/2021	lateral	469	10216	14217	14063	9196	5036	818	153	140	11947
ZM009-06714	B	02/04/2021	lateral	3821	20468	29840	30532	30056	28368	31322	18601	26597	23322
ZM009-06714	B	09/04/2021	lateral	4624	25496	39404	42027	45367	48275	51886	39157	44886	46226
ZM009-06714	B	16/04/2021	lateral	2702	18081	35721	38364	40452	43492	45815	31758	39026	44787
ZM009-06714	B	26/04/2021	lateral	3124	13782	30083	35948	39786	42084	44136	30816	37670	44763
ZM009-06714	C	19/03/2021	lateral	63	29	307	230	15	265	227	70	25	55
ZM009-06714	C	26/03/2021	lateral	680	3359	8416	4593	7486	4136	6097	5854	3204	12739
ZM009-06714	C	02/04/2021	lateral	1246	17772	27857	29187	31991	29662	34365	32699	20603	25119
ZM009-06714	C	09/04/2021	lateral	2040	25871	35869	44236	40747	45451	53083	51935	41737	49418
ZM009-06714	C	16/04/2021	lateral	1120	12055	29930	36977	37344	40341	46888	48990	36476	50595
ZM009-06714	C	26/04/2021	lateral	1402	8083	21940	31344	37302	40710	47460	48050	35150	49565
ZM009-06714	D	19/03/2021	lateral	0	264	1849	108	97	0	0	0	124	21
ZM009-06714	D	26/03/2021	lateral	539	9048	21495	7654	3359	1615	2962	434	264	14402
ZM009-06714	D	02/04/2021	lateral	2428	13415	30628	17540	18362	13586	18314	9067	8329	6900
ZM009-06714	D	09/04/2021	lateral	3282	19742	41873	33977	46474	41578	44823	37603	40296	44588
ZM009-06714	D	16/04/2021	lateral	2623	13372	33196	28466	40433	37285	41424	34620	36125	47365
ZM009-06714	D	26/04/2021	lateral	1602	7043	19299	21580	33800	30582	34631	28612	32766	48047
ZM009-06715	A	19/03/2021	lateral	1423	422	247	286	707	92	154	99	281	34
ZM009-06715	A	26/03/2021	lateral	9023	6411	4471	3758	4493	8911	6024	2835	3295	13635
ZM009-06715	A	02/04/2021	lateral	7585	9912	13025	13297	11774	13066	10349	8691	10909	12266
ZM009-06715	A	09/04/2021	lateral	8400	13727	22247	24157	28940	40881	45588	41011	33116	40104
ZM009-06715	A	16/04/2021	lateral	7133	11891	16654	17864	20176	31697	35607	33988	27897	36609
ZM009-06715	A	26/04/2021	lateral	7204	10096	15207	16093	18229	29180	32558	32140	28519	40628
ZM009-06715	B	19/03/2021	lateral	289	938	101	75	226	248	107	150	348	585
ZM009-06715	B	26/03/2021	lateral	7536	9241	8423	5584	4056	6705	5037	4657	4760	20872
ZM009-06715	B	02/04/2021	lateral	6383	12957	17669	26717	22791	29881	21822	18024	20896	38043
ZM009-06715	B	09/04/2021	lateral	6050	16592	29608	43816	38328	54031	43130	41483	40949	45588
ZM009-06715	B	16/04/2021	lateral	4411	12812	20995	33368	31013	45231	35910	34483	35280	45108
ZM009-06715	B	26/04/2021	lateral	4238	12527	16255	31806	29926	41709	33933	33912	34122	50180
ZM009-06715	C	19/03/2021	lateral	72	5	4	33	78	151	27	0	11	0
ZM009-06715	C	26/03/2021	lateral	1859	7775	9010	7075	7077	11643	5558	3644	761	15347
ZM009-06715	C	02/04/2021	lateral	4317	20727	31440	46822	47717	40032	30429	28128	21928	39523
ZM009-06715	C	09/04/2021	lateral	3995	20129	37828	54684	61505	56349	62422	56742	39042	41043
ZM009-06715	C	16/04/2021	lateral	2582	10700	26178	46238	55740	53574	54693	50857	32577	44557
ZM009-06715	C	26/04/2021	lateral	2663	10712	18960	37904	52529	51904	55257	50135	31957	44925
ZM009-06715	D	19/03/2021	lateral	528	5043	3156	5565	6242	5757	6602	3527	1906	444
ZM009-06715	D	26/03/2021	lateral	1976	6465	7122	6572	7788	9223	7250	8331	9759	19782
ZM009-06715	D	02/04/2021	lateral	3812	14359	25397	26040	20433	22923	18854	15945	16430	18919
ZM009-06715	D	09/04/2021	lateral	2834	14583	33715	35833	37582	46081	38262	44787	46736	41509
ZM009-06715	D	16/04/2021	lateral	2010	9695	25818	28057	31639	39076	33911	38282	39064	43453
ZM009-06715	D	26/04/2021	lateral	2531	8402	20537	22609	26955	35449	29660	34339	35531	41949
ZM009-06716	A	19/03/2021	lateral	2093	198	186	85	4	0	0	0	20	136
ZM009-06716	A	26/03/2021	lateral	7419	3768	3693	3628	4254	1511	403	74	71	9904
ZM009-06716	A	02/04/2021	lateral	8317	8151	18036	20602	23912	23056	18532	13068	8631	3379
ZM009-06716	A	09/04/2021	lateral	8637	13897	29207	42715	46947	52575	53797	41833	42776	37782
ZM009-06716	A	16/04/2021	lateral	7971	12440	22916	32369	37822	53314	52193	43061	42803	43802
ZM009-06716	A	26/04/2021	lateral	7321	11406	19889	28894	35012	49594	48609	41921	40756	46932
ZM009-06716	B	19/03/2021	lateral	401	2803	229	177	9	0	12	0	0	65
ZM009-06716	B	26/03/2021	lateral	5457	15405	7607	7111	3522	929	817	363	26	10445
ZM009-06716	B	02/04/2021	lateral	7466	17653	14193	19644	16715	13073	10979	4059	529	5136
