Unit ID,Timestamp,Device ID,Variable ID,Value
A_01_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.9400
A_02_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.1700
A_03_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.6100
A_05_1,,SCALE_SEFY_01,HarvestRootFreshMass,4.3200
A_06_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.2800
A_07_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.9000
A_08_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.6300
A_09_1,,SCALE_SEFY_01,HarvestRootFreshMass,5.5400
A_10_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.5400
A_12_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.6800
A_13_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.1700
A_14_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.8500
A_15_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.5900
A_16_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.3600
A_17_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.2500
A_19_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.1800
A_20_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.4200
A_22_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.4500
A_24_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.2300
A_25_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.8800
A_27_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.6500
A_28_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.5900
A_29_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.1300
A_30_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.1900
A_33_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.8900
A_34_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.8200
A_35_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.4100
A_36_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.4700
A_37_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.8100
A_38_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.6600
A_39_1,,SCALE_SEFY_01,HarvestRootFreshMass,4.3100
A_40_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.6300
A_41_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.1300
A_42_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.4300
A_43_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.8700
A_44_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.8800
A_45_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.5500
A_48_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.3800
A_49_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.4500
A_50_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.1100
A_55_1,,SCALE_SEFY_01,HarvestRootFreshMass,4.4400
A_56_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.2300
A_57_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.8700
A_58_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.2200
A_60_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.3300
A_62_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.4800
A_66_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.1300
A_67_1,,SCALE_SEFY_01,HarvestRootFreshMass,4.3200
A_70_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.0800
A_74_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.7000
A_76_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.2100
A_78_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.3600
A_81_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.3600
A_83_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.1000
A_85_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.9200
A_90_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.1300
A_91_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.3300
A_93_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.0500
A_96_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.7900
A_99_1,,SCALE_SEFY_01,HarvestRootFreshMass,4.7300
A_03_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.1600
A_04_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.8300
A_07_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.1400
A_08_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.1200
A_09_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.6400
A_10_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.5400
A_11_2,,SCALE_SEFY_01,HarvestRootFreshMass,0.9500
A_13_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.3700
A_15_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.4500
A_16_2,,SCALE_SEFY_01,HarvestRootFreshMass,0.5100
A_17_2,,SCALE_SEFY_01,HarvestRootFreshMass,0.1600
A_19_2,,SCALE_SEFY_01,HarvestRootFreshMass,4.8100
A_20_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.8400
A_21_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.5500
A_22_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.7600
A_23_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.0700
A_24_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.4800
A_25_2,,SCALE_SEFY_01,HarvestRootFreshMass,4.1300
A_28_2,,SCALE_SEFY_01,HarvestRootFreshMass,4.1500
A_29_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.0600
A_30_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.5700
A_32_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.2500
A_34_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.8300
A_36_2,,SCALE_SEFY_01,HarvestRootFreshMass,4.2100
A_38_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.2400
A_40_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.5500
A_42_2,,SCALE_SEFY_01,HarvestRootFreshMass,5.2000
A_43_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.9000
A_44_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.0900
A_45_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.9400
A_46_2,,SCALE_SEFY_01,HarvestRootFreshMass,4.3500
A_47_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.2300
A_49_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.6500
A_50_2,,SCALE_SEFY_01,HarvestRootFreshMass,4.1500
A_52_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.7500
A_57_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.8300
A_58_2,,SCALE_SEFY_01,HarvestRootFreshMass,6.0200
A_60_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.2100
A_63_2,,SCALE_SEFY_01,HarvestRootFreshMass,0.0400
A_64_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.7300
A_68_2,,SCALE_SEFY_01,HarvestRootFreshMass,4.3800
A_70_2,,SCALE_SEFY_01,HarvestRootFreshMass,0.2900
A_71_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.0800
A_73_2,,SCALE_SEFY_01,HarvestRootFreshMass,5.4600
A_77_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.6600
A_80_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.5100
A_81_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.1700
A_85_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.3600
A_87_2,,SCALE_SEFY_01,HarvestRootFreshMass,4.4800
A_88_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.2700
A_89_2,,SCALE_SEFY_01,HarvestRootFreshMass,0.5200
A_90_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.4300
A_92_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.9300
A_95_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.8700
A_97_2,,SCALE_SEFY_01,HarvestRootFreshMass,0.0600
A_99_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.8000
A_01_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.8900
A_02_3,,SCALE_SEFY_01,HarvestRootFreshMass,5.4300
A_03_3,,SCALE_SEFY_01,HarvestRootFreshMass,1.3800
A_04_3,,SCALE_SEFY_01,HarvestRootFreshMass,0.1400
A_05_3,,SCALE_SEFY_01,HarvestRootFreshMass,4.8600
A_06_3,,SCALE_SEFY_01,HarvestRootFreshMass,0.8300
A_08_3,,SCALE_SEFY_01,HarvestRootFreshMass,0.9500
A_09_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.8400
A_10_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.2900
A_11_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.6900
A_12_3,,SCALE_SEFY_01,HarvestRootFreshMass,0.2700
A_13_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.2000
A_14_3,,SCALE_SEFY_01,HarvestRootFreshMass,0.1500
A_15_3,,SCALE_SEFY_01,HarvestRootFreshMass,0.5700
A_17_3,,SCALE_SEFY_01,HarvestRootFreshMass,5.5700
A_19_3,,SCALE_SEFY_01,HarvestRootFreshMass,1.7200
A_20_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.5400
A_21_3,,SCALE_SEFY_01,HarvestRootFreshMass,3.9200
A_22_3,,SCALE_SEFY_01,HarvestRootFreshMass,4.9100
A_23_3,,SCALE_SEFY_01,HarvestRootFreshMass,3.8900
A_24_3,,SCALE_SEFY_01,HarvestRootFreshMass,3.0700
A_25_3,,SCALE_SEFY_01,HarvestRootFreshMass,3.9500
A_29_3,,SCALE_SEFY_01,HarvestRootFreshMass,0.5600
A_31_3,,SCALE_SEFY_01,HarvestRootFreshMass,4.4700
A_32_3,,SCALE_SEFY_01,HarvestRootFreshMass,3.1900
A_34_3,,SCALE_SEFY_01,HarvestRootFreshMass,4.8400
A_36_3,,SCALE_SEFY_01,HarvestRootFreshMass,3.0700
A_37_3,,SCALE_SEFY_01,HarvestRootFreshMass,1.1500
A_38_3,,SCALE_SEFY_01,HarvestRootFreshMass,3.3500
A_40_3,,SCALE_SEFY_01,HarvestRootFreshMass,3.2100
A_41_3,,SCALE_SEFY_01,HarvestRootFreshMass,3.8700
A_42_3,,SCALE_SEFY_01,HarvestRootFreshMass,1.6200
A_43_3,,SCALE_SEFY_01,HarvestRootFreshMass,1.9100
A_44_3,,SCALE_SEFY_01,HarvestRootFreshMass,0.6300
A_46_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.6000
A_47_3,,SCALE_SEFY_01,HarvestRootFreshMass,1.9300
A_48_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.1400
A_49_3,,SCALE_SEFY_01,HarvestRootFreshMass,7.2900
A_52_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.2200
A_54_3,,SCALE_SEFY_01,HarvestRootFreshMass,3.1600
A_55_3,,SCALE_SEFY_01,HarvestRootFreshMass,0.0500
A_56_3,,SCALE_SEFY_01,HarvestRootFreshMass,4.0400
A_60_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.2000
A_63_3,,SCALE_SEFY_01,HarvestRootFreshMass,1.2200
A_65_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.3000
A_66_3,,SCALE_SEFY_01,HarvestRootFreshMass,4.7600
A_69_3,,SCALE_SEFY_01,HarvestRootFreshMass,1.2800
A_71_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.9900
A_73_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.9700
A_74_3,,SCALE_SEFY_01,HarvestRootFreshMass,0.5600
A_75_3,,SCALE_SEFY_01,HarvestRootFreshMass,3.9500
A_79_3,,SCALE_SEFY_01,HarvestRootFreshMass,0.5400
A_81_3,,SCALE_SEFY_01,HarvestRootFreshMass,1.7200
A_83_3,,SCALE_SEFY_01,HarvestRootFreshMass,1.9100
A_84_3,,SCALE_SEFY_01,HarvestRootFreshMass,0.8100
A_85_3,,SCALE_SEFY_01,HarvestRootFreshMass,1.3500
A_88_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.2200
A_90_3,,SCALE_SEFY_01,HarvestRootFreshMass,3.2700
A_92_3,,SCALE_SEFY_01,HarvestRootFreshMass,4.4200
A_94_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.8500
A_97_3,,SCALE_SEFY_01,HarvestRootFreshMass,2.5600
A_99_3,,SCALE_SEFY_01,HarvestRootFreshMass,3.2500
A_02_4,,SCALE_SEFY_01,HarvestRootFreshMass,0.7800
A_03_4,,SCALE_SEFY_01,HarvestRootFreshMass,1.7200
A_04_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.9200
A_05_4,,SCALE_SEFY_01,HarvestRootFreshMass,1.2300
A_08_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.0300
A_09_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.1800
A_10_4,,SCALE_SEFY_01,HarvestRootFreshMass,0.8600
A_11_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.5000
A_12_4,,SCALE_SEFY_01,HarvestRootFreshMass,3.5800
A_14_4,,SCALE_SEFY_01,HarvestRootFreshMass,1.8600
A_15_4,,SCALE_SEFY_01,HarvestRootFreshMass,0.7300
A_16_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.0400
A_19_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.0500
A_20_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.1000
A_21_4,,SCALE_SEFY_01,HarvestRootFreshMass,4.0300
A_23_4,,SCALE_SEFY_01,HarvestRootFreshMass,1.0600
A_24_4,,SCALE_SEFY_01,HarvestRootFreshMass,6.2300
A_25_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.0400
A_26_4,,SCALE_SEFY_01,HarvestRootFreshMass,1.5900
A_27_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.5000
A_28_4,,SCALE_SEFY_01,HarvestRootFreshMass,5.5500
A_29_4,,SCALE_SEFY_01,HarvestRootFreshMass,4.0900
A_30_4,,SCALE_SEFY_01,HarvestRootFreshMass,4.0100
A_31_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.0900
A_32_4,,SCALE_SEFY_01,HarvestRootFreshMass,1.5700
A_33_4,,SCALE_SEFY_01,HarvestRootFreshMass,0.8500
A_34_4,,SCALE_SEFY_01,HarvestRootFreshMass,4.2300
A_35_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.5400
A_36_4,,SCALE_SEFY_01,HarvestRootFreshMass,3.9400
A_37_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.9700
A_39_4,,SCALE_SEFY_01,HarvestRootFreshMass,1.8800
A_43_4,,SCALE_SEFY_01,HarvestRootFreshMass,3.7400
A_44_4,,SCALE_SEFY_01,HarvestRootFreshMass,5.1900
A_45_4,,SCALE_SEFY_01,HarvestRootFreshMass,0.5900
A_47_4,,SCALE_SEFY_01,HarvestRootFreshMass,0.0400
A_48_4,,SCALE_SEFY_01,HarvestRootFreshMass,4.0700
A_51_4,,SCALE_SEFY_01,HarvestRootFreshMass,4.7300
A_52_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.5600
A_54_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.8600
A_55_4,,SCALE_SEFY_01,HarvestRootFreshMass,3.6200
A_60_4,,SCALE_SEFY_01,HarvestRootFreshMass,1.3800
A_64_4,,SCALE_SEFY_01,HarvestRootFreshMass,6.7800
A_67_4,,SCALE_SEFY_01,HarvestRootFreshMass,3.6700
A_69_4,,SCALE_SEFY_01,HarvestRootFreshMass,1.2200
A_76_4,,SCALE_SEFY_01,HarvestRootFreshMass,0.8600
A_77_4,,SCALE_SEFY_01,HarvestRootFreshMass,5.1600
A_78_4,,SCALE_SEFY_01,HarvestRootFreshMass,1.9500
A_81_4,,SCALE_SEFY_01,HarvestRootFreshMass,1.4900
A_83_4,,SCALE_SEFY_01,HarvestRootFreshMass,4.5300
A_87_4,,SCALE_SEFY_01,HarvestRootFreshMass,1.2600
A_89_4,,SCALE_SEFY_01,HarvestRootFreshMass,2.2900
A_90_4,,SCALE_SEFY_01,HarvestRootFreshMass,1.6200
A_91_4,,SCALE_SEFY_01,HarvestRootFreshMass,1.1700
A_92_4,,SCALE_SEFY_01,HarvestRootFreshMass,3.4900
A_95_4,,SCALE_SEFY_01,HarvestRootFreshMass,3.3200
A_96_4,,SCALE_SEFY_01,HarvestRootFreshMass,0.9500
A_98_4,,SCALE_SEFY_01,HarvestRootFreshMass,0.2500
A_01_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.3000
A_02_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.9800
A_04_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.8100
A_05_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.8200
A_06_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.7900
A_08_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.5800
A_09_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.5400
A_10_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.0200
A_11_5,,SCALE_SEFY_01,HarvestRootFreshMass,4.3800
A_13_5,,SCALE_SEFY_01,HarvestRootFreshMass,3.6200
A_14_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.7700
A_17_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.6300
A_18_5,,SCALE_SEFY_01,HarvestRootFreshMass,3.2200
A_19_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.0600
A_20_5,,SCALE_SEFY_01,HarvestRootFreshMass,0.6900
A_21_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.4800
A_22_5,,SCALE_SEFY_01,HarvestRootFreshMass,4.6000
A_23_5,,SCALE_SEFY_01,HarvestRootFreshMass,0.0100
A_24_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.3300
A_26_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.4100
A_28_5,,SCALE_SEFY_01,HarvestRootFreshMass,3.3300
A_29_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.3800
A_30_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.4200
A_31_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.7100
A_32_5,,SCALE_SEFY_01,HarvestRootFreshMass,5.1100
A_34_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.0200
A_35_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.7600
A_37_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.2700
A_38_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.1200
A_39_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.1500
A_40_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.2600
A_41_5,,SCALE_SEFY_01,HarvestRootFreshMass,0.7300
A_42_5,,SCALE_SEFY_01,HarvestRootFreshMass,3.2700
A_44_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.8000
A_45_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.3500
A_47_5,,SCALE_SEFY_01,HarvestRootFreshMass,3.1400
A_48_5,,SCALE_SEFY_01,HarvestRootFreshMass,0.5500
A_49_5,,SCALE_SEFY_01,HarvestRootFreshMass,3.4700
A_50_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.3900
A_52_5,,SCALE_SEFY_01,HarvestRootFreshMass,3.5400
A_53_5,,SCALE_SEFY_01,HarvestRootFreshMass,0.7300
A_54_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.1500
A_55_5,,SCALE_SEFY_01,HarvestRootFreshMass,6.0300
A_56_5,,SCALE_SEFY_01,HarvestRootFreshMass,0.2700
A_57_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.8400
A_58_5,,SCALE_SEFY_01,HarvestRootFreshMass,4.0500
A_59_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.7300
A_60_5,,SCALE_SEFY_01,HarvestRootFreshMass,3.1400
A_61_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.3100
A_62_5,,SCALE_SEFY_01,HarvestRootFreshMass,3.3400
A_63_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.9300
A_65_5,,SCALE_SEFY_01,HarvestRootFreshMass,0.3700
A_68_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.4600
A_69_5,,SCALE_SEFY_01,HarvestRootFreshMass,0.7500
A_71_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.0100
A_72_5,,SCALE_SEFY_01,HarvestRootFreshMass,6.1500
A_73_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.9800
A_74_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.9200
A_75_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.9600
A_76_5,,SCALE_SEFY_01,HarvestRootFreshMass,0.3500
A_78_5,,SCALE_SEFY_01,HarvestRootFreshMass,0.8900
A_80_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.7500
A_82_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.7800
A_83_5,,SCALE_SEFY_01,HarvestRootFreshMass,3.0500
A_84_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.5900
A_85_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.3900
A_87_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.1000
A_89_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.2500
A_90_5,,SCALE_SEFY_01,HarvestRootFreshMass,2.1100
A_91_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.5600
A_94_5,,SCALE_SEFY_01,HarvestRootFreshMass,1.5500
A_95_5,,SCALE_SEFY_01,HarvestRootFreshMass,3.9900
A_96_5,,SCALE_SEFY_01,HarvestRootFreshMass,3.1200
A_98_5,,SCALE_SEFY_01,HarvestRootFreshMass,0.5800
B_02_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.9800
B_04_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.8300
B_05_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.7100
B_07_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.9400
B_08_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.5200
B_09_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.7000
B_10_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.4600
B_11_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.5900
B_13_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.2400
B_17_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.7500
B_18_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.0200
B_20_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.0500
B_21_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.8700
B_22_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.2400
B_24_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.6100
B_25_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.3900
B_27_1,,SCALE_SEFY_01,HarvestRootFreshMass,4.4200
B_28_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.4100
B_31_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.7900
B_32_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.0800
B_33_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.6600
B_34_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.7000
B_36_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.3200
B_37_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.9900
B_38_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.9400
B_39_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.9500
B_40_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.8400
B_43_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.7700
B_44_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.8700
B_45_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.8600
B_46_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.6200
B_47_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.0600
B_48_1,,SCALE_SEFY_01,HarvestRootFreshMass,5.5900
B_50_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.5700
B_51_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.5700
B_53_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.1300
B_54_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.9600
B_57_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.1800
B_59_1,,SCALE_SEFY_01,HarvestRootFreshMass,4.4600
B_60_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.4100
B_61_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.9200
B_62_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.6800
B_63_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.1200
B_64_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.6900
B_65_1,,SCALE_SEFY_01,HarvestRootFreshMass,5.6200
B_66_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.3800
B_67_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.2400
B_68_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.8700
B_69_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.8500
B_70_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.6300
B_72_1,,SCALE_SEFY_01,HarvestRootFreshMass,4.0500
B_73_1,,SCALE_SEFY_01,HarvestRootFreshMass,4.3100
B_74_1,,SCALE_SEFY_01,HarvestRootFreshMass,1.4900
B_75_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.5800
B_81_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.4500
B_82_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.2400
B_84_1,,SCALE_SEFY_01,HarvestRootFreshMass,0.7900
B_86_1,,SCALE_SEFY_01,HarvestRootFreshMass,3.7500
B_88_1,,SCALE_SEFY_01,HarvestRootFreshMass,6.6300
B_94_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.6000
B_95_1,,SCALE_SEFY_01,HarvestRootFreshMass,2.8100
B_02_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.0800
B_03_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.4900
B_08_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.3800
B_09_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.7600
B_10_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.2200
B_11_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.1200
B_14_2,,SCALE_SEFY_01,HarvestRootFreshMass,4.0900
B_15_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.1800
B_17_2,,SCALE_SEFY_01,HarvestRootFreshMass,1.1500
B_20_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.9800
B_21_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.9500
B_22_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.3000
B_23_2,,SCALE_SEFY_01,HarvestRootFreshMass,5.1300
B_26_2,,SCALE_SEFY_01,HarvestRootFreshMass,0.9300
B_27_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.9000
B_28_2,,SCALE_SEFY_01,HarvestRootFreshMass,5.7000
B_30_2,,SCALE_SEFY_01,HarvestRootFreshMass,3.3500
B_33_2,,SCALE_SEFY_01,HarvestRootFreshMass,2.2700
