Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
84	NA	2020-07-05	NA	29.16	138.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN09_H	S1	4	5	13	NaPPI
85	NA	2020-07-05	NA	28.55	126.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	S1	4	5	14	NaPPI
86	NA	2020-07-05	NA	27.7	112.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN02_H	S2	4	5	15	NaPPI
87	NA	2020-07-05	NA	22.71	57.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN03_H	S2	4	5	16	NaPPI
88	NA	2020-07-05	NA	29.25	137.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	S2	5	5	17	NaPPI
89	NA	2020-07-05	NA	32.65	174.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN05_H	S2	5	5	18	NaPPI
90	NA	2020-07-05	NA	41.31	266.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN05_H	S1	5	5	19	NaPPI
91	NA	2020-07-05	NA	30.1	146.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN04_H	S1	5	5	20	NaPPI
92	NA	2020-07-05	NA	35.23	177.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN06_H	S1	1	6	1	NaPPI
93	NA	2020-07-05	NA	64.39	285.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	S1	1	6	2	NaPPI
94	NA	2020-07-05	NA	34.15	190.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN01_H	S2	1	6	3	NaPPI
95	NA	2020-07-05	NA	30.75	144.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	S2	2	6	5	NaPPI
96	NA	2020-07-05	NA	34.52	175.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN03_H	S2	2	6	6	NaPPI
97	NA	2020-07-05	NA	26.71	103.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN05_H	S1	2	6	7	NaPPI
98	NA	2020-07-05	NA	65.73	289.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	S1	2	6	8	NaPPI
99	NA	2020-07-05	NA	24.16	68.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN05_H	S1	3	6	9	NaPPI
100	NA	2020-07-05	NA	35.43	164.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	S1	3	6	10	NaPPI
101	NA	2020-07-05	NA	33.94	184.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	S2	3	6	11	NaPPI
102	NA	2020-07-05	NA	38.18	240.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	S2	3	6	12	NaPPI
